galaxy,split,r,vobs,errv,vn,v_v6,v_mond,v_tau_proxy,gas_frac,log_sbdisk,bulge_frac,total_gas_fraction,log_sb_peak,rparent_raw,rparent_cd,resid_v6,resid_mond,resid_tau_proxy,accepted_population_support_tier,accepted_population_caveat,scale_radius_kpc,accepted_exp_disk_kernel,v_tau_narrow_accepted_exp_disk,beta_delta_v2_amplitude,accepted_endpoint_claim_boundary
NGC4559,train,0.67,43.8,10.9,41.70612904598076,55.01421487908792,55.87249969009469,54.51830230110684,-0.0019889603387648,2.719314710542117,0.0,0.2468108590410989,2.719314710542117,0.0632371073296112,0.1347694463294021,-11.21421487908792,-12.072499690094697,-10.718302301106846,CAVEATED,bar_component_present;large_distance_error,2.1554796680624935,0.07920150856044912,54.2867828811763,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4559,train,1.32,64.2,7.71,53.846613635399585,72.99797180627694,74.0525212833043,72.54063637339202,-0.0049802414782515,2.4930674983772287,0.0,0.2468108590410989,2.719314710542117,0.0247313847954104,0.0962637237952012,-8.797971806276934,-9.8525212833043,-8.340636373392016,CAVEATED,bar_component_present;large_distance_error,2.1554796680624935,0.1865616038616046,71.70368105383506,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4559,train,1.97,73.3,8.62,62.510543510675056,86.21135371192781,87.40123055827753,85.79367518064588,-0.0051362893091522,2.3656377157946076,0.0,0.2468108590410989,2.719314710542117,0.004198903347969,0.0757312423477598,-12.911353711927816,-14.101230558277535,-12.49367518064588,CAVEATED,bar_component_present;large_distance_error,2.1554796680624935,0.277978749372365,84.57741651875651,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4559,train,2.62,84.2,8.4,68.58260821811898,96.21669062062944,97.4914003813999,95.78476539658162,0.0111134423170515,2.261833620575751,0.0,0.2468108590410989,2.719314710542117,-0.0001516438579864,0.0713806951418043,-12.016690620629433,-13.291400381399896,-11.584765396581616,CAVEATED,bar_component_present;large_distance_error,2.1554796680624935,0.34453789737353246,94.40220250093589,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4559,train,3.28,96.2,5.67,75.86886416706132,106.85854226720312,108.2621799013771,106.3684524289722,0.0289551167207924,2.1891252069255285,0.0,0.2468108590410989,2.719314710542117,0.0016823663159012,0.0732147053156921,-10.658542267203131,-12.062179901377093,-10.168452428972202,CAVEATED,bar_component_present;large_distance_error,2.1554796680624935,0.3876265276524894,105.02198054558983,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4559,train,3.93,102.0,4.79,82.07586094583473,116.07416210891,117.58598483383167,115.66773473046716,0.0335341318170701,2.0608488730388075,0.0,0.2468108590410989,2.719314710542117,-0.0154076804079985,0.0561246585917922,-14.074162108909988,-15.585984833831688,-13.667734730467174,CAVEATED,bar_component_present;large_distance_error,2.1554796680624935,0.4100036154038627,114.28742483282021,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4559,train,4.58,104.0,5.67,83.96664635437097,121.00686777349142,122.53202289162274,120.78508905484313,0.0384745530028752,1.8740757452230348,0.0,0.2468108590410989,2.719314710542117,-0.0415959602013449,0.0299363787984459,-17.00686777349142,-18.532022891622745,-16.785089054843127,CAVEATED,bar_component_present;large_distance_error,2.1554796680624935,0.4170964332158751,119.26418597044733,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4559,train,5.22,106.0,5.37,83.75063790801835,123.64753431234791,125.16981763118478,123.4811351719254,0.0518471798802519,1.764699063798368,0.0,0.2468108590410989,2.719314710542117,-0.0490133360327514,0.0225190029670393,-17.647534312347915,-19.169817631184785,-17.481135171925402,CAVEATED,bar_component_present;large_distance_error,2.1554796680624935,0.4132395691842359,121.95847075281104,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4559,train,5.9,106.0,5.24,83.65700448856629,126.3095375133396,127.8667051445359,126.20490609353337,0.0689064779418842,1.6321534835106326,0.0,0.2468108590410989,2.719314710542117,-0.0573565900894091,0.0141757489103816,-20.30953751333961,-21.8667051445359,-20.204906093533353,CAVEATED,bar_component_present;large_distance_error,2.1554796680624935,0.4011041213470036,124.70540358265866,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4559,train,6.54,108.0,5.22,82.42415665325306,127.4767475402925,129.09541580739042,127.44131952677732,0.0853500816104044,1.496514518697745,0.0,0.2468108590410989,2.719314710542117,-0.066660661926113,0.0048716770736778,-19.476747540292493,-21.095415807390424,-19.44131952677732,CAVEATED,bar_component_present;large_distance_error,2.1554796680624935,0.3848679170098713,125.95220850726325,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4559,train,7.19,111.0,4.68,81.32518767270076,128.59341207783115,130.31620888426707,128.49425202635658,0.1069021713077312,1.4507108781469191,0.0,0.2468108590410989,2.719314710542117,-0.0577126626354822,0.0138196763643085,-17.593412077831147,-19.31620888426707,-17.494252026356577,CAVEATED,bar_component_present;large_distance_error,2.1554796680624935,0.36566008603948996,127.1581130248003,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4559,train,7.87,114.0,4.61,81.88871991916835,131.30581863309789,133.1482009672662,131.21740138374258,0.1204481080298333,1.3769417571467586,0.0,0.2468108590410989,2.719314710542117,-0.0592946582056576,0.0122376807941331,-17.305818633097886,-19.14820096726621,-17.217401383742583,CAVEATED,bar_component_present;large_distance_error,2.1554796680624935,0.3442356895907362,129.98325150259518,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4559,train,8.51,116.0,4.47,82.3374829588566,133.6560262861714,135.6233650409688,133.66991206036198,0.1298493917164006,1.2442771208018428,0.0,0.2468108590410989,2.719314710542117,-0.0734437703959452,-0.0019114313961544,-17.656026286171397,-19.623365040968793,-17.66991206036198,CAVEATED,bar_component_present;large_distance_error,2.1554796680624935,0.32387308015913135,132.43414477802685,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4559,train,9.16,117.0,5.22,81.4991665601557,134.58510583200555,136.72473893276623,134.77154743250853,0.1421735427416585,1.0362295440862943,0.0,0.2468108590410989,2.719314710542117,-0.0974607473729182,-0.0259284083731274,-17.585105832005553,-19.72473893276623,-17.771547432508527,CAVEATED,bar_component_present;large_distance_error,2.1554796680624935,0.30368674297927173,133.44768552426214,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4559,train,9.84,118.0,5.22,79.8771234459529,134.61933322863476,136.99435154197124,134.93923721477708,0.1771538459181466,0.7497363155690611,0.0,0.2468108590410989,2.719314710542117,-0.116924769606541,-0.0453924306067502,-16.61933322863476,-18.99435154197124,-16.93923721477708,CAVEATED,bar_component_present;large_distance_error,2.1554796680624935,0.28356907672338505,133.5578328695703,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4559,train,10.48,120.0,4.5,78.39311704480184,134.55003609689652,137.1797116849279,134.79540446223396,0.2179748084153155,0.6190933306267428,0.0,0.2468108590410989,2.719314710542117,-0.1070077013263745,-0.0354753623265836,-14.55003609689652,-17.179711684927895,-14.79540446223396,CAVEATED,bar_component_present;large_distance_error,2.1554796680624935,0.2658203437777942,133.55470678998992,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4559,train,11.13,121.0,3.62,77.1719644689702,134.66387308886243,137.5675534597149,134.90214257600897,0.2505707107874065,0.4683473304121572,0.0,0.2468108590410989,2.719314710542117,-0.1065264590715503,-0.0349941200717595,-13.663873088862433,-16.5675534597149,-13.90214257600897,CAVEATED,bar_component_present;large_distance_error,2.1554796680624935,0.2490901624130683,133.73220012776682,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4559,train,11.78,122.0,3.17,75.58979064662105,134.2517132774438,137.4789361020601,134.5048689960827,0.2716853111373572,0.3502480183341628,0.0,0.2468108590410989,2.719314710542117,-0.1094909929068786,-0.0379586539070877,-12.251713277443798,-15.47893610206009,-12.504868996082706,CAVEATED,bar_component_present;large_distance_error,2.1554796680624935,0.23369603895701965,133.3751065661984,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4559,train,12.43,122.0,2.74,74.02054376995619,133.73084144069577,137.3108297996679,134.0233061650899,0.2875131120119946,0.2329961103921538,0.0,0.2468108590410989,2.719314710542117,-0.1163147450307972,-0.0447824060310063,-11.73084144069577,-15.310829799667914,-12.023306165089934,CAVEATED,bar_component_present;large_distance_error,2.1554796680624935,0.2196107690647197,132.90400463562486,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4559,train,13.08,122.0,3.18,72.94699719659474,133.68101309342845,137.5988675715898,133.99412307720422,0.3076358318147093,0.1139433523068367,0.0,0.2468108590410989,2.719314710542117,-0.1201815386326675,-0.0486491996328767,-11.681013093428447,-15.598867571589809,-11.994123077204222,CAVEATED,bar_component_present;large_distance_error,2.1554796680624935,0.20677109209361597,132.9023675112171,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4559,train,13.73,123.0,3.56,72.41741813956088,134.19658286410262,138.4190113531949,134.57355603551002,0.3363663221457493,-0.0861861476162833,0.0,0.2468108590410989,2.719314710542117,-0.1305325560643699,-0.0590002170645791,-11.196582864102623,-15.41901135319489,-11.573556035510023,CAVEATED,bar_component_present;large_distance_error,2.1554796680624935,0.1950931394219147,133.46487245058503,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4559,train,14.38,124.0,4.31,71.81233912079456,134.5568489775631,139.10002028570202,134.98997977084753,0.3659160734363612,-0.2839966563652008,0.0,0.2468108590410989,2.719314710542117,-0.1398929901818414,-0.0683606511820506,-10.556848977563137,-15.100020285702016,-10.989979770847526,CAVEATED,bar_component_present;large_distance_error,2.1554796680624935,0.1844831504979887,133.86689702641854,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4559,train,15.03,124.0,4.76,70.98996654457586,134.58731501696303,139.48317686037632,134.92883565344593,0.3878350782075319,-0.3010299956639812,0.0,0.2468108590410989,2.719314710542117,-0.126058658366416,-0.0545263193666252,-10.587315016963032,-15.483176860376318,-10.92883565344593,CAVEATED,bar_component_present;large_distance_error,2.1554796680624935,0.17484469547704407,133.93364684327307,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4559,train,15.68,123.0,5.23,70.70545205286506,135.22598541039773,140.4244821745058,135.44493487748866,0.4099351725178499,-0.2839966563652008,0.0,0.2468108590410989,2.719314710542117,-0.1066299206057282,-0.0350975816059374,-12.225985410397726,-17.424482174505812,-12.444934877488665,CAVEATED,bar_component_present;large_distance_error,2.1554796680624935,0.16608336178703678,134.60809365297973,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4559,train,16.33,123.0,5.66,70.76738549642765,136.25750477058435,141.72165036716154,136.50220717278876,0.4358523244357801,-0.431798275933005,0.0,0.2468108590410989,2.719314710542117,-0.1107237847967024,-0.0391914457969116,-13.257504770584347,-18.721650367161544,-13.502207172788758,CAVEATED,bar_component_present;large_distance_error,2.1554796680624935,0.15810963139386414,135.67381488291218,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4559,train,16.98,123.0,5.62,70.78922905357848,137.20497151275964,142.93961401704226,137.57662150936477,0.4611199150400651,-0.6777807052660807,0.0,0.2468108590410989,2.719314710542117,-0.1310372971202749,-0.0595049581204841,-14.20497151275964,-19.93961401704226,-14.57662150936477,CAVEATED,bar_component_present;large_distance_error,2.1554796680624935,0.1508404919933622,136.65203259160958,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4559,train,17.72,121.0,5.67,70.74845687363081,138.16104697400223,144.2119541998018,138.58297208170254,0.4877482999845275,-0.8538719643217619,0.0,0.2468108590410989,2.719314710542117,-0.1391257871153181,-0.0675934481155273,-17.161046974002232,-23.211954199801795,-17.582972081702536,CAVEATED,bar_component_present;large_distance_error,2.1554796680624935,0.1433263886412636,137.639354781652,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4559,train,18.28,122.0,6.32,70.91099985192706,139.10816643921527,145.3738512215892,139.4996790280032,0.508579311160064,-0.9208187539523752,0.0,0.2468108590410989,2.719314710542117,-0.1341098557710766,-0.0625775167712858,-17.108166439215267,-23.37385122158921,-17.499679028003186,CAVEATED,bar_component_present;large_distance_error,2.1554796680624935,0.13812036248425474,138.60889327411726,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4559,train,19.02,122.0,6.35,70.81797723742186,139.93118564027858,146.51967578848706,140.3998605290793,0.5294601143299593,-1.0969100130080565,0.0,0.2468108590410989,2.719314710542117,-0.1465415108115449,-0.0750091718117541,-17.931185640278585,-24.519675788487064,-18.39986052907929,CAVEATED,bar_component_present;large_distance_error,2.1554796680624935,0.1318034689322176,139.45759735831066,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4559,train,19.67,121.0,5.86,70.54156646970635,140.3684102595507,147.26731862781585,140.8923214332798,0.54381414118322,-1.2218487496163564,0.0,0.2468108590410989,2.719314710542117,-0.155710370334513,-0.0841780313347222,-19.3684102595507,-26.267318627815857,-19.89232143327979,CAVEATED,bar_component_present;large_distance_error,2.1554796680624935,0.12672579157692151,139.91451939923198,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4559,train,20.32,120.0,5.94,70.02874338441323,140.4611698501723,147.7055120795834,141.10932740782357,0.5537190685960831,-1.3979400086720375,0.0,0.2468108590410989,2.719314710542117,-0.1764359552050552,-0.1049036162052643,-20.461169850172297,-27.7055120795834,-21.10932740782357,CAVEATED,bar_component_present;large_distance_error,2.1554796680624935,0.12203894985518657,140.02438150566846,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC4559,train,20.97,119.0,6.13,69.27093510268215,140.18980622752775,147.81898349047185,137.86740423398652,0.5596193422332605,,0.0,0.2468108590410989,2.719314710542117,0.3084579942910588,0.3799903332908497,-21.18980622752775,-28.81898349047185,-18.86740423398652,CAVEATED,bar_component_present;large_distance_error,2.1554796680624935,0.11770132531678677,139.76774813148782,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC5585,train,0.09,11.2,2.02,9.000088888449936,14.287879852029958,14.481652819819296,14.268482489710255,0.0012641725595543,2.8187733666631947,0.0,0.2089202329215198,2.8187733666631947,0.0716517791876329,0.0244276721465569,-3.087879852029958,-3.281652819819296,-3.068482489710256,STRICT,large_distance_error,1.5577077456186188,0.0041115887690418695,14.142699772294643,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC5585,train,0.26,26.5,1.03,19.07363101247374,27.95694856128724,28.302699945665665,27.97510101888478,0.002533236357879,2.592975745834047,0.0,0.2089202329215198,2.8187733666631947,0.0364374155559656,-0.0107866914851102,-1.4569485612872413,-1.8026999456656656,-1.4751010188847786,STRICT,large_distance_error,1.5577077456186188,0.02294783233918213,27.54185969555651,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC5585,train,0.43,33.7,1.03,25.040323480338667,36.43417371928182,36.887859299475366,36.513125316875225,0.0040828187014786,2.42992983624063,0.0,0.2089202329215198,2.8187733666631947,0.0114880040791757,-0.0357361029619002,-2.73417371928182,-3.187859299475363,-2.8131253168752224,STRICT,large_distance_error,1.5577077456186188,0.048439646312999816,35.760610734571976,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC5585,train,0.6,32.7,1.12,28.394769764870432,41.92105099614738,42.43716285219972,42.07113288905235,0.0062789689145458,2.2686949535621777,0.0,0.2089202329215198,2.8187733666631947,-0.0126826968839028,-0.0599068039249787,-9.221050996147376,-9.737162852199717,-9.371132889052348,STRICT,large_distance_error,1.5577077456186188,0.07651602692628905,40.994650658863,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC5585,train,0.77,33.7,1.03,30.725655403912864,46.11526692979365,46.6822285248107,46.31449579042173,0.0088469459600224,2.1717849405541214,0.0,0.2089202329215198,2.8187733666631947,-0.0262674246670494,-0.0734915317081253,-12.415266929793646,-12.982228524810694,-12.614495790421728,STRICT,large_distance_error,1.5577077456186188,0.10500488938127928,44.957816084204204,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC5585,train,0.94,35.7,2.24,32.61462478704914,49.66441755685254,50.28101488675949,49.897565009404865,0.0118476422815818,2.1106233752333305,0.0,0.2089202329215198,2.8187733666631947,-0.0337981787469127,-0.0810222857879886,-13.964417556852538,-14.58101488675949,-14.197565009404862,STRICT,large_distance_error,1.5577077456186188,0.13262490156870857,48.3054292529402,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC5585,train,1.11,37.8,3.35,34.23508799462913,52.79098675648754,53.45779146535461,53.07990918066405,0.0150506648123519,2.0041923562597144,0.0,0.2089202329215198,2.8187733666631947,-0.0484283223821403,-0.0956524294232163,-14.990986756487544,-15.657791465354611,-15.279909180664056,STRICT,large_distance_error,1.5577077456186188,0.15860634072799953,51.26076553539212,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC5585,train,1.28,41.8,3.35,34.94540599277679,54.89014506396536,55.6118838323727,55.20629564492513,0.0193415982261112,1.9409644934927992,0.0,0.2089202329215198,2.8187733666631947,-0.0553151336281366,-0.1025392406692125,-13.090145063965366,-13.8118838323727,-13.40629564492513,STRICT,large_distance_error,1.5577077456186188,0.18250096696977575,53.19509768841304,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC5585,train,1.46,43.9,2.14,35.85899259600024,57.152539036627424,57.9377076663905,57.49464011777182,0.0212719453526835,1.8969669019331548,0.0,0.2089202329215198,2.8187733666631947,-0.0609049872835044,-0.1081290943245804,-13.252539036627423,-14.037707666390505,-13.594640117771824,STRICT,large_distance_error,1.5577077456186188,0.2052660248904225,55.32042713158993,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC5585,train,1.63,44.9,1.25,36.66844147219786,59.14548055575664,59.99405332289039,59.52607598587309,0.0213670554240724,1.83714634390906,0.0,0.2089202329215198,2.8187733666631947,-0.0704165174204314,-0.1176406244615073,-14.245480555756645,-15.094053322890389,-14.626075985873094,STRICT,large_distance_error,1.5577077456186188,0.22427632571192888,57.21049460721983,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC5585,train,2.05,53.2,1.6,38.564540059489886,63.67858665585859,64.6905171644665,64.13248978349256,0.0214644904641954,1.738304793074105,0.0,0.2089202329215198,2.8187733666631947,-0.0861775494646411,-0.1334016565057171,-10.478586655858583,-11.490517164466496,-10.932489783492557,STRICT,large_distance_error,1.5577077456186188,0.2610542745857647,61.58647957237806,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC5585,train,2.74,64.3,0.9,41.1296553596064,69.93697665866722,71.23288306752335,70.45578135700899,0.052790220521869,1.5308397786165204,0.0,0.2089202329215198,2.8187733666631947,-0.0957426392179525,-0.1429667462590284,-5.636976658667223,-6.932883067523349,-6.1557813570089905,STRICT,large_distance_error,1.5577077456186188,0.293889624889845,67.79491075165602,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC5585,train,3.42,73.1,2.4,41.84232366874478,73.59822792985838,75.26433544213974,74.15611894530281,0.0776543004359685,1.362670929725667,0.0,0.2089202329215198,2.8187733666631947,-0.103895138263292,-0.151119245304368,-0.4982279298583876,-2.1643354421397447,-1.0561189453028137,STRICT,large_distance_error,1.5577077456186188,0.30136550175673016,71.51337964916682,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC5585,train,4.11,76.2,4.4,43.85482527613125,78.3906989040274,80.35251318952591,78.96406568429225,0.1206049232295177,1.1784013415337553,0.0,0.2089202329215198,2.8187733666631947,-0.1009599037665383,-0.1481840108076142,-2.1906989040274,-4.152513189525905,-2.764065684292248,STRICT,large_distance_error,1.5577077456186188,0.2931112512200973,76.49086409747918,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC5585,train,4.79,78.4,3.8,44.82479893987256,81.70052468265014,84.01362722038785,82.22078118102318,0.1943288050053786,0.9344984512435676,0.0,0.2089202329215198,2.8187733666631947,-0.0843242312896128,-0.1315483383306888,-3.300524682650135,-5.613627220387841,-3.820781181023179,STRICT,large_distance_error,1.5577077456186188,0.2763396847610221,79.9847675408475,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC5585,train,5.48,83.1,3.1,44.52380037687709,83.2989027796969,86.08434950707543,83.85367918312024,0.2677814541875356,0.5276299008713387,0.0,0.2089202329215198,2.8187733666631947,-0.0940010144734334,-0.1412251215145093,-0.1989027796969082,-2.984349507075436,-0.7536791831202407,STRICT,large_distance_error,1.5577077456186188,0.25536505091481826,81.74564567309486,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC5585,train,6.16,88.0,3.0,44.33203356490654,84.7761722097985,88.0328113921552,85.33702406422076,0.3444921084976502,0.1522883443830564,0.0,0.2089202329215198,2.8187733666631947,-0.0961651815574944,-0.1433892885985703,3.223827790201497,-0.032811392155196,2.6629759357792437,STRICT,large_distance_error,1.5577077456186188,0.23373719850091698,83.38078069193956,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC5585,train,6.85,89.9,2.4,43.281010847714725,84.99068562317406,88.84253324034239,84.60627748487006,0.4028306694812464,,0.0,0.2089202329215198,2.8187733666631947,0.1478897754274675,0.1006656683863915,4.909314376825947,1.0574667596576148,5.293722515129943,STRICT,large_distance_error,1.5577077456186188,0.212545499308791,83.7260165194379,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC5585,train,7.53,90.6,2.8,42.55065393152025,85.39995944536841,89.8211288106196,84.79084134797372,0.4680281050349031,,0.0,0.2089202329215198,2.8187733666631947,0.2094728973068696,0.1622487902657936,5.200040554631585,0.7788711893803963,5.8091586520262695,STRICT,large_distance_error,1.5577077456186188,0.1932725639824432,84.25633533297126,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC5585,train,8.21,91.6,2.6,42.664445970854935,86.80108297036753,91.67571039998624,85.97365057472537,0.5289703511038385,,0.0,0.2089202329215198,2.8187733666631947,0.2670367222548475,0.2198126152137715,4.798917029632463,-0.0757103999862351,5.626349425274626,STRICT,large_distance_error,1.5577077456186188,0.17595391761788834,85.77756623330717,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC5585,train,8.9,92.3,1.4,42.49009825830013,87.73236725148357,93.10651698773636,86.76042480432996,0.5707351153695996,,0.0,0.2089202329215198,2.8187733666631947,0.3064861967042856,0.2592620896632096,4.567632748516431,-0.8065169877363587,5.539575195670039,STRICT,large_distance_error,1.5577077456186188,0.16043483189252056,86.80962200710299,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC5585,train,9.57,90.9,1.0,41.94173816140671,88.0145192726917,93.93464788369552,86.96674062078046,0.5960200087612515,,0.0,0.2089202329215198,2.8187733666631947,0.330369385639904,0.283145278598828,2.8854807273083054,-3.034647883695513,3.9332593792195496,STRICT,large_distance_error,1.5577077456186188,0.14724202701898984,87.17076255257813,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC5585,train,10.31,89.6,2.7,41.5432178580331,88.51438188171348,95.0036054154642,87.3858079233033,0.6222323931210384,,0.0,0.2089202329215198,2.8187733666631947,0.3551286487469627,0.3079045417058867,1.0856181182865186,-5.403605415464199,2.2141920766966905,STRICT,large_distance_error,1.5577077456186188,0.1346076843622724,87.74773753284653,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC5585,train,10.96,89.4,2.7,40.78305530486896,88.27519413429154,95.33866706651663,87.12636578435742,0.6342675963122006,,0.0,0.2089202329215198,2.8187733666631947,0.3664966631277545,0.3192725560866785,1.124805865708467,-5.938667066516629,2.2736342156425877,STRICT,large_distance_error,1.5577077456186188,0.12498151454756505,87.5616530755431,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6015,train,0.34,35.5,2.1,29.590328656505317,39.0829737169792,39.69047872741444,38.56586946705952,-0.0058850768264121,2.9706397170107355,0.0,0.1854140497066611,2.9706397170107355,0.1093179750238159,0.1980680936068048,-3.582973716979204,-4.190478727414437,-3.065869467059521,STRICT,large_distance_error,2.7626597230842966,0.025247686670179306,38.75736204476039,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6015,train,0.67,62.4,4.2,43.86617033660449,56.94560940820649,57.874773241106375,56.24764602943641,-0.0072303317115855,2.8663168819216542,0.0,0.1854140497066611,2.9706397170107355,0.0915886579294547,0.1803387765124436,5.454390591793512,4.5252267588936235,6.152353970563588,STRICT,large_distance_error,2.7626597230842966,0.07129159267293214,56.313710739967185,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6015,train,1.0,90.7,3.8,56.62931749544577,72.27866205379635,73.51308797819749,71.47101985624694,-0.0078582307860887,2.7525938557890814,0.0,0.1854140497066611,2.9706397170107355,0.0728954776971233,0.1616455962801122,18.42133794620365,17.186912021802513,19.228980143753063,STRICT,large_distance_error,2.7626597230842966,0.12495252992819014,71.40565296478066,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6015,train,1.32,104.0,2.0,61.02734551002525,79.44417630769233,80.73049126025226,78.68859313816192,-0.0100895544653868,2.630051391142388,0.0,0.1854140497066611,2.9706397170107355,0.0515777726162974,0.1403278911992863,24.55582369230767,23.269508739747735,25.31140686183808,STRICT,large_distance_error,2.7626597230842966,0.17863976530650896,78.30736706477582,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6015,train,1.65,105.0,2.4,64.76097242938836,85.71669520502472,87.04114632763313,84.96925558735681,-0.0119182394027272,2.5792804379633476,0.0,0.1854140497066611,2.9706397170107355,0.0420622940445039,0.1308124126274928,19.28330479497528,17.95885367236687,20.030744412643188,STRICT,large_distance_error,2.7626597230842966,0.23250085506043758,84.34422443303077,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6015,train,1.98,108.0,2.0,68.80769797050327,91.98139248580176,93.36323361202336,91.21848353726844,-0.0130156318747369,2.5523396338311977,0.0,0.1854140497066611,2.9706397170107355,0.0369170655804947,0.1256671841634836,16.018607514198237,14.63676638797665,16.781516462731574,STRICT,large_distance_error,2.7626597230842966,0.282963655545154,90.42407963320727,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6015,train,2.31,116.0,2.3,73.72706185655305,98.8170744127434,100.29063895560476,98.04313847216328,-0.0131670011127311,2.5112949946962697,0.0,0.1854140497066611,2.9706397170107355,0.030227231410087,0.1189773499930759,17.18292558725659,15.709361044395251,17.956861527836722,STRICT,large_distance_error,2.7626597230842966,0.32897388422114976,97.13167828159388,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
