galaxy,r,velocity_km_s,velocity_error_km_s,v_gas_km_s,v_star_km_s,v_baryon_newton_km_s,figure_file,coordinate_calibration_uses_published_vobs,prospective_name_freeze,inclination_deg,gas_mass_1e7_msun,stellar_mass_kin_1e7_msun,r_median,r_max,gas_fraction,scale_radius_proxy_kpc,tail_inner_radius_proxy_kpc,tail_cutoff_radius_proxy_kpc,compact_support_radius_proxy_kpc,thickness_h_over_rs_proxy,kernel_K_exponential_disk,kernel_K_compact_finite,kernel_K_scale_tail_spiral,kernel_K_thick_flared,v_newton,v_tpg_v6,v_mond,v_K_compact_finite,v_K_scale_tail_spiral,v_K_exponential_disk,v_K_thick_flared,kernel_tail_reference,u_tail_source_normalized,phi_tail_bounded,phi_tail_holographic,phi_radial_bounded,phi_bilinear_bounded,v_v02,distance_mpc,rmax_over_hi_beam,hi_beam_fwhm_kpc,v_capacity_0p01,v_capacity_0p05,v_capacity_0p1
DDO_210,0.31,12.02,0.87999622,5.1428216428608495,2.206325252639095,5.596113434403464,rMD_DH_DM_profiles_ddo210.pdf,True,True,66.7,0.14,0.04,0.19999991,0.31,0.7777777777777778,0.1191894576877234,0.0699999685,0.4305555555555555,0.19999991,0.43,0.0225138701691821,3.2258064516129035,0.5774122043460321,0.018248625060986,5.596113434403464,12.90596595858614,14.349268499804738,374.1237141498485,15.412043758926304,12.388038073963294,12.6275819774284,0.5713214256835512,1.010660861624774,0.5026510839864261,0.6360216392584571,0.7222917395737963,0.36306072585121013,13.14556660755361,0.9,6.0,0.0516666666666666,13.14395455855199,13.13916587407448,13.133448545774566
DDO_216,0.089999990145,3.229998057198,4.019997917884,-0.8346856770382167,0.591599335760398,0.0,rMD_DH_DM_profiles_ddo216.pdf,True,True,63.7,0.49,1.6,0.5600005046475001,1.03000101915,0.2344497607655502,0.3337309324478546,0.196000176626625,1.1507427654139952,0.5600005046475001,0.1855023923444976,0.010038168423384,0.0461232252644832,0.0623417606786312,0.0064684886927096,1e-06,1.3038372461522715e-05,0.0042726131149197,44.709247178159735,2.7680580282932423,0.0,0.0,0.5629174171698862,0.1107476137300202,0.09970547076677191,0.104835352312593,0.212398919564993,0.021177334265581348,1.3086033694027511e-05,1.1,13.0,0.0861538461538461,1.3091992131281329e-05,1.3090385137406904e-05,1.308850177013908e-05
DDO_216,0.170000304795,8.439999541534,2.750001746499,-1.0969352820272429,1.6930316704315145,1.2896081668971926,rMD_DH_DM_profiles_ddo216.pdf,True,True,63.7,0.49,1.6,0.5600005046475001,1.03000101915,0.2344497607655502,0.3337309324478546,0.196000176626625,1.1507427654139952,0.5600005046475001,0.1855023923444976,0.0233299938674499,0.1645637384976691,0.1741297972897152,0.0168810539133448,1.2896081668971926,4.046774569039889,5.761749600698181,84.54786324276687,6.146372439059179,1.673626229436116,3.1306460155891136,0.5629174171698862,0.30933453465548666,0.2362532465676383,0.2660647978069368,0.3374821575995314,0.07973125539154065,4.0819140955442395,1.1,13.0,0.0861538461538461,4.081047241227609,4.080008634651198,4.078796431471622
DDO_216,0.26000029494,9.70000172244,2.5700014349409996,0.1693716575587229,2.9087282224614266,2.9136552010366294,rMD_DH_DM_profiles_ddo216.pdf,True,True,63.7,0.49,1.6,0.5600005046475001,1.03000101915,0.2344497607655502,0.3337309324478546,0.196000176626625,1.1507427654139952,0.5600005046475001,0.1855023923444976,0.0371565977894022,0.384930590688287,0.2948579495003764,0.0288058607202753,2.9136552010366294,7.8852418315518,9.733908746370656,129.40068155083705,9.920519258752757,6.368374506533718,7.138395913735908,0.5629174171698862,0.5238032089729948,0.3437472804155761,0.4077362436671126,0.4379090789680748,0.15053005496456548,7.985062190085078,1.1,13.0,0.0861538461538461,7.984775820670128,7.982248274801234,7.979263185213121
DDO_216,0.340000124475,11.689999140057,2.329996499408,1.8477415187371569,3.905274082862154,4.320337299602883,rMD_DH_DM_profiles_ddo216.pdf,True,True,63.7,0.49,1.6,0.5600005046475001,1.03000101915,0.2344497607655502,0.3337309324478546,0.196000176626625,1.1507427654139952,0.5600005046475001,0.1855023923444976,0.0470683427975544,0.6582530755874316,0.3792817497282585,0.0379788154969255,4.320337299602883,10.89326413920137,12.763610593234931,169.25259517723202,12.85608869681864,9.553788193654718,10.191655841451176,0.5629174171698862,0.6737786718967212,0.4025494428921102,0.49022135245271903,0.5046525924274433,0.20314761993572644,11.054927069328414,1.1,13.0,0.0861538461538461,11.052970041271971,11.049190311638721,11.04471050221257
DDO_216,0.430000599735,12.850007174705,1.919998803163,2.27510445413478,4.751853277424543,5.268416256086291,rMD_DH_DM_profiles_ddo216.pdf,True,True,63.7,0.49,1.6,0.5600005046475001,1.03000101915,0.2344497607655502,0.3337309324478546,0.196000176626625,1.1507427654139952,0.5600005046475001,0.1855023923444976,0.0552607825653791,1.0528654331074292,0.4489812620796722,0.0460794537974104,5.268416256086291,12.981444897126828,14.985287132289653,214.00525556992207,14.956609842640558,11.677436529490825,12.270665380858954,0.5629174171698862,0.7975970335701507,0.4437017967180711,0.5495900151579634,0.5630258560963123,0.2498155839486639,13.193952890743866,1.1,13.0,0.0861538461538461,13.192513623490948,13.187886404569634,13.18238009214094
DDO_216,0.52000058988,12.549997615197,1.989997417617,3.650836534705658,5.438719959617399,6.550441374616087,rMD_DH_DM_profiles_ddo216.pdf,True,True,63.7,0.49,1.6,0.5600005046475001,1.03000101915,0.2344497607655502,0.3337309324478546,0.196000176626625,1.1507427654139952,0.5600005046475001,0.1855023923444976,0.0605838734198575,1.5397223627531482,0.4974485394147373,0.051810060313947,6.550441374616087,15.572516461472974,17.597950391624032,258.78937508572335,17.4253387413333,14.39619594401486,14.91048032460158,0.5629174171698862,0.883697189395384,0.46912911181814043,0.5867477879140972,0.6090914722957911,0.28574254141412797,15.84217542237664,1.1,13.0,0.0861538461538461,15.840833682712804,15.835246204241992,15.82858045037671
DDO_216,0.600000419415,13.110000091196,2.419996655187,5.276772760360546,5.963216376828522,7.9626804733933,rMD_DH_DM_profiles_ddo216.pdf,True,True,63.7,0.49,1.6,0.5600005046475001,1.03000101915,0.2344497607655502,0.3337309324478546,0.196000176626625,1.1507427654139952,0.5600005046475001,0.1855023923444976,0.0632896542697143,1.6666655016258145,0.5270933330057285,0.055121888515729,7.9626804733933,18.23825793907139,20.207869990133876,269.3763380221724,19.935313444463432,17.199034556662912,17.63981851592894,0.5629174171698862,0.9363599649407434,0.4835670959399318,0.607947674601666,0.6425835634821089,0.3107322676917762,18.56388376080743,1.1,13.0,0.0861538461538461,18.561726564216578,18.5551303400578,18.547254293298984
DDO_216,0.6900004095600001,13.460006723833,2.549999893616,5.646532191871053,6.28015938709204,8.44533763215636,rMD_DH_DM_profiles_ddo216.pdf,True,True,63.7,0.49,1.6,0.5600005046475001,1.03000101915,0.2344497607655502,0.3337309324478546,0.196000176626625,1.1507427654139952,0.5600005046475001,0.1855023923444976,0.0645204860554084,1.4492745020799056,0.5491574853057491,0.0571717593053742,8.44533763215636,19.409008914893,21.541370083898883,251.3687765919944,21.07615008010225,18.416464434394648,18.826585306174245,0.5629174171698862,0.9755560381604175,0.493813396996234,0.623017321480177,0.6740053578966286,0.33283287537659667,19.762946460816902,1.1,13.0,0.0861538461538461,19.761156634508225,19.754141375773436,19.745755625413842
DDO_216,0.77000072421,14.239999033673,2.500002820487,5.122046708204903,6.332606601602741,8.144769416729691,rMD_DH_DM_profiles_ddo216.pdf,True,True,63.7,0.49,1.6,0.5600005046475001,1.03000101915,0.2344497607655502,0.3337309324478546,0.196000176626625,1.1507427654139952,0.5600005046475001,0.1855023923444976,0.064373194345765,1.2987000772317103,0.5611883800311498,0.0577954656231423,8.144769416729691,19.239115968739416,21.664082907041756,238.0210253527405,20.95511206190886,18.23967722336981,18.644874012047342,0.5629174171698862,0.9969284355289106,0.4992309277547355,0.6309888562484475,0.6976339942460237,0.3482804661806842,19.593839651207876,1.1,13.0,0.0861538461538461,19.591842191696763,19.584875800347547,19.576545544730976
DDO_216,0.860000714355,14.480003969206,2.509996810966,5.278867354576341,6.385385360496651,8.284901130928283,rMD_DH_DM_profiles_ddo216.pdf,True,True,63.7,0.49,1.6,0.5600005046475001,1.03000101915,0.2344497607655502,0.3337309324478546,0.196000176626625,1.1507427654139952,0.5600005046475001,0.1855023923444976,0.0631855317102942,1.162789731808536,0.5683343744655506,0.0574635621537603,8.284901130928283,19.79307339100949,22.4298995677072,225.35630523162968,21.485278088663215,18.841419229581938,19.219333485509765,0.5629174171698862,1.0096230053120376,0.5023942314768992,0.63564368592236,0.7204305227714463,0.3619401388202615,20.160344429574863,1.1,13.0,0.0861538461538461,20.15846311334115,20.151299827981454,20.142731333688683
DDO_216,0.940001029005,15.259996279045998,2.4100026647079997,5.331314646633709,6.332938068439282,8.278225681877643,rMD_DH_DM_profiles_ddo216.pdf,True,True,63.7,0.49,1.6,0.5600005046475001,1.03000101915,0.2344497607655502,0.3337309324478546,0.196000176626625,1.1507427654139952,0.5600005046475001,0.1855023923444976,0.0614859485711376,1.0638286226755618,0.5703801763588076,0.0564830744078651,8.278225681877643,20.041559136675332,22.887892615219627,215.6537156268448,21.720196896393873,19.1281566775166,19.484943767452656,0.5629174171698862,1.013257289544248,0.5032924975891305,0.636965457028742,0.73798966929652,0.37142466385522205,20.414112016750845,1.1,13.0,0.0861538461538461,20.412184400480125,20.404944401761004,20.396282443683255
DDO_216,1.03000101915,16.560001542602,3.169993433223,5.173464384486043,6.227381906405982,8.095987842491994,rMD_DH_DM_profiles_ddo216.pdf,True,True,63.7,0.49,1.6,0.5600005046475001,1.03000101915,0.2344497607655502,0.3337309324478546,0.196000176626625,1.1507427654139952,0.5600005046475001,0.1855023923444976,0.0590970017822563,0.9708728257620968,0.5690540997277299,0.0548360845705348,8.095987842491994,19.989445548948797,23.104710883319655,206.09673274171547,21.66835969409501,19.10995315252692,19.447838007746952,0.5629174171698862,1.0109015680998048,0.5027106170368414,0.636109240663123,0.7552811371348823,0.3796878464853639,20.360596118603155,1.1,13.0,0.0861538461538461,20.358759361553634,20.351514195169802,20.34284802816808
DDO_46,0.150000306831,14.629973985648,5.320017080208,-1.346769017585948,0.0,0.0,rMD_DH_DM_profiles_ddo46.pdf,True,True,27.9,22.08,,1.849999855431,3.540000562221,1.0,1.1025028935822407,0.64749994940085,5.3100008433315,1.849999855431,0.53,0.0118110855205417,0.0035536054842526,0.0174160841867985,0.0040763233648495,1e-06,1.3222270461892125e-05,0.0048546283670856,12.410009918623452,1.4630558874544597,0.0,0.0,0.6178383959274344,0.028188737219310065,0.027415917135549674,0.027795141757200326,0.11976041800253293,0.003283341696076234,1.3235543093160395e-05,6.1,15.7,0.1859872611464968,1.323961990807156e-05,1.3239117778590481e-05,1.323852627868941e-05
DDO_46,0.309999455472,24.66999908586,2.660008540104,-1.5374869953094443,0.0,0.0,rMD_DH_DM_profiles_ddo46.pdf,True,True,27.9,22.08,,1.849999855431,3.540000562221,1.0,1.1025028935822407,0.64749994940085,5.3100008433315,1.849999855431,0.53,0.0351929995024058,0.0151777284539405,0.067300999865126,0.0147990359966533,1e-06,1.3483606414360678e-05,0.0058206727595114,25.64725631866956,2.8760498984395575,0.0,0.0,0.6178383959274344,0.10892977890132706,0.09822964535161939,0.10320661089569261,0.2194682760560109,0.021558290922913254,1.3532164304189246e-05,6.1,15.7,0.1859872611464968,1.353373130050135e-05,1.353208038054483e-05,1.3530162332592294e-05
DDO_46,0.459999762303,35.460017265096006,2.7300010822200003,3.500004355896321,0.0,3.500004355896321,rMD_DH_DM_profiles_ddo46.pdf,True,True,27.9,22.08,,1.849999855431,3.540000562221,1.0,1.1025028935822407,0.64749994940085,5.3100008433315,1.849999855431,0.53,0.0600967980640711,0.0334195140940084,0.1300159705181291,0.0282016894249324,3.500004355896321,9.726877426138948,12.27613123262416,39.280627005160305,10.516264654690008,7.722872181612705,9.144787384353508,0.6178383959274344,0.210436857558784,0.17385199091111142,0.1897697865481749,0.2943993474637557,0.05118191267950598,9.788959428740688,6.1,15.7,0.1859872611464968,9.788077316511622,9.786114325455426,9.783832023387408
DDO_46,0.620000875353,41.91998587326,4.5700240011840005,7.497013822373312,0.0,7.497013822373312,rMD_DH_DM_profiles_ddo46.pdf,True,True,27.9,22.08,,1.849999855431,3.540000562221,1.0,1.1025028935822407,0.64749994940085,5.3100008433315,1.849999855431,0.53,0.0866202866930259,0.0607112985301619,0.2009239699114633,0.0441745076441867,7.497013822373312,17.574776952573348,19.70816651639628,54.22191885782031,18.263828893596944,16.076995700049725,17.078234953767755,0.6178383959274344,0.32520473191028737,0.2453996156816491,0.27762055562188415,0.3599416654607677,0.08832954637188511,17.733319414509303,6.1,15.7,0.1859872611464968,17.73273624749142,17.728136272935824,17.72274940423652
DDO_46,0.769999217775,49.860015755220005,4.149995763564,8.555124894141974,0.0,8.555124894141974,rMD_DH_DM_profiles_ddo46.pdf,True,True,27.9,22.08,,1.849999855431,3.540000562221,1.0,1.1025028935822407,0.64749994940085,5.3100008433315,1.849999855431,0.53,0.1099471636364854,0.0936408796116453,0.2640832223195272,0.0595519407401934,8.555124894141974,19.9128774998472,22.24568340104181,66.74420487506961,20.71183166026443,18.235847941988673,19.32165259229265,0.6178383959274344,0.42743090112279775,0.29944069501829224,0.3478175344846999,0.41121407185858044,0.1231342274786353,20.132287744413144,6.1,15.7,0.1859872611464968,20.13030231624298,20.12438587966031,20.11742721173869
DDO_46,0.919999524606,53.30001417811201,3.739966460532,7.938320767518008,0.0,7.938320767518008,rMD_DH_DM_profiles_ddo46.pdf,True,True,27.9,22.08,,1.849999855431,3.540000562221,1.0,1.1025028935822407,0.64749994940085,5.3100008433315,1.849999855431,0.53,0.1310389002818645,0.1336780563760338,0.3210464291290191,0.0745623512405877,7.938320767518008,19.393485284041503,22.268955411168648,78.5463514447611,20.385427227764257,17.316402011454407,18.62965500390808,0.6178383959274344,0.5196284841557925,0.3419444223200808,0.4052585371923877,0.4548817921464521,0.15554429163944164,19.637694399005916,6.1,15.7,0.1859872611464968,19.63506266821693,19.628808671779428,19.62143349878067
DDO_46,1.080000637656,62.62996895272801,3.0900357123120004,8.554511525106545,0.0,8.554511525106545,rMD_DH_DM_profiles_ddo46.pdf,True,True,27.9,22.08,,1.849999855431,3.540000562221,1.0,1.1025028935822407,0.64749994940085,5.3100008433315,1.849999855431,0.53,0.1507028767048006,0.184218372184729,0.3741567090407173,0.089628864177183,8.554511525106545,20.931601087179192,24.058174566574248,91.77091780841754,22.002678049733383,18.720049945561183,20.080339910213866,0.6178383959274344,0.6055899269242928,0.37717596303333545,0.4542476223652039,0.49484485234407066,0.18664358373496354,21.222523730583458,6.1,15.7,0.1859872611464968,21.22080175513827,21.213755764437142,21.205416953958828
DDO_46,1.230000944487,67.100003608032,2.8299904281,10.941108860555444,0.0,10.941108860555444,rMD_DH_DM_profiles_ddo46.pdf,True,True,27.9,22.08,,1.849999855431,3.540000562221,1.0,1.1025028935822407,0.64749994940085,5.3100008433315,1.849999855431,0.53,0.1663845392303211,0.2389438221812036,0.4170556121672206,0.1025557433236173,10.941108860555444,25.375834614018743,28.2958641643376,104.87815653329112,26.366482715189974,23.390519732221584,24.57612425590209,0.6178383959274344,0.6750237844010655,0.40299355190495534,0.4908556892289505,0.5273307269261125,0.21251088267257615,25.75284659512284,6.1,15.7,0.1859872611464968,25.75018831477904,25.741458333262656,25.731100432809676
DDO_46,1.379999286909,69.88999829778001,3.15002931984,15.328893851661636,0.0,15.328893851661636,rMD_DH_DM_profiles_ddo46.pdf,True,True,27.9,22.08,,1.849999855431,3.540000562221,1.0,1.1025028935822407,0.64749994940085,5.3100008433315,1.849999855431,0.53,0.1794562632428853,0.3007756268460762,0.4539293602251737,0.1141553712443116,15.328893851661636,32.57064643447414,34.92176631648997,118.72677301374826,33.41612520928255,30.926108836448773,31.88074136569427,0.6178383959274344,0.7347056499196403,0.42353332391214343,0.5203533777800367,0.5558904631600058,0.23543813559321816,33.079408027233704,6.1,15.7,0.1859872611464968,33.07554942778101,33.064077558146614,33.05045278739055
DDO_46,1.540000399959,68.44000681267201,3.569984572536,17.643274304559778,0.0,17.643274304559778,rMD_DH_DM_profiles_ddo46.pdf,True,True,27.9,22.08,,1.849999855431,3.540000562221,1.0,1.1025028935822407,0.64749994940085,5.3100008433315,1.849999855431,0.53,0.190681835785843,0.3745644740273131,0.4874455138875691,0.1249862927899516,17.643274304559778,36.45076054948798,38.6912600599001,132.52080642113754,37.263489894166305,34.89560370037041,35.77672132390753,0.6178383959274344,0.788953093722618,0.44101385133630977,0.5456798229558494,0.5827808819474478,0.25701444123281525,37.0438203073025,6.1,15.7,0.1859872611464968,37.04054194312297,37.02761410004514,37.01222862336307
DDO_46,1.69000070679,71.95999671226801,3.3800048153640003,19.946825751217418,0.0,19.946825751217418,rMD_DH_DM_profiles_ddo46.pdf,True,True,27.9,22.08,,1.849999855431,3.540000562221,1.0,1.1025028935822407,0.64749994940085,5.3100008433315,1.849999855431,0.53,0.1988574679845819,0.4510853151481083,0.5141500239334476,0.1336886999270285,19.946825751217418,40.17586612592211,42.30062031577163,145.47684975946405,40.95475655617715,38.709019091781826,39.522478876475574,0.6178383959274344,0.8321755775013939,0.45420078060218594,0.5648983415026264,0.6051919526852975,0.27487865732382327,40.849242437086275,6.1,15.7,0.1859872611464968,40.84482490505682,40.830454185605376,40.813336677785394
DDO_46,1.849999855431,72.39002388447601,3.3300101424240003,19.526154758896983,0.0,19.526154758896983,rMD_DH_DM_profiles_ddo46.pdf,True,True,27.9,22.08,,1.849999855431,3.540000562221,1.0,1.1025028935822407,0.64749994940085,5.3100008433315,1.849999855431,0.53,0.2053184485715261,0.5405405827813036,0.5383143567523994,0.1414689066046471,19.526154758896983,40.2115359014157,42.63732036750252,158.25058855240653,41.02596025150878,38.697493662646224,39.52041526152648,0.6178383959274344,0.8712866670326277,0.4656083337644151,0.581587155258063,0.6265870052277819,0.2917441314625424,40.902582004830506,6.1,15.7,0.1859872611464968,40.89889871292689,40.884438700096496,40.867198937376706
DDO_46,2.0000001622620003,73.17001376726401,3.860026660512,19.52591841061456,0.0,19.52591841061456,rMD_DH_DM_profiles_ddo46.pdf,True,True,27.9,22.08,,1.849999855431,3.540000562221,1.0,1.1025028935822407,0.64749994940085,5.3100008433315,1.849999855431,0.53,0.2094901170201235,0.4999999594345032,0.5574799013644588,0.1474283997779461,19.52591841061456,40.73137845526992,43.37892452103557,152.73621643299495,41.56395718301323,39.206455568731855,40.02023833073241,0.6178383959274344,0.9023069868094362,0.4743224900428886,0.5943672100129412,0.6446408355648721,0.30576764630845843,41.444572795609105,6.1,15.7,0.1859872611464968,41.440576643722956,41.42596705271794,41.408527140067235
DDO_46,2.150000469093,76.31997010218001,4.289980847796,19.317084643347243,0.0,19.317084643347243,rMD_DH_DM_profiles_ddo46.pdf,True,True,27.9,22.08,,1.849999855431,3.540000562221,1.0,1.1025028935822407,0.64749994940085,5.3100008433315,1.849999855431,0.53,0.2120592269029346,0.4651161775894218,0.5737321843303309,0.1521867790465828,19.317084643347243,40.91766996833734,43.82014588462271,147.75570203106315,41.77045075698547,39.380982187504245,40.18677066083265,0.6178383959274344,0.9286120579623481,0.4814924049284759,0.6048982917409815,0.6610294377450197,0.3182806537083677,41.645051955286704,6.1,15.7,0.1859872611464968,41.640833955329875,41.62603574428346,41.608370173338244
DDO_46,2.3099996177340003,74.17997914557601,4.090002156036,19.940502898805235,0.0,19.940502898805235,rMD_DH_DM_profiles_ddo46.pdf,True,True,27.9,22.08,,1.849999855431,3.540000562221,1.0,1.1025028935822407,0.64749994940085,5.3100008433315,1.849999855431,0.53,0.2132669952736407,0.4329005045381576,0.5882869158788188,0.1560489541842023,19.940502898805235,42.294805476309655,45.31773331641937,143.3532686389234,43.141097200195105,40.80139496525738,41.570025402051265,0.6178383959274344,0.9521695636862192,0.4877494155211948,0.6140971262875703,0.6769224667450888,0.3301685375080825,43.0565263636614,6.1,15.7,0.1859872611464968,43.0526042601905,43.037300531934235,43.01902007221153
DDO_46,2.4599999245650004,73.89001004252401,4.070004286860001,20.379346793121872,0.0,20.379346793121872,rMD_DH_DM_profiles_ddo46.pdf,True,True,27.9,22.08,,1.849999855431,3.540000562221,1.0,1.1025028935822407,0.64749994940085,5.3100008433315,1.849999855431,0.53,0.213167199693503,0.4065040775059491,0.5996675517606846,0.1586406391881341,20.379346793121872,43.36151191573064,46.51592331026382,139.6336103520739,44.20320300290151,41.90682576791183,42.643025861111866,0.6178383959274344,0.9705896488684981,0.4925376774539567,0.6211404218931441,0.6905257483682155,0.34010994832343616,44.150179724285614,6.1,15.7,0.1859872611464968,44.14601587005089,44.13040160661303,44.11173321005743
DDO_46,2.610000231396,72.61999938000001,3.719968591356,21.0017238893303,0.0,21.0017238893303,rMD_DH_DM_profiles_ddo46.pdf,True,True,27.9,22.08,,1.849999855431,3.540000562221,1.0,1.1025028935822407,0.64749994940085,5.3100008433315,1.849999855431,0.53,0.2120570856534783,0.3831417284837305,0.6091381378985461,0.1603416797681887,21.0017238893303,44.67869713460539,47.92604650630807,136.3855509620219,45.50881678164253,43.27578151830673,43.97420077912692,0.6178383959274344,0.9859182302585316,0.4964545947746209,0.6269035188773642,0.7030297735874087,0.3490223613608305,45.49784347370194,6.1,15.7,0.1859872611464968,45.49342235047665,45.477224190626224,45.45786281333667
DDO_46,2.769999380037,70.77997646103601,3.810031987572,21.00361440545325,0.0,21.00361440545325,rMD_DH_DM_profiles_ddo46.pdf,True,True,27.9,22.08,,1.849999855431,3.540000562221,1.0,1.1025028935822407,0.64749994940085,5.3100008433315,1.849999855431,0.53,0.209940971941793,0.3610109111239738,0.6173983179440735,0.1612874545232931,21.00361440545325,45.11219997550477,48.57097636690584,132.96926001212125,45.94553553290329,43.73727481882611,44.41043288220102,0.6178383959274344,0.9992877134437391,0.49982186491932323,0.6318584299039146,0.7152996136134372,0.3575223868523395,45.9449555663314,6.1,15.7,0.1859872611464968,45.940753114486824,45.92443479090392,45.90491822746094
DDO_46,2.9199996868680005,70.470009488808,4.550026132008001,21.211633636940007,0.0,21.211633636940007,rMD_DH_DM_profiles_ddo46.pdf,True,True,27.9,22.08,,1.849999855431,3.540000562221,1.0,1.1025028935822407,0.64749994940085,5.3100008433315,1.849999855431,0.53,0.2072359566296875,0.3424657901496567,0.6236275104394109,0.1614604649092101,21.211633636940007,45.800945400723634,49.41693680815624,130.15268045861347,46.63018175379253,44.465033765641216,45.109147314573384,0.6178383959274344,1.009369949407703,0.5023315640334088,0.6355514717386215,0.7259161749353467,0.3646506075124223,46.65069939551806,6.1,15.7,0.1859872611464968,46.64626231759097,46.62968541710069,46.609856328364906
DDO_46,3.079998835509,61.28996574808801,5.089968599760001,21.000873530211425,0.0,21.000873530211425,rMD_DH_DM_profiles_ddo46.pdf,True,True,27.9,22.08,,1.849999855431,3.540000562221,1.0,1.1025028935822407,0.64749994940085,5.3100008433315,1.849999855431,0.53,0.2037288175315055,0.3246754474291027,0.6288555976891402,0.160986342010217,21.000873530211425,45.87878284311816,49.74003923625813,127.18430524645468,46.713515460019785,44.56810622969568,45.190219798651576,0.6178383959274344,1.0178318502610508,0.5044185669531244,0.638622387833083,0.7364010907840585,0.3714543829160124,46.73355012774838,6.1,15.7,0.1859872611464968,46.72925608280287,46.71261884446683,46.69271759241663
DDO_46,3.22999914234,55.310018985072,4.189991501916,20.581099516387656,0.0,20.581099516387656,rMD_DH_DM_profiles_ddo46.pdf,True,True,27.9,22.08,,1.849999855431,3.540000562221,1.0,1.1025028935822407,0.64749994940085,5.3100008433315,1.849999855431,0.53,0.1999767148157889,0.3095976054270843,0.6325866979050829,0.1600115724372622,20.581099516387656,45.59000439094028,49.72450917342483,124.48285211307952,46.43486712126897,44.2954305562857,44.901240951196016,0.6178383959274344,1.023870808410199,0.5058973152611828,0.6407981558107794,0.7455274378543816,0.37716032926407994,46.44190462199606,6.1,15.7,0.1859872611464968,46.43760747757681,46.42116412496593,46.40148543160652
DDO_46,3.3799994491709997,48.32003385882,2.9899733815080007,20.789480546659057,0.0,20.789480546659057,rMD_DH_DM_profiles_ddo46.pdf,True,True,27.9,22.08,,1.849999855431,3.540000562221,1.0,1.1025028935822407,0.64749994940085,5.3100008433315,1.849999855431,0.53,0.1958758731075215,0.2958580363808243,0.6353171713405589,0.1586011566367827,20.789480546659057,46.234157370315046,50.5162853730053,122.30975169752617,47.071023806042184,44.98466618072416,45.561163569430434,0.6178383959274344,1.0282902058666767,0.5069739048645133,0.6423821088902215,0.754042985529136,0.38228011680940177,47.09994995471683,6.1,15.7,0.1859872611464968,47.095581823676866,47.07894939765506,47.05903686657757
DDO_46,3.540000562221,40.920019429536005,5.400008556912001,26.01533879641976,0.0,26.01533879641976,rMD_DH_DM_profiles_ddo46.pdf,True,True,27.9,22.08,,1.849999855431,3.540000562221,1.0,1.1025028935822407,0.64749994940085,5.3100008433315,1.849999855431,0.53,0.1912129593458755,0.2824858308419586,0.6372551814473352,0.1566936365661211,26.01533879641976,54.242517710535424,57.75860886872567,123.22660382047567,54.95973884657988,53.20701916135639,53.67696018915874,0.6178383959274344,1.031426964798383,0.5077351943591784,0.6435021124953086,0.7625197473565505,0.38715811212678974,55.259816400217154,6.1,15.7,0.1859872611464968,55.25456835148864,55.234779694759986,55.21110961851552
DDO_47,0.22999908,15.360001941958,4.480029780572,-1.0086367754885723,0.0,0.0,rMD_DH_DM_profiles_ddo47.pdf,True,True,45.5,46.8,,3.85999953,7.48999998,1.0,2.3003572884386174,1.3509998355,11.23499997,3.85999953,0.53,0.0150535758624885,0.0009197937247588,0.0095494829021197,0.0047902321387185,1e-06,1.3376148130833292e-05,0.005402123098358,6.3136825807979475,1.0833669590934296,0.0,0.0,0.6198647018733495,0.015405753664080788,0.015172017302924758,0.015287692094465455,0.09089592393735563,0.0013790745307428922,1.3383577044344813e-05,5.2,29.3,0.2631399317406143,1.3385935730434152e-05,1.3385650257323584e-05,1.3385313581504084e-05
DDO_47,0.4499982,19.929968865352,3.930017303314,-0.3348417543777816,0.0,0.0,rMD_DH_DM_profiles_ddo47.pdf,True,True,45.5,46.8,,3.85999953,7.48999998,1.0,2.3003572884386174,1.3509998355,11.23499997,3.85999953,0.53,0.0431607597793487,0.003520949513491,0.0347650626072431,0.0164264291831115,1e-06,1.3617768709416112e-05,0.006389040551502,12.352857223280118,2.067079435270987,0.0,0.0,0.6198647018733495,0.056084920632158024,0.05310644962015588,0.05454115648146596,0.16361455887851972,0.008688988328206136,1.3644260153922813e-05,5.2,29.3,0.2631399317406143,1.3644607052599581e-05,1.3643662463962159e-05,1.3642571866713752e-05
DDO_47,0.68000227,18.660013065504,2.5100175387579995,1.756567445377818,0.0,1.756567445377818,rMD_DH_DM_profiles_ddo47.pdf,True,True,45.5,46.8,,3.85999953,7.48999998,1.0,2.3003572884386174,1.3509998355,11.23499997,3.85999953,0.53,0.0788009031984527,0.0080400540730532,0.0734740214918329,0.033599134952054,1.756567445377818,5.997006568317214,9.470949010228775,19.606348715179234,6.707790180544292,0.0,4.782958126610769,0.6198647018733495,0.1185323527372673,0.10597132255244604,0.11177692125595329,0.2281611519236447,0.024178539024438197,6.02030869720751,5.2,29.3,0.2631399317406143,6.020306979706301,6.019514483012947,6.018596671408337
