scenario,draw,harmonic,q_shape_proxy,delta_uv,determinant_norm,minimum_role_pixels,role_0_pixels,role_1_pixels,role_2_pixels,role_3_pixels,phase_anchor_deg,phase_amplitude,phase_delta_from_baseline_deg,star_clipped_fraction,h2_clipped_fraction,hi_clipped_fraction
star_plus_co_independent,136,2,0.1101574209,0.9878720051,0.03818344816,103,107,104,104,103,87.24297666,0.5511625554,2.545684128,0,0,0
star_co_plus_hi_ctl49,136,1,-0.09003141427,0.986864877,0.04024285378,102,102,108,103,105,1.892075933,0.3046649693,1.432190419,0,0,0
star_co_plus_hi_ctl49,136,2,0.115048815,0.9878720051,0.03818344816,103,107,104,104,103,87.24297666,0.5511625554,2.545684128,0,0,0
star_only,137,1,-0.03365912118,0.9999575272,0.03651501121,104,104,105,104,105,7.317995761,0.2787477181,3.99372941,0,0,0
star_only,137,2,0.09928220742,0.9999715142,0.03063194245,103,107,104,104,103,85.68121947,0.5332823725,0.9839269381,0,0,0
co_independent_only,137,1,-0.04506642164,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0.004553215709,0
co_independent_only,137,2,0.09591358459,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0.004553215709,0
star_plus_co_independent,137,1,-0.03454973962,0.9999575272,0.03651501121,104,104,105,104,105,7.317995761,0.2787477181,3.99372941,0,0.004553215709,0
star_plus_co_independent,137,2,0.1041202561,0.9999715142,0.03063194245,103,107,104,104,103,85.68121947,0.5332823725,0.9839269381,0,0.004553215709,0
star_co_plus_hi_ctl49,137,1,-0.04265269508,0.9999575272,0.03651501121,104,104,105,104,105,7.317995761,0.2787477181,3.99372941,0,0.004553215709,0
star_co_plus_hi_ctl49,137,2,0.1088976866,0.9999715142,0.03063194245,103,107,104,104,103,85.68121947,0.5332823725,0.9839269381,0,0.004553215709,0
star_only,138,1,-0.1178551229,0.9764165957,0.04606763296,99,99,109,102,108,-19.3009793,0.3107907752,22.62524565,0,0,0
star_only,138,2,0.09302774855,0.9222048975,0.03636990803,103,107,104,104,103,85.7108639,0.4729819749,1.013571362,0,0,0
co_independent_only,138,1,-0.03996874733,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0,0
co_independent_only,138,2,0.08964961693,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0,0
star_plus_co_independent,138,1,-0.1183969936,0.9764165957,0.04606763296,99,99,109,102,108,-19.3009793,0.3107907752,22.62524565,0,0,0
star_plus_co_independent,138,2,0.09113898973,0.9222048975,0.03636990803,103,107,104,104,103,85.7108639,0.4729819749,1.013571362,0,0,0
star_co_plus_hi_ctl49,138,1,-0.1231628542,0.9764165957,0.04606763296,99,99,109,102,108,-19.3009793,0.3107907752,22.62524565,0,0,0
star_co_plus_hi_ctl49,138,2,0.09538023536,0.9222048975,0.03636990803,103,107,104,104,103,85.7108639,0.4729819749,1.013571362,0,0,0
star_only,139,1,-0.08824574655,0.9312506059,0.02406596354,103,103,106,104,105,-1.609248101,0.22206814,4.933514452,0,0,0
star_only,139,2,0.1044279117,0.9299581726,0.02327477366,103,107,104,104,103,87.01825022,0.553883441,2.320957688,0,0,0
co_independent_only,139,1,-0.04440160627,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0.005122367672,0
co_independent_only,139,2,0.09251098784,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0.005122367672,0
star_plus_co_independent,139,1,-0.08934804613,0.9312506059,0.02406596354,103,103,106,104,105,-1.609248101,0.22206814,4.933514452,0,0.005122367672,0
star_plus_co_independent,139,2,0.1054408885,0.9299581726,0.02327477366,103,107,104,104,103,87.01825022,0.553883441,2.320957688,0,0.005122367672,0
star_co_plus_hi_ctl49,139,1,-0.08307926037,0.9312506059,0.02406596354,103,103,106,104,105,-1.609248101,0.22206814,4.933514452,0,0.005122367672,0
star_co_plus_hi_ctl49,139,2,0.0990625225,0.9299581726,0.02327477366,103,107,104,104,103,87.01825022,0.553883441,2.320957688,0,0.005122367672,0
star_only,140,1,-0.07223749282,0.9449211118,0.04484629812,103,103,107,104,104,-5.706386902,0.3381963638,9.030653254,0.004553215709,0,0
star_only,140,2,0.08051832131,0.9506263716,0.04273651565,103,107,105,103,103,82.7468921,0.486515344,1.950400432,0.004553215709,0,0
co_independent_only,140,1,-0.03945987063,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0.001707455891,0
co_independent_only,140,2,0.08808773316,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0.001707455891,0
star_plus_co_independent,140,1,-0.06914975735,0.9449211118,0.04484629812,103,103,107,104,104,-5.706386902,0.3381963638,9.030653254,0.004553215709,0.001707455891,0
star_plus_co_independent,140,2,0.0776587877,0.9506263716,0.04273651565,103,107,105,103,103,82.7468921,0.486515344,1.950400432,0.004553215709,0.001707455891,0
star_co_plus_hi_ctl49,140,1,-0.0640444837,0.9449211118,0.04484629812,103,103,107,104,104,-5.706386902,0.3381963638,9.030653254,0.004553215709,0.001707455891,0
star_co_plus_hi_ctl49,140,2,0.0729228942,0.9506263716,0.04273651565,103,107,105,103,103,82.7468921,0.486515344,1.950400432,0.004553215709,0.001707455891,0
star_only,141,1,-0.1085336388,0.9711745317,0.04239189935,103,103,106,105,104,-5.117828894,0.3060133781,8.442095246,0,0,0
star_only,141,2,0.1024396133,0.9765339615,0.0419038688,103,107,104,104,103,85.80563067,0.5571435949,1.108338133,0,0,0
co_independent_only,141,1,-0.04309788605,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0.002845759818,0
co_independent_only,141,2,0.09023646982,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0.002845759818,0
star_plus_co_independent,141,1,-0.1075005586,0.9711745317,0.04239189935,103,103,106,105,104,-5.117828894,0.3060133781,8.442095246,0,0.002845759818,0
star_plus_co_independent,141,2,0.1015495804,0.9765339615,0.0419038688,103,107,104,104,103,85.80563067,0.5571435949,1.108338133,0,0.002845759818,0
star_co_plus_hi_ctl49,141,1,-0.1088190075,0.9711745317,0.04239189935,103,103,106,105,104,-5.117828894,0.3060133781,8.442095246,0,0.002845759818,0
star_co_plus_hi_ctl49,141,2,0.1027303791,0.9765339615,0.0419038688,103,107,104,104,103,85.80563067,0.5571435949,1.108338133,0,0.002845759818,0
star_only,142,1,-0.003541025843,0.9253321925,0.02922730511,103,103,107,103,105,2.003392996,0.1724720115,1.320873356,0,0,0
star_only,142,2,0.07359395583,0.8904124744,0.02452092456,103,106,104,105,103,84.82100725,0.5802709546,0.1237147153,0,0,0
co_independent_only,142,1,-0.04934923438,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0.003984063745,0
co_independent_only,142,2,0.09961417277,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0.003984063745,0
star_plus_co_independent,142,1,-0.008294241764,0.9253321925,0.02922730511,103,103,107,103,105,2.003392996,0.1724720115,1.320873356,0,0.003984063745,0
star_plus_co_independent,142,2,0.0814980299,0.8904124744,0.02452092456,103,106,104,105,103,84.82100725,0.5802709546,0.1237147153,0,0.003984063745,0
star_co_plus_hi_ctl49,142,1,-0.01102344191,0.9253321925,0.02922730511,103,103,107,103,105,2.003392996,0.1724720115,1.320873356,0,0.003984063745,0
star_co_plus_hi_ctl49,142,2,0.08345593065,0.8904124744,0.02452092456,103,106,104,105,103,84.82100725,0.5802709546,0.1237147153,0,0.003984063745,0
star_only,143,1,-0.06358903466,0.9619661917,0.04139256501,103,103,106,104,105,-0.7953986045,0.2274915021,4.119664956,0.005122367672,0,0
star_only,143,2,0.086679314,0.9408643344,0.03863841854,103,106,104,105,103,85.35505181,0.5753294707,0.6577592763,0.005122367672,0,0
co_independent_only,143,1,-0.04055700951,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0.006260671599,0
co_independent_only,143,2,0.08617768706,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0.006260671599,0
star_plus_co_independent,143,1,-0.05971917263,0.9619661917,0.04139256501,103,103,106,104,105,-0.7953986045,0.2274915021,4.119664956,0.005122367672,0.006260671599,0
star_plus_co_independent,143,2,0.08182827894,0.9408643344,0.03863841854,103,106,104,105,103,85.35505181,0.5753294707,0.6577592763,0.005122367672,0.006260671599,0
star_co_plus_hi_ctl49,143,1,-0.06141350546,0.9619661917,0.04139256501,103,103,106,104,105,-0.7953986045,0.2274915021,4.119664956,0.005122367672,0.006260671599,0
star_co_plus_hi_ctl49,143,2,0.08334230326,0.9408643344,0.03863841854,103,106,104,105,103,85.35505181,0.5753294707,0.6577592763,0.005122367672,0.006260671599,0
star_only,144,1,-0.01044535394,0.9924033937,0.0459264614,103,103,107,104,104,-0.2508029255,0.3044218908,3.575069277,0.03642572567,0,0
star_only,144,2,0.06816366432,0.9996985635,0.03937426206,104,104,105,104,105,80.75758138,0.5460083033,3.939711157,0.03642572567,0,0
co_independent_only,144,1,-0.04050888698,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0.001138303927,0
co_independent_only,144,2,0.08539830088,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0.001138303927,0
star_plus_co_independent,144,1,-0.008731421923,0.9924033937,0.0459264614,103,103,107,104,104,-0.2508029255,0.3044218908,3.575069277,0.03642572567,0.001138303927,0
star_plus_co_independent,144,2,0.06255965546,0.9996985635,0.03937426206,104,104,105,104,105,80.75758138,0.5460083033,3.939711157,0.03642572567,0.001138303927,0
star_co_plus_hi_ctl49,144,1,-0.01204779275,0.9924033937,0.0459264614,103,103,107,104,104,-0.2508029255,0.3044218908,3.575069277,0.03642572567,0.001138303927,0
star_co_plus_hi_ctl49,144,2,0.0629701411,0.9996985635,0.03937426206,104,104,105,104,105,80.75758138,0.5460083033,3.939711157,0.03642572567,0.001138303927,0
star_only,145,1,-0.06770019323,0.9850897581,0.04974287202,103,103,106,104,105,-0.7435734211,0.3824574818,4.067839773,0,0,0
star_only,145,2,0.08639053556,0.9827206997,0.04760693455,103,106,104,105,103,83.87984761,0.4944834387,0.81744493,0,0,0
co_independent_only,145,1,-0.03817306333,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0.009675583381,0
co_independent_only,145,2,0.08618065836,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0.009675583381,0
star_plus_co_independent,145,1,-0.06257486381,0.9850897581,0.04974287202,103,103,106,104,105,-0.7435734211,0.3824574818,4.067839773,0,0.009675583381,0
star_plus_co_independent,145,2,0.08097847341,0.9827206997,0.04760693455,103,106,104,105,103,83.87984761,0.4944834387,0.81744493,0,0.009675583381,0
star_co_plus_hi_ctl49,145,1,-0.05919217979,0.9850897581,0.04974287202,103,103,106,104,105,-0.7435734211,0.3824574818,4.067839773,0,0.009675583381,0
star_co_plus_hi_ctl49,145,2,0.0765010115,0.9827206997,0.04760693455,103,106,104,105,103,83.87984761,0.4944834387,0.81744493,0,0.009675583381,0
star_only,146,1,-0.01586475078,0.9998781363,0.054879872,103,103,106,104,105,8.307609063,0.3493885604,4.983342711,0,0,0
star_only,146,2,0.08048716277,0.9954855101,0.04295711644,103,107,105,103,103,82.48666832,0.5257316257,2.210624212,0,0,0
co_independent_only,146,1,-0.04621128362,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0.001138303927,0
co_independent_only,146,2,0.097357666,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0.001138303927,0
star_plus_co_independent,146,1,-0.01650437256,0.9998781363,0.054879872,103,103,106,104,105,8.307609063,0.3493885604,4.983342711,0,0.001138303927,0
star_plus_co_independent,146,2,0.08589553475,0.9954855101,0.04295711644,103,107,105,103,103,82.48666832,0.5257316257,2.210624212,0,0.001138303927,0
star_co_plus_hi_ctl49,146,1,-0.0153632477,0.9998781363,0.054879872,103,103,106,104,105,8.307609063,0.3493885604,4.983342711,0,0.001138303927,0
star_co_plus_hi_ctl49,146,2,0.08851792629,0.9954855101,0.04295711644,103,107,105,103,103,82.48666832,0.5257316257,2.210624212,0,0.001138303927,0
star_only,147,1,-0.0888307199,0.9810837557,0.05505237401,102,107,102,102,107,-10.81379133,0.3775557849,14.13805768,0.01593625498,0,0
star_only,147,2,0.08391742554,0.9731716795,0.05126314324,103,105,106,104,103,82.14093953,0.5130531407,2.556353001,0.01593625498,0,0
co_independent_only,147,1,-0.04070606895,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0.001138303927,0
co_independent_only,147,2,0.08621633554,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0.001138303927,0
star_plus_co_independent,147,1,-0.08268887137,0.9810837557,0.05505237401,102,107,102,102,107,-10.81379133,0.3775557849,14.13805768,0.01593625498,0.001138303927,0
star_plus_co_independent,147,2,0.07855533427,0.9731716795,0.05126314324,103,105,106,104,103,82.14093953,0.5130531407,2.556353001,0.01593625498,0.001138303927,0
star_co_plus_hi_ctl49,147,1,-0.08143781128,0.9810837557,0.05505237401,102,107,102,102,107,-10.81379133,0.3775557849,14.13805768,0.01593625498,0.001138303927,0
star_co_plus_hi_ctl49,147,2,0.07794401258,0.9731716795,0.05126314324,103,105,106,104,103,82.14093953,0.5130531407,2.556353001,0.01593625498,0.001138303927,0
star_only,148,1,0.01583539659,0.9994591869,0.07212572683,104,104,105,104,105,19.05492104,0.3049502648,15.73065469,0.02048947069,0,0
star_only,148,2,0.1062353769,0.9873790818,0.03961787118,103,106,105,104,103,86.46173499,0.5559767122,1.764442452,0.02048947069,0,0
co_independent_only,148,1,-0.04308074031,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0.003414911781,0
co_independent_only,148,2,0.09321253894,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0.003414911781,0
star_plus_co_independent,148,1,0.01904156326,0.9994591869,0.07212572683,104,104,105,104,105,19.05492104,0.3049502648,15.73065469,0.02048947069,0.003414911781,0
star_plus_co_independent,148,2,0.108359577,0.9873790818,0.03961787118,103,106,105,104,103,86.46173499,0.5559767122,1.764442452,0.02048947069,0.003414911781,0
star_co_plus_hi_ctl49,148,1,0.01606229019,0.9994591869,0.07212572683,104,104,105,104,105,19.05492104,0.3049502648,15.73065469,0.02048947069,0.003414911781,0
star_co_plus_hi_ctl49,148,2,0.1118446036,0.9873790818,0.03961787118,103,106,105,104,103,86.46173499,0.5559767122,1.764442452,0.02048947069,0.003414911781,0
star_only,149,1,-0.1367396912,0.9809446064,0.03105074467,103,106,103,104,105,-9.699546918,0.2867495286,13.02381327,0,0,0
star_only,149,2,0.1113346704,0.9387567855,0.02799151646,103,107,105,103,103,87.53825736,0.5279211408,2.840964826,0,0,0
co_independent_only,149,1,-0.04734519203,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0.003414911781,0
co_independent_only,149,2,0.09209448712,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0.003414911781,0
star_plus_co_independent,149,1,-0.1327043891,0.9809446064,0.03105074467,103,106,103,104,105,-9.699546918,0.2867495286,13.02381327,0,0.003414911781,0
star_plus_co_independent,149,2,0.1114865394,0.9387567855,0.02799151646,103,107,105,103,103,87.53825736,0.5279211408,2.840964826,0,0.003414911781,0
star_co_plus_hi_ctl49,149,1,-0.132043639,0.9809446064,0.03105074467,103,106,103,104,105,-9.699546918,0.2867495286,13.02381327,0,0.003414911781,0
star_co_plus_hi_ctl49,149,2,0.1097726315,0.9387567855,0.02799151646,103,107,105,103,103,87.53825736,0.5279211408,2.840964826,0,0.003414911781,0
star_only,150,1,-0.03189669798,0.9935582612,0.04183197026,103,103,107,104,104,6.464671068,0.3023931051,3.140404716,0,0,0
star_only,150,2,0.09673627781,0.9950770907,0.03587324401,103,107,104,104,103,85.93591799,0.5092105128,1.238625454,0,0,0
co_independent_only,150,1,-0.04044712446,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0,0
co_independent_only,150,2,0.08959491183,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0,0
star_plus_co_independent,150,1,-0.02845487929,0.9935582612,0.04183197026,103,103,107,104,104,6.464671068,0.3023931051,3.140404716,0,0,0
star_plus_co_independent,150,2,0.0950959297,0.9950770907,0.03587324401,103,107,104,104,103,85.93591799,0.5092105128,1.238625454,0,0,0
star_co_plus_hi_ctl49,150,1,-0.02441233375,0.9935582612,0.04183197026,103,103,107,104,104,6.464671068,0.3023931051,3.140404716,0,0,0
star_co_plus_hi_ctl49,150,2,0.09100473059,0.9950770907,0.03587324401,103,107,104,104,103,85.93591799,0.5092105128,1.238625454,0,0,0
star_only,151,1,0.02207688839,0.9992893179,0.06570879806,103,103,105,105,105,20.23006412,0.31600188,16.90579777,0.05179282869,0,0
star_only,151,2,0.07021187016,0.9917242172,0.03808246681,103,105,106,104,103,82.13115773,0.485827333,2.566134803,0.05179282869,0,0
co_independent_only,151,1,-0.04368166983,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0,0
co_independent_only,151,2,0.09012691594,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0,0
star_plus_co_independent,151,1,0.01938422716,0.9992893179,0.06570879806,103,103,105,105,105,20.23006412,0.31600188,16.90579777,0.05179282869,0,0
star_plus_co_independent,151,2,0.06927305782,0.9917242172,0.03808246681,103,105,106,104,103,82.13115773,0.485827333,2.566134803,0.05179282869,0,0
star_co_plus_hi_ctl49,151,1,0.02580405685,0.9992893179,0.06570879806,103,103,105,105,105,20.23006412,0.31600188,16.90579777,0.05179282869,0,0
star_co_plus_hi_ctl49,151,2,0.06381323023,0.9917242172,0.03808246681,103,105,106,104,103,82.13115773,0.485827333,2.566134803,0.05179282869,0,0
star_only,152,1,0.02888733089,0.9997086549,0.06137854593,103,103,107,103,105,12.44245842,0.2939348749,9.118192073,0.01138303927,0,0
star_only,152,2,0.07958480967,0.9976205163,0.03972839634,103,107,105,103,103,82.40299822,0.562570037,2.294294312,0.01138303927,0,0
co_independent_only,152,1,-0.04518625777,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0,0
co_independent_only,152,2,0.09276951462,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0,0
star_plus_co_independent,152,1,0.02690802226,0.9997086549,0.06137854593,103,103,107,103,105,12.44245842,0.2939348749,9.118192073,0.01138303927,0,0
star_plus_co_independent,152,2,0.0812296641,0.9976205163,0.03972839634,103,107,105,103,103,82.40299822,0.562570037,2.294294312,0.01138303927,0,0
star_co_plus_hi_ctl49,152,1,0.02301434356,0.9997086549,0.06137854593,103,103,107,103,105,12.44245842,0.2939348749,9.118192073,0.01138303927,0,0
star_co_plus_hi_ctl49,152,2,0.08286001281,0.9976205163,0.03972839634,103,107,105,103,103,82.40299822,0.562570037,2.294294312,0.01138303927,0,0
star_only,153,1,-0.1046994693,0.9680170052,0.04228450415,101,106,103,101,108,-10.60608987,0.3184964171,13.93035622,0,0,0
star_only,153,2,0.0887242187,0.9355025359,0.03906147288,103,107,104,104,103,83.51822065,0.5477918204,1.179071887,0,0,0
co_independent_only,153,1,-0.04602655161,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0.001138303927,0
co_independent_only,153,2,0.09603123433,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0.001138303927,0
star_plus_co_independent,153,1,-0.1108630931,0.9680170052,0.04228450415,101,106,103,101,108,-10.60608987,0.3184964171,13.93035622,0,0.001138303927,0
star_plus_co_independent,153,2,0.0934715489,0.9355025359,0.03906147288,103,107,104,104,103,83.51822065,0.5477918204,1.179071887,0,0.001138303927,0
star_co_plus_hi_ctl49,153,1,-0.1140913793,0.9680170052,0.04228450415,101,106,103,101,108,-10.60608987,0.3184964171,13.93035622,0,0.001138303927,0
star_co_plus_hi_ctl49,153,2,0.09473908399,0.9355025359,0.03906147288,103,107,104,104,103,83.51822065,0.5477918204,1.179071887,0,0.001138303927,0
star_only,154,1,-0.03797977413,0.982402213,0.04202646536,103,103,107,104,104,-4.435550777,0.3181816354,7.759817128,0.02048947069,0,0
star_only,154,2,0.07158908914,0.9938454864,0.03920987311,102,104,107,102,105,81.46183873,0.5087222568,3.235453808,0.02048947069,0,0
co_independent_only,154,1,-0.0456453339,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0,0
co_independent_only,154,2,0.09421231475,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0,0
star_plus_co_independent,154,1,-0.04074745168,0.982402213,0.04202646536,103,103,107,104,104,-4.435550777,0.3181816354,7.759817128,0.02048947069,0,0
star_plus_co_independent,154,2,0.07411753241,0.9938454864,0.03920987311,102,104,107,102,105,81.46183873,0.5087222568,3.235453808,0.02048947069,0,0
star_co_plus_hi_ctl49,154,1,-0.0411913421,0.982402213,0.04202646536,103,103,107,104,104,-4.435550777,0.3181816354,7.759817128,0.02048947069,0,0
star_co_plus_hi_ctl49,154,2,0.07730248501,0.9938454864,0.03920987311,102,104,107,102,105,81.46183873,0.5087222568,3.235453808,0.02048947069,0,0
star_only,155,1,-0.09968440615,0.9587114715,0.04373495094,102,105,105,106,102,-8.124073987,0.3622951608,11.44834034,0,0,0
star_only,155,2,0.08712424655,0.9459419091,0.0463355439,104,106,104,104,104,84.5226797,0.5288529261,0.1746128382,0,0,0
co_independent_only,155,1,-0.04851544038,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0.001138303927,0
co_independent_only,155,2,0.09418306083,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0.001138303927,0
star_plus_co_independent,155,1,-0.1019693863,0.9587114715,0.04373495094,102,105,105,106,102,-8.124073987,0.3622951608,11.44834034,0,0.001138303927,0
star_plus_co_independent,155,2,0.09008279845,0.9459419091,0.0463355439,104,106,104,104,104,84.5226797,0.5288529261,0.1746128382,0,0.001138303927,0
star_co_plus_hi_ctl49,155,1,-0.09994556899,0.9587114715,0.04373495094,102,105,105,106,102,-8.124073987,0.3622951608,11.44834034,0,0.001138303927,0
star_co_plus_hi_ctl49,155,2,0.0879310389,0.9459419091,0.0463355439,104,106,104,104,104,84.5226797,0.5288529261,0.1746128382,0,0.001138303927,0
star_only,156,1,-0.07292625509,0.9912661532,0.03680431881,104,104,106,104,104,-0.9207944214,0.2729040566,4.245060773,0,0,0
star_only,156,2,0.0925699021,0.9907034077,0.03507353334,103,107,104,104,103,85.64114616,0.5588087516,0.9438536295,0,0,0
co_independent_only,156,1,-0.042842781,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0.002276607854,0
co_independent_only,156,2,0.09104880979,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0.002276607854,0
star_plus_co_independent,156,1,-0.07250567542,0.9912661532,0.03680431881,104,104,106,104,104,-0.9207944214,0.2729040566,4.245060773,0,0.002276607854,0
star_plus_co_independent,156,2,0.09266032856,0.9907034077,0.03507353334,103,107,104,104,103,85.64114616,0.5588087516,0.9438536295,0,0.002276607854,0
star_co_plus_hi_ctl49,156,1,-0.06930147307,0.9912661532,0.03680431881,104,104,106,104,104,-0.9207944214,0.2729040566,4.245060773,0,0.002276607854,0
star_co_plus_hi_ctl49,156,2,0.08877782366,0.9907034077,0.03507353334,103,107,104,104,103,85.64114616,0.5588087516,0.9438536295,0,0.002276607854,0
star_only,157,1,-0.01663367111,0.9836491897,0.04996540963,102,102,105,105,106,0.7680881044,0.3207458381,2.556178247,0.09618668184,0,0
star_only,157,2,0.07608961564,0.9868088188,0.04198839527,102,108,104,104,102,83.15744425,0.580871942,1.539848281,0.09618668184,0,0
co_independent_only,157,1,-0.04323943838,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0.01195219124,0
co_independent_only,157,2,0.0908394185,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0.01195219124,0
star_plus_co_independent,157,1,-0.01720861798,0.9836491897,0.04996540963,102,102,105,105,106,0.7680881044,0.3207458381,2.556178247,0.09618668184,0.01195219124,0
star_plus_co_independent,157,2,0.07612887271,0.9868088188,0.04198839527,102,108,104,104,102,83.15744425,0.580871942,1.539848281,0.09618668184,0.01195219124,0
star_co_plus_hi_ctl49,157,1,-0.02183722223,0.9836491897,0.04996540963,102,102,105,105,106,0.7680881044,0.3207458381,2.556178247,0.09618668184,0.01195219124,0
star_co_plus_hi_ctl49,157,2,0.0785191828,0.9868088188,0.04198839527,102,108,104,104,102,83.15744425,0.580871942,1.539848281,0.09618668184,0.01195219124,0
star_only,158,1,-0.08847837813,0.9817028271,0.04401341847,103,104,105,106,103,-7.940862925,0.3577051643,11.26512928,0,0,0
star_only,158,2,0.08233870436,0.9738927122,0.043944016,102,108,104,104,102,83.02562273,0.5266525158,1.671669806,0,0,0
co_independent_only,158,1,-0.0441961333,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0.001707455891,0
co_independent_only,158,2,0.09235298549,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0.001707455891,0
star_plus_co_independent,158,1,-0.0905327868,0.9817028271,0.04401341847,103,104,105,106,103,-7.940862925,0.3577051643,11.26512928,0,0.001707455891,0
star_plus_co_independent,158,2,0.08374121636,0.9738927122,0.043944016,102,108,104,104,102,83.02562273,0.5266525158,1.671669806,0,0.001707455891,0
star_co_plus_hi_ctl49,158,1,-0.08349226883,0.9817028271,0.04401341847,103,104,105,106,103,-7.940862925,0.3577051643,11.26512928,0,0.001707455891,0
star_co_plus_hi_ctl49,158,2,0.07726439785,0.9738927122,0.043944016,102,108,104,104,102,83.02562273,0.5266525158,1.671669806,0,0.001707455891,0
star_only,159,1,-0.1118889743,0.963914419,0.05217784762,103,105,103,106,104,-15.44733557,0.3267244426,18.77160192,0.005122367672,0,0
star_only,159,2,0.08865114173,0.8870495929,0.04403695197,103,107,104,104,103,83.36576941,0.5432384099,1.331523121,0.005122367672,0,0
co_independent_only,159,1,-0.04394950894,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0,0
co_independent_only,159,2,0.09170690585,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0,0
star_plus_co_independent,159,1,-0.1109918117,0.963914419,0.05217784762,103,105,103,106,104,-15.44733557,0.3267244426,18.77160192,0.005122367672,0,0
star_plus_co_independent,159,2,0.08884335225,0.8870495929,0.04403695197,103,107,104,104,103,83.36576941,0.5432384099,1.331523121,0.005122367672,0,0
star_co_plus_hi_ctl49,159,1,-0.109617139,0.963914419,0.05217784762,103,105,103,106,104,-15.44733557,0.3267244426,18.77160192,0.005122367672,0,0
star_co_plus_hi_ctl49,159,2,0.08672597106,0.8870495929,0.04403695197,103,107,104,104,103,83.36576941,0.5432384099,1.331523121,0.005122367672,0,0
star_only,160,1,-0.0363758314,0.9905465129,0.05500051686,102,103,108,105,102,10.74152768,0.3800578272,7.417261324,0,0,0
star_only,160,2,0.0975107144,0.998283038,0.04321724506,103,106,104,105,103,83.95200174,0.5273858755,0.7452907917,0,0,0
co_independent_only,160,1,-0.04407507024,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0.002845759818,0
