information_level,level_name,score_source,galaxy,split,formula_family,n_points,rmse_level_prediction,rmse_wrong_family_mean,rmse_tpg_v6,rmse_mond,matched_family_rank,level_minus_wrong_mean,level_beats_wrong_mean,level_minus_tpg_v6,level_minus_mond,level_beats_tpg_v6,level_beats_mond
L0,coarse_K_obs_formula_shell_proxy,morphology_formula_shell_proxy_scores_by_galaxy.csv,UGC09133,train,K_compact_finite,68,16.976146426640927,17.526071920300705,17.439689160530865,21.296066784163067,1.0,-0.5499254936597779,1.0,-0.4635427338899376,-4.31992035752214,True,True
L0,coarse_K_obs_formula_shell_proxy,morphology_formula_shell_proxy_scores_by_galaxy.csv,UGC09992,train,K_scale_tail_spiral,5,14.211261508692177,12.12623705783627,12.419100947372682,15.349374013313271,4.0,2.085024450855906,0.0,1.7921605613194949,-1.1381125046210965,False,True
L0,coarse_K_obs_formula_shell_proxy,morphology_formula_shell_proxy_scores_by_galaxy.csv,UGC10310,train,K_scale_tail_spiral,7,6.855041238551253,6.070467494996415,6.026738625872166,8.025462221912084,4.0,0.7845737435548381,0.0,0.8283026126790878,-1.170420983360831,False,True
L0,coarse_K_obs_formula_shell_proxy,morphology_formula_shell_proxy_scores_by_galaxy.csv,UGC11455,train,K_exponential_disk,36,14.544708638422115,14.8093583546955,14.4032869987777,16.72257736917739,2.0,-0.2646497162733823,1.0,0.1414216396444167,-2.1778687307552733,False,True
L0,coarse_K_obs_formula_shell_proxy,morphology_formula_shell_proxy_scores_by_galaxy.csv,UGC11557,train,K_exponential_disk,12,33.29220466402267,33.33023856377293,32.96981266846553,34.503675638220066,2.0,-0.0380338997502605,1.0,0.3223919955571404,-1.2114709741973968,False,True
L0,coarse_K_obs_formula_shell_proxy,morphology_formula_shell_proxy_scores_by_galaxy.csv,UGC11820,train,K_scale_tail_spiral,10,5.929275212633584,5.212535001182722,5.218621983502207,9.228226219817984,4.0,0.7167402114508619,0.0,0.7106532291313767,-3.2989510071844013,False,True
L0,coarse_K_obs_formula_shell_proxy,morphology_formula_shell_proxy_scores_by_galaxy.csv,UGC12632,train,K_scale_tail_spiral,15,6.027350727100029,6.174961335746723,6.032106398984771,7.673706532829834,3.0,-0.1476106086466933,1.0,-0.0047556718847419,-1.6463558057298044,True,True
L0,coarse_K_obs_formula_shell_proxy,morphology_formula_shell_proxy_scores_by_galaxy.csv,UGC12732,train,K_scale_tail_spiral,16,6.77914761226718,7.839956948383613,7.718129754895397,6.818578331328152,2.0,-1.0608093361164332,1.0,-0.938982142628217,-0.0394307190609719,True,True
L0,coarse_K_obs_formula_shell_proxy,morphology_formula_shell_proxy_scores_by_galaxy.csv,UGCA281,train,K_scale_tail_spiral,7,3.654377369924028,2.260848403608473,1.94071702394095,2.958109044402935,4.0,1.393528966315555,0.0,1.713660345983078,0.6962683255210931,False,False
L0,coarse_K_obs_formula_shell_proxy,morphology_formula_shell_proxy_scores_by_galaxy.csv,UGCA442,train,K_scale_tail_spiral,8,4.34910185363442,5.889265765605322,5.207292467615204,3.4784865920272874,1.0,-1.540163911970902,1.0,-0.858190613980784,0.8706152616071328,True,False
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,CamB,holdout,K_scale_tail_spiral,9,19.721962031071975,91.24387932409024,13.63779853730796,15.623524086441458,3.0,-71.52191729301825,1.0,6.084163493764015,4.098437944630517,False,False
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,ESO116-G012,holdout,K_exponential_disk,15,13.44627975529398,23.697261954636655,11.508201668011028,9.10866648888162,3.0,-10.250982199342676,1.0,1.9380780872829515,4.337613266412358,False,False
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,F561-1,holdout,K_scale_tail_spiral,6,30.72961132456212,44.585671243755485,28.55685188052471,32.526019723976546,3.0,-13.856059919193363,1.0,2.1727594440374105,-1.7964083994144249,False,True
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,F563-1,holdout,K_scale_tail_spiral,17,22.617853241287115,25.519663333650048,24.695833689633552,18.44568739642176,2.0,-2.9018100923629326,1.0,-2.0779804483464375,4.172165844865354,True,False
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,F568-1,holdout,K_thick_flared,12,34.955430288199395,29.55354010937246,33.500610533676024,29.974188853658532,3.0,5.401890178826935,0.0,1.4548197545233703,4.981241434540863,False,False
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,IC2574,holdout,K_scale_tail_spiral,34,10.566965630734453,26.75293889801284,7.5138151552258,13.51316984455882,3.0,-16.185973267278385,1.0,3.0531504755086525,-2.946204213824368,False,True
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,IC4202,holdout,K_compact_finite,32,25.94895537395008,26.376477777204897,26.10151495917691,26.12803028857914,1.0,-0.4275224032548159,1.0,-0.1525595852268324,-0.1790749146290586,True,True
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,NGC0024,holdout,K_thick_flared,29,22.660175260822907,49.1700589416922,22.157814084096987,20.65262257294937,2.0,-26.50988368086929,1.0,0.5023611767259197,2.007552687873538,False,False
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,NGC2683,holdout,K_thick_flared,11,9.441655141326386,12.426749788320713,10.314830339812676,14.151015414510422,2.0,-2.9850946469943267,1.0,-0.8731751984862886,-4.709360273184036,True,True
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,NGC3726,holdout,K_thick_flared,12,22.32780920265615,26.68986153139954,23.631876746434497,26.325344741169783,2.0,-4.362052328743388,1.0,-1.3040675437783449,-3.997535538513631,True,True
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,NGC3949,holdout,K_thick_flared,7,8.55319084358932,22.645530043633567,8.950158230683527,11.297904622428334,2.0,-14.092339200044249,1.0,-0.3969673870942074,-2.7447137788390137,True,True
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,NGC3972,holdout,K_thick_flared,10,8.593962113335323,19.977775866378973,7.806428086864266,6.774747860896815,2.0,-11.38381375304365,1.0,0.7875340264710564,1.819214252438508,False,False
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,NGC4013,holdout,K_compact_finite,36,16.99356852880305,11.668540793425578,12.273912532057183,14.334222058319126,4.0,5.325027735377471,0.0,4.719655996745866,2.659346470483923,False,False
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,NGC4088,holdout,K_thick_flared,12,37.811387707787695,42.53175206180385,38.98773649865968,42.18384581680386,2.0,-4.720364354016155,1.0,-1.176348790871984,-4.372458109016165,True,True
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,NGC4183,holdout,K_exponential_disk,23,6.224581287933666,13.760210864515452,6.489693491114096,10.354993594406714,2.0,-7.535629576581786,1.0,-0.26511220318043,-4.1304123064730485,True,True
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,NGC4214,holdout,K_scale_tail_spiral,14,15.405984093871057,39.05954643661913,17.991047303306434,15.27888150484993,1.0,-23.65356234274807,1.0,-2.585063209435378,0.1271025890211277,True,False
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,NGC4389,holdout,K_thick_flared,6,45.987913835499185,67.05818976545275,46.55692853885728,48.50110279830857,2.0,-21.070275929953567,1.0,-0.5690147033580928,-2.5131889628093873,True,True
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,NGC5907,holdout,K_thick_flared,19,16.383392586061934,17.603432862968834,16.785509985459306,18.59536481497724,1.0,-1.2200402769069,1.0,-0.4021173993973725,-2.211972228915307,True,True
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,NGC5985,holdout,K_compact_finite,33,66.20241092491683,73.62210136086749,72.28739039126062,69.40357999391347,1.0,-7.419690435950656,1.0,-6.084979466343782,-3.2011690689966343,True,True
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,NGC6789,holdout,K_scale_tail_spiral,4,11.536643562882814,119.24492701458892,15.897752239176857,15.396246199577478,1.0,-107.70828345170612,1.0,-4.361108676294043,-3.859602636694664,True,True
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,NGC6946,holdout,K_compact_finite,58,27.87252780787919,14.19367158482804,15.02544742520658,17.728143095419597,4.0,13.678856223051156,0.0,12.847080382672615,10.144384712459598,False,False
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,NGC7331,holdout,K_thick_flared,36,24.522570438330455,26.364633972516103,25.485065060071012,29.311675230419706,2.0,-1.8420635341856515,1.0,-0.9624946217405572,-4.789104792089248,True,True
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,UGC00731,holdout,K_scale_tail_spiral,12,11.310048467799865,28.290358560322016,12.8454530669031,11.466827035781066,1.0,-16.980310092522153,1.0,-1.535404599103236,-0.1567785679812026,True,True
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,UGC00891,holdout,K_scale_tail_spiral,5,7.225333270873022,30.708551410992673,5.958365558298525,7.682081654505746,3.0,-23.48321814011965,1.0,1.2669677125744965,-0.4567483836327239,False,True
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,UGC02023,holdout,K_scale_tail_spiral,5,15.30026431538294,52.34894448268364,12.19804888404624,13.979836766957424,3.0,-37.0486801673007,1.0,3.1022154313367025,1.3204275484255188,False,False
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,UGC02259,holdout,K_exponential_disk,8,19.573338345039396,28.49022220799913,16.43514083306515,13.66144175213647,3.0,-8.916883862959732,1.0,3.138197511974244,5.9118965929029255,False,False
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,UGC03580,holdout,K_compact_finite,47,53.98299406241329,25.502006859525864,25.49452615076704,27.172706555031343,4.0,28.480987202887427,0.0,28.48846791164625,26.810287507381947,False,False
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,UGC04305,holdout,K_scale_tail_spiral,22,26.808062784312273,54.97638920038208,23.999621706482884,26.588364190715332,3.0,-28.168326416069807,1.0,2.8084410778293893,0.2196985935969415,False,False
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,UGC04499,holdout,K_scale_tail_spiral,9,8.071013668884772,26.68581754275577,6.040634191372928,8.985021588452573,3.0,-18.614803873870997,1.0,2.030379477511844,-0.9140079195678013,False,True
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,UGC05414,holdout,K_scale_tail_spiral,6,9.440201402889352,43.27074629700655,6.4008126343112375,8.261884143933315,3.0,-33.8305448941172,1.0,3.0393887685781147,1.178317258956037,False,False
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,UGC05716,holdout,K_scale_tail_spiral,12,4.212043634396867,21.77601326999048,5.844868825954693,5.605647282808069,1.0,-17.563969635593615,1.0,-1.632825191557826,-1.3936036484112018,True,True
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,UGC05829,holdout,K_scale_tail_spiral,11,7.720215953585758,33.67899383994406,6.222677845510406,8.606905396927852,3.0,-25.958777886358305,1.0,1.4975381080753527,-0.8866894433420933,False,True
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,UGC05986,holdout,K_scale_tail_spiral,15,15.662107914873872,25.13056845428841,17.532159853325275,15.059299363743824,1.0,-9.46846053941454,1.0,-1.870051938451404,0.6028085511300478,True,False
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,UGC06818,holdout,K_scale_tail_spiral,8,13.901550076257111,35.32162467560686,12.386120759877572,13.66362183441789,3.0,-21.42007459934975,1.0,1.5154293163795405,0.2379282418392225,False,False
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,UGC06917,holdout,K_scale_tail_spiral,11,4.9226251653474105,19.600525137391724,6.430936477869006,4.61507933369384,1.0,-14.677899972044314,1.0,-1.5083113125215952,0.3075458316535702,True,False
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,UGC06983,holdout,K_scale_tail_spiral,17,9.70055392147702,17.79810167119724,11.036839059186455,9.148970751386091,1.0,-8.09754774972022,1.0,-1.3362851377094351,0.5515831700909288,True,False
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,UGC07151,holdout,K_exponential_disk,11,3.9908842627101606,33.86470871154095,4.3119123214161394,5.615951252005322,1.0,-29.87382444883079,1.0,-0.3210280587059788,-1.6250669892951617,True,True
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,UGC07261,holdout,K_exponential_disk,7,5.956232149170297,28.559274204365284,4.296839337715027,4.6168185611277694,3.0,-22.603042055194987,1.0,1.6593928114552703,1.339413588042528,False,False
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,UGC07577,holdout,K_scale_tail_spiral,9,17.124297895456632,86.65882470152344,10.601721967205515,13.125766123408509,3.0,-69.53452680606681,1.0,6.522575928251117,3.998531772048123,False,False
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,UGC07603,holdout,K_exponential_disk,12,11.387173267934267,43.54645404226107,9.31889729578436,6.8156573361002755,3.0,-32.1592807743268,1.0,2.068275972149909,4.571515931833992,False,False
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,UGC08699,holdout,K_compact_finite,41,12.62705584127144,15.564539674538162,15.184307759904634,13.478161966003247,1.0,-2.9374838332667235,1.0,-2.5572519186331952,-0.8511061247318086,True,True
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,UGC11914,holdout,K_compact_finite,65,23.229579108902147,33.92652412458708,33.820143068839116,30.19760108867859,1.0,-10.696945015684935,1.0,-10.590563959936969,-6.9680219797764416,True,True
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,UGC12506,holdout,K_exponential_disk,31,44.999238791738094,40.00694648305801,40.697842583379504,38.12269540109571,4.0,4.992292308680085,0.0,4.3013962083585895,6.876543390642382,False,False
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,UGCA444,holdout,K_scale_tail_spiral,36,7.622534837373528,61.90607065495512,3.0580094444767805,4.92757139254757,3.0,-54.283535817581594,1.0,4.564525392896748,2.694963444825958,False,False
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,D512-2,train,K_scale_tail_spiral,4,6.808960055926971,44.71024246660536,2.5139498188497846,6.561883790113319,3.0,-37.901282410678384,1.0,4.295010237077187,0.2470762658136527,False,False
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,D564-8,train,K_scale_tail_spiral,6,9.33662248593878,56.745896928522,3.399294537690645,7.16409055590109,3.0,-47.40927444258322,1.0,5.937327948248136,2.17253193003769,False,False
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,D631-7,train,K_scale_tail_spiral,16,10.943013951197011,35.97973602712995,10.35809255392164,10.521817679771978,3.0,-25.03672207593294,1.0,0.5849213972753731,0.4211962714250354,False,False
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,DDO064,train,K_scale_tail_spiral,14,5.443535706033468,58.48545407610168,2.7332917850477236,3.548332793859171,3.0,-53.04191837006822,1.0,2.7102439209857443,1.8952029121742968,False,False
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,DDO154,train,K_scale_tail_spiral,12,4.184305567259078,37.056824266363506,3.544983778635305,4.451832612674567,1.0,-32.872518699104425,1.0,0.6393217886237732,-0.2675270454154885,False,True
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,DDO161,train,K_scale_tail_spiral,31,15.881667823431446,27.337018590663728,13.579219703882607,18.569662825271475,3.0,-11.455350767232282,1.0,2.3024481195488384,-2.68799500184003,False,True
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,DDO168,train,K_scale_tail_spiral,10,8.993591610956091,45.39270358898074,6.727638673752554,7.879974549733663,3.0,-36.39911197802465,1.0,2.2659529372035374,1.1136170612224283,False,False
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,DDO170,train,K_scale_tail_spiral,8,10.159584119881025,21.99332072543758,7.480201139884626,14.370201282342643,3.0,-11.833736605556556,1.0,2.679382979996399,-4.21061716246162,False,True
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,ESO079-G014,train,K_thick_flared,15,13.175386122165875,17.133691319916323,12.522654026496925,11.397542407404476,2.0,-3.958305197750448,1.0,0.6527320956689522,1.7778437147613992,False,False
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,ESO444-G084,train,K_scale_tail_spiral,7,9.653687321801224,52.421540037362,13.917114692092932,10.513209179623455,1.0,-42.76785271556078,1.0,-4.263427370291707,-0.8595218578222319,True,True
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,ESO563-G021,train,K_thick_flared,30,49.05425860593719,46.80070434080499,47.72714916375959,44.48667176928297,3.0,2.253554265132202,0.0,1.3271094421776013,4.567586836654222,False,False
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,F563-V1,train,K_scale_tail_spiral,6,26.964419023751876,46.66940032218088,23.66949222725619,29.338957960123544,3.0,-19.704981298429008,1.0,3.294926796495687,-2.3745389363716676,False,True
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,F563-V2,train,K_scale_tail_spiral,10,23.80775763175782,28.420937595113298,26.23894780335044,23.428832485173935,1.0,-4.613179963355478,1.0,-2.4311901715926183,0.3789251465838852,True,False
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,F565-V2,train,K_scale_tail_spiral,7,9.108198192477284,29.743010836640575,11.96077168843088,6.916649069723871,1.0,-20.63481264416329,1.0,-2.8525734959535978,2.191549122753413,True,False
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,F567-2,train,K_scale_tail_spiral,5,16.22869903613856,32.73278143190438,14.016635993218337,19.406231954265397,3.0,-16.504082395765817,1.0,2.2120630429202244,-3.177532918126836,False,True
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,F568-3,train,K_exponential_disk,18,11.251672319569533,22.374412576539147,9.11490703879206,7.976415983117765,3.0,-11.122740256969614,1.0,2.136765280777473,3.2752563364517675,False,False
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,F568-V1,train,K_exponential_disk,15,33.68872136932015,27.34618158541674,29.87721047961176,25.762065140172663,4.0,6.342539783903408,0.0,3.8115108897083902,7.926656229147486,False,False
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,F571-8,train,K_thick_flared,13,30.46904960384509,36.6094138729954,30.175376192122503,28.290592925853005,2.0,-6.140364269150311,1.0,0.2936734117225832,2.178456677992081,False,False
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,F571-V1,train,K_scale_tail_spiral,7,3.7041860848067847,17.93347554651218,3.573523287816476,6.360130039546406,1.0,-14.229289461705395,1.0,0.1306627969903089,-2.6559439547396213,False,True
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,F574-1,train,K_exponential_disk,14,15.653160782256908,19.507507933746982,11.820788616096635,8.776912560877792,3.0,-3.8543471514900745,1.0,3.832372166160273,6.876248221379116,False,False
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,F574-2,train,K_scale_tail_spiral,5,35.20922291232126,48.41021108051484,32.6388165436646,38.74115873241575,3.0,-13.200988168193582,1.0,2.5704063686566556,-3.531935820094489,False,True
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,F579-V1,train,K_thick_flared,14,20.704633861715266,24.88033782205599,19.63941142103888,18.38890176475787,2.0,-4.175703960340726,1.0,1.0652224406763828,2.315732096957394,False,False
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,F583-1,train,K_scale_tail_spiral,25,10.359993146223935,33.079785199238074,13.297286773674031,10.320140273858495,1.0,-22.71979205301414,1.0,-2.937293627450096,0.0398528723654418,True,False
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,F583-4,train,K_thick_flared,12,1.8163548767334208,26.67131931553126,2.089348476842753,5.381087823103697,1.0,-24.85496443879784,1.0,-0.2729936001093325,-3.5647329463702766,True,True
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,KK98-251,train,K_scale_tail_spiral,15,13.61002580626712,65.54286444110075,8.181219377823203,10.870651981388162,3.0,-51.93283863483363,1.0,5.428806428443917,2.7393738248789568,False,False
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,NGC0055,train,K_scale_tail_spiral,21,15.50707161929844,24.46296030576794,13.646013162608714,17.518196226309797,3.0,-8.9558886864695,1.0,1.861058456689726,-2.0111246070113573,False,True
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,NGC0100,train,K_exponential_disk,21,8.856389899016648,24.12777903871567,7.537919334963079,6.061732881040405,3.0,-15.27138913969902,1.0,1.3184705640535688,2.7946570179762427,False,False
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,NGC0247,train,K_exponential_disk,26,6.561795274843639,15.203196129135998,3.866312004062215,5.475417572666649,3.0,-8.64140085429236,1.0,2.6954832707814234,1.0863777021769891,False,False
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,NGC0289,train,K_thick_flared,28,11.25730085922346,13.682647846404995,13.44827134683854,23.595309185371484,2.0,-2.425346987181534,1.0,-2.190970487615079,-12.338008326148024,True,True
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,NGC0300,train,K_exponential_disk,25,13.615448943697162,20.000053097718364,9.83189803567648,5.607034629923943,3.0,-6.384604154021202,1.0,3.7835509080206826,8.008414313773219,False,False
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,NGC0801,train,K_thick_flared,13,30.338225611407932,32.26472591754318,31.348134413644825,35.306528941160416,2.0,-1.9265003061352497,1.0,-1.0099088022368932,-4.968303329752484,True,True
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,NGC0891,train,K_compact_finite,18,36.117714962740685,29.27803901501652,29.637636010909365,32.67571266789567,4.0,6.839675947724164,0.0,6.48007895183132,3.442002294845018,False,False
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,NGC1003,train,K_scale_tail_spiral,36,10.239711077957573,15.531127685525384,11.228797331872782,8.233924992844548,1.0,-5.291416607567813,1.0,-0.9890862539152092,2.0057860851130247,True,False
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,NGC1090,train,K_thick_flared,24,13.765926902112865,17.684768458108984,15.259685358845738,18.76400943928791,2.0,-3.9188415559961207,1.0,-1.4937584567328752,-4.998082537175051,True,True
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,NGC1705,train,K_scale_tail_spiral,14,17.353386930958422,40.884651131584405,20.59864390810048,16.95201559286103,1.0,-23.531264200625984,1.0,-3.245256977142059,0.4013713380973911,True,False
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,NGC2366,train,K_scale_tail_spiral,26,11.179048179418931,37.91129702949528,8.175530891777854,11.387781875806942,3.0,-26.73224885007635,1.0,3.0035172876410776,-0.2087336963880108,False,True
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,NGC2403,train,K_exponential_disk,73,10.64439715144618,20.393652469070723,9.860995949284607,6.239762201686606,3.0,-9.749255317624542,1.0,0.7834012021615742,4.404634949759576,False,False
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,NGC2841,train,K_compact_finite,50,54.87724264138518,59.83992329998708,59.09007494417434,53.02346081870857,1.0,-4.962680658601897,1.0,-4.21283230278916,1.8537818226766092,True,False
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,NGC2903,train,K_thick_flared,34,24.47346324263098,25.253203135481424,24.362146162225375,24.96300377208502,2.0,-0.7797398928504435,1.0,0.1113170804056054,-0.4895405294540396,False,True
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,NGC2915,train,K_scale_tail_spiral,30,23.036865971923184,34.06954696672991,26.00786566771677,20.629433034344657,1.0,-11.032680994806723,1.0,-2.970999695793587,2.4074329375785304,True,False
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,NGC2955,train,K_compact_finite,24,24.641523770508012,19.480887536567796,19.782113998497127,23.273161362253415,4.0,5.160636233940217,0.0,4.859409772010885,1.3683624082545975,False,False
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,NGC2976,train,K_thick_flared,27,4.791806857705614,67.96264209749198,5.11693008193194,5.678104979086942,2.0,-63.17083523978636,1.0,-0.325123224226326,-0.8862981213813272,True,True
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,NGC2998,train,K_thick_flared,13,27.16527082415665,27.83950094312291,27.11504519134483,27.07347466768693,1.0,-0.6742301189662605,1.0,0.05022563281182,0.0917961564697193,False,False
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,NGC3109,train,K_scale_tail_spiral,25,6.272043335416706,37.3264268874765,9.323880057063088,5.041785679362137,1.0,-31.054383552059797,1.0,-3.0518367216463815,1.2302576560545688,True,False
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,NGC3198,train,K_thick_flared,43,7.680393768171026,13.186518430436294,7.704000492040528,11.179050056995646,1.0,-5.506124662265268,1.0,-0.0236067238695021,-3.49865628882462,True,True
L1,source_reviewed_K_readout_source_native_formulas,source_native_readout_formula_scores_by_galaxy.csv,NGC3521,train,K_thick_flared,41,7.247916089313718,16.12850318349133,7.110920589361769,6.814883835390855,2.0,-8.88058709417761,1.0,0.1369954999519489,0.433032253922863,False,False
