target_galaxy,target_ra_deg,target_dec_deg,target_redshift,object_id,object_type,object_redshift,separation_arcmin,is_extragalactic_with_redshift,is_foreground_candidate,is_background_control,is_stellar_crowding_control
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 2169,*,0.00056054478513623,2.3480429989783227,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 2408,*,,2.267189486427647,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 2375,*,,2.2108186479706435,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 2593,*,0.0005538697838740614,2.5582296375435605,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 2606,*,0.0005038086953337295,2.485819206152713,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 2610,*,0.0005705573706189515,2.52347408945587,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 3142,*,0.0005004713785821124,2.1678919033626793,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 3458,*,0.000664013006031805,2.429164574213884,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 4507,*,0.0006539994842054142,2.386964816704534,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 4846,*,0.00048378496196832543,2.3973268333078925,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 5725,*,0.0005238328298591277,1.8440682711789842,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 6242,*,0.0005805700564116556,2.4856244368603138,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 6390,*,,2.4652803303409665,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 6738,*,0.0005738949214040279,2.0940982187705592,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 7338,*,0.0005138207124499861,2.1294472337774675,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 7873,*,0.0004404015824290841,1.8790040005073945,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 8154,*,0.0006439860627138749,2.365108162385925,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 8375,*,0.0004771104733223286,2.4335967337076645,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 8799,*,0.0003836723116938945,2.6757229678979195,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 8950,*,0.0004771104733223286,2.2990035217336326,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 9871,*,0.0007240962441967813,2.0701416699108206,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 9323,*,0.0005405199150889661,2.382051124524654,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 9342,*,0.000817566240402634,2.1811012415250444,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 10693,*,0.0005505322999606044,2.5159658988295774,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 11695,*,,1.912885516664892,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 11843,*,,2.4733466360554184,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 12933,*,,2.2078755507267314,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 13701,*,0.0005905828425172288,2.3598133800274357,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 12852,*,0.0005905828425172288,2.5327678036297514,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 14124,*,,2.0282961079984023,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 15249,*,0.0006506616658934483,2.01092900004128,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 18228,*,0.0005538697838740614,2.037352472304594,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 23726,*,0.0006439860627138749,2.381894999577201,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 24037,*,,2.7474971471844047,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 26433,*,0.0005238328298591277,2.251382268741885,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 26762,*,0.0006907162214526696,2.5574015055532744,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 30791,*,0.0005538697838740614,2.2009322363766084,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 33767,*,0.0006306349901303854,2.478922688623779,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 36985,*,0.0006272972498537754,2.5470743472299007,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 43799,*,0.0004203791192438633,2.352933138782035,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 61755,*,,2.005241536752388,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 50224,*,,2.3265848177192696,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 63493,*,0.0005905828425172288,1.9836464870880819,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 101233,*,0.0006106087156796391,2.199562007218603,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 200085,*,0.00045375011404180654,2.434719459794208,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 200088,*,,1.9707957349155196,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 200119,*,,1.8754073602035377,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 200141,*,0.0007240962441967813,2.714644767136648,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 200142,*,,1.8772199219819832,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 200145,*,0.0005905828425172288,2.0062544513139904,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 200364,*,0.0005305076305182066,2.7568135379218632,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 200365,*,0.00056054478513623,2.775342949804142,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 200386,*,0.0005805700564116556,2.3134038483750143,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 200377,*,,2.483575252220553,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 200394,*,0.0005305076305182066,2.602640368823015,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 200389,*,0.0006373105041266314,2.4577863809084177,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 200407,*,0.0006339727415545227,2.665503478301711,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 200467,*,0.000443738698620022,2.2480201253910552,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 200481,*,0.0005371824757542942,2.578175425189428,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 200504,*,0.0005204954462456612,2.238899762123964,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 200510,*,0.0006506616658934483,2.1229162178214795,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 200524,*,0.0006072710422859728,1.884111360014612,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 200518,*,0.0006039333800391677,2.3662167935794556,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 200536,*,0.0006072710422859728,1.9530394835063434,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] a05,Em*,0.0005471948271920102,0.4866739180819989,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] a11,Em*,0.0006473238587296759,0.5076641329691058,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] a18,Em*,0.0005071460232290992,0.4680781822137829,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] a31,Em*,0.0004003570571178283,0.2075311896105296,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] a35,Em*,0.00045375011404180654,0.36732042538149073,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] a48,Em*,0.0005271702246165688,0.35391030049042166,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] b31,Em*,0.0004871222230051764,1.3383193153789579,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] b18,Em*,0.0005104833622677774,1.0744550405436986,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] e06,Em*,0.0005905828425172288,3.013785047494652,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] e30,Em*,0.0006706887429928088,2.990411886517133,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] e27,Em*,0.0005638823024851636,3.127378237429659,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] e46,Em*,0.0006339727415545227,2.9889629937059494,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] e47,Em*,0.0006339727415545227,2.836234058312527,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] e61,Em*,0.0006406482778462674,2.7221148538632707,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] e64,Em*,0.0006005957289390018,2.920719424097583,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] e84,Em*,0.0007007301112003095,3.0553582989677097,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] i09,Em*,0.0005538697838740614,2.6625772947776776,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] i21,Em*,0.0005572072789326032,2.234202833206141,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] i25,Em*,0.0005438573655680567,2.7775500269235724,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] i36,Em*,0.0005805700564116556,2.032082096614928,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] i43,Em*,0.0006306349901303854,2.5673756048858887,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[MAC2021] 790,HII,,3.110889868372403,False,False,False,False
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[MAC2021] 295,HII,,0.9237065681832932,False,False,False,False
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[MAC2021] 752,HII,,2.3642457260329106,False,False,False,False
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[MAC2021] 221,HII,,2.707763080771886,False,False,False,False
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[BGK2009] 15,HII,,1.9267998247433171,False,False,False,False
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[MAC2021] 433,HII,,0.8143686712745388,False,False,False,False
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[DCL88]  42,HII,,2.8372411471208463,False,False,False,False
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[BL97] N300-H11,HII,,2.2939069613797636,False,False,False,False
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[DCL88]  64,HII,,1.5319986909623307,False,False,False,False
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[BGK2009] 12,HII,,2.572106154163963,False,False,False,False
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[MAC2021] 286,HII,,0.7117872374235527,False,False,False,False
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[SRW2023] 50,PN,,0.5927766615156546,False,False,False,False
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[MAC2021] 420,PN,,3.163011147965775,False,False,False,False
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[SRW2023] 41,PN,,0.550345003864431,False,False,False,False
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[SRW2023] 60,PN,,0.2542371532909846,False,False,False,False
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[GKE2015] 13,s*r,,2.3397956277477934,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[GKE2015] 11,s*r,,2.690440180422274,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[FLF2018] DCL85-A7,MoC,0.00046809998434871325,0.7832829590770723,False,False,False,False
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[FLF2018] DCL81-A2,MoC,0.00045808842519878823,0.6152460933068262,False,False,False,False
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RP2001] P41,X,,1.7126304231916452,False,False,False,False
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[FLF2018] DCL45-A2,MoC,0.0005378499627297639,2.6164577572648673,False,False,False,False
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[PDL2000] SNR  9,SNR,,0.8376065983620907,False,False,False,False
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 223,*,0.000583907640634207,2.3155046656875276,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] b05,Em*,0.0006306349901303854,1.5180514823848765,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] e34,Em*,0.0007307723825502599,2.7579168118934563,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,IRAS 00523-3756,FIR,,1.7403420524317157,False,False,False,False
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[FLF2018] DCL61-A7,MoC,0.0005371824757542942,2.7613343650110482,False,False,False,False
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[MPG2004]  86,WR*,,2.4166365891734816,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[PGF2002] cep057,Ce*,,6.576099167965744,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[FLF2018] DCL81-A1,MoC,0.000450746678886782,0.5891267001235359,False,False,False,False
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,LEDA  620776,G,,8.616692130367504,False,False,False,False
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[PGF2002] cep072,Ce*,,4.151940182741228,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[FLF2018] DCL65-A1,MoC,0.0005138207124499861,4.6940178023718655,False,False,False,False
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,2MASS J00544196-3735209,*,,6.141658405549204,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,2MASS J00544438-3734557,*,,6.383919905605123,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[FLF2018] DCL46-A1,MoC,0.0005518672921887013,3.13222652271633,False,False,False,False
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[FLF2018] DCL46-A2,MoC,0.0005505322999606044,3.0487235433922226,False,False,False,False
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[FLF2018] DCL93-A5,MoC,0.00041904430262484915,2.806301642272547,False,False,False,False
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[DCL88]  88,HII,,2.681304707346502,False,False,False,False
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[HG86] 18,*,,4.211932913511399,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[PGF2002] cep024,Ce*,,2.0087499183849498,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[PGF2001] AS  60,As*,,2.698639094628684,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RP2001] P57,X,,7.414346983580024,False,False,False,False
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[SRW2023] 15,PN,,2.951367882658531,False,False,False,False
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 407,*,0.0005538697838740614,2.29547663152541,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 597,*,0.0005638823024851636,2.4875565113469253,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 847,s*r,0.00056054478513623,2.069830559364088,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 1021,*,,2.480249872490604,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 1206,*,0.0004971340729731377,2.3334364913552026,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 2415,*,0.0006139464002203887,2.0845228690338575,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 3235,*,,2.2594166839748513,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 3882,*,0.0008275814014622185,2.1619981554204974,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 6522,*,0.000583907640634207,2.32232664305567,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 8025,*,0.0005405199150889661,2.377741274437604,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 9612,*,0.0006039333800391677,2.1026441152720308,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 18447,*,0.00043706447737923426,2.1687312316104217,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 20357,*,,2.0364303739308265,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 20122,*,0.00048378496196832543,2.17751158055195,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 22775,*,0.00046376162973849056,2.373852705187539,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 26120,*,0.00037032471586284643,2.1762513019369214,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 27053,*,0.0005038086953337295,2.110993307908525,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 28087,*,,2.3072936180418067,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 34049,*,0.0005104833622677774,2.3199695716189033,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 34899,*,,2.1695771584171037,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 36340,*,0.0006506616658934483,2.224382999132274,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 36898,*,0.0005438573655680567,2.2176491580966267,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 200022,*,0.0006072710422859728,2.5228500710595116,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 200034,*,0.0006239595207244708,2.5255794286976725,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 200032,*,0.0004771104733223286,2.3855628476669195,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 200033,*,0.0005672198309794041,2.823993558234401,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 200038,*,,2.8190450749577387,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 200045,*,0.0004003570571178283,2.8886421310611046,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 200047,*,0.0003503036562801931,2.2776784724026493,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 200068,*,,2.6265152424959353,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 200165,*,0.0006005957289390018,2.947022296891138,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 200174,*,0.0005071460232290992,2.4455977584961017,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 200175,*,0.000583907640634207,2.654970842349924,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 200173,*,0.0005204954462456612,2.265463548894057,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 200178,*,0.0006172840959077774,2.2674607210503477,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 200179,*,0.0006272972498537754,2.6640669413511433,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 200185,*,0.00056054478513623,2.5716853595734444,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 200190,*,0.0005905828425172288,2.3503419524954325,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 200207,*,0.0006373105041266314,2.6580767011809447,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 200211,*,0.0004771104733223286,2.5883205979682646,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 200212,s*r,0.0004937967785076935,2.3874378038079542,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 200216,*,0.0006139464002203887,2.6790205381451537,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 200214,*,0.00046709882392104163,2.549593549308366,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 200225,*,0.0005238328298591277,2.390734300805835,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 200221,*,0.0005204954462456612,2.350175425132384,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 200229,*,0.0006439860627138749,2.456707085798968,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 200233,*,0.0005004713785821124,2.4319913907160284,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 200237,*,,2.3597177377729337,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 200245,*,0.0005972580889854751,2.641203843099946,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 200250,*,0.00047377324571296064,2.2411551139721015,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 200254,*,0.0005638823024851636,2.544042568603336,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 200269,*,0.0006940541735520611,2.596422193281752,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 200281,*,0.0005805700564116556,2.6343369849964895,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 200304,*,0.0005872452360025093,2.5897792355500706,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 200315,*,0.0006339727415545227,2.6714573024673838,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] i51,Em*,0.0008442735596461137,2.1537632474039228,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] i44,Em*,0.000583907640634207,2.6159158770674122,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] i53,Em*,0.0006072710422859728,2.485046181198883,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] i54,Em*,0.0006473238587296759,2.8150442371332027,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[BL97] N300-S17,SNR,,2.9670424111018185,False,False,False,False
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[MAC2021] 43,HII,,2.674593536361709,False,False,False,False
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[SRW2023] 29,PN,,1.5033921610711223,False,False,False,False
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[SRW2023] 39,PN,,0.8058605439482622,False,False,False,False
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] i85,Em*,0.0005538697838740614,2.229699535433457,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[FLF2018] DCL69-A1,MoC,0.0004587558593556196,2.8545587813093167,False,False,False,False
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 200012,*,,2.567120775981884,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[RSK2018] 200230,*,0.00048044771207411685,2.5874624600629987,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[FLF2018] DCL93-A3,MoC,0.00041103544034348793,2.4909309696869544,False,False,False,False
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,2MASS J00544652-3744109,*,,3.4173073122808186,False,False,False,True
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[KSL2002] GC 14,G,0.058391245255942525,6.300782757349825,True,False,True,False
NGC0300,13.722694015959998,-37.68421344511,0.0004871222230051764,[KSL2002] GC  8,G,0.05769022827637671,7.17419307688528,True,False,True,False
