radius_kpc,v2_hi_helium_disk_h0.1_km2_s2,signed_v_hi_helium_disk_h0.1_km_s,v2_hi_helium_disk_h0.3_km2_s2,signed_v_hi_helium_disk_h0.3_km_s,v2_hi_helium_disk_h0.5_km2_s2,signed_v_hi_helium_disk_h0.5_km_s,uses_halpha_endpoint_or_dark_discrepancy
11.300000000000002,365.59628389812065,19.1205722691064,463.33101019965045,21.525125091382176,480.0082181200092,21.9090898514751,False
11.350000000000003,325.7325713363409,18.048062813951557,463.0551083297361,21.518715303886896,479.3298957096394,21.893603990883715,False
11.400000000000004,296.8966682247603,17.230689719937512,469.06749664066547,21.65796612428474,479.9700431747287,21.90821862166636,False
11.450000000000003,331.5479672839258,18.208458674031853,481.2656892303454,21.937768556312772,481.68873049652717,21.947408286550083,False
11.500000000000004,506.97668924554836,22.51614285897006,497.567684705178,22.306225245549236,484.07812729844693,22.001775548769853,False
11.550000000000004,683.2418481669397,26.13889531267417,514.2159383030929,22.67632991255624,486.62536610424974,22.05958671653324,False
11.600000000000003,719.4293534737545,26.82218025205547,527.4300315880861,22.96584489166654,488.81070796341754,22.1090639323201,False
11.650000000000004,692.5317088100384,26.31599720341295,535.0768220524158,23.131727606307656,490.2064391625645,22.140606115519162,False
11.700000000000003,655.3114987543382,25.59905269251849,537.006815296014,23.17340750291191,490.54138401047214,22.148168863598457,False
11.750000000000004,621.1585480531231,24.92305254283919,534.283997614718,23.114584089157177,489.7157220337919,22.129521504853916,False
11.800000000000004,591.8498391773021,24.32796413959257,528.2964088773379,22.984699451533793,487.77484651622365,22.085625336771056,False
11.850000000000003,566.6891240253939,23.805233122685312,520.256480316275,22.80913151166162,484.8636153416092,22.0196188736683,False
11.900000000000004,544.6761402548896,23.33829771544809,511.056913698759,22.606567932765888,481.1807594836763,21.935832773881103,False
11.950000000000003,524.9387774012434,22.911542449194542,501.30212947488184,22.389777343128756,476.94445060862563,21.839057914860376,False
12.000000000000004,506.7677027586516,22.51150156605844,491.39154064881285,22.16735303658993,472.3715491911639,21.734110269140626,False
12.050000000000004,489.5699676615673,22.126228048665848,481.6028520841218,21.94545174026094,467.668045542162,21.62563399168131,False
12.100000000000003,472.8130026176184,21.744263671543777,472.16332653652745,21.729319513885553,463.026364931679,21.518047423771492,False
12.150000000000004,455.97294876680326,21.353523099638693,463.3120200191487,21.524683970250265,458.6250840890024,21.415533710113376,False
12.200000000000003,438.4940495415525,20.940249510011874,455.3580192651713,21.339119458524323,454.62707969151097,21.32198582898673,False
12.250000000000004,419.7908348709613,20.48879778979141,448.7325558825536,21.1833084262717,451.1728550849301,21.24082990574827,False
12.300000000000004,399.4401546258465,19.98599896492158,444.0132072097951,21.071620896594432,448.3671309199587,21.174681365252198,False
12.350000000000003,378.19023486988493,19.447113792794163,441.8630124152921,21.020537871693296,446.2594446176903,21.12485371825543,False
12.400000000000004,362.24394580165625,19.032707264119214,442.7984680744954,21.042777099862448,444.8237310010116,21.09084471994926,False
12.450000000000005,376.5560674147846,19.405052625921545,446.7666474689292,21.1368551934513,443.94625526284335,21.07003216093519,False
12.500000000000004,458.8310013212997,21.420340831118903,452.7697485771423,21.27838688851066,443.43233206042015,21.057833033349375,False
12.550000000000004,541.6037453065114,23.27238159936605,459.0109255055136,21.424540263574237,443.0365328967075,21.048433027109347,False
12.600000000000003,556.9448056133824,23.599678082833723,463.6836263400494,21.53331433709287,442.50964887112883,21.035913312027336,False
12.650000000000004,542.4385319819836,23.29030983009852,465.76855384124985,21.58167171099704,441.64590057641414,21.01537295829922,False
12.700000000000005,523.1933730040585,22.87342066688012,465.1935473461249,21.5683459575862,440.31364408687693,20.983651829147302,False
12.750000000000004,505.525068652796,22.483884643290537,462.4654304339017,21.50500942650111,438.4622852189494,20.93949104488811,False
12.800000000000004,490.2732293275742,22.142114382496857,458.24521083310196,21.406662767304528,436.109589991075,20.883237057292508,False
12.850000000000003,477.11092114979743,21.842868885514957,453.1093712938768,21.286365854552926,433.3195887469096,20.816329857756134,False
12.900000000000004,465.5708667318719,21.577091248170404,447.48066330591786,21.153738754790318,430.18050679135064,20.740793301880974,False
12.950000000000005,455.2516301746197,21.336626494706696,441.64230761316395,21.015287473959617,426.7879761919157,20.65884740715018,False
13.000000000000004,445.83554373245795,21.114818107965267,435.77633133796314,20.875256437657555,423.23475827541046,20.572670178550243,False
13.050000000000004,437.0687779513351,20.906189943443426,430.00102045872865,20.736465958757982,419.60585960576327,20.48428323387868,False
13.100000000000003,428.7377637758335,20.705983767400028,424.4013161113467,20.601002793828915,415.9771153806049,20.39551704126681,False
13.150000000000004,420.64859329574335,20.509719483594683,419.05313251805205,20.47078729599944,412.4153500390718,20.308011966686248,False
13.200000000000005,412.611277561227,20.312835291047556,414.0438817180158,20.34806825519356,408.97855041110006,20.223218102248218,False
13.250000000000004,404.4369139922944,20.110616947082814,409.48951812421,20.235847353748497,405.71487496180725,20.142365177947877,False
13.300000000000004,395.98646818519927,19.8994087395882,405.54289853466696,20.13809570278846,402.6598251716387,20.066385453579795,False
13.350000000000003,387.43625891484646,19.683400593262498,402.378532931076,20.059375187953286,399.83170975763744,19.995792301322734,False
13.400000000000004,380.4091261919692,19.504079731993745,400.13090231851334,20.003272290265745,397.2267185276711,19.930547371501643,False
13.450000000000005,381.57943655545967,19.53405837391349,398.7812494046212,19.969507991050286,394.8161282203867,19.869980579265462,False
13.500000000000004,401.3515362313051,20.033759912490343,398.05702137915017,19.9513664038118,392.54845582919376,19.812835633225088,False
13.550000000000004,421.3569858913594,20.526981899231057,397.4713204370857,19.936682784181667,390.3578347452011,19.757475414262853,False
13.600000000000005,423.10189488916944,20.569440801567005,396.5351170169576,19.91318952395516,388.17681503972324,19.70220330419223,False
13.650000000000004,416.9665752067489,20.41975943067765,394.97131291269795,19.8738851992432,385.94916305839473,19.645588895688384,False
13.700000000000005,409.67612082379657,20.240457525060954,392.757534228218,19.818111267934135,383.63817176124803,19.58668353145187,False
13.750000000000004,402.8947751597471,20.072238917463768,390.02709121594074,19.749103554742447,381.2285357218918,19.525074538190417,False
13.800000000000004,396.8402881451056,19.920850587891714,386.9547723754638,19.671166014638374,378.72292501717493,19.46080483991284,False
13.850000000000005,391.42326690697786,19.784419802131623,383.6926256064092,19.588073555263396,376.1360027203323,19.394226014985293,False
13.900000000000004,386.5187025325532,19.660078904535283,380.3512061939468,19.50259485796561,373.4884228600458,19.32584856765792,False
13.950000000000005,382.02107028018133,19.545359302918463,377.00310814288747,19.41656787753406,370.80222464714745,19.25622560750542,False
14.000000000000004,377.84953064294785,19.43835205574145,373.6927910508674,19.33113527578935,368.097964176263,19.185879291193903,False
14.050000000000004,373.94325116071263,19.337612343842057,370.4458844020171,19.24697078508764,365.3933079313511,19.115263742134218,False
14.100000000000005,370.25605618140247,19.24203877403334,367.2761767597214,19.164450859853027,362.7026170711363,19.04475300630429,False
14.150000000000004,366.7521716549439,19.150774701169244,364.19040593150737,19.08377336722241,360.0370911944545,18.974643374631697,False
14.200000000000005,363.4031412041401,19.063135660329863,361.1914270323304,19.005036885845037,357.405159384824,18.90516224169536,False
14.250000000000004,360.1858128291469,18.978561927320705,358.28027089132627,18.928292867855944,354.8129237123669,18.83647853799555,False
14.300000000000004,357.0818790024733,18.89661025164231,355.4573672079593,18.853577040125817,352.26455097511655,18.768712022275704,False
14.350000000000005,354.08185634127994,18.817062904217543,352.7228976976719,18.78091844659552,349.7625749691827,18.701940406524205,False
14.400000000000004,351.2055631997316,18.740479268143908,350.0760036792986,18.710318107378576,347.3081229284002,18.636204627777627,False
14.450000000000005,348.57152082351456,18.670070187964335,347.5128514529555,18.64169658193576,344.9011170512431,18.571513590745454,False
14.500000000000005,346.37763899746705,18.611223468581183,345.0248430433079,18.57484436121358,342.5405135199811,18.50785005126152,False
14.550000000000004,344.2613849654931,18.55428211937862,342.5994410866501,18.509441944225387,340.2246135033859,18.445178597763316,False
14.600000000000005,341.85863440208885,18.489419525828517,340.2242547383523,18.445168872589708,337.9514213987786,18.38345509959373,False
14.650000000000004,339.36953379765873,18.421985066698397,337.8911369757126,18.381815388467825,335.71897412567,18.322635567124888,False
14.700000000000005,336.9181984181876,18.35533160741553,335.596998803052,18.319306722773437,333.525562602358,18.262682240086146,False
14.750000000000005,334.532023470203,18.290216605338575,333.34191014469826,18.25765346764743,331.36981368614795,18.20356596071627,False
14.800000000000004,332.2117544206133,18.22667699885564,331.1269090472212,18.19689284046101,329.25065843329014,18.145265455024077,False
14.850000000000005,329.9527597097355,18.164601831852398,328.9527639104719,18.137054995518756,327.1672422518136,18.08776498774278,False
14.900000000000004,327.7500420549423,18.103868151722224,326.81960297127443,18.078152642658885,325.11882774472804,18.031051764795308,False
14.950000000000005,325.59923031490143,18.04436838226546,324.7269689895862,18.020182268489577,323.10471903722566,17.975113881064168,False
15.000000000000005,323.49664300133617,17.986012426364443,322.6739942995407,17.963128744724308,321.1242154323343,17.91993904655745,False
