baseline_id,galaxy,split,r,x,vobs,errv,v_baseline,gain_required,kappa_required,loss_required,delta_v2_required_km2_s2,sigma_kappa,sigma_loss,positive_loss_95,negative_loss_95,radial_bin
newtonian_baryonic,DDO064,train,1.29,0.4328859060402685,35.3,4.62,15.383169374351956,2.2947156818577947,0.8306089499372734,0.8100924491810383,1009.4480999999997,0.13087818696883854,0.04970951188575655,True,False,2
newtonian_baryonic,DDO064,train,1.48,0.4966442953020134,40.5,4.62,18.806440386208124,2.153517580589097,0.7671025892070995,0.7843729919219632,1286.5678,0.11407407407407408,0.04919490258372989,True,False,2
newtonian_baryonic,DDO064,train,1.68,0.5637583892617449,44.2,4.89,21.14650798595362,2.0901796187512125,0.7372500042701448,0.771106856943961,1506.4652,0.11063348416289591,0.050646491834571525,True,False,2
newtonian_baryonic,DDO064,train,1.88,0.6308724832214765,46.3,4.62,22.818663413968835,2.029040840825789,0.7075631891900362,0.7571050851569024,1622.9986,0.09978401727861771,0.04847406075918406,True,False,3
newtonian_baryonic,DDO064,train,2.08,0.697986577181208,46.4,4.62,23.835574253623513,1.9466701119208913,0.6661202779928356,0.7361146514565993,1584.8254,0.09956896551724138,0.05254958233924619,True,False,3
newtonian_baryonic,DDO064,train,2.27,0.761744966442953,46.3,4.62,24.145089562890423,1.9175741667639272,0.6510609323972769,0.7280458695053855,1560.7046499999997,0.09978401727861771,0.054273351312532137,True,False,3
newtonian_baryonic,DDO064,train,2.37,0.7953020134228188,46.4,6.73,24.435919258337716,1.8988440545025935,0.6412453086596046,0.7226543224212247,1555.84585,0.14504310344827587,0.08045415560798094,True,False,3
newtonian_baryonic,DDO064,train,2.98,1.0,46.9,8.65,25.290333133432625,1.8544635119100277,0.6175954423212283,0.7092207482235486,1560.0090499999997,0.18443496801705758,0.10725972400282749,True,False,4
newtonian_baryonic,DDO154,train,0.49,0.08277027027027027,13.8,1.6,9.473945851650198,1.4566264380322882,0.37612310314656255,0.5286932892249528,100.68435000000004,0.11594202898550725,0.1092885126434892,True,False,0
newtonian_baryonic,DDO154,train,0.99,0.16722972972972974,21.6,0.8,12.70837715839438,1.69966626979845,0.5304319199072056,0.6538433427640604,305.05715000000004,0.037037037037037035,0.025641233869328865,True,False,0
newtonian_baryonic,DDO154,train,1.48,0.25,28.9,0.7,14.212957116659432,2.0333558852524396,0.7096875735574072,0.758134900204739,633.2018499999999,0.02422145328719723,0.011716648432988426,True,False,1
newtonian_baryonic,DDO154,train,1.97,0.3327702702702703,34.3,0.5,15.620761825211982,2.1957955945938332,0.7865444385289485,0.7925964521585394,932.4817999999998,0.01457725947521866,0.006046750665931798,True,False,1
newtonian_baryonic,DDO154,train,2.47,0.41722972972972977,38.2,0.4,16.430736441194593,2.3249110066805185,0.843681761610197,0.8149933527041474,1189.2709000000002,0.010471204188481676,0.003874484760122567,True,False,2
newtonian_baryonic,DDO154,train,2.96,0.5,42.0,0.2,17.446856450375236,2.407310458446323,0.8785101319734933,0.8274417233560091,1459.6072,0.004761904761904762,0.001643412158514199,True,False,2
newtonian_baryonic,DDO154,train,3.46,0.5844594594594594,44.6,0.2,18.56848001318363,2.401919810794097,0.8762683387516865,0.8266663063805828,1644.37155,0.004484304932735426,0.0015545622746136075,True,False,2
newtonian_baryonic,DDO154,train,3.95,0.6672297297297297,46.3,0.2,18.733780985161538,2.471471190822228,0.9048135971410933,0.836284840625277,1792.7354499999997,0.004319654427645789,0.0014143858261315167,True,False,3
newtonian_baryonic,DDO154,train,4.44,0.7500000000000001,47.4,0.3,18.224227006926796,2.6009333609586767,0.95587036559185,0.8521771573287756,1914.6375499999997,0.006329113924050633,0.0018711752236863844,True,False,3
newtonian_baryonic,DDO154,train,4.94,0.8344594594594595,48.2,0.6,17.617064170854345,2.7359836765391385,1.0064910335652908,0.8664102933833784,2012.8790500000005,0.012448132780082987,0.0033258848120320717,True,False,4
newtonian_baryonic,DDO154,train,5.43,0.9172297297297297,47.4,0.7,16.92600514002049,2.8004245306487374,1.0297710237771323,0.8724876488810553,1960.2703499999998,0.014767932489451477,0.0037661875857916143,True,False,4
newtonian_baryonic,DDO154,train,5.92,1.0,45.5,1.3,16.25433480644471,2.7992532786982847,1.0293526954348915,0.8723809201787224,1806.0466000000001,0.028571428571428574,0.007292518846930151,True,False,4
newtonian_baryonic,DDO161,train,0.6,0.04487658937920718,16.0,3.53,11.214564191264856,1.426716163652848,0.3553754144729602,0.5087248046875001,130.23355000000004,0.220625,0.21677517993164055,True,False,0
newtonian_baryonic,DDO161,train,0.73,0.054599850411368736,16.6,4.83,12.924341375869025,1.284398138151456,0.25029023364594877,0.3938213093337205,108.52140000000003,0.29096385542168673,0.35275217782146145,False,False,0
newtonian_baryonic,DDO161,train,0.85,0.06357516828721017,18.6,2.5,14.250489465278028,1.305218325680655,0.26637032615382694,0.4130059833506763,142.88354999999999,0.13440860215053763,0.15779409049713,True,False,0
newtonian_baryonic,DDO161,train,0.98,0.07329842931937174,20.0,7.58,15.923218895688144,1.256027448408425,0.2279539216355794,0.3661277500000001,146.45110000000003,0.379,0.48047516549999997,False,False,0
newtonian_baryonic,DDO161,train,1.07,0.08002991772625281,21.4,4.03,17.01626721698975,1.2576201188609302,0.22922114038682773,0.36773222552187934,168.40664999999984,0.18831775700934583,0.23813449823802119,False,False,0
newtonian_baryonic,DDO161,train,1.54,0.11518324607329844,28.9,2.74,21.9869324827271,1.3144170985517782,0.27339329629278125,0.42119323283964505,351.7847999999999,0.09480968858131489,0.10975297868646179,True,False,0
newtonian_baryonic,DDO161,train,2.02,0.1510845175766642,32.9,2.65,25.72335125911863,1.2789935365959493,0.24607346910148897,0.3886874659325026,420.7191999999999,0.08054711246200608,0.09847891886193728,True,False,0
newtonian_baryonic,DDO161,train,2.49,0.18623784592370982,35.2,2.88,28.235113776997604,1.246674629258144,0.22047970984339657,0.3565811838197317,441.81835000000024,0.0818181818181818,0.10528671537495299,True,False,0
newtonian_baryonic,DDO161,train,2.96,0.22139117427075544,37.6,3.05,29.668475693907837,1.267338450007421,0.23691899274459702,0.3773918840538705,533.5415500000001,0.08111702127659574,0.10100823157636675,True,False,1
newtonian_baryonic,DDO161,train,3.43,0.2565445026178011,40.6,3.68,30.43407465325667,1.3340310314200896,0.28820520915697756,0.43808822101968015,722.1271,0.09064039408866995,0.10186381017968359,True,False,1
newtonian_baryonic,DDO161,train,3.9,0.2916978309648467,42.7,3.25,31.13092433577905,1.371626474673112,0.3159972434567359,0.46846938775510205,854.15555,0.07611241217798595,0.0809121540888018,True,False,1
newtonian_baryonic,DDO161,train,4.37,0.32685115931189235,45.5,2.99,31.52709469646704,1.4432030746270692,0.3668650007473655,0.5198851829489191,1076.2923,0.06571428571428573,0.06310080452671347,True,False,1
newtonian_baryonic,DDO161,train,4.86,0.3635003739715782,48.9,1.96,31.84605784080661,1.5355118754240584,0.4288637947822548,0.5758752263498395,1377.0385999999999,0.04008179959100205,0.03399936835804967,True,False,1
newtonian_baryonic,DDO161,train,5.34,0.3994016454749439,51.5,1.53,32.106294554183606,1.604046829916388,0.4725297047266076,0.6113435196531248,1621.43585,0.02970873786407767,0.023092986987600747,True,False,1
newtonian_baryonic,DDO161,train,5.81,0.43455497382198954,53.0,1.86,32.2432016090214,1.6437573614020702,0.49698469535341994,0.6298953186187255,1769.3759499999999,0.03509433962264151,0.025977158768647948,True,False,2
newtonian_baryonic,DDO161,train,6.28,0.4697083021690352,55.0,1.48,32.51784433199716,1.691379029878702,0.5255441902039334,0.6504429090909092,1967.5898000000002,0.02690909090909091,0.01881252707438016,True,False,2
newtonian_baryonic,DDO161,train,6.75,0.5048616305160808,57.6,0.99,32.81144541162428,1.7554849924287017,0.5627451677027112,0.6755066822193287,2241.1690500000004,0.017187499999999998,0.011154457798710573,True,False,2
newtonian_baryonic,DDO161,train,7.22,0.5400149588631264,59.7,1.19,33.2548071712948,1.795229173709731,0.5851326871665851,0.6897154112269892,2458.2078,0.019932998324958123,0.012369804376545486,True,False,2
newtonian_baryonic,DDO161,train,7.69,0.5751682872101721,60.5,1.26,33.86794059283794,1.786350127612836,0.5801745033377312,0.6866232087972133,2513.2126,0.020826446280991735,0.0130530498153888,True,False,2
newtonian_baryonic,DDO161,train,8.16,0.6103216155572176,61.8,1.33,34.509787017598356,1.790796331732935,0.5826603989868501,0.688177386076811,2628.3145999999997,0.021521035598705503,0.013421491149444704,True,False,3
newtonian_baryonic,DDO161,train,8.64,0.6462228870605835,62.9,1.35,34.89942764573654,1.802321821391937,0.5890757344681213,0.6921527217856592,2738.43995,0.021462639109697933,0.013214430066434342,True,False,3
newtonian_baryonic,DDO161,train,9.11,0.681376215407629,63.0,2.09,35.323005251535434,1.7835402042203499,0.5786002678786025,0.6856349962207104,2721.2853,0.03317460317460317,0.02085786850472111,True,False,3
newtonian_baryonic,DDO161,train,9.58,0.7165295437546747,64.5,2.38,35.34630390861257,1.8248018284107994,0.6014713939662764,0.6996908358872664,2910.8887999999997,0.03689922480620155,0.02216235071591647,True,False,3
newtonian_baryonic,DDO161,train,10.05,0.7516828721017204,65.6,1.08,35.240666849536204,1.861485773810303,0.6213749719755135,0.7114104792534206,3061.4554,0.016463414634146346,0.009502337878241033,True,False,3
newtonian_baryonic,DDO161,train,10.52,0.7868362004487659,67.5,3.22,34.58896572608091,1.9514894008265586,0.6685928763281431,0.7374163950617285,3359.8534500000005,0.047703703703703706,0.02505242097485139,True,False,3
newtonian_baryonic,DDO161,train,10.99,0.8219895287958116,66.8,2.37,33.80916739584103,1.9757954763540635,0.6809710900993798,0.7438372207680447,3319.1802,0.035479041916167665,0.018176819963465093,True,False,4
newtonian_baryonic,DDO161,train,11.46,0.8571428571428572,66.8,0.95,32.89164711594724,2.030910758726114,0.7084843420593233,0.7575521599017534,3380.3795499999997,0.014221556886227544,0.006895971499800429,True,False,4
newtonian_baryonic,DDO161,train,11.94,0.893044128646223,66.6,0.96,31.9809388542613,2.0824904579411956,0.7335645130273287,0.7694134562490418,3412.7795499999993,0.014414414414414415,0.006647540000027625,True,False,4
newtonian_baryonic,DDO161,train,12.41,0.9281974569932686,66.8,0.99,31.077149161401532,2.1494893129697683,0.7652302850738554,0.7835640395854996,3496.4507999999996,0.014820359281437127,0.0064153173895315965,True,False,4
newtonian_baryonic,DDO161,train,12.9,0.9648466716529545,66.3,0.74,30.317748926989943,2.1868378209629333,0.7824565830066411,0.7908938300926589,3476.5240999999996,0.011161387631975868,0.004667830037147281,True,False,4
newtonian_baryonic,DDO161,train,13.37,1.0,66.1,1.31,29.423462576658103,2.2465065023461146,0.8093763439579482,0.8018543054694098,3503.4698499999995,0.019818456883509836,0.007853883807415226,True,False,4
newtonian_baryonic,DDO168,train,0.41,0.09951456310679611,15.0,4.1,11.943504510820937,1.2559127839245046,0.22786262608441604,0.3660119999999998,82.35269999999994,0.2733333333333333,0.3465801066666668,False,False,0
newtonian_baryonic,DDO168,train,0.82,0.19902912621359223,23.4,1.3,20.174840767649194,1.159860455380764,0.14829970079645036,0.25665826576082995,140.53580000000005,0.05555555555555556,0.08259352602657445,True,False,0
newtonian_baryonic,DDO168,train,1.24,0.30097087378640774,29.2,1.5,22.754431436535608,1.2832665180600855,0.2494087944269299,0.39275174751360487,334.87585,0.051369863013698634,0.062388519091068,True,False,1
newtonian_baryonic,DDO168,train,1.64,0.39805825242718446,36.2,1.1,23.149083135191336,1.5637768368013076,0.4471039444750996,0.5910686105430238,774.5599500000003,0.03038674033149171,0.024852183889650485,True,False,1
newtonian_baryonic,DDO168,train,2.06,0.5,44.0,1.1,25.032699614703965,1.7577009542412607,0.5640066791285638,0.676324354338843,1309.36395,0.025,0.016183782283057856,True,False,2
newtonian_baryonic,DDO168,train,2.47,0.5995145631067962,52.1,1.2,25.634495313931968,2.032417621722571,0.7092260311006446,0.7579115351033926,2057.28265,0.023032629558541264,0.011151867864718957,True,False,2
newtonian_baryonic,DDO168,train,2.89,0.7014563106796117,52.9,1.7,25.904295975764327,2.0421323184962237,0.7139945161231742,0.7602093510243317,2127.37745,0.03213610586011342,0.015411875359494748,True,False,3
newtonian_baryonic,DDO168,train,3.3,0.8009708737864077,54.8,2.2,25.78479493810257,2.125283529752693,0.7539052192419274,0.7786057961265918,2338.1843499999995,0.04014598540145986,0.017776176953339353,True,False,4
newtonian_baryonic,DDO168,train,3.71,0.9004854368932038,55.0,2.5,25.774801648121368,2.1338670516600757,0.7579358508732629,0.7803833388429753,2360.6596,0.045454545454545456,0.01996515101427498,True,False,4
newtonian_baryonic,DDO168,train,4.12,1.0,52.0,2.7,25.51658382307475,2.037890352429395,0.711915131797434,0.7592100406804734,2052.90395,0.051923076923076926,0.02500511116010469,True,False,4
newtonian_baryonic,DDO170,train,1.87,0.15166261151662613,27.7,3.0,15.517101855694577,1.7851271621210927,0.5794896519777305,0.6861936816588251,526.5095499999999,0.10830324909747292,0.0679724877273303,True,False,0
newtonian_baryonic,DDO170,train,3.36,0.2725060827250608,42.4,1.5,20.545952156081743,2.063666832176931,0.7244844160710162,0.7651877058116767,1375.62385,0.03537735849056604,0.01661407741898514,True,False,1
newtonian_baryonic,DDO170,train,4.86,0.39416058394160586,52.5,1.0,24.95495742332573,2.1037904056260803,0.7437406728154802,0.774058993197279,2133.5001,0.01904761904761905,0.008607276449627471,True,False,1
newtonian_baryonic,DDO170,train,6.35,0.5150040551500406,55.6,1.0,28.09620170058579,1.9789151783759003,0.682548804850891,0.7446442504269966,2301.96345,0.017985611510791366,0.009185458617733936,True,False,2
newtonian_baryonic,DDO170,train,7.85,0.6366585563665855,58.6,1.1,30.013257903799783,1.952470477807777,0.6690954824165102,0.7376802146792625,2533.16435,0.01877133105802048,0.009848183066648853,True,False,3
newtonian_baryonic,DDO170,train,9.34,0.7575020275750203,59.0,1.2,30.221086181671236,1.9522792677049068,0.668997545229502,0.7376288279230105,2567.68595,0.020338983050847456,0.010672725643809739,True,False,3
newtonian_baryonic,DDO170,train,10.83,0.878345498783455,60.0,1.3,29.07635035557248,2.0635327084130077,0.7244194210240594,0.7651571805555556,2754.56585,0.021666666666666667,0.010176522175925925,True,False,4
newtonian_baryonic,DDO170,train,12.33,1.0,62.2,1.0,27.067693843399365,2.297942350015455,0.8320140920864029,0.8106253941749982,3136.17995,0.01607717041800643,0.006089215621382693,True,False,4
newtonian_baryonic,ESO079-G014,train,0.41,0.024595080983803235,33.2,11.6,20.58969038135348,1.6124574670664655,0.4777593923268664,0.6153874383074467,678.3046500000002,0.34939759036144574,0.2687654045562421,True,False,0
newtonian_baryonic,ESO079-G014,train,0.98,0.058788242351529685,50.4,11.8,33.945958522333704,1.4847128257356723,0.39522137021071163,0.5463560956790123,1387.8318999999997,0.23412698412698416,0.21242055837252605,True,False,0
newtonian_baryonic,ESO079-G014,train,1.78,0.10677864427114576,53.9,9.75,44.42011425019076,1.2134142586039955,0.1934380874080615,0.3208248112873078,932.0634500000001,0.1808905380333952,0.24571273061034316,False,False,0
newtonian_baryonic,ESO079-G014,train,2.69,0.16136772645470904,67.6,5.1,54.05291574004126,1.250626336701451,0.223644495182037,0.36064088704877273,1648.0422999999996,0.07544378698224852,0.09647134544530353,True,False,0
newtonian_baryonic,ESO079-G014,train,3.36,0.2015596880623875,81.7,5.06,58.85163081852532,1.3882368060781498,0.32803445709884615,0.4811128797628127,3211.3755500000007,0.06193390452876376,0.06427341073195025,True,False,1
newtonian_baryonic,ESO079-G014,train,4.39,0.2633473305338932,102.0,5.35,62.124894768522545,1.6418538877216962,0.4958260227357532,0.6290366637831604,6544.497450000001,0.05245098039215686,0.038914781348237094,True,False,1
newtonian_baryonic,ESO079-G014,train,5.65,0.33893221355728853,116.0,6.44,65.9047528635075,1.7601158484008372,0.5653796298388459,0.6772119166171225,9112.56355,0.05551724137931035,0.03584060787906433,True,False,1
newtonian_baryonic,ESO079-G014,train,6.34,0.3803239352129574,132.0,9.1,68.78013121534445,1.919158885968388,0.6518870098297167,0.7284948088842975,12693.293549999999,0.06893939393939394,0.037434806653831705,True,False,1
newtonian_baryonic,ESO079-G014,train,6.89,0.4133173365326934,137.0,5.25,72.06967011163573,1.9009383529546806,0.6423476342349038,0.7232650993659757,13574.96265,0.03832116788321168,0.02120960917268069,True,False,2
newtonian_baryonic,ESO079-G014,train,8.34,0.5002999400119975,154.0,4.2,82.29964125073693,1.8712110728504672,0.6265858537833995,0.7144024730139991,16942.769050000003,0.027272727272727275,0.015578046926509144,True,False,2
newtonian_baryonic,ESO079-G014,train,10.04,0.6022795440911817,163.0,3.28,94.18870473682075,1.7305684418896055,0.5484499336663279,0.6660953705446195,17697.4879,0.020122699386503066,0.01343812496458463,True,False,3
newtonian_baryonic,ESO079-G014,train,11.65,0.698860227954409,170.0,2.41,99.22034342814986,1.7133583106684673,0.5384553689038707,0.6593537525951557,19055.323449999996,0.014176470588235296,0.009658323014655,True,False,3
newtonian_baryonic,ESO079-G014,train,13.36,0.8014397120575883,175.0,2.18,100.7651231825774,1.7367120137680538,0.5519936783309597,0.6684535493877553,20471.389950000004,0.012457142857142858,0.008260242998110786,True,False,4
newtonian_baryonic,ESO079-G014,train,15.06,0.9034193161367726,177.0,2.23,99.05224101452728,1.7869358450359611,0.5805023346016458,0.6868286108717163,21517.65355,0.012598870056497175,0.007891211274079917,True,False,4
newtonian_baryonic,ESO079-G014,train,16.67,1.0,178.0,2.03,96.72634878873492,1.840243141905202,0.6098977052306481,0.7047094258931952,22328.01345,0.01140449438202247,0.00673527938693049,True,False,4
newtonian_baryonic,ESO116-G012,holdout,0.25,0.025354969574036514,20.9,3.4,12.252185519326744,1.7058181144116769,0.5340448281521957,0.6563355921338798,286.69395,0.1626794258373206,0.1118142571047664,True,False,0
newtonian_baryonic,ESO116-G012,holdout,0.83,0.08417849898580122,40.0,3.29,24.654833197570007,1.6223999440378458,0.48390649992128815,0.620087,992.1392,0.08225,0.06249568850000001,True,False,0
newtonian_baryonic,ESO116-G012,holdout,1.38,0.13995943204868153,51.5,2.96,36.26975737442974,1.4199157570408127,0.35059754382571434,0.5040078046941274,1336.7546999999997,0.05747572815533981,0.057015025169141066,True,False,0
newtonian_baryonic,ESO116-G012,holdout,1.85,0.18762677484787021,67.9,3.45,43.93627829026942,1.5454199272731264,0.43529567100722005,0.5812961211692671,2680.013450000001,0.0508100147275405,0.04254870049973575,True,False,0
newtonian_baryonic,ESO116-G012,holdout,2.68,0.2718052738336714,80.2,2.93,44.57321673381898,1.7992867887219357,0.5873903578950566,0.6911132937606108,4445.26835,0.03653366583541147,0.022569527413501496,True,False,1
newtonian_baryonic,ESO116-G012,holdout,3.19,0.3235294117647059,83.3,3.08,47.68067585510927,1.74703899443728,0.5579223517026309,0.6723615952983834,4665.443149999999,0.03697478991596639,0.024228722364489298,True,False,1
newtonian_baryonic,ESO116-G012,holdout,3.68,0.3732251521298175,91.4,2.83,50.29160864398752,1.8174006054770946,0.597407241434713,0.6972398838395204,5824.714100000001,0.030962800875273522,0.01874860237930322,True,False,1
