galaxy,split,formula_family,n_points,rmse_matched,rmse_wrong_mean,rmse_newton,rmse_tpg_v6,rmse_mond,matched_minus_wrong,matched_minus_newton,matched_minus_tpg_v6,matched_minus_mond,rmse_K_compact_finite,rmse_K_scale_tail_spiral,rmse_K_exponential_disk,rmse_K_thick_flared
NGC5033,train,K_compact_finite,22,51.73864181096613,39.16398230953567,81.7961238031875,15.138788047327509,15.295974840608453,12.57465950143046,-30.05748199222137,36.59985376363862,36.44266697035768,51.73864181096613,39.44940521113548,28.332356250419878,49.71018546705164
NGC5055,train,K_thick_flared,28,37.01785390512903,61.70985045793199,53.47664009693142,23.304882018533657,29.486670612228213,-24.691996552802962,-16.45878619180239,13.712971886595373,7.531183292900817,37.51375717115493,87.33375175421891,60.28204244842214,37.01785390512903
NGC5371,train,K_thick_flared,19,29.004007077758,82.66253514150756,45.30694573277189,41.66572118681593,44.87169677347413,-53.65852806374956,-16.302938655013886,-12.661714109057929,-15.867689695716127,29.707582924147076,133.58460503097243,84.69541746940317,29.004007077758
NGC5585,train,K_exponential_disk,24,14.373568164486121,19.79077330787261,31.680943701137302,7.910184029247681,8.365260361585127,-5.417205143386488,-17.30737553665118,6.4633841352384405,6.008307802900994,24.529299837006334,12.913663304265969,14.373568164486121,21.92935678234553
NGC6015,train,K_exponential_disk,44,25.30934519855279,39.974547459749395,65.62463308469805,13.450865436024902,10.82252972156713,-14.665202261196605,-40.315287886145256,11.858479762527889,14.48681547698566,50.21317002340441,25.368412826812367,25.30934519855279,44.3420595290314
NGC6195,train,K_compact_finite,23,41.06129155618516,120.53858254240821,32.46587637550845,31.92603912642373,36.238986538686945,-79.47729098622304,8.59541518067671,9.13525242976143,4.822305017498216,41.06129155618516,190.23040202244698,125.14218289195018,46.24316271282741
NGC6503,train,K_exponential_disk,31,22.68626295490746,32.55676687107004,56.83404358118103,7.537023161651215,4.239120184630891,-9.87050391616258,-34.14778062627357,15.149239793256244,18.447142770276567,44.25113875739869,12.64662610978397,22.68626295490746,40.77253574602746
NGC6674,train,K_compact_finite,15,89.86159042071702,51.665059521759844,119.19759956224416,30.84415865400613,25.376939093620358,38.19653089895718,-29.336009141527143,59.01743176671089,64.48465132709666,89.86159042071702,28.4446073099731,42.954511636442476,83.59605961886396
NGC7793,train,K_exponential_disk,46,16.144926995063177,22.350717972699382,26.40567432925076,5.722342289485416,6.0568332273601175,-6.205790977636205,-10.260747334187585,10.42258470557776,10.088093767703059,16.416251918938535,37.58179374312811,16.144926995063177,13.0541082560315
NGC7814,train,K_compact_finite,18,36.80447100828622,52.766343556582946,73.62545163519991,22.076573970785304,20.006224427465735,-15.961872548296725,-36.82098062691369,14.727897037500917,16.798246580820486,36.80447100828622,71.84318146155094,45.89146623014578,40.56438297805214
PGC51017,train,K_scale_tail_spiral,6,17.049886384290105,8.0905456406805,4.749998947161798,18.392706990319713,21.58619332313812,8.959340743609605,12.299887437128307,-1.3428206060296084,-4.536306938848014,5.7340000108888844,17.049886384290105,12.071038392562535,6.466598518590078
UGC00128,train,K_scale_tail_spiral,22,31.347697537575215,55.529765798406224,74.49268163919993,13.983592876820651,11.714529979315056,-24.18206826083101,-43.144984101624715,17.364104660754563,19.63316755826016,63.39017929369267,31.347697537575215,43.14684866603035,60.05226943549564
UGC00191,train,K_scale_tail_spiral,9,7.53561974660184,21.965312988367476,31.92467620407112,7.100447637659804,7.3035411506648025,-14.429693241765635,-24.38905645746928,0.4351721089420364,0.23207859593703795,25.920955192530045,7.53561974660184,15.936764863908524,24.038218908663858
UGC00634,train,K_scale_tail_spiral,4,11.850786300802344,36.76437583729143,55.279530975262304,8.17927394861286,2.390542422509193,-24.913589536489088,-43.42874467445996,3.6715123521894846,9.460243878293152,44.96446524886384,11.850786300802344,24.158841529256264,41.16982073375418
UGC01230,train,K_scale_tail_spiral,11,15.723223878649996,37.45029829776285,53.52025702299252,15.668391396233122,19.787452508603863,-21.727074419112853,-37.79703314434252,0.05483248241687377,-4.064228629953867,44.24106618178097,15.723223878649996,27.15018890812664,40.95963980338093
UGC01281,train,K_exponential_disk,23,10.401008804046631,13.382490860899418,23.06268165472958,2.873653918392883,2.590778492828074,-2.981482056852787,-12.66167285068295,7.527354885653748,7.810230311218557,18.530099418063767,4.353369465322532,10.401008804046631,17.26400369931196
UGC02455,train,K_scale_tail_spiral,8,67.25423492314735,38.00333325900366,17.65045838919845,40.12562667208877,41.15186377794972,29.25090166414369,49.6037765339489,27.12860825105858,26.10237114519763,28.97608679381845,67.25423492314735,52.79627108552085,32.237641897671686
UGC02487,train,K_compact_finite,17,123.85019724819351,67.63361084436546,167.86710373521154,67.62411171265585,60.82824936276332,56.216586403828046,-44.01690648701803,56.22608553553766,63.02194788543019,123.85019724819351,30.101331274011045,56.161951549802346,116.63754970928296
UGC02885,train,K_compact_finite,19,72.2889468916875,48.762503881534705,114.82690801221729,18.30388329245319,15.131131571665343,23.526443010152796,-42.537961120529786,53.98506359923431,57.15781532002216,72.2889468916875,50.51732038713195,28.059941567236983,67.71024969023517
UGC02916,train,K_compact_finite,43,36.834316791791096,102.11167510013716,40.95236813050122,27.319935272727097,30.310716706055015,-65.27735830834607,-4.118051338710124,9.514381519063999,6.523600085736081,36.834316791791096,155.4450331922209,104.15202419935204,46.73796790883852
UGC02953,train,K_compact_finite,115,61.938168592588205,104.54637138773752,86.4074595792206,32.750190465366245,28.930833464990883,-42.60820279514932,-24.469290986632394,29.18797812722196,33.00733512759732,61.938168592588205,142.42851015515157,102.34631968327844,68.86428432478259
UGC03205,train,K_compact_finite,48,38.466262984219505,57.93144344431928,71.96485846242949,23.038239432266117,20.01236999671605,-19.465180460099774,-33.498595478209985,15.428023551953387,18.453892987503455,38.466262984219505,88.78135912815692,48.17756522652588,36.83540597827501
UGC03546,train,K_compact_finite,30,49.24075374964294,107.40541772580603,51.95330691477968,31.144679427119854,32.99335102825052,-58.16466397616309,-2.7125531651367396,18.096074322523087,16.24740272139242,49.24075374964294,149.56689741346614,109.30351673036792,63.34583903358401
UGC04278,train,K_exponential_disk,25,17.991907356224274,23.10833245794962,36.125526983473996,10.395694298729477,7.617050061219652,-5.116425101725344,-18.133619627249722,7.596213057494797,10.374857295004622,29.559106598597424,11.918912596711388,17.991907356224274,27.846978178540052
UGC04325,train,K_scale_tail_spiral,8,14.977518949413286,30.81277763802969,46.162858806224435,17.920667735433767,16.430046998854888,-15.835258688616404,-31.185339856811147,-2.9431487860204815,-1.452528049441602,36.995922888846756,14.977518949413286,21.03130460846722,34.41110541677511
UGC04483,train,K_scale_tail_spiral,8,3.626889437826843,3.685675060995358,8.382655992936533,3.798705980303068,5.284251656234046,-0.05878562316851488,-4.755766555109689,-0.17181654247622502,-1.657362218407203,5.51496373320975,3.626889437826843,0.9127615641182761,4.629299885658047
UGC05005,train,K_scale_tail_spiral,11,4.5056431047843075,26.12004200507256,39.715777861931855,8.667266606701743,15.3370678339474,-21.61439890028825,-35.21013475714755,-4.161623501917435,-10.831424729163093,31.810838712082628,4.5056431047843075,17.77858535360408,28.770701949530963
UGC05253,train,K_compact_finite,73,46.84377542595286,115.09962741425204,51.90330448400473,15.05917273003151,15.801028556046024,-68.25585198829918,-5.059529058051865,31.784602695921354,31.04274686990684,46.84377542595286,172.5515507288102,116.61746804690807,56.12986346703782
UGC05721,train,K_scale_tail_spiral,23,13.876480549881652,32.11193040305434,43.42112660188199,18.899011901061648,16.681620310362256,-18.235449853172685,-29.544646052000335,-5.022531351179996,-2.8051397604806034,36.87301991033296,13.876480549881652,24.78421090189489,34.67856039693516
UGC05750,train,K_exponential_disk,11,10.006682168632574,15.417983981347156,27.51007053890247,9.302313712413989,15.43158945781573,-5.411301812714582,-17.503388370269896,0.7043684562185852,-5.424907289183157,21.212992742698095,5.999136886853878,10.006682168632574,19.041822314489494
UGC05764,train,K_scale_tail_spiral,10,13.082750411773278,22.118299712275004,29.626853146959423,10.69204900722308,8.472754908677588,-9.035549300501726,-16.544102735186144,2.3907014045501978,4.609995503095689,25.16492158916667,13.082750411773278,17.345915078076885,23.84406246958146
UGC05918,train,K_scale_tail_spiral,8,8.11213350630543,15.534784814300442,21.809546688333317,3.852091274673392,4.343347077626917,-7.422651307995013,-13.697413182027887,4.260042231632037,3.7687864286785127,18.105033767395646,8.11213350630543,11.48547880108689,17.013841874418787
UGC05999,train,K_scale_tail_spiral,5,7.685432342436867,26.11753556300877,44.29698318989037,8.462273332104134,12.11108103755705,-18.432103220571904,-36.6115508474535,-0.7768409896672672,-4.4256486951201826,33.51757460148937,7.685432342436867,14.375933013366016,30.459099074170915
UGC06399,train,K_scale_tail_spiral,9,5.342835815483097,24.056337253148467,38.70738543926881,6.570667508689696,4.007206920083819,-18.71350143766537,-33.36454962378571,-1.227831693206599,1.335628895399278,29.974185006035288,5.342835815483097,14.42105891653253,27.773767836877578
UGC06446,train,K_scale_tail_spiral,17,15.373419070214233,30.473312133469772,43.361690679924365,11.600558614682592,9.277034813965724,-15.09989306325554,-27.988271609710132,3.7728604555316405,6.096384256248509,35.75738037514041,15.373419070214233,22.168342920727792,33.494213104541124
UGC06614,train,K_compact_finite,13,40.70345648014939,68.88142627134461,65.5480551416531,27.61230809264631,31.039843849947932,-28.177969791195217,-24.844598661503703,13.091148387503083,9.66361263020146,40.70345648014939,92.86316995544588,66.31662144021055,47.46448741837743
UGC06628,train,K_scale_tail_spiral,7,34.734002936705686,14.404471338895446,6.710748509626378,30.52936844963153,33.51825732954061,20.329531597810238,28.02325442707931,4.204634487074156,1.2157456071650756,8.672535058207673,34.734002936705686,23.97592580761676,10.564953150861902
UGC06667,train,K_scale_tail_spiral,9,26.682430684605816,39.090560618847434,48.79034345735921,21.777818607382592,16.71485279097738,-12.408129934241618,-22.10791277275339,4.904612077223224,9.967577893628437,42.96712653396802,26.682430684605816,32.89747951054526,41.40707581202903
UGC06786,train,K_compact_finite,45,52.62403370397126,63.60665734297689,82.0312241748302,33.56822624211261,29.84835494248942,-10.98262363900563,-29.407190470858943,19.05580746185865,22.77567876148184,52.62403370397126,77.99245253769917,57.815696647016196,55.01182284421529
UGC06787,train,K_compact_finite,71,52.82812398779477,84.09162614816341,80.45177978959224,32.5137827820559,29.754940330408104,-31.263502160368645,-27.62365580179747,20.31434120573887,23.073183657386664,52.82812398779477,107.54589578656301,82.66016475197151,62.0688179059557
UGC06923,train,K_scale_tail_spiral,6,19.44305297530118,11.832385924774853,25.93444499937725,8.148037483804755,9.174294672212552,7.610667050526326,-6.49139202407607,11.295015491496423,10.268758303088626,14.509831398329133,19.44305297530118,8.827051491278775,12.160274884716648
UGC06930,train,K_exponential_disk,10,10.833337828162982,25.078175764732123,45.99712838722294,7.129942401878801,10.615359911067321,-14.24483793656914,-35.16379055905996,3.703395426284181,0.21797791709566106,33.010306980468464,13.025529214035153,10.833337828162982,29.198691099692756
UGC06973,train,K_compact_finite,9,57.50274446400179,121.77613057310721,43.517537448619045,43.77487056159231,46.219420778795254,-64.27338610910542,13.985207015382748,13.727873902409485,11.28332368520654,57.50274446400179,166.85387023131216,128.93103624123685,69.54348524677269
UGC07089,train,K_exponential_disk,12,5.011538808961934,14.227016432467684,25.463878692061286,11.854626156035648,15.11002549298317,-9.21547762350575,-20.452339883099352,-6.843087347073714,-10.098486684021236,15.75289897867016,13.462588054646975,5.011538808961934,13.46556226408591
UGC07125,train,K_scale_tail_spiral,13,18.27847991954981,9.705690658944173,21.209547707269063,23.50738158433897,30.744216898994726,8.572789260605637,-2.931067787719254,-5.228901664789159,-12.465736979444916,12.149689597972205,18.27847991954981,7.322767958473293,9.644614420387018
UGC07232,train,K_scale_tail_spiral,4,7.791546574460296,7.577058456322635,14.072864381408868,4.330516350390615,4.2010085891531075,0.21448811813766078,-6.2813178069485724,3.46103022406968,3.590537985307188,9.708238853639054,7.791546574460296,4.725918893704274,8.297017621624578
UGC07323,train,K_exponential_disk,10,7.104291247585289,14.1811640179103,23.544315659585056,7.870558254421247,9.408514005252675,-7.076872770325011,-16.440024411999765,-0.7662670068359576,-2.304222757667386,13.118589029315553,19.064748728501634,7.104291247585289,10.360154295913713
UGC07399,train,K_exponential_disk,10,36.699672699176425,42.6135181531993,58.88791065688592,29.951109537180738,27.270722350345288,-5.913845454022876,-22.188237957709497,6.748563161995687,9.428950348831137,51.17298803595727,27.795072843656733,36.699672699176425,48.872493579983896
UGC07524,train,K_scale_tail_spiral,31,8.801258295110685,20.91290073487184,34.28871958325588,5.168715146792566,7.393493259839208,-12.111642439761155,-25.487461288145198,3.6325431483181188,1.4077650352714768,26.23045241200541,8.801258295110685,12.463099667461544,24.045150125148563
UGC07559,train,K_scale_tail_spiral,7,6.651369107984185,4.2164068639039884,9.818827026724065,8.085663881075234,10.488763467566779,2.4349622440801966,-3.1674579187398804,-1.4342947730910494,-3.8373943595825937,5.816106593309321,6.651369107984185,2.1455325312480693,4.687581467154577
UGC07608,train,K_scale_tail_spiral,8,13.585231994095366,24.96534990955709,33.45240342275178,11.086952972273936,7.643350201540864,-11.380117915461724,-19.867171428656413,2.49827902182143,5.941881792554502,28.512192635069418,13.585231994095366,19.40673841401657,26.977118679585292
UGC07690,train,K_scale_tail_spiral,7,10.99224849044081,9.75157915935874,22.747054901726205,4.60175903715822,6.229715228813062,1.240669331082069,-11.754806411285395,6.39048945328259,4.762533261627747,14.705700383124372,10.99224849044081,2.401010016610837,12.148027078341011
UGC07866,train,K_scale_tail_spiral,7,5.169329224901795,5.171528164195741,11.076678549661342,5.7383846888435865,8.109464129446401,-0.0021989392939456565,-5.907349324759546,-0.5690554639417913,-2.940134904544606,7.372582973635637,5.169329224901795,1.8985805922694736,6.243420926682113
UGC08286,train,K_exponential_disk,17,23.549343893674784,29.326245391807607,44.67728634232997,14.190503497341913,11.134978355570606,-5.776901498132823,-21.127942448655187,9.358840396332871,12.414365538104178,37.18220353656224,15.743994281498948,23.549343893674784,35.052538357361634
UGC08490,train,K_scale_tail_spiral,30,16.112956689352554,32.44870628096483,44.87123580471808,12.750079284525583,8.782045083335015,-16.335749591612274,-28.75827911536553,3.362877404826971,7.330911606017539,37.68091280106035,16.112956689352554,24.200809775554145,35.46439626627999
UGC08550,train,K_scale_tail_spiral,11,9.246948351863596,20.71421620700538,29.603145461388138,6.06335307483473,3.445739243845035,-11.467267855141783,-20.356197109524544,3.183595277028866,5.801209108018561,24.4444894097535,9.246948351863596,14.827027393882274,22.871131817380363
UGC08837,train,K_scale_tail_spiral,8,11.637020304642293,5.75645531559767,12.285290390769424,11.823039060545453,14.631810600470736,5.880564989044624,-0.6482700861271304,-0.18601875590315942,-2.9947902958284427,6.791577604534636,11.637020304642293,5.2493010888281,5.228487253430275
UGC09037,train,K_exponential_disk,22,45.49075975713596,36.333267075420416,38.69185930539163,35.08096095482696,38.28976483562106,9.157492681715546,6.7989004517443306,10.409798802308998,7.200994921514905,18.545555826546668,72.35883017804166,45.49075975713596,18.095415221672905
UGC09133,train,K_compact_finite,68,54.792665869917045,90.79503326178069,81.51364026148558,17.439689160530865,21.29606678416307,-36.00236739186364,-26.720974391568532,37.35297670938618,33.49659908575397,54.792665869917045,119.63883935868454,89.59458117234257,63.151679254314935
UGC09992,train,K_scale_tail_spiral,5,12.225765103408506,6.167691279929547,11.21228856253127,12.419100947372682,15.349374013313273,6.058073823478959,1.0134765408772353,-0.19333584396417614,-3.1236089099047675,6.698065404003926,12.225765103408506,6.444475934960343,5.360532500824375
UGC10310,train,K_scale_tail_spiral,7,10.082071081503969,17.68615639572946,31.25990953267383,6.026738625872166,8.025462221912084,-7.60408531422549,-21.177838451169862,4.055332455631803,2.0566088595918846,22.990458332006085,10.082071081503969,9.433320462217575,20.63469039296472
UGC11455,train,K_exponential_disk,36,84.48153216575791,71.5002026346345,60.052146253715186,14.4032869987777,16.72257736917739,12.981329531123407,24.429385912042726,70.07824516698021,67.75895479658053,34.628359392411355,147.64984675648248,84.48153216575791,32.22240175500966
UGC11557,train,K_exponential_disk,12,37.114142675868024,28.19485744289273,11.064096224349823,32.96981266846553,34.503675638220066,8.919285232975295,26.0500464515182,4.144330007402495,2.6104670376479575,12.736926166169262,56.13707480966111,37.114142675868024,15.710571352847824
UGC11820,train,K_scale_tail_spiral,10,11.489031581421305,21.028698215088934,30.78306959149951,5.218621983502207,9.228226219817985,-9.539666633667629,-19.294038010078204,6.270409597919097,2.2608053616033192,24.9498434396804,11.489031581421305,15.204729952618512,22.93152125296788
UGC12632,train,K_scale_tail_spiral,15,10.655744177554961,22.958312203694646,34.55295039419839,6.032106398984771,7.673706532829834,-12.302568026139685,-23.89720621664343,4.62363777857019,2.9820376447251276,27.617950238668392,10.655744177554961,15.586105151850267,25.67088122056528
UGC12732,train,K_scale_tail_spiral,16,14.708100684076006,30.866157982942397,44.72613799762456,7.718129754895397,6.818578331328152,-16.15805729886639,-30.018037313548554,6.989970929180609,7.889522352747854,36.53340714226317,14.708100684076006,21.93064275126854,34.13442405529548
UGCA281,train,K_scale_tail_spiral,7,4.118603035257931,4.891078685249742,10.397576021322847,1.9407170239409501,2.958109044402935,-0.7724756499918106,-6.2789729860649155,2.177886011316981,1.160493990854996,7.037611145359695,4.118603035257931,1.6220078788385603,6.013617031550971
UGCA442,train,K_scale_tail_spiral,8,8.474195503692323,19.182410346231265,27.598673456837002,5.207292467615204,3.4784865920272874,-10.708214842538942,-19.124477953144677,3.266903036077119,4.9957089116650355,22.62077492962299,8.474195503692323,13.901239817280432,21.025216291790368
