baseline_id,model_id,galaxy,n_points,rmse_model_kms,rmse_zero_kms,delta_rmse_model_minus_zero_kms,model_beats_zero,mean_required_u_kms,mean_predicted_u_kms
tpg_v6,orientation_quality,NGC3949,7,7.48458072028,8.95016069924,-1.46557997896,True,-6.20297979819,-7.25690973813
tpg_v6,orientation_quality,NGC3972,10,5.75239866154,7.80642900871,-2.05403034717,True,4.90266552035,2.03672051931
tpg_v6,orientation_quality,NGC4013,36,8.67064272191,12.2739171285,-3.60327440663,True,-6.97616353042,-6.95968458945
tpg_v6,orientation_quality,NGC4088,12,41.6528835578,38.9877521654,2.66513139231,False,-37.9842882984,2.50789643729
tpg_v6,orientation_quality,NGC4183,23,9.85939584555,6.48969426934,3.36970157621,False,-1.52554613124,2.13615344346
tpg_v6,orientation_quality,NGC4214,14,21.6489671635,17.9910481996,3.65791896397,False,16.8681451896,-1.96965416793
tpg_v6,orientation_quality,NGC4389,6,31.6736127162,46.5569334229,-14.8833207067,True,-46.0327739203,-15.4591568184
tpg_v6,orientation_quality,NGC5907,19,20.0696912079,16.7855176815,3.28417352633,False,1.0070374364,2.76785488351
tpg_v6,orientation_quality,NGC5985,33,69.58047887,72.2874390249,-2.70696015485,True,69.7525616926,2.85883884765
tpg_v6,orientation_quality,NGC6789,4,20.7492223635,15.8977525955,4.851469768,False,12.7946475519,-4.27009577473
tpg_v6,orientation_quality,NGC6946,58,17.7520358238,15.0254522605,2.72658356333,False,-14.0116889221,2.83656492027
tpg_v6,orientation_quality,NGC7331,36,26.4704112119,25.4850844858,0.985326726063,False,-22.2055987233,2.1588861971
tpg_v6,orientation_quality,UGC00731,12,10.981094993,12.8454534006,-1.86435840765,True,7.29233851778,3.10471505519
tpg_v6,orientation_quality,UGC00891,5,6.74520148768,5.95836567994,0.786835807735,False,-1.91641142544,-5.10147629755
tpg_v6,orientation_quality,UGC02023,5,11.8225619163,12.1980491175,-0.375487201175,True,-11.440544031,-3.16067876961
tpg_v6,orientation_quality,UGC02259,8,22.5284153672,16.435141679,6.09327368824,False,15.9374323513,-6.5161946574
tpg_v6,orientation_quality,UGC03580,47,20.8438475132,25.4945286949,-4.65068118173,True,-19.6320982337,-6.21737355307
tpg_v6,orientation_quality,UGC04305,22,12.9397105751,23.9996223509,-11.0599117758,True,-21.4039003359,-11.5113808843
tpg_v6,orientation_quality,UGC04499,9,8.61836345761,6.0406344423,2.57772901531,False,-5.16176272356,3.06533505751
tpg_v6,orientation_quality,UGC05414,6,9.64729211754,6.40081279579,3.24647932175,False,-6.29582130109,3.08956757674
tpg_v6,orientation_quality,UGC05716,12,7.829153181,5.84486903462,1.98428414637,False,4.87708085122,-2.25589058434
tpg_v6,orientation_quality,UGC05829,11,3.55361742318,6.22267810021,-2.66906067703,True,-1.8253369702,-2.29455818694
tpg_v6,orientation_quality,UGC05986,15,22.4816486579,17.5321618365,4.94948682144,False,15.2335372283,-6.3848832837
tpg_v6,orientation_quality,UGC06818,8,8.89548075256,12.3861210327,-3.49064028011,True,-7.55079363408,-6.1508859995
tpg_v6,orientation_quality,UGC06917,11,4.37642757843,6.43093708706,-2.05450950864,True,5.08032417691,2.62177635131
tpg_v6,orientation_quality,UGC06983,17,8.8064351327,11.0368401084,-2.2304049757,True,8.6785003139,1.95780903523
tpg_v6,orientation_quality,UGC07151,11,8.52889324217,4.3119125305,4.21698071167,False,-1.99621810041,3.18339728292
tpg_v6,orientation_quality,UGC07261,7,5.57582962159,4.29683944647,1.27899017512,False,2.22277324277,-2.54872297733
tpg_v6,orientation_quality,UGC07577,9,5.22019865668,10.601722012,-5.38152335529,True,-9.8074462849,-6.2812017982
tpg_v6,orientation_quality,UGC07603,12,5.08947757084,9.31889760832,-4.22942003748,True,7.23571635123,3.10672569134
tpg_v6,orientation_quality,UGC08699,41,17.3163798852,15.1843135072,2.13206637798,False,7.34006510817,-5.40884279439
tpg_v6,orientation_quality,UGC11914,65,28.2418156898,33.8201701956,-5.5783545058,True,32.1487619343,6.16943501397
tpg_v6,orientation_quality,UGC12506,31,47.6840560342,40.6978590198,6.98619701439,False,35.56992478,-6.13717901674
tpg_v6,orientation_quality,UGCA444,36,5.73649772318,3.05800947389,2.67848824929,False,-1.54785735698,-5.86836008777
tpg_v6,observer_geometry,CamB,9,11.6982332679,13.6377985957,-1.93956532779,True,-13.2418658023,-2.31367856838
tpg_v6,observer_geometry,ESO116-G012,15,9.62590181607,11.5082029303,-1.88230111426,True,8.87952692186,1.63905894171
tpg_v6,observer_geometry,F561-1,6,13.7502775331,28.5568532705,-14.8065757373,True,-26.7637819501,-13.9213173895
tpg_v6,observer_geometry,F563-1,17,22.0318205544,24.6958355372,-2.66401498284,True,22.3185310512,3.07379701252
tpg_v6,observer_geometry,F568-1,12,31.032149181,33.5006140686,-2.46846488761,True,29.9703704751,2.93056874163
tpg_v6,observer_geometry,IC2574,34,7.04024977304,7.51381535273,-0.473565579682,True,-7.15667276913,-1.01089323429
tpg_v6,observer_geometry,IC4202,32,25.4327718196,26.1015205478,-0.668748728212,True,-0.706052752064,-2.02796664573
tpg_v6,observer_geometry,NGC0024,29,19.9382915293,22.157815809,-2.21952427971,True,20.7077240761,2.18567198534
tpg_v6,observer_geometry,NGC2683,11,11.6127082986,10.3148338015,1.29787449716,False,-2.67853136561,-4.06828269689
tpg_v6,observer_geometry,NGC3726,12,19.0628068326,23.6318835458,-4.56907671327,True,-20.1611593887,-6.95369181267
tpg_v6,observer_geometry,NGC3949,7,7.87955088104,8.95016069924,-1.0706098182,True,-6.20297979819,-7.44459638375
tpg_v6,observer_geometry,NGC3972,10,6.51910561493,7.80642900871,-1.28732339378,True,4.90266552035,1.24904539356
tpg_v6,observer_geometry,NGC4013,36,9.84085005966,12.2739171285,-2.43306706888,True,-6.97616353042,-8.22538868144
tpg_v6,observer_geometry,NGC4088,12,41.0217815528,38.9877521654,2.03402938733,False,-37.9842882984,1.97507455497
tpg_v6,observer_geometry,NGC4183,23,8.56197007471,6.48969426934,2.07227580536,False,-1.52554613124,1.51810029085
tpg_v6,observer_geometry,NGC4214,14,15.8672528418,17.9910481996,-2.12379535774,True,16.8681451896,2.50621608028
tpg_v6,observer_geometry,NGC4389,6,31.8241546797,46.5569334229,-14.7327787432,True,-46.0327739203,-15.682359846
tpg_v6,observer_geometry,NGC5907,19,19.1984191758,16.7855176815,2.41290149421,False,1.0070374364,2.52478435918
tpg_v6,observer_geometry,NGC5985,33,71.7878449368,72.2874390249,-0.499594088138,True,69.7525616926,0.394060755176
tpg_v6,observer_geometry,NGC6789,4,15.7950732588,15.8977525955,-0.102679336781,True,12.7946475519,-0.328616965062
tpg_v6,observer_geometry,NGC6946,58,18.2333820999,15.0254522605,3.20792983947,False,-14.0116889221,3.44294974849
tpg_v6,observer_geometry,NGC7331,36,26.600708789,25.4850844858,1.11562430316,False,-22.2055987233,2.21881908438
tpg_v6,observer_geometry,UGC00731,12,11.2020320309,12.8454534006,-1.64342136966,True,7.29233851778,2.26807522786
tpg_v6,observer_geometry,UGC00891,5,8.19738855677,5.95836567994,2.23902287682,False,-1.91641142544,-5.86482115198
tpg_v6,observer_geometry,UGC02023,5,11.920308719,12.1980491175,-0.277740398449,True,-11.440544031,-2.18786186998
tpg_v6,observer_geometry,UGC02259,8,22.8924517933,16.435141679,6.45731011427,False,15.9374323513,-6.79516225707
tpg_v6,observer_geometry,UGC03580,47,21.2060062404,25.4945286949,-4.28852245456,True,-19.6320982337,-6.46479272732
tpg_v6,observer_geometry,UGC04305,22,17.3826253093,23.9996223509,-6.6169970416,True,-21.4039003359,-7.65279262209
tpg_v6,observer_geometry,UGC04499,9,7.98983365762,6.0406344423,1.94919921532,False,-5.16176272356,2.34550770295
tpg_v6,observer_geometry,UGC05414,6,9.21979351249,6.40081279579,2.8189807167,False,-6.29582130109,2.73030470685
tpg_v6,observer_geometry,UGC05716,12,8.2544769542,5.84486903462,2.40960791958,False,4.87708085122,-3.00811214291
tpg_v6,observer_geometry,UGC05829,11,4.16426266571,6.22267810021,-2.0584154345,True,-1.8253369702,-1.51406263271
tpg_v6,observer_geometry,UGC05986,15,23.7201769685,17.5321618365,6.18801513207,False,15.2335372283,-7.18850934634
tpg_v6,observer_geometry,UGC06818,8,9.66300558745,12.3861210327,-2.72311544522,True,-7.55079363408,-6.87178037273
tpg_v6,observer_geometry,UGC06917,11,4.55332778419,6.43093708706,-1.87760930287,True,5.08032417691,2.34756497844
tpg_v6,observer_geometry,UGC06983,17,9.42049712366,11.0368401084,-1.61634298473,True,8.6785003139,1.73332026797
tpg_v6,observer_geometry,UGC07151,11,9.79014913942,4.3119125305,5.47823660893,False,-1.99621810041,4.69377849432
tpg_v6,observer_geometry,UGC07261,7,5.44864686675,4.29683944647,1.15180742028,False,2.22277324277,-2.39114691543
tpg_v6,observer_geometry,UGC07577,9,8.92244821718,10.601722012,-1.67927379479,True,-9.8074462849,-2.80624048201
tpg_v6,observer_geometry,UGC07603,12,5.53118674258,9.31889760832,-3.78771086575,True,7.23571635123,3.48752643449
tpg_v6,observer_geometry,UGC08699,41,18.0929272598,15.1843135072,2.90861375263,False,7.34006510817,-5.28211903007
tpg_v6,observer_geometry,UGC11914,65,29.4057554505,33.8201701956,-4.41441474512,True,32.1487619343,4.85636525245
tpg_v6,observer_geometry,UGC12506,31,49.1383903367,40.6978590198,8.44053131688,False,35.56992478,-9.27793738613
tpg_v6,observer_geometry,UGCA444,36,4.57566899295,3.05800947389,1.51765951906,False,-1.54785735698,-1.64288185408
tpg_v6,morphology_proxy,CamB,9,13.3468636827,13.6377985957,-0.290934912987,True,-13.2418658023,-0.218803568775
tpg_v6,morphology_proxy,ESO116-G012,15,12.4266061172,11.5082029303,0.918403186884,False,8.87952692186,-1.05720291475
tpg_v6,morphology_proxy,F561-1,6,22.5394735897,28.5568532705,-6.01737968078,True,-26.7637819501,-5.65775661894
tpg_v6,morphology_proxy,F563-1,17,25.1761885655,24.6958355372,0.480353028306,False,22.3185310512,-0.60865963032
tpg_v6,morphology_proxy,F568-1,12,36.7413562417,33.5006140686,3.24074217305,False,29.9703704751,-3.31335862043
tpg_v6,morphology_proxy,IC2574,34,8.10619909538,7.51381535273,0.592383742658,False,-7.15667276913,0.573050214296
tpg_v6,morphology_proxy,IC4202,32,26.8434242035,26.1015205478,0.741903655707,False,-0.706052752064,-5.03755472774
tpg_v6,morphology_proxy,NGC0024,29,22.7113514165,22.157815809,0.553535607526,False,20.7077240761,-0.582032557494
tpg_v6,morphology_proxy,NGC2683,11,11.9672568341,10.3148338015,1.65242303258,False,-2.67853136561,1.26816192497
tpg_v6,morphology_proxy,NGC3726,12,24.326305378,23.6318835458,0.694421832131,False,-20.1611593887,0.950511369324
tpg_v6,morphology_proxy,NGC3949,7,8.01883162663,8.95016069924,-0.931329072608,True,-6.20297979819,-6.83225747509
tpg_v6,morphology_proxy,NGC3972,10,9.86101414816,7.80642900871,2.05458513945,False,4.90266552035,-2.29897592008
tpg_v6,morphology_proxy,NGC4013,36,13.5627110838,12.2739171285,1.28879395525,False,-6.97616353042,1.56400707198
tpg_v6,morphology_proxy,NGC4088,12,37.6318643693,38.9877521654,-1.35588779613,True,-37.9842882984,-1.34685736491
tpg_v6,morphology_proxy,NGC4183,23,8.1781974387,6.48969426934,1.68850316936,False,-1.52554613124,3.00212356378
tpg_v6,morphology_proxy,NGC4214,14,18.7071151235,17.9910481996,0.716066923965,False,16.8681451896,-1.02220016328
tpg_v6,morphology_proxy,NGC4389,6,40.7802463434,46.5569334229,-5.77668707945,True,-46.0327739203,-6.07675210169
tpg_v6,morphology_proxy,NGC5907,19,16.7451076518,16.7855176815,-0.0404100297446,True,1.0070374364,0.465680499748
tpg_v6,morphology_proxy,NGC5985,33,72.5623471424,72.2874390249,0.27490811752,False,69.7525616926,-0.563185671602
tpg_v6,morphology_proxy,NGC6789,4,21.3669181171,15.8977525955,5.46916552152,False,12.7946475519,-5.39281947205
tpg_v6,morphology_proxy,NGC6946,58,11.9388473271,15.0254522605,-3.08660493339,True,-14.0116889221,-3.29339361886
tpg_v6,morphology_proxy,NGC7331,36,26.6689008667,25.4850844858,1.1838163809,False,-22.2055987233,1.30112176364
tpg_v6,morphology_proxy,UGC00731,12,12.3441146825,12.8454534006,-0.501338718117,True,7.29233851778,1.29105069289
tpg_v6,morphology_proxy,UGC00891,5,6.05129514954,5.95836567994,0.0929294695942,False,-1.91641142544,-0.312983915112
tpg_v6,morphology_proxy,UGC02023,5,6.67810972284,12.1980491175,-5.51993939465,True,-11.440544031,-8.43419748131
tpg_v6,morphology_proxy,UGC02259,8,16.7545695684,16.435141679,0.319427889368,False,15.9374323513,-0.340338252562
tpg_v6,morphology_proxy,UGC03580,47,25.1978313142,25.4945286949,-0.296697380695,True,-19.6320982337,0.805870319321
tpg_v6,morphology_proxy,UGC04305,22,23.2660334702,23.9996223509,-0.733588880704,True,-21.4039003359,-0.664471826929
tpg_v6,morphology_proxy,UGC04499,9,5.57988591244,6.0406344423,-0.460748529862,True,-5.16176272356,-0.515666868692
tpg_v6,morphology_proxy,UGC05414,6,2.82199067644,6.40081279579,-3.57882211934,True,-6.29582130109,-5.72685379427
tpg_v6,morphology_proxy,UGC05716,12,5.33633571059,5.84486903462,-0.50853332403,True,4.87708085122,3.71116794549
tpg_v6,morphology_proxy,UGC05829,11,5.27351598701,6.22267810021,-0.949162113203,True,-1.8253369702,-3.33759213148
tpg_v6,morphology_proxy,UGC05986,15,21.2244298577,17.5321618365,3.69226802124,False,15.2335372283,-3.67582111272
tpg_v6,morphology_proxy,UGC06818,8,12.1354361402,12.3861210327,-0.250684892511,True,-7.55079363408,-0.802548208188
tpg_v6,morphology_proxy,UGC06917,11,8.84281582817,6.43093708706,2.41187874111,False,5.08032417691,-2.55790793744
tpg_v6,morphology_proxy,UGC06983,17,9.26140624697,11.0368401084,-1.77543386142,True,8.6785003139,2.18130941316
tpg_v6,morphology_proxy,UGC07151,11,3.87627999917,4.3119125305,-0.435632531325,True,-1.99621810041,-0.279155767762
tpg_v6,morphology_proxy,UGC07261,7,7.95787284535,4.29683944647,3.66103339888,False,2.22277324277,-5.19933648715
tpg_v6,morphology_proxy,UGC07577,9,8.97701650559,10.601722012,-1.62470550638,True,-9.8074462849,-1.46426725805
tpg_v6,morphology_proxy,UGC07603,12,7.45169283596,9.31889760832,-1.86720477236,True,7.23571635123,1.62224207926
tpg_v6,morphology_proxy,UGC08699,41,14.6429931096,15.1843135072,-0.541320397572,True,7.34006510817,-0.268540836266
tpg_v6,morphology_proxy,UGC11914,65,39.8306657613,33.8201701956,6.01049556569,False,32.1487619343,-6.22489531619
tpg_v6,morphology_proxy,UGC12506,31,39.1483239015,40.6978590198,-1.54953511831,True,35.56992478,0.772853303644
tpg_v6,morphology_proxy,UGCA444,36,6.31513374768,3.05800947389,3.25712427379,False,-1.54785735698,3.84555195675
tpg_v6,morphology_plus_distance,CamB,9,12.9573435091,13.6377985957,-0.680455086583,True,-13.2418658023,-0.660369577598
tpg_v6,morphology_plus_distance,ESO116-G012,15,12.3107395017,11.5082029303,0.802536571356,False,8.87952692186,-0.859790500709
tpg_v6,morphology_plus_distance,F561-1,6,26.3022156293,28.5568532705,-2.25463764117,True,-26.7637819501,-2.14457172673
tpg_v6,morphology_plus_distance,F563-1,17,24.744873626,24.6958355372,0.0490380887379,False,22.3185310512,-0.0891040446446
tpg_v6,morphology_plus_distance,F568-1,12,34.7633858857,33.5006140686,1.26277181712,False,29.9703704751,-1.32652275723
tpg_v6,morphology_plus_distance,IC2574,34,7.56310606437,7.51381535273,0.0492907116472,False,-7.15667276913,0.0533606325037
tpg_v6,morphology_plus_distance,IC4202,32,26.3492551665,26.1015205478,0.2477346187,False,-0.706052752064,-1.46560843898
tpg_v6,morphology_plus_distance,NGC0024,29,22.8364878246,22.157815809,0.678672015638,False,20.7077240761,-0.70311669406
tpg_v6,morphology_plus_distance,NGC2683,11,10.5610730654,10.3148338015,0.246239263952,False,-2.67853136561,-0.216954385418
tpg_v6,morphology_plus_distance,NGC3726,12,23.4823112445,23.6318835458,-0.149572301286,True,-20.1611593887,-0.0530273322491
tpg_v6,morphology_plus_distance,NGC3949,7,7.77579758075,8.95016069924,-1.17436311849,True,-6.20297979819,-2.80867602409
tpg_v6,morphology_plus_distance,NGC3972,10,9.22644082121,7.80642900871,1.4200118125,False,4.90266552035,-1.71079964843
tpg_v6,morphology_plus_distance,NGC4013,36,12.4656215098,12.2739171285,0.191704381277,False,-6.97616353042,0.0458086300656
tpg_v6,morphology_plus_distance,NGC4088,12,38.2000733369,38.9877521654,-0.787678828586,True,-37.9842882984,-0.782559584787
tpg_v6,morphology_plus_distance,NGC4183,23,6.78679630714,6.48969426934,0.297102037799,False,-1.52554613124,0.535231502501
tpg_v6,morphology_plus_distance,NGC4214,14,18.4895042931,17.9910481996,0.498456093523,False,16.8681451896,-0.642976433847
tpg_v6,morphology_plus_distance,NGC4389,6,43.6444714595,46.5569334229,-2.9124619634,True,-46.0327739203,-3.05479552755
tpg_v6,morphology_plus_distance,NGC5907,19,16.9439979857,16.7855176815,0.1584803042,False,1.0070374364,0.268573644601
tpg_v6,morphology_plus_distance,NGC5985,33,72.8444071333,72.2874390249,0.556968108361,False,69.7525616926,-0.678784153337
tpg_v6,morphology_plus_distance,NGC6789,4,18.2943911867,15.8977525955,2.39663859112,False,12.7946475519,-2.29134781106
tpg_v6,morphology_plus_distance,NGC6946,58,13.9450230843,15.0254522605,-1.08042917619,True,-14.0116889221,-1.17638423571
tpg_v6,morphology_plus_distance,NGC7331,36,25.4832996035,25.4850844858,-0.00178488235465,True,-22.2055987233,0.0307228047557
tpg_v6,morphology_plus_distance,UGC00731,12,12.6257542908,12.8454534006,-0.219699109759,True,7.29233851778,0.677631176089
tpg_v6,morphology_plus_distance,UGC00891,5,6.01625934519,5.95836567994,0.0578936652453,False,-1.91641142544,-0.26349021344
tpg_v6,morphology_plus_distance,UGC02023,5,9.72190559122,12.1980491175,-2.47614352628,True,-11.440544031,-3.01046778398
tpg_v6,morphology_plus_distance,UGC02259,8,17.0754107228,16.435141679,0.64026904378,False,15.9374323513,-0.697089670724
tpg_v6,morphology_plus_distance,UGC03580,47,25.2510380975,25.4945286949,-0.243490597403,True,-19.6320982337,-0.0141840057579
tpg_v6,morphology_plus_distance,UGC04305,22,23.5318474304,23.9996223509,-0.467774920431,True,-21.4039003359,-0.479370735564
tpg_v6,morphology_plus_distance,UGC04499,9,5.56169960535,6.0406344423,-0.478934836949,True,-5.16176272356,-0.550554199033
tpg_v6,morphology_plus_distance,UGC05414,6,4.54212534179,6.40081279579,-1.858687454,True,-6.29582130109,-2.11102924052
tpg_v6,morphology_plus_distance,UGC05716,12,5.44787119583,5.84486903462,-0.396997838787,True,4.87708085122,0.942890507515
tpg_v6,morphology_plus_distance,UGC05829,11,5.83430203733,6.22267810021,-0.388376062883,True,-1.8253369702,-1.03526334345
tpg_v6,morphology_plus_distance,UGC05986,15,18.8196630401,17.5321618365,1.28750120365,False,15.2335372283,-1.2972845151
tpg_v6,morphology_plus_distance,UGC06818,8,12.0323346914,12.3861210327,-0.353786341316,True,-7.55079363408,-0.860355753332
tpg_v6,morphology_plus_distance,UGC06917,11,7.48518890212,6.43093708706,1.05425181505,False,5.08032417691,-1.19959660186
tpg_v6,morphology_plus_distance,UGC06983,17,10.8061592191,11.0368401084,-0.230680889276,True,8.6785003139,0.281748432944
tpg_v6,morphology_plus_distance,UGC07151,11,3.73874632121,4.3119125305,-0.57316620929,True,-1.99621810041,-0.981000554062
tpg_v6,morphology_plus_distance,UGC07261,7,5.39400850974,4.29683944647,1.09716906327,False,2.22277324277,-1.99963933481
tpg_v6,morphology_plus_distance,UGC07577,9,9.52558256453,10.601722012,-1.07613944744,True,-9.8074462849,-1.08433308544
tpg_v6,morphology_plus_distance,UGC07603,12,9.40721575272,9.31889760832,0.0883181444008,False,7.23571635123,-0.216911555984
tpg_v6,morphology_plus_distance,UGC08699,41,15.3363821624,15.1843135072,0.152068655175,False,7.34006510817,-0.433392397697
tpg_v6,morphology_plus_distance,UGC11914,65,36.123035261,33.8201701956,2.30286506541,False,32.1487619343,-2.34863344981
tpg_v6,morphology_plus_distance,UGC12506,31,40.2389599831,40.6978590198,-0.458899036699,True,35.56992478,0.393590830174
tpg_v6,morphology_plus_distance,UGCA444,36,3.98702978673,3.05800947389,0.929020312836,False,-1.54785735698,1.29198647509
tpg_v6,morphology_plus_orientation,CamB,9,13.7918314386,13.6377985957,0.15403284287,False,-13.2418658023,-0.235612573152
tpg_v6,morphology_plus_orientation,ESO116-G012,15,9.04754159399,11.5082029303,-2.46066133634,True,8.87952692186,1.61752511849
tpg_v6,morphology_plus_orientation,F561-1,6,12.3865181389,28.5568532705,-16.1703351315,True,-26.7637819501,-15.1287053009
tpg_v6,morphology_plus_orientation,F563-1,17,23.254431226,24.6958355372,-1.44140431122,True,22.3185310512,1.89524600899
tpg_v6,morphology_plus_orientation,F568-1,12,36.0717927287,33.5006140686,2.57117866007,False,29.9703704751,-1.95326334553
tpg_v6,morphology_plus_orientation,IC2574,34,5.26934415692,7.51381535273,-2.24447119581,True,-7.15667276913,-2.5344128188
tpg_v6,morphology_plus_orientation,IC4202,32,26.7185910874,26.1015205478,0.617070539547,False,-0.706052752064,-9.72149277682
tpg_v6,morphology_plus_orientation,NGC0024,29,21.1029975104,22.157815809,-1.05481829858,True,20.7077240761,0.991846054853
tpg_v6,morphology_plus_orientation,NGC2683,11,13.6641889835,10.3148338015,3.34935518199,False,-2.67853136561,-0.668747249335
tpg_v6,morphology_plus_orientation,NGC3726,12,20.4289373849,23.6318835458,-3.2029461609,True,-20.1611593887,-5.77181188983
tpg_v6,morphology_plus_orientation,NGC3949,7,11.8127096257,8.95016069924,2.86254892645,False,-6.20297979819,-13.7339251292
tpg_v6,morphology_plus_orientation,NGC3972,10,6.18119169868,7.80642900871,-1.62523731003,True,4.90266552035,1.87192216593
tpg_v6,morphology_plus_orientation,NGC4013,36,10.8254194313,12.2739171285,-1.44849769728,True,-6.97616353042,-1.59709331966
tpg_v6,morphology_plus_orientation,NGC4088,12,38.1903288669,38.9877521654,-0.797423298525,True,-37.9842882984,-0.800163877991
tpg_v6,morphology_plus_orientation,NGC4183,23,9.60661627075,6.48969426934,3.11692200141,False,-1.52554613124,4.4644602123
tpg_v6,morphology_plus_orientation,NGC4214,14,16.1082261837,17.9910481996,-1.88282201589,True,16.8681451896,1.73076595183
tpg_v6,morphology_plus_orientation,NGC4389,6,31.5950052013,46.5569334229,-14.9619282216,True,-46.0327739203,-15.6165119056
tpg_v6,morphology_plus_orientation,NGC5907,19,16.1354224758,16.7855176815,-0.650095205776,True,1.0070374364,-1.59779885522
tpg_v6,morphology_plus_orientation,NGC5985,33,68.0277695701,72.2874390249,-4.2596694548,True,69.7525616926,4.09380283694
tpg_v6,morphology_plus_orientation,NGC6789,4,19.0929803432,15.8977525955,3.19522774769,False,12.7946475519,-4.21886585626
tpg_v6,morphology_plus_orientation,NGC6946,58,15.4700485493,15.0254522605,0.444596288864,False,-14.0116889221,0.756584596011
tpg_v6,morphology_plus_orientation,NGC7331,36,26.9116088181,25.4850844858,1.42652433229,False,-22.2055987233,1.56549163748
tpg_v6,morphology_plus_orientation,UGC00731,12,11.6428696363,12.8454534006,-1.20258376428,True,7.29233851778,1.3388859127
tpg_v6,morphology_plus_orientation,UGC00891,5,5.72413677956,5.95836567994,-0.234228900382,True,-1.91641142544,-3.47421634236
tpg_v6,morphology_plus_orientation,UGC02023,5,7.84075443338,12.1980491175,-4.35729468412,True,-11.440544031,-8.10106300432
tpg_v6,morphology_plus_orientation,UGC02259,8,19.9453846386,16.435141679,3.51024295957,False,15.9374323513,-3.71890994828
tpg_v6,morphology_plus_orientation,UGC03580,47,21.7337393072,25.4945286949,-3.76078938769,True,-19.6320982337,-3.17139126691
tpg_v6,morphology_plus_orientation,UGC04305,22,16.0816030549,23.9996223509,-7.91801929594,True,-21.4039003359,-8.12502193455
tpg_v6,morphology_plus_orientation,UGC04499,9,10.0687473501,6.0406344423,4.02811290783,False,-5.16176272356,4.47212975006
tpg_v6,morphology_plus_orientation,UGC05414,6,4.51786374927,6.40081279579,-1.88294904652,True,-6.29582130109,-2.05633665865
tpg_v6,morphology_plus_orientation,UGC05716,12,5.08143560342,5.84486903462,-0.763433431198,True,4.87708085122,3.54552058225
tpg_v6,morphology_plus_orientation,UGC05829,11,4.56974082305,6.22267810021,-1.65293727717,True,-1.8253369702,-5.46045338172
tpg_v6,morphology_plus_orientation,UGC05986,15,27.65279045,17.5321618365,10.1206286136,False,15.2335372283,-10.8214531359
tpg_v6,morphology_plus_orientation,UGC06818,8,10.2895100668,12.3861210327,-2.09661096589,True,-7.55079363408,-4.10459494093
tpg_v6,morphology_plus_orientation,UGC06917,11,6.3851579551,6.43093708706,-0.0457791319644,True,5.08032417691,0.413500103571
tpg_v6,morphology_plus_orientation,UGC06983,17,6.28794463142,11.0368401084,-4.74889547698,True,8.6785003139,6.19265699832
tpg_v6,morphology_plus_orientation,UGC07151,11,10.0438502125,4.3119125305,5.73193768205,False,-1.99621810041,5.60565041453
tpg_v6,morphology_plus_orientation,UGC07261,7,9.33717519151,4.29683944647,5.04033574504,False,2.22277324277,-6.64003116841
tpg_v6,morphology_plus_orientation,UGC07577,9,7.39414492164,10.601722012,-3.20757709033,True,-9.8074462849,-3.02410005466
tpg_v6,morphology_plus_orientation,UGC07603,12,2.70005357039,9.31889760832,-6.61884403793,True,7.23571635123,7.53282757798
tpg_v6,morphology_plus_orientation,UGC08699,41,15.565761533,15.1843135072,0.381448025759,False,7.34006510817,-3.64775321278
tpg_v6,morphology_plus_orientation,UGC11914,65,35.3339079189,33.8201701956,1.51373772336,False,32.1487619343,-1.67100124522
tpg_v6,morphology_plus_orientation,UGC12506,31,48.0697715433,40.6978590198,7.37191252356,False,35.56992478,-10.3202401491
tpg_v6,morphology_plus_orientation,UGCA444,36,4.76134960841,3.05800947389,1.70334013452,False,-1.54785735698,-0.474954601837
tpg_v6,combined,CamB,9,12.2599800843,13.6377985957,-1.37781851134,True,-13.2418658023,-1.37749841012
tpg_v6,combined,ESO116-G012,15,10.6224788857,11.5082029303,-0.885724044668,True,8.87952692186,0.850565099596
tpg_v6,combined,F561-1,6,16.1373944169,28.5568532705,-12.4194588535,True,-26.7637819501,-11.9220633143
tpg_v6,combined,F563-1,17,22.8516546779,24.6958355372,-1.84418085936,True,22.3185310512,1.97599686753
tpg_v6,combined,F568-1,12,34.734155692,33.5006140686,1.23354162344,False,29.9703704751,-1.07840772258
tpg_v6,combined,IC2574,34,6.01409616216,7.51381535273,-1.49971919057,True,-7.15667276913,-1.61573421211
tpg_v6,combined,IC4202,32,26.4385277272,26.1015205478,0.337007179426,False,-0.706052752064,-4.69849449735
tpg_v6,combined,NGC0024,29,21.1684506798,22.157815809,-0.989365129211,True,20.7077240761,1.00470089684
tpg_v6,combined,NGC2683,11,11.4461456905,10.3148338015,1.13131188905,False,-2.67853136561,-1.44427377032
tpg_v6,combined,NGC3726,12,20.9992516673,23.6318835458,-2.63263187848,True,-20.1611593887,-3.54352848307
tpg_v6,combined,NGC3949,7,9.41481248919,8.95016069924,0.464651789953,False,-6.20297979819,-10.4888265937
tpg_v6,combined,NGC3972,10,8.55690968026,7.80642900871,0.750480671551,False,4.90266552035,-0.964208570636
tpg_v6,combined,NGC4013,36,11.0462520966,12.2739171285,-1.22766503195,True,-6.97616353042,-3.23491718307
tpg_v6,combined,NGC4088,12,38.7702795782,38.9877521654,-0.217472587288,True,-37.9842882984,-0.199711603163
tpg_v6,combined,NGC4183,23,8.65560876279,6.48969426934,2.16591449345,False,-1.52554613124,3.2892534449
