radius_kpc,vstar_total_primary_km_s,v2_star_primary_km2_s2,v2_h2_alpha3.20_h0.1_km2_s2,vbar_alpha3.20_h0.1_km_s,v2_h2_alpha3.20_h0.3_km2_s2,vbar_alpha3.20_h0.3_km_s,v2_h2_alpha3.20_h0.5_km2_s2,vbar_alpha3.20_h0.5_km_s,v2_h2_alpha4.35_h0.1_km2_s2,vbar_alpha4.35_h0.1_km_s,v2_h2_alpha4.35_h0.3_km2_s2,vbar_alpha4.35_h0.3_km_s,v2_h2_alpha4.35_h0.5_km2_s2,vbar_alpha4.35_h0.5_km_s,v2_h2_alpha5.50_h0.1_km2_s2,vbar_alpha5.50_h0.1_km_s,v2_h2_alpha5.50_h0.3_km2_s2,vbar_alpha5.50_h0.3_km_s,v2_h2_alpha5.50_h0.5_km2_s2,vbar_alpha5.50_h0.5_km_s,uses_halpha_endpoint_or_dark_discrepancy
1.1000000000000003,184.4263990439935,34013.096664334334,64.5517613513237,184.52755392366706,120.29744778203023,184.70298280979955,138.37596873284946,184.7702864036381,87.75005058695571,184.59040182600904,163.5293430786973,184.8199766100347,188.1048324962172,184.90480686408836,110.94833982258757,184.65322833766842,206.76123837536434,184.9368963982862,237.833696259585,185.03922953041385,False
1.1500000000000004,183.102313333926,33526.45714823521,-12.032038161522806,182.9763563442104,93.80194673844896,183.3010868039395,135.283258761147,183.43737003797978,-16.356051875820047,182.96454019095933,127.51202134757918,183.3930164922168,183.90067987843435,183.56983997260554,-20.680065590117376,182.95272327455217,161.22209595670915,183.4849001218455,232.51810099572154,183.70221438155093,False
1.2000000000000004,181.9222004223131,33095.68700649626,-99.79021680542533,181.5315997340692,71.69259252526169,182.05480330785582,134.86113989289737,182.25600572649228,-135.65232596987497,181.43279635403812,97.45711796402759,182.1255499179092,183.3268620419073,182.38891782541006,-171.5144351343248,181.33393913904098,123.22164340279345,182.19626905713412,231.79258419091727,182.52173313792852,False
1.2500000000000004,180.8757889306748,32716.051021294017,-203.06531851742236,180.16959899768023,57.58477925623224,180.9651496304985,138.11577553528653,181.21908472880372,-276.041917359621,179.96696309084814,78.27930930144078,181.0223188196249,187.75113236828017,181.35598150261916,-349.01851620181964,179.76409876641247,98.97383934664923,181.07946995968132,237.3864892012737,181.49277501766105,False
1.3000000000000005,179.95352434528422,32383.2709242888,-325.2205759863369,178.87005839039415,56.50123848023454,180.0383050485713,145.8700439992537,180.3196955626777,-442.0967204814266,178.54305263461785,76.80637105906884,180.09468736567786,198.2920910614855,180.46499564979078,-558.9728649765167,178.21544686023384,97.11150363790301,180.15105203667304,250.71413812371725,180.6101788436666,False
1.3500000000000003,179.14651901487449,32093.475275146786,-460.0663126147231,177.64250364657312,74.42138040554545,179.2841962050803,158.5718905544519,179.55046032653203,-625.4026437106388,177.17652996581356,101.16656398878848,179.35876948865635,215.55866372245808,179.70908317788937,-790.7389748065549,176.70932753997712,127.91174757203133,179.4333117792463,272.54543689046426,179.86756614188553,False
1.4000000000000006,178.44650469129687,31843.155036541033,-554.2894105419871,176.643385863873,116.36134346786876,178.7105075676918,176.08375914764233,178.90281014197055,-753.4871674555138,176.07864155694637,158.17870127663417,178.82746677429276,239.3638600913265,179.07957889619252,-952.6849243690406,175.5120800846086,199.99605908539954,178.9443495356016,302.64396103501053,179.25617333464788,False
1.4500000000000006,177.84578801145844,31629.124313416614,-391.4351288159882,176.5383117629934,182.68322105194991,178.3111453134011,197.53308148107797,178.36645105533927,-532.1071282342338,176.13944339843252,248.3350036174945,178.49514370296575,268.52153263834043,178.56533625884393,-672.7791276524797,175.7396697427515,313.98678618303904,178.6789526164398,339.50998379560286,178.76400019128926,False
1.5000000000000004,177.33720903804527,31448.485709403365,342.7825971283292,178.28586369678163,265.55209563939,178.0551109077455,221.3211216615247,177.9293287224727,465.97009297132274,178.6310070786995,360.984880009796,178.3228961876179,300.85839975863513,178.1526965771971,589.157588814316,178.9754848737485,456.41766438020164,178.5902799401758,380.39567785574553,178.37578472377905,False
1.5500000000000005,176.91410281427034,31298.599774578215,1087.9184168034174,180.13445743022436,349.73924249130187,177.88885565591454,245.3457744801821,177.57827144278772,1478.8890978421464,181.216427055386,475.42678276161354,178.24178103587585,333.51691218399753,177.82635807526458,1869.8597788808745,182.29197490772535,601.1143230319251,178.5940089899754,421.688049887813,178.07409908242138,False
