galaxy,split,formula_family,n_points,rmse_tpg_v6,rmse_mond,rmse_matched_family,rmse_wrong_family_mean,best_family,matched_family_rank,rmse_K_compact_finite,rmse_K_scale_tail_spiral,rmse_K_exponential_disk,rmse_K_thick_flared,matched_minus_wrong_mean,matched_minus_tpg_v6,matched_minus_mond,matched_beats_wrong_mean,matched_beats_tpg_v6,matched_beats_mond
NGC4217,train,K_compact_finite,19,52.35219166022327,55.35556407681141,55.742715665520755,51.93585552015994,K_exponential_disk,4,55.742715665520755,52.82660693651676,51.18414311647421,51.796816507488856,3.8068601453608153,3.390524005297486,0.38715158870934374,False,False,False
NGC4559,train,K_exponential_disk,32,15.385306161864646,18.985298676354127,11.77662416508168,21.660621605894306,K_exponential_disk,1,34.596721613585736,16.619025689296773,11.77662416508168,13.76611751480042,-9.883997440812626,-3.608681996782966,-7.208674511272447,True,True,True
NGC5005,train,K_compact_finite,18,12.481746631320759,13.97796581666026,21.343997411839407,12.450697289878413,K_exponential_disk,4,21.343997411839407,12.57812400677166,12.349127636030014,12.424840226833565,8.893300121960994,8.862250780518648,7.366031595179146,False,False,False
NGC5033,train,K_compact_finite,22,15.138788047327509,15.295974840608453,13.873279524642212,16.274136032718875,K_compact_finite,1,13.873279524642212,14.775473508615312,17.786769059140617,16.2601655304007,-2.4008565080766626,-1.2655085226852965,-1.4226953159662408,True,True,True
NGC5055,train,K_thick_flared,28,23.304882018533657,29.486670612228213,22.108380900027967,24.581270741334595,K_exponential_disk,2,28.886045200096575,24.058727346674168,20.79903967723305,22.108380900027967,-2.4728898413066283,-1.1965011185056902,-7.378289712200246,True,True,True
NGC5371,train,K_thick_flared,19,41.66572118681593,44.87169677347413,40.216009532545556,42.48484612892555,K_exponential_disk,2,46.45583646539395,42.255341222751504,38.743360698631186,40.216009532545556,-2.268836596379991,-1.4497116542703736,-4.655687240928572,True,True,True
NGC5585,train,K_exponential_disk,24,7.910184029247681,8.365260361585127,7.261200623297494,27.27650447257778,K_exponential_disk,1,65.3305843618592,8.85930318133798,7.261200623297494,7.639625874536165,-20.015303849280286,-0.6489834059501867,-1.1040597382876332,True,True,True
NGC6015,train,K_exponential_disk,44,13.450865436024902,10.82252972156713,15.74229513884599,13.978281082308056,K_scale_tail_spiral,4,14.74113290652907,12.7579251060169,15.74229513884599,14.435785234378192,1.764014056537933,2.2914297028210875,4.9197654172788585,False,False,False
NGC6195,train,K_compact_finite,23,31.92603912642373,36.238986538686945,36.564874545827834,31.19299168148176,K_exponential_disk,4,36.564874545827834,32.57217973829187,30.009198312939905,30.997596993213513,5.371882864346073,4.638835419404103,0.3258880071408896,False,False,False
NGC6503,train,K_exponential_disk,31,7.537023161651215,4.239120184630891,12.325638251735061,10.887281107338145,K_scale_tail_spiral,3,16.71453791537778,6.286181362603503,12.325638251735061,9.661124044033155,1.4383571443969156,4.788615090083846,8.08651806710417,False,False,False
NGC6674,train,K_compact_finite,15,30.84415865400613,25.376939093620358,29.261624241442536,33.44306840204347,K_compact_finite,1,29.261624241442536,30.352765171507052,36.601122626737414,33.37531740788596,-4.181444160600936,-1.582534412563593,3.8846851478221787,True,True,False
NGC7793,train,K_exponential_disk,46,5.722342289485416,6.0568332273601175,5.760806077336799,34.734869094752156,K_thick_flared,2,92.34803727199667,6.127143398362914,5.760806077336799,5.729426613896877,-28.974063017415357,0.03846378785138249,-0.2960271500233187,True,False,True
NGC7814,train,K_compact_finite,18,22.076573970785304,20.006224427465735,15.356217521468395,22.924635506173413,K_compact_finite,1,15.356217521468395,21.271634737887712,24.325939765484854,23.176332015147665,-7.568417984705018,-6.72035644931691,-4.650006905997341,True,True,True
PGC51017,train,K_scale_tail_spiral,6,18.392706990319713,21.58619332313812,22.624401309139223,62.21060495158648,K_exponential_disk,3,153.28190670057796,22.624401309139223,15.978332614463596,17.371575539717902,-39.58620364244726,4.23169431881951,1.0382079860011046,True,False,False
UGC00128,train,K_scale_tail_spiral,22,13.983592876820651,11.714529979315056,12.85495106943448,17.703928470795073,K_compact_finite,2,10.844153546922131,12.85495106943448,24.364073437651196,17.903558427811888,-4.848977401360594,-1.1286418073861721,1.140421090119423,True,True,False
UGC00191,train,K_scale_tail_spiral,9,7.100447637659804,7.3035411506648025,5.7232425165237695,47.902662765195,K_scale_tail_spiral,1,127.92196159734335,5.7232425165237695,8.206881056398718,7.579145641842911,-42.17942024867123,-1.3772051211360345,-1.580298634141033,True,True,True
UGC00634,train,K_scale_tail_spiral,4,8.17927394861286,2.390542422509193,6.473523239737815,14.698694218593266,K_scale_tail_spiral,1,19.469920593511993,6.473523239737815,14.091949566005082,10.534212496262716,-8.225170978855452,-1.705750708875045,4.082980817228622,True,True,False
UGC01230,train,K_scale_tail_spiral,11,15.668391396233122,19.787452508603863,15.269259084422602,19.450663946079832,K_scale_tail_spiral,1,23.72274196138569,15.269259084422602,18.095588243265,16.533661633588807,-4.18140486165723,-0.39913231181052033,-4.518193424181261,True,True,True
UGC01281,train,K_exponential_disk,23,2.873653918392883,2.590778492828074,4.989913178659305,46.969347666639344,K_thick_flared,3,133.38756821746068,3.841765210997585,4.989913178659305,3.678709571459771,-41.979434487980036,2.1162592602664216,2.3991346858312306,True,False,False
UGC02455,train,K_scale_tail_spiral,8,40.12562667208877,41.15186377794972,42.14294798709024,73.11417485839691,K_exponential_disk,3,141.0450212570772,42.14294798709024,38.788649875518104,39.50885344259544,-30.97122687130667,2.0173213150014675,0.9910842091405172,True,False,False
UGC02487,train,K_compact_finite,17,67.62411171265585,60.82824936276332,66.03842575329956,70.38790802112106,K_compact_finite,1,66.03842575329956,67.09807605165417,73.61317221496556,70.45247579674346,-4.3494822678215,-1.585685959356283,5.21017639053624,True,True,False
UGC02885,train,K_compact_finite,19,18.30388329245319,15.131131571665343,17.310996533690737,20.163397612526943,K_compact_finite,1,17.310996533690737,17.998961370423423,22.4384503976315,20.052781069525906,-2.8524010788362055,-0.9928867587624524,2.1798649620253947,True,True,False
UGC02916,train,K_compact_finite,43,27.319935272727097,30.310716706055015,31.135460068182244,27.127107266501593,K_exponential_disk,4,31.135460068182244,27.8605932916766,26.564684564546557,26.956043943281617,4.008352801680651,3.815524795455147,0.8247433621272293,False,False,False
UGC02953,train,K_compact_finite,115,32.750190465366245,28.930833464990883,27.22347751113864,32.820018473793006,K_compact_finite,1,27.22347751113864,32.107548457097785,33.32100474275078,33.031502221530445,-5.596540962654366,-5.526712954227605,-1.7073559538522431,True,True,True
UGC03205,train,K_compact_finite,48,23.038239432266117,20.01236999671605,19.265882690084666,23.476398597317274,K_compact_finite,1,19.265882690084666,22.347123927901933,24.40494503325598,23.677126830793913,-4.210515907232608,-3.772356742181451,-0.7464873066313835,True,True,True
UGC03546,train,K_compact_finite,30,31.144679427119854,32.99335102825052,36.762765257786825,31.07216908551861,K_exponential_disk,4,36.762765257786825,31.452096901649615,30.787027512377154,30.977382842529064,5.690596172268215,5.6180858306669705,3.7694142295363022,False,False,False
UGC04278,train,K_exponential_disk,25,10.395694298729477,7.617050061219652,12.870915321538439,33.107324195029925,K_scale_tail_spiral,3,79.41231275467668,8.380855597511358,12.870915321538439,11.528804232901733,-20.236408873491484,2.4752210228089613,5.253865260318786,True,False,False
UGC04325,train,K_scale_tail_spiral,8,17.920667735433767,16.430046998854888,15.624506638510129,36.71087596235194,K_scale_tail_spiral,1,71.16752963770915,15.624506638510129,20.114698015628587,18.85040023371808,-21.086369323841815,-2.2961610969236386,-0.8055403603447591,True,True,True
UGC04483,train,K_scale_tail_spiral,8,3.798705980303068,5.284251656234046,10.054495276935254,93.21784442133297,K_exponential_disk,3,273.76704066281366,10.054495276935254,2.573343301118045,3.3131493000672245,-83.16334914439771,6.255789296632186,4.770243620701208,True,False,False
UGC05005,train,K_scale_tail_spiral,11,8.667266606701743,15.3370678339474,10.39639267224357,16.98419141295987,K_exponential_disk,3,38.14447192582326,10.39639267224357,5.514610993442102,7.293491319614239,-6.5877987407163,1.729126065541827,-4.94067516170383,True,False,True
UGC05253,train,K_compact_finite,73,15.05917273003151,15.801028556046024,17.207837701966405,15.03323999830567,K_scale_tail_spiral,4,17.207837701966405,14.988985130439485,15.055467676421173,15.055267188056355,2.1745977036607353,2.1486649719348954,1.4068091459203806,False,False,False
UGC05721,train,K_scale_tail_spiral,23,18.899011901061648,16.681620310362256,15.677533845245193,43.48011696039944,K_scale_tail_spiral,1,90.36780689233281,15.677533845245193,20.483426907693193,19.589117081172333,-27.80258311515425,-3.221478055816455,-1.0040864651170622,True,True,True
UGC05750,train,K_exponential_disk,11,9.302313712413989,15.43158945781573,7.20491638120323,29.503550863163834,K_exponential_disk,1,68.3287080370354,11.906291733636799,7.20491638120323,8.27565281881929,-22.298634481960605,-2.097397331210759,-8.226673076612501,True,True,True
UGC05764,train,K_scale_tail_spiral,10,10.69204900722308,8.472754908677588,6.982946574188482,51.259193880630136,K_scale_tail_spiral,1,128.97971898516718,6.982946574188482,13.217373811525977,11.580488845197232,-44.276247306441654,-3.709102433034598,-1.4898083344891067,True,True,True
UGC05918,train,K_scale_tail_spiral,8,3.852091274673392,4.343347077626917,3.820573804610818,44.42210980539513,K_scale_tail_spiral,1,121.26987286959196,3.820573804610818,7.051420187899206,4.945036358694197,-40.601536000784314,-0.031517470062574215,-0.522773273016099,True,True,True
UGC05999,train,K_scale_tail_spiral,5,8.462273332104134,12.11108103755705,9.169425489037593,16.786029427432503,K_thick_flared,3,33.22042789040231,9.169425489037593,8.945748345421325,8.191912046473869,-7.61660393839491,0.7071521569334589,-2.9416555485194564,True,False,True
UGC06399,train,K_scale_tail_spiral,9,6.570667508689696,4.007206920083819,4.496852360136039,26.811459274367895,K_scale_tail_spiral,1,63.0990000185335,4.496852360136039,9.479779827114978,7.855597977455201,-22.314606914231856,-2.073815148553657,0.4896454400522199,True,True,False
UGC06446,train,K_scale_tail_spiral,17,11.600558614682592,9.277034813965724,9.608036252006082,26.3334798535363,K_scale_tail_spiral,1,51.061924071982006,9.608036252006082,15.032039928535234,12.906475560091645,-16.725443601530216,-1.9925223626765103,0.3310014380403583,True,True,False
UGC06614,train,K_compact_finite,13,27.61230809264631,31.039843849947932,30.231883780361514,26.520038262348297,K_exponential_disk,4,30.231883780361514,28.277379480959787,24.935467272632934,26.347268033452178,3.7118455180132166,2.619575687715205,-0.807960069586418,False,False,True
UGC06628,train,K_scale_tail_spiral,7,30.52936844963153,33.51825732954061,32.76752603659018,51.59834501008165,K_exponential_disk,3,97.81139989357231,32.76752603659018,27.73172057489266,29.251914561779977,-18.830818973491468,2.2381575869586534,-0.7507312929504266,True,False,True
UGC06667,train,K_scale_tail_spiral,9,21.777818607382592,16.71485279097738,18.254026493374933,35.9316027991122,K_scale_tail_spiral,1,57.416178357738,18.254026493374933,26.75236150929531,23.626268530303292,-17.677576305737265,-3.5237921140076587,1.5391737023975551,True,True,False
UGC06786,train,K_compact_finite,45,33.56822624211261,29.84835494248942,22.485512324729054,33.78898901183639,K_compact_finite,1,22.485512324729054,32.45698073267055,34.75981033150059,34.150175971338044,-11.303476687107338,-11.082713917383554,-7.362842617760364,True,True,True
UGC06787,train,K_compact_finite,71,32.5137827820559,29.754940330408104,25.47360509382077,32.63528608820865,K_compact_finite,1,25.47360509382077,31.67306372483247,33.31741641789539,32.915378121898094,-7.161680994387883,-7.040177688235129,-4.281335236587335,True,True,True
UGC06923,train,K_scale_tail_spiral,6,8.148037483804755,9.174294672212552,9.756185765361533,34.064735553249754,K_exponential_disk,3,87.8224585219624,9.756185765361533,6.821521520866956,7.5502266169199155,-24.30854978788822,1.6081482815567778,0.5818910931489807,True,False,False
UGC06930,train,K_exponential_disk,10,7.129942401878801,10.615359911067321,6.7704197733511,15.319710280159526,K_thick_flared,2,31.49719182180449,7.94480881737857,6.7704197733511,6.517130201295519,-8.549290506808426,-0.3595226285277011,-3.844940137716221,True,True,True
UGC06973,train,K_compact_finite,9,43.77487056159231,46.219420778795254,59.15991593534564,43.60000185834795,K_exponential_disk,4,59.15991593534564,44.17366042741325,43.147553242278164,43.47879190535243,15.559914076997686,15.385045373753329,12.940495156550384,False,False,False
UGC07089,train,K_exponential_disk,12,11.854626156035648,15.11002549298317,8.347194825643959,29.909915872873057,K_exponential_disk,1,65.48553305250043,13.91579823380094,8.347194825643959,10.328416332317806,-21.562721047229097,-3.5074313303916895,-6.762830667339211,True,True,True
UGC07125,train,K_scale_tail_spiral,13,23.50738158433897,30.744216898994726,25.49714427081561,30.944057449885737,K_exponential_disk,3,53.571162588691365,25.49714427081561,18.03480007443073,21.22620968653512,-5.446913179070126,1.9897626864766416,-5.247072628179115,True,False,True
UGC07232,train,K_scale_tail_spiral,4,4.330516350390615,4.2010085891531075,6.488737231787711,108.06201339665493,K_thick_flared,3,315.4170521305552,6.488737231787711,4.405979516464216,4.3630085429453525,-101.57327616486722,2.158220881397096,2.2877286426346037,True,False,False
UGC07323,train,K_exponential_disk,10,7.870558254421247,9.408514005252675,5.738379289187959,35.814392261082226,K_exponential_disk,1,90.40493504658063,10.14153546927387,5.738379289187959,6.896706267392179,-30.076012971894265,-2.1321789652332876,-3.670134716064716,True,True,True
UGC07399,train,K_exponential_disk,10,29.951109537180738,27.270722350345288,32.593702666180214,38.533595258660135,K_scale_tail_spiral,3,57.29255502300082,27.224941789609378,32.593702666180214,31.083288963370187,-5.9398925924799215,2.6425931289994757,5.322980315834926,True,False,False
UGC07524,train,K_scale_tail_spiral,31,5.168715146792566,7.393493259839208,5.631555109722481,22.946474134189334,K_thick_flared,2,56.318846315791305,5.631555109722481,6.954863278138242,5.565712808638458,-17.314919024466853,0.46283996292991514,-1.7619381501167268,True,False,True
UGC07559,train,K_scale_tail_spiral,7,8.085663881075234,10.488763467566779,12.843255511283772,65.31979461327889,K_exponential_disk,3,182.7597696633325,12.843255511283772,5.979985469576416,7.219628706927766,-52.476539101995115,4.7575916302085375,2.354492043716993,True,False,False
UGC07608,train,K_scale_tail_spiral,8,11.086952972273936,7.643350201540864,7.4459557613823,43.0062526897704,K_scale_tail_spiral,1,102.54659210061145,7.4459557613823,14.170248435521525,12.301917533178207,-35.5602969283881,-3.640997210891636,-0.1973944401585639,True,True,True
UGC07690,train,K_scale_tail_spiral,7,4.60175903715822,6.229715228813062,6.725261998780935,41.522276622486956,K_exponential_disk,3,116.67289552262304,6.725261998780935,3.7821971270476635,4.111737217790168,-34.79701462370602,2.123502961622715,0.4955467699678726,True,False,False
UGC07866,train,K_scale_tail_spiral,7,5.7383846888435865,8.109464129446401,10.64394186732065,66.52017100616017,K_exponential_disk,3,190.81385541306244,10.64394186732065,3.8440575983226073,4.902600007095436,-55.87622913883952,4.905557178477064,2.5344777378742496,True,False,False
UGC08286,train,K_exponential_disk,17,14.190503497341913,11.134978355570606,17.334386288712363,28.728465394805998,K_scale_tail_spiral,3,58.96843899038373,11.691834413605479,17.334386288712363,15.525122780428786,-11.394079106093635,3.1438827913704497,6.199407933141757,True,False,False
UGC08490,train,K_scale_tail_spiral,30,12.750079284525583,8.782045083335015,10.242739593575449,26.70545086896931,K_scale_tail_spiral,1,49.24046739404724,10.242739593575449,16.560966746802862,14.314918466057833,-16.462711275393865,-2.5073396909501344,1.4606945102404332,True,True,False
UGC08550,train,K_scale_tail_spiral,11,6.06335307483473,3.445739243845035,3.021578182399214,38.71021994251111,K_scale_tail_spiral,1,99.76760663286024,3.021578182399214,9.066184413343048,7.296868781330029,-35.68864176011189,-3.041774892435516,-0.4241610614458211,True,True,True
UGC08837,train,K_scale_tail_spiral,8,11.823039060545453,14.631810600470736,15.524572119525873,50.51465170334075,K_exponential_disk,3,131.74516604171907,15.524572119525873,9.134398392608325,10.664390675694888,-34.99007958381488,3.70153305898042,0.8927615190551368,True,False,False
UGC09037,train,K_exponential_disk,22,35.08096095482696,38.28976483562106,31.40417997527423,38.15713909132102,K_exponential_disk,1,45.07700272472002,35.949333454542575,31.40417997527423,33.44508109470046,-6.752959116046792,-3.676780979552735,-6.885584860346828,True,True,True
UGC09133,train,K_compact_finite,68,17.439689160530865,21.296066784163067,17.666260136312292,17.572072586989616,K_scale_tail_spiral,3,17.666260136312292,17.508027314218538,17.677181750304392,17.531008696445923,0.09418754932267603,0.22657097578142782,-3.6298066478507742,False,False,True
UGC09992,train,K_scale_tail_spiral,5,12.419100947372682,15.349374013313273,15.979683756952904,53.45150288271761,K_exponential_disk,3,138.9491870261348,15.979683756952904,10.029104494912074,11.376217127105937,-37.47181912576471,3.5605828095802217,0.6303097436396303,True,False,False
UGC10310,train,K_scale_tail_spiral,7,6.026738625872166,8.025462221912084,6.963612099942949,27.879011567372785,K_thick_flared,3,71.23900999645669,6.963612099942949,6.4793897274327295,5.918634978228939,-20.915399467429836,0.9368734740707838,-1.061850121969135,True,False,True
UGC11455,train,K_exponential_disk,36,14.4032869987777,16.72257736917739,13.679951585765375,16.128523545063498,K_exponential_disk,1,19.62121279233429,14.729423984786433,13.679951585765375,14.034933858069772,-2.448571959298123,-0.7233354130123253,-3.0426257834120154,True,True,True
UGC11557,train,K_exponential_disk,12,32.96981266846553,34.503675638220066,31.049551860169803,50.550678095667934,K_exponential_disk,1,84.90678656810267,34.67928261004577,31.049551860169803,32.06596510885536,-19.50112623549813,-1.9202608082957262,-3.4541237780502634,True,True,True
UGC11820,train,K_scale_tail_spiral,10,5.218621983502207,9.228226219817985,6.284989425516106,19.250660770501742,K_thick_flared,3,46.58973069765653,6.284989425516106,5.828927983230194,5.333323630618512,-12.965671344985637,1.0663674420138989,-2.943236794301879,True,False,True
UGC12632,train,K_scale_tail_spiral,15,6.032106398984771,7.673706532829834,5.766415468238759,24.218567543964724,K_scale_tail_spiral,1,56.83242107732188,5.766415468238759,8.928175997645376,6.895105556926929,-18.452152075725966,-0.265690930746012,-1.9072910645910746,True,True,True
UGC12732,train,K_scale_tail_spiral,16,7.718129754895397,6.818578331328152,6.263565949137006,19.03687874389262,K_scale_tail_spiral,1,35.167546956936754,6.263565949137006,12.478280952594082,9.464808322147013,-12.773312794755611,-1.454563805758391,-0.5550123821911459,True,True,True
UGCA281,train,K_scale_tail_spiral,7,1.9407170239409501,2.958109044402935,7.687221881833537,98.0519624165626,K_exponential_disk,3,291.6743443532741,7.687221881833537,0.9719686345729849,1.509574261840741,-90.36474053472907,5.746504857892587,4.729112837430602,True,False,False
UGCA442,train,K_scale_tail_spiral,8,5.207292467615204,3.4784865920272874,4.318569912820944,34.22523930528372,K_scale_tail_spiral,1,89.03311905031038,4.318569912820944,7.567502878135674,6.075095987405115,-29.906669392462778,-0.8887225547942599,0.8400833207936569,True,True,False
