galaxy,split,formula_family,best_family,model_id,prediction_column,r_kpc,vobs_kms,vpred_kms,residual_kms,uses_vobs_for_generation,uses_vobs_for_scoring,validation_claim_allowed,claim_boundary
IC4202,holdout,K_compact_finite,K_compact_finite,MOND,v_mond,1.59,77.9,165.95425744728502,88.05425744728501,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,MOND,v_mond,2.36,115.0,174.38660815097347,59.38660815097347,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,MOND,v_mond,3.13,156.0,179.28880476547178,23.28880476547178,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,MOND,v_mond,3.95,192.0,188.73075105827743,-3.269248941722566,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,MOND,v_mond,4.73,204.0,197.65556259925313,-6.34443740074687,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,MOND,v_mond,5.5,209.0,201.2727489810142,-7.727251018985811,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,MOND,v_mond,6.27,220.0,203.52767639995707,-16.472323600042927,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,MOND,v_mond,7.08,231.0,208.78885865857768,-22.21114134142232,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,MOND,v_mond,7.86,235.0,216.36935350770523,-18.630646492294773,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,MOND,v_mond,8.66,245.0,223.98120641607775,-21.018793583922246,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,MOND,v_mond,9.45,246.0,230.17006373722268,-15.829936262777323,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,MOND,v_mond,10.24,239.0,234.80300571227605,-4.196994287723953,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,MOND,v_mond,11.02,240.0,237.99484594010409,-2.005154059895915,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,MOND,v_mond,11.79,240.0,240.3542851271482,0.35428512714818794,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,MOND,v_mond,12.47,246.0,241.662644801149,-4.337355198850986,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,MOND,v_mond,13.34,241.0,242.85935228095295,1.8593522809529475,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,MOND,v_mond,14.11,250.0,243.61824455904963,-6.381755440950371,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,MOND,v_mond,14.59,242.0,243.9688925711933,1.9688925711932939,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,MOND,v_mond,14.98,244.0,244.2639477255688,0.2639477255688121,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,MOND,v_mond,15.75,248.0,244.56894172318889,-3.4310582768111146,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,MOND,v_mond,16.52,249.0,244.61547467134164,-4.384525328658356,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,MOND,v_mond,17.1,246.0,244.40359927912775,-1.5964007208722535,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,MOND,v_mond,17.88,241.0,243.90296002209877,2.9029600220987675,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,MOND,v_mond,18.65,247.0,243.32464889090016,-3.675351109099836,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,MOND,v_mond,19.62,234.0,242.6565191389405,8.656519138940496,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,MOND,v_mond,20.78,249.0,242.6779517263422,-6.322048273657799,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,MOND,v_mond,22.13,236.0,243.31917098815484,7.319170988154838,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,MOND,v_mond,23.0,245.0,243.4103305813356,-1.589669418664414,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,MOND,v_mond,23.58,243.0,243.42650396588945,0.4265039658894523,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,MOND,v_mond,25.03,238.0,242.05659914962783,4.056599149627829,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,MOND,v_mond,25.9,247.0,241.02477834514812,-5.975221654851879,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_MATCHED,v_K_compact_finite,0.77,35.1,121.15966586850791,86.05966586850792,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_MATCHED,v_K_compact_finite,1.59,77.9,163.2796447650135,85.3796447650135,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_MATCHED,v_K_compact_finite,2.36,115.0,171.39964205379079,56.399642053790785,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_MATCHED,v_K_compact_finite,3.13,156.0,176.28599654787882,20.285996547878824,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_MATCHED,v_K_compact_finite,3.95,192.0,185.78796224642318,-6.212037753576823,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_MATCHED,v_K_compact_finite,4.73,204.0,194.8405756125524,-9.159424387447586,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_MATCHED,v_K_compact_finite,5.5,209.0,198.80037667992664,-10.199623320073357,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_MATCHED,v_K_compact_finite,6.27,220.0,201.5169849574275,-18.483015042572504,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_MATCHED,v_K_compact_finite,7.08,231.0,207.20230163151726,-23.79769836848274,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_MATCHED,v_K_compact_finite,7.86,235.0,215.10730790557707,-19.892692094422927,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_MATCHED,v_K_compact_finite,8.66,245.0,223.07379932334422,-21.92620067665578,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_MATCHED,v_K_compact_finite,9.45,246.0,229.6905842470118,-16.3094157529882,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_MATCHED,v_K_compact_finite,10.24,239.0,234.84697003294258,-4.153029967057421,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_MATCHED,v_K_compact_finite,11.02,240.0,238.64950245868937,-1.3504975413106308,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_MATCHED,v_K_compact_finite,11.79,240.0,241.6789956564736,1.678995656473603,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_MATCHED,v_K_compact_finite,12.47,246.0,243.64396319549616,-2.3560368045038445,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_MATCHED,v_K_compact_finite,13.34,241.0,245.73855031418208,4.738550314182078,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_MATCHED,v_K_compact_finite,14.11,250.0,247.33764240282258,-2.6623575971774187,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_MATCHED,v_K_compact_finite,14.59,242.0,248.23229943424963,6.232299434249626,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_MATCHED,v_K_compact_finite,14.98,244.0,248.9757142652986,4.975714265298592,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_MATCHED,v_K_compact_finite,15.75,248.0,250.20161853829768,2.20161853829768,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_MATCHED,v_K_compact_finite,16.52,249.0,251.20948197875185,2.209481978751853,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_MATCHED,v_K_compact_finite,17.1,246.0,251.7534682584421,5.753468258442098,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_MATCHED,v_K_compact_finite,17.88,241.0,252.30458241837474,11.304582418374736,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_MATCHED,v_K_compact_finite,18.65,247.0,252.1740173689839,5.174017368983897,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_MATCHED,v_K_compact_finite,19.62,234.0,251.0058192707665,17.005819270766494,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_MATCHED,v_K_compact_finite,20.78,249.0,250.41286121930267,1.4128612193026697,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_MATCHED,v_K_compact_finite,22.13,236.0,250.34979835289118,14.349798352891185,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_MATCHED,v_K_compact_finite,23.0,245.0,250.0209260320816,5.020926032081604,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_MATCHED,v_K_compact_finite,23.58,243.0,249.76441261131384,6.764412611313844,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_MATCHED,v_K_compact_finite,25.03,238.0,247.76400461620668,9.764004616206677,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_MATCHED,v_K_compact_finite,25.9,247.0,246.35287440814022,-0.6471255918597763,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_BEST_FAMILY,v_K_compact_finite,0.77,35.1,121.15966586850791,86.05966586850792,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_BEST_FAMILY,v_K_compact_finite,1.59,77.9,163.2796447650135,85.3796447650135,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_BEST_FAMILY,v_K_compact_finite,2.36,115.0,171.39964205379079,56.399642053790785,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_BEST_FAMILY,v_K_compact_finite,3.13,156.0,176.28599654787882,20.285996547878824,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_BEST_FAMILY,v_K_compact_finite,3.95,192.0,185.78796224642318,-6.212037753576823,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_BEST_FAMILY,v_K_compact_finite,4.73,204.0,194.8405756125524,-9.159424387447586,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_BEST_FAMILY,v_K_compact_finite,5.5,209.0,198.80037667992664,-10.199623320073357,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_BEST_FAMILY,v_K_compact_finite,6.27,220.0,201.5169849574275,-18.483015042572504,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_BEST_FAMILY,v_K_compact_finite,7.08,231.0,207.20230163151726,-23.79769836848274,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_BEST_FAMILY,v_K_compact_finite,7.86,235.0,215.10730790557707,-19.892692094422927,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_BEST_FAMILY,v_K_compact_finite,8.66,245.0,223.07379932334422,-21.92620067665578,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_BEST_FAMILY,v_K_compact_finite,9.45,246.0,229.6905842470118,-16.3094157529882,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_BEST_FAMILY,v_K_compact_finite,10.24,239.0,234.84697003294258,-4.153029967057421,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_BEST_FAMILY,v_K_compact_finite,11.02,240.0,238.64950245868937,-1.3504975413106308,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_BEST_FAMILY,v_K_compact_finite,11.79,240.0,241.6789956564736,1.678995656473603,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_BEST_FAMILY,v_K_compact_finite,12.47,246.0,243.64396319549616,-2.3560368045038445,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_BEST_FAMILY,v_K_compact_finite,13.34,241.0,245.73855031418208,4.738550314182078,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_BEST_FAMILY,v_K_compact_finite,14.11,250.0,247.33764240282258,-2.6623575971774187,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_BEST_FAMILY,v_K_compact_finite,14.59,242.0,248.23229943424963,6.232299434249626,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_BEST_FAMILY,v_K_compact_finite,14.98,244.0,248.9757142652986,4.975714265298592,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_BEST_FAMILY,v_K_compact_finite,15.75,248.0,250.20161853829768,2.20161853829768,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_BEST_FAMILY,v_K_compact_finite,16.52,249.0,251.20948197875185,2.209481978751853,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_BEST_FAMILY,v_K_compact_finite,17.1,246.0,251.7534682584421,5.753468258442098,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_BEST_FAMILY,v_K_compact_finite,17.88,241.0,252.30458241837474,11.304582418374736,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_BEST_FAMILY,v_K_compact_finite,18.65,247.0,252.1740173689839,5.174017368983897,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_BEST_FAMILY,v_K_compact_finite,19.62,234.0,251.0058192707665,17.005819270766494,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_BEST_FAMILY,v_K_compact_finite,20.78,249.0,250.41286121930267,1.4128612193026697,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_BEST_FAMILY,v_K_compact_finite,22.13,236.0,250.34979835289118,14.349798352891185,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_BEST_FAMILY,v_K_compact_finite,23.0,245.0,250.0209260320816,5.020926032081604,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_BEST_FAMILY,v_K_compact_finite,23.58,243.0,249.76441261131384,6.764412611313844,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_BEST_FAMILY,v_K_compact_finite,25.03,238.0,247.76400461620668,9.764004616206677,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
IC4202,holdout,K_compact_finite,K_compact_finite,TAU_BEST_FAMILY,v_K_compact_finite,25.9,247.0,246.35287440814022,-0.6471255918597763,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
NGC4013,holdout,K_compact_finite,K_exponential_disk,NEWTONIAN_vn,vn,5.49,198.0,160.10672977735825,-37.893270222641746,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
NGC4013,holdout,K_compact_finite,K_exponential_disk,NEWTONIAN_vn,vn,6.17,195.0,164.22333147272346,-30.77666852727654,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
NGC4013,holdout,K_compact_finite,K_exponential_disk,NEWTONIAN_vn,vn,6.92,194.0,166.28152191389157,-27.718478086108433,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
NGC4013,holdout,K_compact_finite,K_exponential_disk,NEWTONIAN_vn,vn,7.69,195.0,166.75022479744968,-28.249775202550325,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
NGC4013,holdout,K_compact_finite,K_exponential_disk,NEWTONIAN_vn,vn,8.36,195.0,165.5469037161372,-29.453096283862806,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
NGC4013,holdout,K_compact_finite,K_exponential_disk,NEWTONIAN_vn,vn,9.12,195.0,162.65998592155356,-32.340014078446444,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
NGC4013,holdout,K_compact_finite,K_exponential_disk,NEWTONIAN_vn,vn,9.88,192.0,157.09293873373176,-34.907061266268244,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
NGC4013,holdout,K_compact_finite,K_exponential_disk,NEWTONIAN_vn,vn,10.56,188.0,149.88698652651604,-38.11301347348396,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
NGC4013,holdout,K_compact_finite,K_exponential_disk,NEWTONIAN_vn,vn,11.31,186.0,142.82472363004942,-43.17527636995058,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
NGC4013,holdout,K_compact_finite,K_exponential_disk,NEWTONIAN_vn,vn,12.08,186.0,136.64702814185165,-49.35297185814835,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
NGC4013,holdout,K_compact_finite,K_exponential_disk,NEWTONIAN_vn,vn,12.77,186.0,131.95662726820507,-54.04337273179493,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
NGC4013,holdout,K_compact_finite,K_exponential_disk,NEWTONIAN_vn,vn,13.47,185.0,128.01845327920503,-56.98154672079497,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
NGC4013,holdout,K_compact_finite,K_exponential_disk,NEWTONIAN_vn,vn,14.17,180.0,124.4767450972269,-55.523254902773104,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
NGC4013,holdout,K_compact_finite,K_exponential_disk,NEWTONIAN_vn,vn,14.98,163.0,120.73355693426744,-42.26644306573256,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
NGC4013,holdout,K_compact_finite,K_exponential_disk,NEWTONIAN_vn,vn,15.68,162.0,117.54869276176576,-44.451307238234236,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
NGC4013,holdout,K_compact_finite,K_exponential_disk,NEWTONIAN_vn,vn,16.37,164.0,114.53626268566649,-49.463737314333514,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
NGC4013,holdout,K_compact_finite,K_exponential_disk,NEWTONIAN_vn,vn,17.19,166.0,111.23102503348603,-54.768974966513966,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
NGC4013,holdout,K_compact_finite,K_exponential_disk,NEWTONIAN_vn,vn,17.88,166.0,108.57719751402684,-57.422802485973165,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
NGC4013,holdout,K_compact_finite,K_exponential_disk,NEWTONIAN_vn,vn,18.58,166.0,106.10852274911755,-59.891477250882446,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
NGC4013,holdout,K_compact_finite,K_exponential_disk,NEWTONIAN_vn,vn,19.39,166.0,103.59573070353817,-62.404269296461834,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
NGC4013,holdout,K_compact_finite,K_exponential_disk,NEWTONIAN_vn,vn,20.09,168.0,101.5419823028879,-66.4580176971121,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
NGC4013,holdout,K_compact_finite,K_exponential_disk,NEWTONIAN_vn,vn,20.79,172.0,99.55126980606526,-72.44873019393474,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
NGC4013,holdout,K_compact_finite,K_exponential_disk,NEWTONIAN_vn,vn,21.48,173.0,97.796003650456,-75.203996349544,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
NGC4013,holdout,K_compact_finite,K_exponential_disk,NEWTONIAN_vn,vn,22.3,171.0,96.00005505206754,-74.99994494793246,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
NGC4013,holdout,K_compact_finite,K_exponential_disk,NEWTONIAN_vn,vn,22.99,170.0,94.6452644351528,-75.3547355648472,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
NGC4013,holdout,K_compact_finite,K_exponential_disk,NEWTONIAN_vn,vn,23.69,172.0,93.46625128890106,-78.53374871109894,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
NGC4013,holdout,K_compact_finite,K_exponential_disk,NEWTONIAN_vn,vn,24.39,173.0,92.66651471810084,-80.33348528189916,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
NGC4013,holdout,K_compact_finite,K_exponential_disk,NEWTONIAN_vn,vn,25.2,176.0,91.64455232036435,-84.35544767963565,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
NGC4013,holdout,K_compact_finite,K_exponential_disk,NEWTONIAN_vn,vn,25.9,178.0,90.40273292329164,-87.59726707670836,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
NGC4013,holdout,K_compact_finite,K_exponential_disk,NEWTONIAN_vn,vn,26.59,180.0,89.18344829619451,-90.81655170380549,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
NGC4013,holdout,K_compact_finite,K_exponential_disk,NEWTONIAN_vn,vn,27.41,180.0,87.74860380655637,-92.25139619344363,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
NGC4013,holdout,K_compact_finite,K_exponential_disk,NEWTONIAN_vn,vn,28.1,180.0,86.52238421356637,-93.47761578643363,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
NGC4013,holdout,K_compact_finite,K_exponential_disk,NEWTONIAN_vn,vn,28.8,180.0,85.39209723387755,-94.60790276612245,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
NGC4013,holdout,K_compact_finite,K_exponential_disk,NEWTONIAN_vn,vn,29.61,178.0,84.15713475398267,-93.84286524601733,False,True,False,multigalaxy_fit_inspection_atlas_endpoint_diagnostic_not_validation
