baseline_id,galaxy,split,r_kpc,x_r_over_rmax,v_observed_kms,v_baseline_kms,q_required,u_required_kms,u_predicted_combined_kms,u_predicted_distance_context_kms,u_predicted_morphology_plus_distance_kms,u_predicted_morphology_plus_orientation_kms,u_predicted_morphology_proxy_kms,u_predicted_observer_geometry_kms,u_predicted_orientation_quality_kms,u_predicted_radial_only_kms
newtonian_baryonic,NGC2366,train,1.31,0.216171617162,28.1,19.1321862316,2.99134070435e-05,8.96781382473,6.4681851703,14.6259276776,16.5971101922,6.7657885775,17.7917307143,-4.36636927231,0.787442498684,28.2599590288
newtonian_baryonic,NGC2366,train,1.54,0.254125412541,33.1,20.6562351362,4.15079320163e-05,12.4437649657,8.38580152923,16.6871956609,18.8051257412,8.71441208406,20.059772265,-3.88515309125,1.7440364513,31.1433573573
newtonian_baryonic,NGC2366,train,1.79,0.295379537954,37.5,22.3209341202,5.06319142762e-05,15.1790660341,10.077043671,18.7557571073,20.7441518413,10.4226132538,22.034860264,-3.46005002324,2.65050590621,33.9966662554
newtonian_baryonic,NGC2366,train,2.02,0.333333333333,40.5,23.8380221495,5.55783763134e-05,16.6619780466,11.5803135858,20.5084207462,22.4725038956,11.9301669462,23.7846185,-3.1441325838,3.37941612888,36.3744694079
newtonian_baryonic,NGC2366,train,2.26,0.372937293729,42.3,24.7966953443,5.83847405522e-05,17.5033048798,13.3870586973,22.1916640139,24.4903366952,13.7318492256,25.8176654534,-2.87580737902,4.05092918662,38.6145540907
newtonian_baryonic,NGC2366,train,2.49,0.410891089109,45.2,25.1285982498,6.69509905878e-05,20.0714020338,15.1905911995,23.6727258709,26.5333619772,15.5180985571,27.8687199969,-2.66300829362,4.62607663341,40.5409749039
newtonian_baryonic,NGC2366,train,2.74,0.452145214521,47.4,25.5498747551,7.28841736841e-05,21.850125578,16.8285819672,25.1445673986,28.4586664193,17.1223581623,29.7868594021,-2.46446035131,5.19472315335,42.4025788474
newtonian_baryonic,NGC2366,train,2.97,0.490099009901,48.1,26.2067558084,7.30280030514e-05,21.8932445376,18.2806138329,26.3794725135,30.2416170136,18.528268596,31.5547181254,-2.29698724745,5.6834856815,43.912622399
newtonian_baryonic,NGC2366,train,3.21,0.529702970297,48.8,26.8087616275,7.33548764995e-05,21.9912387321,19.766620613,27.5543485964,32.1042527523,19.9516570462,33.3910833619,-2.12227004802,6.17659510289,45.2927975195
newtonian_baryonic,NGC2366,train,3.44,0.567656765677,50.7,27.2849299065,7.81042680585e-05,23.4150705016,21.1393449045,28.57879854,33.8636399028,21.2504386886,35.1145310518,-1.94044197064,6.64994994121,46.4388179395
newtonian_baryonic,NGC2366,train,3.69,0.608910891089,52.1,27.5941234686,8.1742806812e-05,24.505876978,22.5810559501,29.5882616847,35.7441305641,22.5967479747,36.943848932,-1.71035558045,7.18474515374,47.500648583
newtonian_baryonic,NGC2366,train,3.92,0.646864686469,53,27.8644020212,8.38433315447e-05,25.1355984507,23.8674191609,30.4290024885,37.4728884233,23.7798497674,38.6147531156,-1.45388072452,7.7130138847,48.3195096555
newtonian_baryonic,NGC2366,train,4.16,0.686468646865,53.7,27.8720532075,8.61527586746e-05,25.8279472866,25.2549584822,31.224479261,39.3496254788,25.0438477377,40.4208365644,-1.12500169984,8.31953243219,49.0240296021
newtonian_baryonic,NGC2366,train,4.4,0.726072607261,51.2,27.8984927908,7.77254630816e-05,23.3015076264,26.6622790375,31.9445140054,41.3015262073,26.3090367238,42.2910320203,-0.717972616467,9.00087440709,49.5870117613
newtonian_baryonic,NGC2366,train,4.64,0.765676567657,51.6,27.9517164053,7.88821846322e-05,23.6482840233,27.925969007,32.5973378017,43.1363205503,27.4149253649,44.0306242445,-0.216980131196,9.77566409206,50.0202157485
newtonian_baryonic,NGC2366,train,4.87,0.803630363036,51.5,28.2950278318,7.74034568635e-05,23.2049725908,29.0774570531,33.1675085072,44.8963489322,28.3966875391,45.6872544053,0.36594256448,10.6230929232,50.3244714641
newtonian_baryonic,NGC2366,train,5.11,0.843234323432,50.4,28.5649593033,7.28338572315e-05,21.8350410851,30.6614219894,33.7125538436,47.2386670072,29.7748439943,47.9133959865,1.09675324503,11.6348333592,50.5375906248
newtonian_baryonic,NGC2366,train,5.35,0.882838283828,48.5,28.5587911159,6.65167141091e-05,19.9412092209,31.9985871381,34.2147385097,49.3130040763,30.8944556227,49.8563102998,1.96830846779,12.7951183416,50.6557204752
newtonian_baryonic,NGC2366,train,5.59,0.922442244224,50,28.3754850179,7.21316190049e-05,21.624515361,32.2907720478,34.6822935853,50.1320648152,30.9827999123,50.5218639849,2.99642157597,14.122572153,50.6906206306
newtonian_baryonic,NGC2366,train,5.82,0.960396039604,49,28.0086308127,7.00196718831e-05,20.9913695422,34.3769180899,35.1054884056,53.1805432519,32.7997312086,53.4272716606,4.14323819905,15.5688149817,50.6568481113
newtonian_baryonic,NGC2366,train,6.06,1,49.4,27.8347058544,7.19340795183e-05,21.5652945127,15.7655974335,35.5290701802,31.6152251795,14.2976782254,31.3686685335,5.52375036607,17.2775900687,50.5628208743
newtonian_baryonic,NGC2403,train,0.16,0.00766650694777,24.5,16.4119483913,2.69788362948e-05,8.08805164681,11.6865687096,0.195976445372,9.23531643717,11.4283564679,10.4530599294,3.01537593413,7.22122225089,7.53682306036
newtonian_baryonic,NGC2403,train,0.26,0.0124580737901,35.3,24.9820825793,3.44168682389e-05,10.317917526,12.2113258715,0.585061281539,9.73196760891,11.9631858902,10.9631104751,3.64046435695,7.98594965398,8.11324240248
newtonian_baryonic,NGC2403,train,0.36,0.0172496406325,43.2,33.2682558906,3.31287329179e-05,9.93174427189,12.6800213968,0.971009677626,10.1757900045,12.4408220597,11.4187447535,4.25994018765,8.74381246492,8.6846603954
newtonian_baryonic,NGC2403,train,0.46,0.0220412074748,52,40.1441813966,3.9546754992e-05,11.855818885,13.3724359382,1.35383621082,10.8450366617,13.1470096518,12.1082873056,4.87383143156,9.49484366721,9.25109786531
newtonian_baryonic,NGC2403,train,0.56,0.0268327743172,60.9,45.169414984,5.2471585232e-05,15.7305855119,14.1988443681,1.7335554583,11.6528501023,13.9900935379,12.9418974579,5.48216609399,10.2390762443,9.8125756384
newtonian_baryonic,NGC2403,train,0.66,0.0316243411596,65.8,47.8662386239,5.98205910369e-05,17.933762026,14.9464828561,2.11018199724,12.3801937303,14.7524225881,13.6916512507,6.08497218026,10.9765431797,10.3691145409
newtonian_baryonic,NGC2403,train,0.76,0.0364159080019,71.7,50.1956178366,7.17309007867e-05,21.5043830614,15.4454478753,2.48373040485,12.8511809245,15.2603328096,14.1746178963,6.68227769568,11.7072774568,10.9207353989
newtonian_baryonic,NGC2403,train,0.86,0.0412074748443,74.6,51.6087434453,7.6690580337e-05,22.9912575847,16.0889783493,2.85421525828,13.4715987778,15.9159229757,14.8129214518,7.27411064558,12.4313120591,11.4674590387
newtonian_baryonic,NGC2403,train,0.96,0.0459990416866,74.6,53.0934915974,7.17379934465e-05,21.5065093873,16.5155318122,3.22165113474,13.8681343705,16.3496490851,15.2183661051,7.86049903526,13.1486799702,12.0093062865
newtonian_baryonic,NGC2403,train,1.06,0.050790608529,76.6,54.7068926188,7.30275490818e-05,21.893108441,16.9489849963,3.58605261141,14.2717519184,16.7903706383,15.6311416055,8.44147087005,13.8594141734,12.5462979684
newtonian_baryonic,NGC2403,train,1.16,0.0555821753713,78.5,56.3941747878,7.37370996207e-05,22.1058263411,17.3423620429,3.94743426545,14.6340394678,17.190108847,16.0009539034,9.01705415527,14.5635476522,13.0784549107
newtonian_baryonic,NGC2403,train,1.27,0.0608528988979,83.4,58.3377982101,8.35985113576e-05,25.062203205,17.7617509631,4.34148358766,15.0185654055,17.6161617635,16.3931791688,9.64400541859,15.330510008,13.658268279
newtonian_baryonic,NGC2403,train,1.36,0.0651653090561,86.4,60.4899012233,8.64267917905e-05,25.9101003479,18.1330593594,4.66119641445,15.362130887,17.9934702824,16.7441346013,10.1521670982,15.9521443706,14.1283478811
newtonian_baryonic,NGC2403,train,1.47,0.0704360325827,87.4,62.4491745342,8.3227000456e-05,24.9508270387,18.6093997285,5.0486839049,15.8045887854,18.4775175881,17.1963722378,10.7674206623,16.7047701702,14.6976416571
newtonian_baryonic,NGC2403,train,1.57,0.075227599425,90.3,64.4620574447,8.61861050979e-05,25.8379442927,18.9893427496,5.39783669069,16.1516655995,18.8633157165,17.5501806867,11.3212036899,17.3821855213,15.2101939046
newtonian_baryonic,NGC2403,train,1.67,0.0800191662674,93.3,66.7434213987,8.85832174964e-05,26.5565805108,19.4120058366,5.74404399749,16.5428118347,19.2926430324,17.949695094,11.869740995,18.0531683637,15.7180176261
newtonian_baryonic,NGC2403,train,1.77,0.0848107331097,93.3,68.7905967411,8.17545752393e-05,24.5094050637,19.8655565522,6.08732040251,16.9659215421,19.7534016651,18.3823310224,12.4130605829,18.717751681,16.2211336478
newtonian_baryonic,NGC2403,train,1.87,0.0896022999521,95.2,70.462785568,8.25144718433e-05,24.7372163345,20.3545457336,6.42768048291,17.4258299973,20.250206767,18.8530856441,12.9511904591,19.3759684565,16.7195627958
newtonian_baryonic,NGC2403,train,1.97,0.0943938667944,97.2,72.0373812683,8.39334682366e-05,25.1626207511,20.8123401411,6.76513881588,17.8535113362,20.7151161,19.2903509789,13.4841586287,20.0278516738,17.2133258962
newtonian_baryonic,NGC2403,train,2.08,0.099664590321,99.1,73.7246373338,8.46431059637e-05,25.3753647896,21.2556138017,7.13300886174,18.2613158915,21.1649680345,19.7063117868,14.0644952686,20.7376473188,17.751100878
newtonian_baryonic,NGC2403,train,2.18,0.104456157163,98.2,75.3543319923,7.62049522037e-05,22.8456699329,21.8376563354,7.46442097384,18.8182559465,21.7562707883,20.2774572398,14.5867150119,21.3763374249,18.2351330681
newtonian_baryonic,NGC2403,train,2.28,0.109247724006,98.2,75.8452243058,7.45675115955e-05,22.3547775882,22.5946357965,7.79297652779,19.5576989421,22.5255785919,21.0376520551,15.1038598651,22.0087962216,18.7145637718
newtonian_baryonic,NGC2403,train,2.37,0.113560134164,98.2,75.4927423664,7.57432648624e-05,22.70725955,23.1422866721,8.08624621715,20.0852465247,23.0816971824,21.578776033,15.5649743485,22.5727086298,19.1421343473
newtonian_baryonic,NGC2403,train,2.47,0.118351701006,97.2,75.1037612241,7.37051250659e-05,22.0962406107,23.6099066967,8.40941447073,20.5260587801,23.5560603895,22.0294219142,16.0725540653,23.1934188079,19.6128796033
newtonian_baryonic,NGC2403,train,2.57,0.123143267849,98.2,74.8185545169,7.79921136038e-05,23.3814474419,24.0300682162,8.72976843998,20.9182465221,23.9820350393,22.4296982884,16.5751401076,23.8079933285,20.079083769
newtonian_baryonic,NGC2403,train,2.68,0.128413991375,98.2,74.3996784267,7.93893339306e-05,23.800323558,24.5450008537,9.07892470562,21.4048538186,24.5041732633,22.9270983657,17.1222504842,24.4769779827,20.586688248
newtonian_baryonic,NGC2403,train,2.78,0.133205558218,98.2,74.0690387409,8.04922292746e-05,24.1309632641,24.9958538994,9.39341612652,21.8307486282,24.9611909011,23.3622700214,17.6144409671,25.078774984,21.0434239134
newtonian_baryonic,NGC2403,train,2.88,0.13799712506,99.1,73.765396359,8.45071484818e-05,25.3346057619,25.3954774875,9.70513845235,22.2069846235,25.3660917194,23.7463220314,18.1017245919,25.6745385765,21.4956830495
newtonian_baryonic,NGC2403,train,2.98,0.142788691902,100,73.584188519,8.81136699981e-05,26.4158137121,25.7505390556,10.0141062603,22.5374611864,25.7256137374,24.0830255744,18.5841293639,26.2643017439,21.9434864828
newtonian_baryonic,NGC2403,train,3.08,0.147580258745,102,73.6178606046,9.46726346648e-05,28.3821418515,26.0801961572,10.3203341276,22.8432439138,26.0592818734,24.3943066819,19.0616832883,26.8480974696,22.3868550394
newtonian_baryonic,NGC2403,train,3.19,0.152850982271,101,73.6838221728,9.11169692089e-05,27.3161801646,26.4774623446,10.6540375479,23.2146601964,26.4614066932,24.7728054578,19.5814233008,27.4834197384,22.869463025
newtonian_baryonic,NGC2403,train,3.29,0.157642549114,101,74.0314294742,8.99574759888e-05,26.9685728421,26.8365447693,10.9545589885,23.5513347846,26.8248043872,25.1159262642,20.0488816029,28.0547911976,23.3035861297
newtonian_baryonic,NGC2403,train,3.39,0.162434115956,103,74.4768333108,9.51430512966e-05,28.5231692098,27.2073542804,11.2523856776,23.9022786545,27.2000531871,25.4739067022,20.5115758739,28.6202974639,23.7333389189
newtonian_baryonic,NGC2403,train,3.49,0.167225682798,107,74.8652409333,0.000107190028289,32.1347620539,27.6171425668,11.5475321924,24.2937847106,27.6147568447,25.8736932712,20.9695341193,29.1799715207,24.1587422188
newtonian_baryonic,NGC2403,train,3.59,0.172017249641,110,75.022735554,0.000116671606917,34.9772678164,28.0544481802,11.8400131102,24.7157082849,28.057278388,26.3049315605,21.4227843444,29.7338463514,24.5798168555
newtonian_baryonic,NGC2403,train,3.69,0.176808816483,112,75.412497638,0.000122042783285,36.587505982,28.522804403,12.1298430082,25.1721203445,28.5311754521,26.771822541,21.8713545543,30.2819549396,24.9965836553
newtonian_baryonic,NGC2403,train,3.79,0.181600383325,114,75.5443581613,0.000128274226747,38.4556457345,28.9579195875,12.4170364634,25.5943725579,28.971194313,27.2033394285,22.3152727546,30.8243302688,25.4090634443
newtonian_baryonic,NGC2403,train,3.9,0.186871106852,118,75.4677805424,0.00014187222801,42.5322239572,29.4404652407,12.7299215707,26.0599680935,29.458966687,27.6787425805,22.798243128,31.4143605823,25.8578645709
newtonian_baryonic,NGC2403,train,3.99,0.19118351701,118,75.3493792277,0.00014226717231,42.6506252794,29.8324909698,12.9835723545,26.4419954451,29.8551339721,28.0690354379,23.1892651472,31.8920130836,26.2212452949
newtonian_baryonic,NGC2403,train,4.47,0.214183037853,118,74.9042618948,0.000143751924007,43.0957426403,31.7799962416,14.3011674871,28.337463378,31.8207156554,30.0027762944,25.2127238079,34.363002326,28.1018545961
newtonian_baryonic,NGC2403,train,4.97,0.238140872065,121,74.0521296115,0.000156601255969,46.9478754528,33.6544949187,15.61187908,30.1291412346,33.7084338437,31.8239275288,27.2119165658,36.8028416203,29.9598047567
newtonian_baryonic,NGC2403,train,5.47,0.262098706277,124,72.9426356804,0.000170309054111,51.0573699516,35.7888991892,16.8613443042,32.2024287855,35.8548552264,33.9320337221,29.1037707819,39.1099041482,31.7172440309
newtonian_baryonic,NGC2403,train,5.96,0.285577383805,125,71.3780670094,0.000178863535272,53.6219388857,37.7196037431,18.0281550593,34.0793383235,37.7915142463,35.8359248897,30.8570217631,41.2459788101,33.3445277162
newtonian_baryonic,NGC2403,train,6.46,0.309535218016,126,69.7717349648,0.000187557324056,56.2282711945,39.6797193503,19.1617281744,35.9922879803,39.7531777974,37.772995513,32.5466733274,43.3023068201,34.9106356149
newtonian_baryonic,NGC2403,train,6.96,0.333493052228,126,68.6765997265,0.000191210302199,57.3234064912,41.5945140397,20.2394849216,37.8950777016,41.6639676729,39.6975480016,34.1394183307,45.2381444065,36.3839903844
newtonian_baryonic,NGC2403,train,7.45,0.356971729756,126,67.7101196277,0.000194434132963,58.28988664,43.4247460259,21.2432895559,39.7418018756,43.4845679439,41.5623165693,35.6096633908,47.0223388357,37.7403978314
newtonian_baryonic,NGC2403,train,7.95,0.380929563967,126,66.8378070406,0.000197343854698,59.162199271,45.2659606438,22.2159055955,41.6164803188,45.3102428404,43.4513062118,37.020861064,48.7317688631,39.0377815849
newtonian_baryonic,NGC2403,train,8.45,0.404887398179,127,66.2799562462,0.00020254028629,60.720050271,47.0584957491,23.1381352679,43.4725601177,47.0807410032,45.3176833615,38.3455841567,50.33299481,40.2501699666
newtonian_baryonic,NGC2403,train,8.94,0.428366075707,128,65.8958644378,0.000207157120273,62.104142279,48.7991640972,23.9947915558,45.2860360597,48.7940132787,47.1366268826,39.5632888522,51.8011900422,41.3583569296
newtonian_baryonic,NGC2403,train,9.44,0.452323909919,128,65.5270337342,0.000208387407132,62.4729730003,50.5707412064,24.8226319222,47.1516620976,50.5312314582,49.0036408469,40.7271199366,53.200335389,42.4101346548
newtonian_baryonic,NGC2403,train,9.94,0.47628174413,127,65.060687823,0.000206607328169,61.9393187527,52.3236213613,25.6055159223,48.9970013185,52.2440641232,50.8448129218,41.8149084213,54.5035629981,43.3846747655
newtonian_baryonic,NGC2403,train,10.43,0.499760421658,127,64.9464213795,0.000206988480016,62.0535852016,53.9948108027,26.330881638,50.7908777739,53.8688561962,52.6300943819,42.8105383086,55.6916400693,44.2672969991
newtonian_baryonic,NGC2403,train,10.93,0.52371825587,128,64.7451531004,0.000210995480316,63.2548536709,55.7211765917,27.0301277335,52.646629876,55.541810827,54.4723437248,43.7580901066,56.8171140372,45.0965868128
newtonian_baryonic,NGC2403,train,11.43,0.547676090081,130,64.4178919245,0.000218758389287,65.5821152324,57.4845735838,27.6898474635,54.5354480217,57.2460513126,56.3429054416,44.6400312857,57.8589566105,45.8563967693
newtonian_baryonic,NGC2403,train,11.92,0.571154767609,130,63.9224041319,0.000220411158735,66.0776030477,59.1075963003,28.2997803812,56.2702824675,58.8063723325,58.0531685601,45.444051921,58.8027965563,46.5361100279
newtonian_baryonic,NGC2403,train,12.42,0.595112601821,132,63.5640173369,0.000228277891637,68.4359902408,60.858981915,28.8866136082,58.1722832739,60.4854764381,59.9273095745,46.2064117352,59.6912124473,47.1660300469
newtonian_baryonic,NGC2403,train,12.92,0.619070436033,133,63.1233471071,0.000233083450971,69.8766606856,62.4891492617,29.4393504704,59.9397720156,62.0388027033,61.6600270634,46.913592911,60.5082832865,47.734227966
newtonian_baryonic,NGC2403,train,13.42,0.643028270244,133,62.3625765183,0.000235621108613,70.6374313077,64.4882318633,29.9598131158,62.1150577988,63.9508593922,63.8010508443,47.569096113,61.2581320077,48.2433070595
newtonian_baryonic,NGC2403,train,13.91,0.666506947772,133,61.4688238052,0.000238602346891,71.5311840589,65.9317310944,30.4403101253,63.6371791788,65.3126348535,65.2771800862,48.1647249835,61.9317382588,48.6873563453
newtonian_baryonic,NGC2403,train,14.41,0.690464781984,133,60.7135050874,0.000241121819042,72.2865028081,67.5206887465,30.9022455221,65.356894352,66.8085238107,66.947479585,48.7282334585,62.5606506657,49.0870603439
newtonian_baryonic,NGC2403,train,14.91,0.714422616195,134,60.0007237456,0.000246835043385,73.9992843771,69.3827674355,31.3373367028,67.4119845584,68.5653536979,68.9521501882,49.2504959404,63.1346272976,49.4354032742
newtonian_baryonic,NGC2403,train,15.4,0.737901293723,134,59.2428004065,0.000249363203614,74.7572077462,71.9196525747,31.7394378637,70.2761933843,70.9772702093,71.770976188,49.7256700128,63.6477991111,49.7294576961
newtonian_baryonic,NGC2403,train,15.9,0.761859127935,133,58.4276788004,0.000248746515115,74.5723291854,72.8524660944,32.1267531973,71.2429728122,71.8120262995,72.6662833152,50.1765930894,64.1251663877,49.983785891
newtonian_baryonic,NGC2403,train,16.4,0.785816962147,134,57.5817627379,0.000254903829095,76.4182454779,73.7857379344,32.4926543157,72.199188424,72.6435673822,73.5472582341,50.5967021536,64.5598842321,50.1945107749
newtonian_baryonic,NGC2403,train,16.89,0.809295639674,134,56.5916252638,0.000258206572321,77.4083829878,57.1274806828,32.8322174023,52.9216509891,56.0834375486,53.8572097386,50.9818869843,64.9485026438,50.3612260875
newtonian_baryonic,NGC2403,train,17.39,0.833253473886,136,55.6903488048,0.000267884190349,80.309659884,57.9075597509,33.1610940751,53.6111051528,56.7712242509,54.4673008835,51.351311965,65.3109380919,50.4932965954
newtonian_baryonic,NGC2403,train,17.89,0.857211308098,136,54.7275954158,0.000271095590089,81.2724133056,58.6838386858,33.4739865335,54.2810090225,57.451644989,55.0536534999,51.7003549139,65.6430104507,50.5895215497
newtonian_baryonic,NGC2403,train,18.38,0.880689985625,135,53.8061121063,0.00027083368602,81.193896441,59.4360158033,33.76686932,54.918150582,58.1059836789,55.6046825597,52.0260160593,65.9429564964,50.6515535075
newtonian_baryonic,NGC2403,train,18.88,0.904647819837,133,52.8758801345,0.000267265322741,80.1241280427,60.1849971875,34.0534887344,55.5478629843,58.750263719,56.1418259315,52.3450302464,66.2270734178,50.6844844453
newtonian_baryonic,NGC2403,train,19.38,0.928605654049,134,52.2597464594,0.000272656165136,81.7402619351,60.873167532,34.329553935,56.1545474006,59.3250783159,56.6495941829,52.6540943824,66.4931135929,50.6893275868
newtonian_baryonic,NGC2403,train,19.87,0.952084331576,136,51.9728597443,0.000280284399498,84.0271490644,61.4846620077,34.5916141957,56.7264917313,59.8164432147,57.1179139225,52.9506973989,66.7402683083,50.6693319442
newtonian_baryonic,NGC2403,train,20.37,0.976042165788,135,51.688220128,0.000277898213453,83.311788485,62.086606778,34.8521577539,57.2892203215,60.2900315737,57.5693305312,53.2503880948,66.982680005,50.6262414288
newtonian_baryonic,NGC2403,train,20.87,1,134,51.4415916356,0.000275385235953,82.5584167834,62.6735266147,35.1075770992,57.8311224879,60.7433004372,57.9944564312,53.5505607205,67.2193012981,50.5628208743
newtonian_baryonic,NGC2683,holdout,2.89,0.0834777585211,189,162.685632525,8.77753120302e-05,26.3143765453,9.08077141293,11.3122551775,12.9603755151,9.15955357358,14.0001301965,2.17296031872,2.82551875504,16.0816423534
newtonian_baryonic,NGC2683,holdout,5.77,0.166666666667,212,171.898173114,0.000133765351046,40.1018433853,21.2740227888,18.7671772737,24.9501105964,21.416551355,26.0981053932,9.3950534507,10.1756610783,24.1093352796
newtonian_baryonic,NGC2683,holdout,8.66,0.250144425188,206,147.55723781,0.000194944139311,58.4427826967,29.100688215,25.1976608484,32.3593621381,29.2437344746,33.5045446327,15.4936541593,16.2815302761,30.8527325737
newtonian_baryonic,NGC2683,holdout,11.54,0.333333333333,200,138.264391005,0.00020592789183,61.7356288624,37.2040553977,30.6357098333,40.2058008549,37.3267280936,41.3575089663,20.5735381261,21.2739786126,36.3744694079
newtonian_baryonic,NGC2683,holdout,14.43,0.416811091854,172,120.481057764,0.000171848734839,51.5189546217,45.8662432862,35.1959484021,48.8004809474,45.9290192989,49.9569165245,24.8176437127,25.3615851688,40.82269978
newtonian_baryonic,NGC2683,holdout,17.31,0.5,190,108.95357672,0.00027034183736,81.0464439224,52.938697268,38.9233233584,55.8050882784,52.8974782661,56.9083457239,28.343580477,28.6891694243,44.2759423704
newtonian_baryonic,NGC2683,holdout,20.2,0.583477758521,169,99.6480299354,0.000231333318921,69.3519842967,60.4462787649,41.9205791953,63.4038856275,60.2531842271,64.4391899068,31.3234954805,31.4537489039,46.8679866334
newtonian_baryonic,NGC2683,holdout,23.08,0.666666666667,150,92.0748911485,0.00019321739733,57.9251184738,67.9017410032,44.2434792058,71.0719263351,67.5070109487,72.0132025968,33.883747005,33.8092989841,48.6901968282
newtonian_baryonic,NGC2683,holdout,28.85,0.833333333333,160,81.4373073597,0.00026205697886,78.5627058286,63.777146529,47.2096387325,64.9826822765,63.0499949939,65.3066955801,38.3726042117,38.0224327629,50.4936754425
newtonian_baryonic,NGC2683,holdout,31.74,0.916811091854,155,77.3918742505,0.000258872882791,77.6081378416,67.6321773239,48.0027159278,68.5162630046,66.6782037212,68.6412690432,40.5950516659,40.2266647847,50.6902899263
newtonian_baryonic,NGC2683,holdout,34.62,1,151,73.9409625985,0.000257041318469,77.0590486715,71.2706284021,48.4352632952,71.8277892069,70.0506940842,71.7204562008,42.9887185986,42.7166362313,50.5628208743
newtonian_baryonic,NGC2841,train,3.44,0.0540540540541,285,231.304193866,0.000179110063179,53.6958460929,19.2242118177,10.4824332943,15.7824474898,18.8018756266,16.5628814166,6.99446938857,9.12004139439,12.9092638026
newtonian_baryonic,NGC2841,train,3.77,0.0592394720302,297,226.784715755,0.000234213157391,70.2153381503,20.6869980023,11.0496018954,17.2447419197,20.2710690555,18.0355040761,7.73787541461,9.94601837743,13.4813979389
newtonian_baryonic,NGC2841,train,4.13,0.0648962916405,303,223.617813736,0.000264790677172,79.3822479649,22.4097186626,11.6627548961,18.9742712771,22.0020483887,19.7792874951,8.54060014545,10.8375251477,14.0991365109
newtonian_baryonic,NGC2841,train,4.47,0.0702388434947,306,221.087625434,0.000283237414711,84.9124407537,23.9901229838,12.2365219353,20.5562557534,23.5907584422,21.3756311461,9.2908517327,11.6703924782,14.6764468035
newtonian_baryonic,NGC2841,train,4.8,0.0754242614708,307,218.957303646,0.000293679051573,88.0427647341,25.4069367598,12.7884889804,21.9685753966,25.0141230173,22.7989963815,10.0117566159,12.4703435544,15.2311296134
newtonian_baryonic,NGC2841,train,5.13,0.0806096794469,304,217.364436213,0.000288985354982,86.6356298959,26.781689803,13.3356236946,23.3362156546,26.39509969,24.1771318894,10.7255255349,13.2620423744,15.7802756121
newtonian_baryonic,NGC2841,train,5.48,0.0861093651791,308,216.187594279,0.000306253456892,91.8124766125,28.2214783089,13.9106581765,24.7668154388,27.8415854197,25.6191689413,11.4747949523,14.0927519276,16.3566822865
newtonian_baryonic,NGC2841,train,5.83,0.0916090509114,313,214.866844999,0.000327337227203,98.1332319381,29.5728097288,14.4802996655,26.1026546592,29.1992842064,26.9656583886,12.2161195032,14.9142755385,16.9269218671
newtonian_baryonic,NGC2841,train,6.16,0.0967944688875,314,213.808555325,0.000334202947985,100.191523247,30.684859534,15.0124704753,27.1924582627,30.3149740294,28.0607680228,12.9078438493,15.6804861804,17.4589560684
newtonian_baryonic,NGC2841,train,6.51,0.10229415462,315,214.43025295,0.000335464831493,100.569826406,31.9823950903,15.5716971631,28.4748750602,31.6171424101,29.3510182309,13.6338537195,16.4843053971,18.0173038933
newtonian_baryonic,NGC2841,train,6.86,0.107793840352,317,215.077277624,0.000339977877702,101.922803622,33.3261139527,16.1255957251,29.8048519996,32.9672614841,30.6925039198,14.3520433438,17.2790854446,18.5695772988
newtonian_baryonic,NGC2841,train,7.18,0.11282212445,320,215.315254058,0.000349191007504,104.684830451,34.4600238611,16.6273733517,30.9218487811,34.1063961522,31.8187599076,15.0018663435,17.9978736907,19.0692240178
newtonian_baryonic,NGC2841,train,7.51,0.118007542426,316,215.645808283,0.000334745817904,100.354271555,35.53796491,17.1402038264,31.9792404123,35.1885280129,32.8833928723,15.6652209323,18.7312941887,19.579219522
newtonian_baryonic,NGC2841,train,7.85,0.12335009428,318,216.600522114,0.00033823252306,101.399559464,36.672692777,17.6636793004,33.0952858589,36.3279271689,34.0079598857,16.3415188148,19.4786679035,20.0991054025
newtonian_baryonic,NGC2841,train,8.21,0.129006913891,321,217.185745204,0.000346287362153,103.814339474,37.8745106015,18.2125543244,34.2775243022,37.535571971,35.2011955099,17.0497228342,20.2609047271,20.6434494596
newtonian_baryonic,NGC2841,train,8.57,0.134663733501,323,216.807408268,0.000354220648592,106.192678916,39.0023000444,18.7559056759,35.3774973068,38.6689797841,36.3113704958,17.7498709589,21.0338347659,21.1815288522
newtonian_baryonic,NGC2841,train,8.9,0.139849151477,321,216.088929564,0.000349945947231,104.911155688,39.944526142,19.249145841,36.2903748622,39.6153131939,37.231469554,18.3846358835,21.7342245687,21.6692942291
newtonian_baryonic,NGC2841,train,9.24,0.145191703331,323,214.767085164,0.000361026437419,108.233003077,40.8399352646,19.7525187529,37.1519071371,40.5143039263,38.0990566052,19.0316341191,22.4477508252,22.1663926276
newtonian_baryonic,NGC2841,train,9.6,0.150848522942,323,213.214197768,0.00036620631485,109.785891264,41.724723406,20.2801987512,37.9990904416,41.4021013955,38.9511338562,19.7089879657,23.1943528951,22.6867374015
newtonian_baryonic,NGC2841,train,9.93,0.156033940918,322,212.18320664,0.000366309687998,109.816881754,42.5094651203,20.7591337958,38.7493025335,42.1890314319,39.7048206798,20.3229739564,23.8707451358,23.1583321753
