permutation,row_shuffle_mse_reduction,column_shuffle_mse_reduction
637,-0.06182814631231931,-0.2280155545156814
638,-0.10037215210843353,-0.2852967627154684
639,-0.02844931313675314,-0.35064606109009006
640,-0.11917489974778178,-0.003146006626671888
641,-0.1264160406936824,-0.23204736739676296
642,-0.034984258725314354,-0.003909336847015388
643,0.025145091789347013,-0.2996985817498012
644,-0.22933224184218942,-0.18268942923081644
645,-0.08286112326442352,-0.15741416776481298
646,-0.11643589173590735,-0.08141427799535289
647,0.03479048737632959,-0.1840459417022982
648,-0.11544288527483443,-0.43660358203781485
649,0.03474549419045969,-0.19508473583396396
650,-0.01563629293776772,-0.12289500217447102
651,-0.11268819895467669,-0.1650338585956136
652,-0.1052483243134934,-0.12928275074685075
653,-0.1479467068271922,-0.047361271728954824
654,-0.126908484266388,-0.03728300506596899
655,-0.07106806278219496,-0.34368922811931596
656,-0.10561301300032583,-0.43077928684168637
657,-0.09953251995368467,-0.14554502916190204
658,-0.32248114215146934,-0.0187485203491925
659,-0.07533196364408168,-0.19596618078442274
660,-0.14188392525341265,-0.14663527694178136
661,-0.06617396137698955,-0.21137136895175634
662,-0.055509120189962846,-0.1416513397917873
663,-0.07806488676538992,-0.3106342810486387
664,0.02833573751423535,-0.28010789995455404
665,-0.18578536339824114,-0.5077362936703509
666,-0.14590510695727338,-0.15678453773677614
667,-0.02335358208664201,-0.11376540197675239
668,-0.11977963803197061,-0.09769846931191778
669,-0.07528237365880108,-0.42904310734413514
670,-0.02064621764031449,-0.12598418136273842
671,-0.14414458284022708,-0.2258482095944252
672,-0.02856735350396203,-0.17025339580956045
673,-0.17374444512437415,-0.0774581936871172
674,-0.09886821184309136,-0.2111147057269388
675,-0.05728969085896546,-0.19526011533646936
676,-0.044611499679935274,-0.1758028714032438
677,-0.020515710568074413,-0.1432953372468821
678,-0.23323855636591284,-0.3514586173143895
679,-0.16156355081203527,-0.2548434573259773
680,-0.01378025078517739,-0.23668274140103035
681,-0.09493287601231426,-0.014856819106513264
682,-0.24917709583648706,-0.0722920976759377
683,-0.029615220376111473,-0.023234342439925504
684,-0.06715624142425974,-0.12281726898225898
685,0.017750626229134148,-0.3214588159709149
686,0.023525739310012395,-0.20746083822982553
687,-0.05864349647706274,-0.033349146739826974
688,-0.12455132619490528,-0.6220351683536556
689,-0.004541636033730312,-0.13378861608436082
690,0.05174798950967277,-0.20456224343460055
691,-0.20940073322391312,-0.12074962004428097
692,-0.2775516466471284,-0.3100093852055668
693,-0.20528764304950003,-0.14758335599867245
694,-0.07254945162184095,-0.06247925028988305
695,0.011451006427606047,-0.1548005621028697
696,-0.04920627045024356,-0.35432039469974325
697,-0.1362277265755662,-0.15204259217981436
698,-0.029574027961177585,-0.35500907145425636
699,-0.08415441621246211,-0.6082598245087645
700,-0.30374660419402083,-0.1797883949822912
701,-0.13369305349710664,-0.21340013435317
702,-0.2875736012079447,-0.010987197641652652
703,-0.11068364404008618,-0.09242134700518906
704,-0.13757688891530045,-0.18020543794115906
705,-0.011562376647783923,-0.09897675916643645
706,-0.17148306748435993,-0.04300419154283963
707,-0.25288446636305256,-0.023057094760624397
708,-0.09827060944057076,0.017336778237495243
709,-0.09550255675313674,-0.1832451262314334
710,-0.023743294958696648,-0.049837080260485445
711,-0.016111220873212567,-0.13042819783719994
712,-0.29546370022550034,-0.37175916599522724
713,-0.011578412075422373,-0.5327450722997555
714,0.013863395148177055,-0.0042917001140831135
715,-0.016745617205783714,-0.2651451262349071
716,-0.09634881687541941,-0.016762424264555126
717,-0.022975676750265545,-0.27509439687910237
718,-0.1394116700378178,-0.23891112909850382
719,-0.4335443131116034,0.0445424378708103
720,0.07533114374419111,-0.11609588330853521
721,-0.1488171142765275,-0.092574378888573
722,-0.17582066865706203,-0.09392309090578804
723,-0.02151876619419868,-0.10519522556204475
724,-0.0820551507028307,-0.15213103833649572
725,-0.14799268628033818,-0.0794558311114385
726,-0.008384856189845413,-0.1839712070246679
727,-0.5315971161145734,-0.33535616604214896
728,-0.15724401740991523,-0.3202902149056301
729,-0.08841272866665228,-0.179107494765397
730,-0.15381674775301923,-0.1485337144076081
731,-0.21589179269500813,-0.2452781288802614
732,-0.15699908824114417,-0.40300438980648495
733,-0.003726538879959357,-0.21039570906413968
734,-0.06317980718954125,-0.13460127464824673
735,-0.030013355842273715,-0.17364417045699032
736,-0.2201611617253454,-0.2393207510381299
737,-0.2450485059039597,-0.1057898380423909
738,-0.022599674206438325,-0.04333427317437322
739,-0.0016990804120491365,-0.4489407028079356
740,-0.049462452943390633,-0.16958211271986035
741,-0.0737610976733416,-0.211194102564969
742,-0.009485801154877405,-0.43349294254153486
743,-0.10077962855446576,-0.06718063456021528
744,-0.18053357161353184,-0.05035117179139065
745,-0.07037824118804753,-0.2070277355114633
746,0.02734548982517615,-0.02731193347776603
747,-0.09632252579207284,-0.06793466746723426
748,-0.361224528303103,-0.02049321997354961
749,-0.03290275765017475,-0.12219474315871742
750,-0.17370412750819175,-0.33885335517503085
751,-0.12912021423141,-0.020243582681353622
752,-0.15396910876772768,-0.21612910640994182
753,-0.03767947745488737,-0.1580920463822652
754,-0.23360938438338985,-0.10655229959949569
755,0.010069271460691448,-0.23744249598238726
756,-0.27015598205852304,-0.02995703447695408
757,-0.16772408269490646,-0.035334879076526604
758,-0.08306280614157141,-0.1356201652681061
759,-0.24010702395268874,0.017478096493799583
760,-0.04933831384865245,-0.32285391061548935
761,-0.06644822108068776,-0.22837641955969507
762,-0.17765991531406777,-0.05098708819160369
763,-0.06398431714361691,-0.2630916061342599
764,-0.04852058719488561,-0.14335270877533846
765,-0.1475566276626028,-0.2239559636038495
766,-0.22243907770162535,-0.1442080219333412
767,-0.11589749035946756,-0.08968774433015286
768,0.0020180405387021094,-0.12532048066375695
769,0.013562769556856619,-0.09871828133350868
770,-0.11350738609880673,-0.364983654288442
771,-0.12131977817351086,-0.13940141006131174
772,-0.11025433653575845,-0.2601925429600464
773,-0.081213357324044,-0.23106231472225525
774,-0.11186087184702792,-0.20981848678243709
775,-0.41890604537240067,-0.05951129983160025
776,-0.3457242978596437,-0.19683255541766093
777,-0.16020316618228375,-0.6632903388744946
778,-0.08788391348525099,0.02483325059439989
779,-0.00018173476909502662,-0.072534284246141
780,-0.2758909890327161,-0.07087635873803155
781,-0.30577773247861945,-0.21910825734496314
782,-0.14756509803770534,-0.10350846311061151
783,-0.06902030259408826,-0.04586620911144729
784,-0.02377485412375857,-0.27757991866803794
785,-0.016292966872414466,-0.39022830610392695
786,-0.03660058039991981,-0.1266919824584895
787,-0.05817139988619996,-0.08298839197686908
788,-0.17958648685728879,-0.04356736411515555
789,-0.2278816080478009,-0.17110444601080887
790,-0.02220708143241784,-0.19569097696043414
791,-0.03515478121088339,-0.13501015495463708
792,0.03663448372739175,-0.2939335893457489
793,-0.08016124671948915,-0.010209717068064672
794,-0.023992254125176526,-0.1447973781276316
795,-0.03424247083395038,-0.21316258188639164
796,-0.03139280981020448,-0.0012125834761637366
797,-0.11827807581398792,-0.17226922310061077
798,-0.03146482861742078,-0.14088269531553088
799,-0.039668203231501165,-0.1644028221465373
800,-0.10236956480769321,-0.25955813280151907
801,0.003510201997033474,-0.2890428658589323
802,-0.0834891391507987,-0.5780123754303432
803,-0.11285747833973137,-0.3798639651150773
804,-0.196778346694155,-0.15007459593282363
805,-0.024636600624846516,-0.22881490282247346
806,-0.3266558469323975,-0.1368504729906213
807,-0.11372099860128176,-0.21285792170243567
808,0.004653122723852876,-0.16657803395712917
809,-0.06473672020223253,-0.07522978934231234
810,-0.19732098639156637,-0.5155218751029518
811,-0.02205589353311052,-0.20866000563961762
812,0.004127858491312197,-0.06344370373019653
813,-0.014679276163437088,-0.09078447637345222
814,-0.09630971086202667,-0.06753406291088732
815,-0.11323116414644002,-0.10277161839516613
816,-0.11923712723400298,-0.1818155416976721
817,-0.363766864323758,-0.15644992284467218
818,-0.05225017319591663,-0.178985226835901
819,-0.16337791394337436,-0.18382576585431715
820,-0.2865174780235253,-0.11924270593861747
821,-0.45803466702968426,-0.06358862278157573
822,-0.20089381215069568,-0.20190450905335372
823,-0.2778167474990743,-0.1554032335712116
824,-0.17254464637113126,-0.12108807247439829
825,-0.010801584733381692,-0.26345379902557375
826,-0.08776470600924985,-0.30973229469693847
827,-0.10258326984931693,0.055448039238475355
828,-0.20914284488927704,-0.060469566775549655
829,-0.06122994434200618,-0.014606461942156784
830,-0.05204318344451442,-0.030956765492800686
831,-0.08884171525647044,-0.11880506245844996
832,-0.05517378023118069,-0.11629601780324345
833,-0.09176155606252673,-0.19003518666167085
834,-0.03818328297979179,-0.10064985146095745
835,-0.24104326130619114,-0.1607338931886912
836,-0.06275647590620131,-0.20694112072430088
837,0.020658600545068406,-0.26696345658397225
838,-0.10240416586350903,-0.10212198344841283
839,-0.2199004357291589,-0.08563408248361448
840,-0.04303094147240366,-0.10617392660135544
841,-0.13628581908499554,-0.11585060670522068
842,0.03897553265323725,-0.13388341631303668
843,-0.007084418014813354,-0.24882269004495483
844,-0.08644885239950989,-0.16976713032741603
845,-0.12589337780423238,-0.13465302222903702
846,-0.1582293502481127,-0.07156968573305317
847,0.028098314150785786,-0.1710964868571319
848,-0.10197097902208246,-0.11994096432816542
849,-0.12232747076345535,-0.15254416757156797
850,-0.06913814622063519,-0.06117865552333929
851,-0.05077866109605211,-0.13972568794755058
852,-0.08425999763644015,-0.0596678222175937
853,-0.2654460976724286,-0.33822468854345117
854,-0.04787492356490075,-0.1727572217403861
855,-0.3065994262641006,-0.3040525728128712
856,-0.16114965729722136,-0.14687989122879347
857,-0.2626384198282822,-0.14934153079536316
858,-0.1673885461471335,-0.4349799056913954
859,-0.013932470243465556,-0.062347254247124784
860,-0.2440171793699198,-0.15488392275970425
861,-0.1122553038586695,-0.45813575293642556
862,-0.05641812515602762,-0.03834080532567413
863,0.019540034619601965,-0.09305905943181825
864,-0.13576277622976374,-0.06949463727280242
865,-0.42969658885260636,-0.014386704788940108
866,-0.19171870884318953,-0.07620335498854497
867,-0.23939037657578965,-0.1820584893488968
868,-0.17934367789092637,-0.07482250700986365
869,-0.13907426769372233,-0.019791588929909815
870,-0.30110410249187086,-0.19494972867959326
871,-0.016558349864399136,-0.1161129599450027
872,-0.26928228486479894,-0.06631743799823714
873,0.028521274585936895,-0.16621766712369562
874,-0.22064392898694368,-0.14465885210603763
875,-0.03674623523724874,-0.04570467363050951
876,-0.3277554618531207,-0.3602283055521121
877,-0.029384796379894607,-0.15436447107379142
878,-0.0964679246411308,-0.12079370056636746
879,-0.023370326165921634,-0.1852171291475248
880,-0.1826458030498614,-0.17452048193445374
881,-0.07776150924164765,-0.17367777689981928
882,-0.05268945271916675,-0.3308353248346985
883,-0.013743660879105696,-0.2076380059148505
884,-0.252349188355474,-0.046011982922932126
885,0.03955328000033442,-0.09166537561746801
886,-0.07539130258803983,-0.27301586226908875
887,-0.004762444505360508,-0.03876975523474435
888,-0.12747893440575786,-0.04352132306013118
889,-0.18115087254049456,-0.18546163358036177
890,-0.049852830266875925,-0.06123249805149822
891,-0.09691902148010428,-0.1338372192402274
892,-0.034631022330282535,-0.26338133564116245
893,-0.0013979507305412753,-0.07139691330395959
894,-0.17829453163947617,-0.37996828259868004
895,-0.10409505901336913,-0.11834457758770595
896,-0.08575947473783607,-0.33466584853613207
897,-0.14749959118585854,-0.33820808025754473
898,-0.00539233808141526,-0.030622935650722494
899,0.04527441424273937,-0.08176739609475309
900,-0.12599768737008515,-0.08356180469145119
901,-0.13683725709864197,-0.2803105509693273
902,-0.024936451395222048,-0.19257619972831613
903,-0.21169919588424574,-0.07951010029495431
904,-0.03223509513605122,-0.2708927340044699
905,0.0015803598942794872,-0.05955790077150103
906,0.016261844404908632,-0.12546012833983405
907,-0.06466391894043272,-0.32411283493174053
908,-0.23161116651999952,-0.31930935558567747
909,0.04141689875223112,-0.16639516497574464
910,0.032754511974036254,-0.06193594140194664
911,-0.09428760072924042,-0.15408884951313623
912,-0.009959278500695362,-0.17265441720986846
913,-0.14994992811731422,-0.039647525939441874
914,-0.2174392294481728,-0.12408137885789844
915,-0.22503867331600974,-0.5847687635185523
916,-0.27989610663847336,0.010456279315871897
917,-0.24753494484361604,-0.35511016320093364
918,0.02924780160996565,-0.13529045256243294
919,-0.10043689812546702,-0.06796608575248353
920,-0.1432741616392485,-0.027917133613574674
921,-0.01874750133466427,-0.1147563403119411
922,-0.09243426774933688,-0.15330875514772724
923,-0.08392901248117524,-0.2035794017125825
924,0.030882705142341094,-0.11745459042514628
925,-0.23806194983846923,-0.29467276714936025
926,-0.03940787090547654,-0.26090516822538595
927,-0.1953019010303002,-0.008634456780947458
928,-0.04388162158606723,-0.21734754819808272
929,-0.012709288565236676,-0.36741739496447706
930,0.011936833641723626,-0.105856543207698
931,-0.06546408824242134,-0.13712535603302767
932,-0.12982900681440473,-0.14132861292678245
933,-0.15145696503529787,-0.302452027680799
934,-0.05831619579682956,-0.01854239938127364
935,-0.13158560197218766,-0.2098539967041988
936,-0.07355955110181184,-0.21106432621290716
937,-0.33369175367461595,-0.36079075243820685
938,-0.27919564992105067,-0.04765661153284739
939,-0.3576917685965813,-0.48385691099992706
940,-0.08399538096438625,-0.39343039717964384
941,-0.02665732712130403,-0.407460344212253
942,-0.34171667310689685,-0.061253400067099006
943,-0.018882680162608495,-0.3006263798845115
944,-0.06442604179905226,-0.07821241968807024
945,-0.04993854879316717,-0.05306597241207878
946,-0.08666402307668541,-0.2308851254464252
947,-0.019127374152821702,-0.17843496614899035
948,-0.009727326546242643,-0.25681503289856333
949,-0.07356964659099657,-0.30285147015829866
950,-0.1385721233569988,-0.19376394683764414
951,-0.20663698520259172,-0.1972262462545717
952,-0.2556931258316614,-0.14025920153818466
953,0.019665018374281945,-0.29082638121542886
954,-0.08889203397738937,-0.16724159720781
955,-0.15688328009919034,-0.1034215720204757
956,-0.04517262888278489,-0.008869679726057816
957,-0.25949937623047553,-0.06094849655816098
958,-0.049213812563771,-0.4665732459701612
959,-0.04660601648986712,-0.07763723757582885
960,-0.05757593480718087,-0.037084964597237924
961,-0.11491110958605438,-0.4015401465194725
962,-0.15519466263272175,0.04229073781804171
963,-0.13415840340711327,-0.2127602351382744
964,-0.15195581317578094,-0.13620612979453822
965,-0.3209363269505366,-0.10973568584936516
966,-0.05426740998294405,-0.08541100656905115
967,0.006090091802104847,-0.2943792642139414
968,-0.10172526448230107,-0.09166812347809766
969,-0.10767765045374306,0.0040023537637338125
970,-0.05095836674366261,-0.2964637495498668
971,-0.16045560485955862,-0.02159691537038322
972,-0.07647899063569236,-0.30307950153496815
973,0.041954653173918915,-0.430416563057533
974,-0.0945718118185836,-0.31418199530353413
975,-0.11072044385220686,-0.20767921447593313
976,-0.1152213144355006,-0.26231930588719643
977,-0.012600935658489049,-0.1695382665632948
978,-0.09654910011350754,-0.09688584289143781
979,-0.1842353068018771,-0.31449993337724363
980,-0.09916893979898356,-0.09685083079841722
981,-0.021136041212753226,-0.10212525051227106
982,-0.19402941575987254,-0.3581797776451649
983,-0.17112117487739026,-0.18566201024338863
984,-0.21400521244380505,-0.03676542389889431
985,-0.031783548511202575,-0.0667834552337232
986,-0.06271288092805899,-0.10403600652113904
987,-0.11555714691367447,-0.09133283864765196
988,-0.008175371253797081,-0.11686468522812654
989,-0.037981214195348834,-0.02587960930148242
990,-0.11814413865377488,-0.3403076646709679
991,-0.08472410784582318,-0.058249034707835656
992,-0.02134980908687345,-0.0016090723155695041
993,0.025156251477471248,-0.20011895702054677
994,-0.13168574596287946,-0.15919688722666403
995,-0.06977359090459895,-0.2989420466158859
996,-0.2573436471958824,-0.3128687598891717
997,-0.126290842283738,-0.11019997117096203
998,-0.06761945808086867,-0.05961600577217513
999,-0.2167916071490536,-0.15736502543015474
1000,-0.18115946716001735,-0.24866120329003533
1001,-0.03077976113818348,0.021497183926625613
1002,-0.03994365095304503,-0.0685211752057992
1003,-0.018894908287864276,-0.16029776568161336
1004,0.022384858482749626,-0.1909573339135921
1005,-0.17806001812860156,-0.042103926619553145
1006,-0.12429148438342036,-0.13190527044102457
1007,-0.06440055322990568,-0.140566185800855
1008,-0.04451241224197655,-0.20684631937234782
1009,-0.04054581169211641,-0.2999203865400342
1010,-0.14550517079744757,-0.23000620689114482
1011,-0.10862397843132204,0.04232229626272674
1012,-0.003460458406683853,-0.11783759380005226
1013,-0.2518201483348094,-0.05429973410601435
1014,-0.157214792940424,-0.2923685277267139
1015,-0.01411346144643183,-0.18539268566288952
1016,-0.3115572507539051,-0.2208934902803471
1017,0.004186875817811936,-0.6209367873744664
1018,-0.28191087008205956,-0.1720267009994242
1019,-0.1662128284086452,-0.13144259639855715
1020,-0.11462027153240045,-0.10864462324819463
1021,-0.09545388623572587,-0.309100855357958
1022,-0.3047731987970385,-0.14350766397319653
1023,-0.19120003859873058,-0.4583466385728739
1024,-0.16121564589286835,-0.12361972931738008
1025,-0.23489114076924306,-0.14064283629724567
1026,-0.09517077522165113,-0.2190808185421727
1027,-0.1645436504375345,-0.363445033114613
1028,-0.04288011748101567,-0.11377580253267744
1029,-0.15071957622169735,-0.26264278337765473
1030,-0.15561650444740527,-0.3540451563434917
1031,-0.3592544595201888,-0.20513304212951666
1032,-0.06911861849052842,-0.30711172975694784
1033,-0.07848970444468878,-0.07073072288922949
1034,-0.24096089339501459,-0.15658206004895625
1035,-0.006953142485915026,-0.4844966468911161
1036,0.001617175796171627,-0.1090347295967038
1037,-0.11354873524214076,-0.3692105425812689
1038,-0.36179218696407306,-0.23400364894886355
1039,0.0318179653407602,-0.08094507603519147
1040,0.0012434752595553156,-0.29485562911722846
1041,-0.38088675494618424,-0.1218307490115354
1042,0.06920235086318868,0.012438384620545001
1043,0.019395755861930458,-0.19815317720448183
1044,-0.1094047744676005,0.03368592561383621
1045,-0.16082993669448215,-0.07015227307159183
1046,-0.06596108322473182,-0.31187533035365816
1047,-0.24702255198846806,-0.3298421813492483
1048,-0.1491948116465422,-0.1196704707736686
1049,-0.0836666008888709,-0.2345857116065288
1050,-0.35821312781623643,-0.11939222758864965
1051,-0.1294566747916403,-0.1274790512633745
1052,-0.033614846848577296,-0.342391768275685
1053,-0.00924838331290237,-0.2702986256878371
1054,-0.0660142391247675,-0.007760054289473128
1055,-0.039485949725135694,-0.21786330042985547
1056,-0.1597669418158214,-0.17707155117966522
1057,-0.38142449140779394,-0.13639388568446836
1058,-0.02404410524681,-0.5889858422236594
1059,-0.045429860449788195,-0.06153512055602922
1060,0.0559044901625842,-0.16052009931165884
1061,-0.17908536505193123,-0.19863175563003382
1062,-0.1849961318726679,-0.36852944646081026
1063,0.002441335745607176,-0.12195340352548961
1064,-0.027394477059454136,-0.17878507289405
1065,-0.07669736222268358,-0.213887141757177
1066,-0.061997890582062676,-0.2989409759608222
1067,-0.08639567460474873,-0.22195477556178383
1068,-0.1393393754480547,-0.1434998114210505
1069,-0.05326164665807326,-0.2572794663215261
1070,-0.03689752976158733,-0.2486303083145422
1071,-0.208750093427632,-0.10045356532640981
1072,-0.026925869297138028,-0.15369037584508505
1073,-0.2283075722009072,-0.3337446459105355
1074,-0.11377149641505063,-0.46280798610229484
1075,-0.1650337503323493,-0.09089283603761933
1076,-0.03861998996927113,-0.0672484570871647
1077,-0.21915274968801313,-0.22669298580681152
1078,0.03371844862279544,-0.30899318068779597
1079,-0.019902911077804397,-0.01275404186568957
1080,-0.07657579306086543,-0.34060779078446207
1081,-0.14500267658025945,-0.05785223576998577
1082,-0.08311426238660141,-0.09407936981814641
1083,-0.16178902050480692,-0.24476269472540219
1084,-0.10946031304208087,-0.2585828768143975
1085,-0.15194713025966528,-0.07134248854296898
1086,0.029092138997659805,-0.06977778516773847
1087,0.00380100938454761,-0.21348502462248686
1088,-0.15734828838297898,-0.11717715270710066
1089,-0.12150593323129005,-0.16140673230418934
1090,-0.11285718665468086,-0.19174805377347764
1091,-0.10958467290847174,-0.24543492109087894
1092,-0.03934725752901297,-0.3773115653735802
1093,-0.046893657183081916,-0.277966438285661
1094,0.008099073541140756,-0.04345856923263752
1095,-0.10316415749257024,-0.1355690389770478
1096,-0.12236293602656118,0.023931839563532092
1097,-0.1614055696658072,-0.1660204056988484
1098,-0.054049694322754915,-0.17943183939163104
1099,-0.11311356882363499,-0.01551968052593869
1100,-0.05967650300690702,-0.5851953009078792
1101,-0.034756564285072844,-0.07237493340557383
1102,-0.015653910428431866,-0.45160421983840143
1103,-0.07677145694876142,-0.19522575831822758
1104,-0.04917876466976717,-0.2792390174124048
1105,-0.08340718723825985,-0.10349611550150589
1106,-0.1485296364387736,-0.5310128903129965
1107,-0.13207782844331145,-0.24108983580661797
1108,-0.0518227525361416,-0.14559188767160575
1109,0.05363638400497353,-0.26440869593530303
1110,0.03501168867211393,-0.21082535276789466
1111,-0.41082301844328245,-0.2752072636985338
1112,-0.09074948490920798,-0.01013554816716003
1113,0.018970323827367908,-0.06222985292908195
1114,-0.175832861385757,0.041177975619152346
1115,0.01620556370444437,-0.4369098870373625
1116,0.002918354194380579,-0.252043365976774
1117,-0.09053046807736054,-0.19749801837172415
1118,-0.11156889628982386,-0.1919063254117636
1119,-0.018752593242790605,-0.1306072062780393
1120,-0.1297759129006017,-0.27927241889626037
1121,-0.06183942782992086,-0.40379033674465
1122,-0.22200727784696628,-0.014071995827126177
1123,-0.07209579233356439,-0.1261049876733868
1124,-0.11246308429468038,-0.25172103928244755
1125,-0.1204909522854602,-0.065145719119021
1126,-0.08606754787784582,-0.02130188029505367
1127,-0.09641303779236865,-0.0169935598778177
1128,-0.08126375184765822,-0.17715993649852985
1129,-0.07604484165321651,-0.350260895091904
1130,-0.1516339963520429,0.008228782454970163
1131,-0.11338576264735234,-0.18860929995629555
1132,-0.04155906566702189,-0.283088021193908
1133,-0.04621784970029835,-0.23863528906631293
1134,-0.13683208354409854,-0.08075238750654418
1135,-0.07582020859306299,-0.29442079805134364
1136,-0.12022200750729944,-0.12318876686631913
1137,-0.1177190121492761,-0.05013515186941858
1138,-0.20037595082456544,-0.16384731786611723
1139,-0.3387767467999386,-0.11551196764839533
1140,-0.07860821515211835,-0.447044345705179
1141,-0.08477142670695248,-0.20019832017000005
1142,-0.1489589964267607,-0.14433697996527595
1143,-0.09656808805853817,-0.13738366232378424
1144,0.0032133751163840873,-0.11122988295914682
1145,-0.11232181916730272,-0.17021821310021373
1146,0.01626542431751954,-0.09514644923188587
1147,-0.16448223440551596,-0.04052478230833939
1148,-0.029125475777170617,-0.1503114273992282
1149,0.009927724622489253,-0.1476111985379554
1150,-0.04480873445676925,-0.18741080951419736
1151,-0.039029752627022685,-0.05595935270847752
1152,-0.09112186985419995,-0.14007027772922714
1153,-0.13404014895307836,-0.25486778685986805
1154,-0.012396612046314426,-0.07576801475720557
1155,-0.2538165291312151,-0.19718273079658571
1156,-0.06177888883132282,-0.14448310758354244
1157,-0.07820208609891532,-0.2882714819570929
1158,-0.035083700433092335,-0.21729814811378334
1159,-0.0874479125394732,-0.13695479324329723
1160,-0.11958075833193033,-0.3427346792848239
1161,-0.11526827324905103,-0.2163089906307365
1162,-0.1195234248005212,-0.09382742474571243
1163,-0.06822494643347005,-0.11588683509731257
1164,-0.1653482359399523,-0.06516773184093905
1165,-0.09674241155869023,-0.2762223663428342
1166,-0.04400065826059718,-0.11093693153960599
1167,-0.051220549327045395,-0.2465413152094914
1168,-0.18081296058795465,-0.1908502029114501
1169,-0.019033999325577228,-0.21063107566149436
1170,-0.12991939914730039,-0.6085995664649848
1171,-0.041651701899960425,-0.21111062260129426
1172,-0.21834851889314616,-0.12005719693329259
1173,-0.004478569045590908,-0.3938409626781724
1174,-0.16937398696782535,-0.09786461161111087
1175,-0.03528211224799627,-0.12233941499720014
1176,-0.04628706498940638,-0.026318161131658635
1177,-0.009478228035768477,-0.07420098128490749
1178,-0.05518065102068265,-0.43051432584609045
1179,-0.09521886751358444,-0.14854077340512478
1180,-0.16524803189459275,-0.14457666638053496
1181,-0.27755267144245427,0.03932934206150063
1182,-0.04048091818298055,-0.2751660013481016
1183,-0.07594876119472976,-0.1552621287332096
1184,-0.07927789807648772,-0.13528189617230246
1185,-0.13010526740187423,-0.10979154429797239
1186,0.02778407986176526,-0.3115708563361523
1187,-0.0727719220893504,-0.15365244248990578
1188,-0.11884660436654831,-0.19945315774614225
1189,0.07317496399831738,-0.10551946735695394
1190,-0.17944152865144142,0.0426753631253515
1191,-0.10706714406408524,-0.383835896193549
1192,-0.09606802674537779,-0.4555954581317399
1193,-0.1495064629254234,-0.0027330244856281216
1194,0.021874050684665358,0.004470171639854914
1195,-0.16402422970127412,-0.4488342638433624
1196,-0.0641581884775459,-0.021145503939299926
1197,-0.051032759005657014,-0.2019068659005735
1198,-0.12292837750610952,-0.15296620105907816
1199,0.04960351040765221,-0.05590575924294228
1200,-0.07144394650276192,-0.18490978637460243
1201,-0.08088827528615566,0.06228707934436731
1202,-0.07155037114494239,-0.2579110162797841
1203,-0.23401194143581516,0.07106750918845647
1204,-0.18027769526707815,-0.08322794832543101
1205,-0.16670863110006107,-0.05581069489066731
1206,-0.35963467851104375,-0.20712331370023357
1207,-0.10509960731829371,-0.2864882629819932
1208,-0.040296615983669626,-0.11265546465114301
1209,-0.09228643900786077,-0.4052616930047573
1210,-0.07108121170783865,-0.35497622986349425
1211,-0.630733479504719,-0.1443168010228631
1212,-0.31496489008983725,-0.011002561808266809
1213,-0.0924027607043329,-0.1639911460798495
1214,-0.09100750737233188,-0.09094159065725993
1215,-0.22228217121567223,-0.28751382223595306
1216,-0.22687269541121063,0.015849886102601407
1217,-0.05961210722208249,-0.37168203204764577
1218,-0.07638158881767082,-0.1094229451389565
1219,-0.1832460117791268,-0.005219649341968918
1220,-0.06336048305930186,-0.30907136558880904
1221,-0.02104701791638519,-0.20211380211436542
1222,0.03824868079883609,-0.4180247042546534
1223,-0.17591849247769814,-0.0676241917209992
1224,-0.04244010847766094,-0.06844225352547606
1225,-0.09897674843907689,-0.46838712893305373
1226,-0.05843944708907628,0.05658768707600495
1227,-0.3138414040269612,-0.2043359115093068
1228,-0.10742724169428985,-0.05676631903642443
1229,-0.26460179760120117,-0.0616003087540371
1230,-0.16196352834845784,-0.3505260577767369
1231,0.023899387582580423,-0.4123317277649408
1232,-0.07061364702042228,-0.13047703154929663
1233,-0.12022521843654566,-0.02354306874828943
1234,-0.21580086376185315,-0.0034413706582623327
1235,-0.08793332025744771,-0.04251203521451957
1236,-0.10839150430993966,-0.5870350143252006
1237,-0.13691725252163633,0.015108446125595476
1238,-0.07502826816190827,-0.10877433416840193
1239,-0.06115097278115572,-0.18412750363250852
1240,-0.09838498346299479,-0.0731293371176952
1241,-0.4781623923289014,-0.2617298390900797
1242,0.0004227617621193336,-0.059849015939671735
1243,-0.0945891236734363,-0.14751004224019887
1244,-0.15477626372319642,-0.11668566411169884
1245,-0.1320929041812614,-0.20658013205345216
1246,-0.2257057782013987,-0.04468511159459482
1247,-0.10947449429888162,-0.26034007419549327
1248,-0.07608611671063858,-0.1084577275035507
1249,-0.0584262832481694,-0.23216867235925737
1250,-0.040117156893259176,-0.32308074242197377
1251,-0.2403760494388038,-0.4579644525645053
1252,-0.2436366582058654,0.024205890553959747
1253,-0.010713109040611762,-0.1438287414734144
1254,-0.007469388823632406,-0.08333792811582813
1255,-0.08889594350555641,-0.11330311122472769
1256,-0.22206440408719907,-0.19120676772857415
1257,-0.32938929337578166,-0.15217155571792929
1258,-0.014568613832676797,0.046008327201370214
1259,-0.19820442287481893,-0.11169795503035063
1260,-0.04264954186282599,-0.3011675494560975
1261,-0.02093743671442394,-0.25946679897376235
1262,-0.19772667674046385,-0.1145255553738378
1263,-0.06460812777920061,-0.0888513021323144
1264,-0.16660752040900134,-0.008165238372396078
