galaxy,split,n_points,rmse_tau_source_normalized_l2,rmse_tpg_v6,rmse_mond,claim_boundary,rmse_l2_weight_intake,source_norm_minus_old_l2_intake,source_norm_minus_tpg_v6,source_norm_minus_mond,source_norm_beats_old_l2_intake,source_norm_beats_tpg_v6,source_norm_beats_mond
NGC0891,train,18,42.28040805661176,29.637636010909365,32.67571266789567,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,31.76658393864167,10.513824117970092,12.642772045702397,9.604695388716095,False,False,False
NGC1003,train,36,9.51828401381957,11.228797331872782,8.233924992844548,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,11.250705560607548,-1.732421546787977,-1.710513318053211,1.2843590209750229,True,True,False
NGC1090,train,24,20.91670306413508,15.259685358845738,18.764009439287914,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,17.324246875179945,3.5924561889551363,5.657017705289343,2.152693624847167,False,False,False
NGC1705,train,14,19.877826451984383,20.59864390810048,16.95201559286103,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,28.548680919648444,-8.67085446766406,-0.720817456116098,2.9258108591233523,True,True,False
NGC2366,train,26,8.864948560025395,8.175530891777854,11.387781875806942,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,8.82073886305878,0.04420969696661459,0.6894176682475415,-2.522833315781547,False,False,True
NGC2403,train,73,8.914510342229564,9.860995949284607,6.239762201686606,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,20.3190708946828,-11.404560552453235,-0.9464856070550436,2.674748140542958,True,True,False
NGC2841,train,50,50.04174968259518,59.09007494417434,53.02346081870857,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,58.21815690965729,-8.176407227062107,-9.048325261579159,-2.9817111361133897,True,True,True
NGC2903,train,34,24.99168285585633,24.362146162225375,24.96300377208502,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,24.29517547044317,0.6965073854131596,0.6295366936309534,0.028679083771308456,False,False,False
NGC2915,train,30,23.95358396934096,26.00786566771677,20.629433034344654,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,12.52400361934126,11.429580349999702,-2.05428169837581,3.3241509349963074,False,True,False
NGC2955,train,24,39.56646540547975,19.782113998497127,23.273161362253415,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,20.33458377501467,19.231881630465075,19.78435140698262,16.293304043226332,False,False,False
NGC2976,train,27,5.495485683854795,5.11693008193194,5.678104979086942,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,94.00551637055932,-88.51003068670452,0.3785556019228551,-0.18261929523214615,True,False,True
NGC2998,train,13,31.511275742001533,27.11504519134483,27.07347466768693,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,27.17257534230701,4.338700399694524,4.396230550656703,4.437801074314603,False,False,False
NGC3109,train,25,9.010520035271254,9.323880057063088,5.041785679362137,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,8.918324739341653,0.09219529592960107,-0.31336002179183353,3.968734355909117,False,True,False
NGC3198,train,43,8.587023190620014,7.704000492040528,11.179050056995646,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,10.31278908046636,-1.725765889846345,0.8830226985794862,-2.5920268663756314,True,False,True
NGC3521,train,41,7.690747497527325,7.110920589361769,6.814883835390855,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,12.946674099741248,-5.255926602213923,0.5798269081655558,0.8758636621364699,True,False,False
NGC3741,train,21,7.732710339561594,7.821498388140469,2.7212527031991094,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,7.127288876389404,0.6054214631721901,-0.08878804857887523,5.0114576363624845,False,True,False
NGC3769,train,12,10.117468743957454,11.2553126000523,15.980528592616563,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,10.619032226200655,-0.5015634822432009,-1.137843856094845,-5.863059848659109,True,True,True
NGC3877,train,13,24.11557792026244,22.419419150236873,23.91875443404216,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,27.27496303426724,-3.1593851140048024,1.6961587700255656,0.19682348622027845,True,False,False
NGC3893,train,10,7.114050257620094,7.421761571780209,6.883534927974165,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,5.57534309257808,1.5387071650420143,-0.3077113141601151,0.2305153296459288,False,True,False
NGC3917,train,17,6.344842750529667,6.899654025227952,6.637702160319162,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,8.765777766638974,-2.4209350161093077,-0.5548112746982854,-0.29285940978949565,True,True,True
NGC3953,train,8,12.959103836371021,10.449994650865388,10.343662263567392,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,11.933213714687202,1.025890121683819,2.5091091855056327,2.615441572803629,False,False,False
NGC3992,train,9,17.761796679129066,21.62991458359259,18.53931925672739,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,21.92399499350226,-4.162198314373192,-3.8681179044635243,-0.7775225775983223,True,True,True
NGC4010,train,12,10.046629248700613,10.799199499954586,11.798351296716529,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,10.392179605612313,-0.34555035691169955,-0.7525702512539727,-1.7517220480159157,True,True,True
NGC4051,train,7,28.466324311962765,23.162699244292835,25.364933901873997,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,31.132120126060247,-2.665795814097482,5.30362506766993,3.1013904100887686,True,False,False
NGC4068,train,6,8.506298864847523,9.789559083112076,11.389697947293712,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,9.774775793779272,-1.268476928931749,-1.2832602182645534,-2.8833990824461893,True,True,True
NGC4085,train,7,23.924524112956558,21.45520895763762,23.247876990413115,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,38.46957909704749,-14.545054984090935,2.469315155318938,0.676647122543443,True,False,False
NGC4100,train,24,9.80083063661245,10.799906207475212,9.873831807311648,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,9.678878041794286,0.12195259481816301,-0.9990755708627628,-0.07300117069919843,False,True,True
