scenario,draw,harmonic,beam_mode,q_shape_proxy,delta_uv,determinant_norm,minimum_role_pixels,phase_anchor_rad,phase_anchor_deg,phase_amplitude,flux_phase_anchor_deg,phase_estimator_difference_deg,phase_delta_from_baseline_deg,star_clipped_fraction,h2_clipped_fraction,hi_clipped_fraction
star_only,220,1,1,-0.09006480984,0.9387342543,0.01442725697,3,-0.06872471542,-3.937636142,0.3651568885,14.0065159,17.94415204,7.261902493,0.03301081389,0,0
star_only,220,2,0,0.1110200085,0.997826866,0.2999941358,4,1.458798723,83.58300999,0.521118905,83.64243309,0.05942310078,1.114282548,0.03301081389,0,0
star_only,220,2,1,0.1568692268,0.9994519097,0.01812364007,4,1.458798723,83.58300999,0.521118905,83.64243309,0.05942310078,1.114282548,0.03301081389,0,0
co_independent_only,220,1,0,-0.004281124223,0.9994083952,0.2668767912,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.002276607854,0
co_independent_only,220,1,1,-0.06404699712,0.9825181207,0.01093197731,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.002276607854,0
co_independent_only,220,2,0,0.1013355805,0.9790048247,0.2436816581,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.002276607854,0
co_independent_only,220,2,1,0.1354362404,0.9783568095,0.0150861345,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.002276607854,0
star_plus_co_independent,220,1,0,-0.08166005288,0.9920514485,0.2889764223,3,-0.06872471542,-3.937636142,0.3651568885,14.0065159,17.94415204,7.261902493,0.03301081389,0.002276607854,0
star_plus_co_independent,220,1,1,-0.0864034645,0.9387342543,0.01442725697,3,-0.06872471542,-3.937636142,0.3651568885,14.0065159,17.94415204,7.261902493,0.03301081389,0.002276607854,0
star_plus_co_independent,220,2,0,0.1079129775,0.997826866,0.2999941358,4,1.458798723,83.58300999,0.521118905,83.64243309,0.05942310078,1.114282548,0.03301081389,0.002276607854,0
star_plus_co_independent,220,2,1,0.1528107202,0.9994519097,0.01812364007,4,1.458798723,83.58300999,0.521118905,83.64243309,0.05942310078,1.114282548,0.03301081389,0.002276607854,0
star_co_plus_hi_ctl49,220,1,0,-0.07717209016,0.9920514485,0.2889764223,3,-0.06872471542,-3.937636142,0.3651568885,14.0065159,17.94415204,7.261902493,0.03301081389,0.002276607854,0
star_co_plus_hi_ctl49,220,1,1,-0.07751064791,0.9387342543,0.01442725697,3,-0.06872471542,-3.937636142,0.3651568885,14.0065159,17.94415204,7.261902493,0.03301081389,0.002276607854,0
star_co_plus_hi_ctl49,220,2,0,0.09866990747,0.997826866,0.2999941358,4,1.458798723,83.58300999,0.521118905,83.64243309,0.05942310078,1.114282548,0.03301081389,0.002276607854,0
star_co_plus_hi_ctl49,220,2,1,0.1413184406,0.9994519097,0.01812364007,4,1.458798723,83.58300999,0.521118905,83.64243309,0.05942310078,1.114282548,0.03301081389,0.002276607854,0
star_only,221,1,0,0.08165496805,0.9374585226,0.3075216058,3,0.2163615697,12.39660479,0.1760451143,48.51145551,36.11485072,9.072338442,0,0,0
star_only,221,1,1,-0.04424384848,0.9805574606,0.01342110663,3,0.2163615697,12.39660479,0.1760451143,48.51145551,36.11485072,9.072338442,0,0,0
star_only,221,2,0,0.1190009065,0.8292836116,0.1152798352,3,1.538715819,88.16192228,0.5660884522,88.01342705,0.1484952303,3.464629746,0,0,0
star_only,221,2,1,0.08408886921,0.8710977092,0.007931664099,3,1.538715819,88.16192228,0.5660884522,88.01342705,0.1484952303,3.464629746,0,0,0
co_independent_only,221,1,0,-0.003349223948,0.9994083952,0.2668767912,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.007398975526,0
co_independent_only,221,1,1,-0.06542915645,0.9825181207,0.01093197731,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.007398975526,0
co_independent_only,221,2,0,0.09911751875,0.9790048247,0.2436816581,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.007398975526,0
co_independent_only,221,2,1,0.1411333896,0.9783568095,0.0150861345,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.007398975526,0
star_plus_co_independent,221,1,0,0.07910316982,0.9374585226,0.3075216058,3,0.2163615697,12.39660479,0.1760451143,48.51145551,36.11485072,9.072338442,0,0.007398975526,0
star_plus_co_independent,221,1,1,-0.04844122188,0.9805574606,0.01342110663,3,0.2163615697,12.39660479,0.1760451143,48.51145551,36.11485072,9.072338442,0,0.007398975526,0
star_plus_co_independent,221,2,0,0.1150400362,0.8292836116,0.1152798352,3,1.538715819,88.16192228,0.5660884522,88.01342705,0.1484952303,3.464629746,0,0.007398975526,0
star_plus_co_independent,221,2,1,0.08460483653,0.8710977092,0.007931664099,3,1.538715819,88.16192228,0.5660884522,88.01342705,0.1484952303,3.464629746,0,0.007398975526,0
star_co_plus_hi_ctl49,221,1,0,0.06898518891,0.9374585226,0.3075216058,3,0.2163615697,12.39660479,0.1760451143,48.51145551,36.11485072,9.072338442,0,0.007398975526,0
star_co_plus_hi_ctl49,221,1,1,-0.05629350511,0.9805574606,0.01342110663,3,0.2163615697,12.39660479,0.1760451143,48.51145551,36.11485072,9.072338442,0,0.007398975526,0
star_co_plus_hi_ctl49,221,2,0,0.113153643,0.8292836116,0.1152798352,3,1.538715819,88.16192228,0.5660884522,88.01342705,0.1484952303,3.464629746,0,0.007398975526,0
star_co_plus_hi_ctl49,221,2,1,0.09447807378,0.8710977092,0.007931664099,3,1.538715819,88.16192228,0.5660884522,88.01342705,0.1484952303,3.464629746,0,0.007398975526,0
star_only,222,1,0,-0.1458740775,0.997564262,0.3965535571,4,-0.2003072467,-11.47675984,0.3702677197,2.172387104,13.64914695,14.80102619,0.01593625498,0,0
star_only,222,1,1,-0.2069795759,0.8937338609,0.01896469853,4,-0.2003072467,-11.47675984,0.3702677197,2.172387104,13.64914695,14.80102619,0.01593625498,0,0
star_only,222,2,0,0.09180724561,0.977436267,0.3211794275,3,1.495084265,85.66201841,0.5368340779,85.14565916,0.5163592419,0.9647258709,0.01593625498,0,0
star_only,222,2,1,0.1380214955,0.9575647469,0.01599614289,3,1.495084265,85.66201841,0.5368340779,85.14565916,0.5163592419,0.9647258709,0.01593625498,0,0
co_independent_only,222,1,0,0.0007356048337,0.9994083952,0.2668767912,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0,0
co_independent_only,222,1,1,-0.06321467732,0.9825181207,0.01093197731,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0,0
co_independent_only,222,2,0,0.08703192984,0.9790048247,0.2436816581,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0,0
co_independent_only,222,2,1,0.1322829752,0.9783568095,0.0150861345,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0,0
star_plus_co_independent,222,1,0,-0.1321403577,0.997564262,0.3965535571,4,-0.2003072467,-11.47675984,0.3702677197,2.172387104,13.64914695,14.80102619,0.01593625498,0,0
star_plus_co_independent,222,1,1,-0.201294323,0.8937338609,0.01896469853,4,-0.2003072467,-11.47675984,0.3702677197,2.172387104,13.64914695,14.80102619,0.01593625498,0,0
star_plus_co_independent,222,2,0,0.07866090509,0.977436267,0.3211794275,3,1.495084265,85.66201841,0.5368340779,85.14565916,0.5163592419,0.9647258709,0.01593625498,0,0
star_plus_co_independent,222,2,1,0.1324684057,0.9575647469,0.01599614289,3,1.495084265,85.66201841,0.5368340779,85.14565916,0.5163592419,0.9647258709,0.01593625498,0,0
star_co_plus_hi_ctl49,222,1,0,-0.125815853,0.997564262,0.3965535571,4,-0.2003072467,-11.47675984,0.3702677197,2.172387104,13.64914695,14.80102619,0.01593625498,0,0
star_co_plus_hi_ctl49,222,1,1,-0.1962686684,0.8937338609,0.01896469853,4,-0.2003072467,-11.47675984,0.3702677197,2.172387104,13.64914695,14.80102619,0.01593625498,0,0
star_co_plus_hi_ctl49,222,2,0,0.07742260234,0.977436267,0.3211794275,3,1.495084265,85.66201841,0.5368340779,85.14565916,0.5163592419,0.9647258709,0.01593625498,0,0
star_co_plus_hi_ctl49,222,2,1,0.1233737792,0.9575647469,0.01599614289,3,1.495084265,85.66201841,0.5368340779,85.14565916,0.5163592419,0.9647258709,0.01593625498,0,0
star_only,223,1,0,0.007245890291,0.9999218107,0.2739696638,3,0.08434151286,4.832412725,0.2481477598,27.94899777,23.11658504,1.508146373,0,0,0
star_only,223,1,1,0.04699721589,0.9934006237,0.01025337763,3,0.08434151286,4.832412725,0.2481477598,27.94899777,23.11658504,1.508146373,0,0,0
star_only,223,2,0,0.1085613226,0.9759023839,0.2024484452,4,1.451486071,83.16402591,0.5327054694,83.07560692,0.08841898723,1.533266625,0,0,0
star_only,223,2,1,0.1393190451,0.919606196,0.009434552919,4,1.451486071,83.16402591,0.5327054694,83.07560692,0.08841898723,1.533266625,0,0,0
co_independent_only,223,1,0,-0.01146516162,0.9994083952,0.2668767912,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.002276607854,0
co_independent_only,223,1,1,-0.07532916708,0.9825181207,0.01093197731,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.002276607854,0
co_independent_only,223,2,0,0.1093100091,0.9790048247,0.2436816581,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.002276607854,0
co_independent_only,223,2,1,0.1455111196,0.9783568095,0.0150861345,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.002276607854,0
star_plus_co_independent,223,1,0,0.001068219073,0.9999218107,0.2739696638,3,0.08434151286,4.832412725,0.2481477598,27.94899777,23.11658504,1.508146373,0,0.002276607854,0
star_plus_co_independent,223,1,1,0.0446901,0.9934006237,0.01025337763,3,0.08434151286,4.832412725,0.2481477598,27.94899777,23.11658504,1.508146373,0,0.002276607854,0
star_plus_co_independent,223,2,0,0.1121464185,0.9759023839,0.2024484452,4,1.451486071,83.16402591,0.5327054694,83.07560692,0.08841898723,1.533266625,0,0.002276607854,0
star_plus_co_independent,223,2,1,0.1376352156,0.919606196,0.009434552919,4,1.451486071,83.16402591,0.5327054694,83.07560692,0.08841898723,1.533266625,0,0.002276607854,0
star_co_plus_hi_ctl49,223,1,0,0.003434992915,0.9999218107,0.2739696638,3,0.08434151286,4.832412725,0.2481477598,27.94899777,23.11658504,1.508146373,0,0.002276607854,0
star_co_plus_hi_ctl49,223,1,1,0.03802275436,0.9934006237,0.01025337763,3,0.08434151286,4.832412725,0.2481477598,27.94899777,23.11658504,1.508146373,0,0.002276607854,0
star_co_plus_hi_ctl49,223,2,0,0.1120487763,0.9759023839,0.2024484452,4,1.451486071,83.16402591,0.5327054694,83.07560692,0.08841898723,1.533266625,0,0.002276607854,0
star_co_plus_hi_ctl49,223,2,1,0.1403107326,0.919606196,0.009434552919,4,1.451486071,83.16402591,0.5327054694,83.07560692,0.08841898723,1.533266625,0,0.002276607854,0
star_only,224,1,0,0.08286540719,0.9741959376,0.517464224,3,0.2265376079,12.97964883,0.243155116,42.70434974,29.72470091,9.655382483,0.01821286283,0,0
star_only,224,1,1,0.02912923771,0.9520873127,0.01424934114,3,0.2265376079,12.97964883,0.243155116,42.70434974,29.72470091,9.655382483,0.01821286283,0,0
star_only,224,2,0,0.1033627583,0.7710804236,0.2133973384,4,1.467782458,84.09774008,0.6100739261,83.56903714,0.5287029365,0.5995524544,0.01821286283,0,0
star_only,224,2,1,0.1282904185,0.9999815046,0.0158156297,4,1.467782458,84.09774008,0.6100739261,83.56903714,0.5287029365,0.5995524544,0.01821286283,0,0
co_independent_only,224,1,0,-0.001985474795,0.9994083952,0.2668767912,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0,0
co_independent_only,224,1,1,-0.07431764883,0.9825181207,0.01093197731,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0,0
co_independent_only,224,2,0,0.1016619476,0.9790048247,0.2436816581,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0,0
co_independent_only,224,2,1,0.1467052351,0.9783568095,0.0150861345,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0,0
star_plus_co_independent,224,1,0,0.09104461261,0.9741959376,0.517464224,3,0.2265376079,12.97964883,0.243155116,42.70434974,29.72470091,9.655382483,0.01821286283,0,0
star_plus_co_independent,224,1,1,0.03328330768,0.9520873127,0.01424934114,3,0.2265376079,12.97964883,0.243155116,42.70434974,29.72470091,9.655382483,0.01821286283,0,0
star_plus_co_independent,224,2,0,0.1023659174,0.7710804236,0.2133973384,4,1.467782458,84.09774008,0.6100739261,83.56903714,0.5287029365,0.5995524544,0.01821286283,0,0
star_plus_co_independent,224,2,1,0.1302039506,0.9999815046,0.0158156297,4,1.467782458,84.09774008,0.6100739261,83.56903714,0.5287029365,0.5995524544,0.01821286283,0,0
star_co_plus_hi_ctl49,224,1,0,0.09112847124,0.9741959376,0.517464224,3,0.2265376079,12.97964883,0.243155116,42.70434974,29.72470091,9.655382483,0.01821286283,0,0
star_co_plus_hi_ctl49,224,1,1,0.03657235537,0.9520873127,0.01424934114,3,0.2265376079,12.97964883,0.243155116,42.70434974,29.72470091,9.655382483,0.01821286283,0,0
star_co_plus_hi_ctl49,224,2,0,0.1060582361,0.7710804236,0.2133973384,4,1.467782458,84.09774008,0.6100739261,83.56903714,0.5287029365,0.5995524544,0.01821286283,0,0
star_co_plus_hi_ctl49,224,2,1,0.1267807436,0.9999815046,0.0158156297,4,1.467782458,84.09774008,0.6100739261,83.56903714,0.5287029365,0.5995524544,0.01821286283,0,0
star_only,225,1,0,0.00831909181,0.9967776283,0.4036705822,3,0.1534416427,8.79155853,0.3892223633,26.41727241,17.62571388,5.467292179,0,0,0
star_only,225,1,1,-0.03342427149,0.951507001,0.01705128514,3,0.1534416427,8.79155853,0.3892223633,26.41727241,17.62571388,5.467292179,0,0,0
star_only,225,2,0,0.1058399589,0.9126160532,0.2918683167,4,1.460928263,83.70502367,0.5204799281,82.82811882,0.8769048511,0.9922688674,0,0,0
star_only,225,2,1,0.166989071,0.964399472,0.01277350156,4,1.460928263,83.70502367,0.5204799281,82.82811882,0.8769048511,0.9922688674,0,0,0
co_independent_only,225,1,0,0.008124998323,0.9994083952,0.2668767912,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.005122367672,0
co_independent_only,225,1,1,-0.05252040092,0.9825181207,0.01093197731,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.005122367672,0
co_independent_only,225,2,0,0.09775849827,0.9790048247,0.2436816581,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.005122367672,0
co_independent_only,225,2,1,0.1294947397,0.9783568095,0.0150861345,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.005122367672,0
star_plus_co_independent,225,1,0,0.01907139701,0.9967776283,0.4036705822,3,0.1534416427,8.79155853,0.3892223633,26.41727241,17.62571388,5.467292179,0,0.005122367672,0
star_plus_co_independent,225,1,1,-0.02661601754,0.951507001,0.01705128514,3,0.1534416427,8.79155853,0.3892223633,26.41727241,17.62571388,5.467292179,0,0.005122367672,0
star_plus_co_independent,225,2,0,0.09950674153,0.9126160532,0.2918683167,4,1.460928263,83.70502367,0.5204799281,82.82811882,0.8769048511,0.9922688674,0,0.005122367672,0
star_plus_co_independent,225,2,1,0.1612769479,0.964399472,0.01277350156,4,1.460928263,83.70502367,0.5204799281,82.82811882,0.8769048511,0.9922688674,0,0.005122367672,0
star_co_plus_hi_ctl49,225,1,0,0.02565230496,0.9967776283,0.4036705822,3,0.1534416427,8.79155853,0.3892223633,26.41727241,17.62571388,5.467292179,0,0.005122367672,0
star_co_plus_hi_ctl49,225,1,1,-0.01914462128,0.951507001,0.01705128514,3,0.1534416427,8.79155853,0.3892223633,26.41727241,17.62571388,5.467292179,0,0.005122367672,0
star_co_plus_hi_ctl49,225,2,0,0.09579285322,0.9126160532,0.2918683167,4,1.460928263,83.70502367,0.5204799281,82.82811882,0.8769048511,0.9922688674,0,0.005122367672,0
star_co_plus_hi_ctl49,225,2,1,0.1545631653,0.964399472,0.01277350156,4,1.460928263,83.70502367,0.5204799281,82.82811882,0.8769048511,0.9922688674,0,0.005122367672,0
star_only,226,1,0,0.06851484125,0.9924641978,0.4601053773,3,0.2099813442,12.0310448,0.3021698323,33.22001233,21.18896753,8.706778445,0,0,0
star_only,226,1,1,0.04624031985,0.9888164671,0.0204510716,3,0.2099813442,12.0310448,0.3021698323,33.22001233,21.18896753,8.706778445,0,0,0
star_only,226,2,0,0.1192294696,0.798581589,0.1887975331,3,1.475296724,84.52827581,0.5834501765,84.44891439,0.07936141696,0.1690167247,0,0,0
star_only,226,2,1,0.2124892942,0.9986346292,0.01059384771,3,1.475296724,84.52827581,0.5834501765,84.44891439,0.07936141696,0.1690167247,0,0,0
co_independent_only,226,1,0,0.00443105057,0.9994083952,0.2668767912,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.003414911781,0
co_independent_only,226,1,1,-0.06631437096,0.9825181207,0.01093197731,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.003414911781,0
co_independent_only,226,2,0,0.0969194192,0.9790048247,0.2436816581,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.003414911781,0
co_independent_only,226,2,1,0.1371512542,0.9783568095,0.0150861345,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.003414911781,0
star_plus_co_independent,226,1,0,0.08004030871,0.9924641978,0.4601053773,3,0.2099813442,12.0310448,0.3021698323,33.22001233,21.18896753,8.706778445,0,0.003414911781,0
star_plus_co_independent,226,1,1,0.04771082646,0.9888164671,0.0204510716,3,0.2099813442,12.0310448,0.3021698323,33.22001233,21.18896753,8.706778445,0,0.003414911781,0
star_plus_co_independent,226,2,0,0.1151017512,0.798581589,0.1887975331,3,1.475296724,84.52827581,0.5834501765,84.44891439,0.07936141696,0.1690167247,0,0.003414911781,0
star_plus_co_independent,226,2,1,0.2103406825,0.9986346292,0.01059384771,3,1.475296724,84.52827581,0.5834501765,84.44891439,0.07936141696,0.1690167247,0,0.003414911781,0
star_co_plus_hi_ctl49,226,1,0,0.06634370409,0.9924641978,0.4601053773,3,0.2099813442,12.0310448,0.3021698323,33.22001233,21.18896753,8.706778445,0,0.003414911781,0
star_co_plus_hi_ctl49,226,1,1,0.04505196866,0.9888164671,0.0204510716,3,0.2099813442,12.0310448,0.3021698323,33.22001233,21.18896753,8.706778445,0,0.003414911781,0
star_co_plus_hi_ctl49,226,2,0,0.1136949851,0.798581589,0.1887975331,3,1.475296724,84.52827581,0.5834501765,84.44891439,0.07936141696,0.1690167247,0,0.003414911781,0
star_co_plus_hi_ctl49,226,2,1,0.2061179467,0.9986346292,0.01059384771,3,1.475296724,84.52827581,0.5834501765,84.44891439,0.07936141696,0.1690167247,0,0.003414911781,0
star_only,227,1,0,0.09159663281,0.9865422182,0.3471923824,3,0.1725204478,9.884693537,0.237545559,39.144935,29.26024146,6.560427186,0.001138303927,0,0
star_only,227,1,1,0.05967349769,0.9889011617,0.01763706197,3,0.1725204478,9.884693537,0.237545559,39.144935,29.26024146,6.560427186,0.001138303927,0,0
star_only,227,2,0,0.1305338467,0.8258085413,0.1747561752,4,1.432828596,82.09503134,0.5392733551,82.53891625,0.4438849149,2.602261198,0.001138303927,0,0
star_only,227,2,1,0.1401855009,0.9866016523,0.008459127644,4,1.432828596,82.09503134,0.5392733551,82.53891625,0.4438849149,2.602261198,0.001138303927,0,0
co_independent_only,227,1,0,-0.007788759674,0.9994083952,0.2668767912,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.003414911781,0
co_independent_only,227,1,1,-0.0686255071,0.9825181207,0.01093197731,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.003414911781,0
co_independent_only,227,2,0,0.1101768442,0.9790048247,0.2436816581,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.003414911781,0
co_independent_only,227,2,1,0.1419973214,0.9783568095,0.0150861345,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.003414911781,0
star_plus_co_independent,227,1,0,0.09586990758,0.9865422182,0.3471923824,3,0.1725204478,9.884693537,0.237545559,39.144935,29.26024146,6.560427186,0.001138303927,0.003414911781,0
star_plus_co_independent,227,1,1,0.06350936814,0.9889011617,0.01763706197,3,0.1725204478,9.884693537,0.237545559,39.144935,29.26024146,6.560427186,0.001138303927,0.003414911781,0
star_plus_co_independent,227,2,0,0.1397905103,0.8258085413,0.1747561752,4,1.432828596,82.09503134,0.5392733551,82.53891625,0.4438849149,2.602261198,0.001138303927,0.003414911781,0
star_plus_co_independent,227,2,1,0.1381258609,0.9866016523,0.008459127644,4,1.432828596,82.09503134,0.5392733551,82.53891625,0.4438849149,2.602261198,0.001138303927,0.003414911781,0
star_co_plus_hi_ctl49,227,1,0,0.07679109058,0.9865422182,0.3471923824,3,0.1725204478,9.884693537,0.237545559,39.144935,29.26024146,6.560427186,0.001138303927,0.003414911781,0
star_co_plus_hi_ctl49,227,1,1,0.05125194723,0.9889011617,0.01763706197,3,0.1725204478,9.884693537,0.237545559,39.144935,29.26024146,6.560427186,0.001138303927,0.003414911781,0
star_co_plus_hi_ctl49,227,2,0,0.1258956318,0.8258085413,0.1747561752,4,1.432828596,82.09503134,0.5392733551,82.53891625,0.4438849149,2.602261198,0.001138303927,0.003414911781,0
star_co_plus_hi_ctl49,227,2,1,0.1364636871,0.9866016523,0.008459127644,4,1.432828596,82.09503134,0.5392733551,82.53891625,0.4438849149,2.602261198,0.001138303927,0.003414911781,0
star_only,228,1,0,0.06217340518,0.995178341,0.3335733672,3,0.1876243716,10.75008463,0.2435455912,33.06725967,22.31717504,7.425818274,0.004553215709,0,0
star_only,228,1,1,-0.0003648419437,0.9773482433,0.01573578453,3,0.1876243716,10.75008463,0.2435455912,33.06725967,22.31717504,7.425818274,0.004553215709,0,0
star_only,228,2,0,0.09505750439,0.9692152156,0.172612607,3,1.505669013,86.26847977,0.5649482932,85.76569896,0.5027808128,1.571187235,0.004553215709,0,0
star_only,228,2,1,0.09944937327,0.926972398,0.007029467607,3,1.505669013,86.26847977,0.5649482932,85.76569896,0.5027808128,1.571187235,0.004553215709,0,0
co_independent_only,228,1,0,0.001807207061,0.9994083952,0.2668767912,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.008537279454,0
co_independent_only,228,1,1,-0.06564053553,0.9825181207,0.01093197731,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.008537279454,0
co_independent_only,228,2,0,0.104111188,0.9790048247,0.2436816581,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.008537279454,0
co_independent_only,228,2,1,0.1399439532,0.9783568095,0.0150861345,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.008537279454,0
star_plus_co_independent,228,1,0,0.07635499343,0.995178341,0.3335733672,3,0.1876243716,10.75008463,0.2435455912,33.06725967,22.31717504,7.425818274,0.004553215709,0.008537279454,0
star_plus_co_independent,228,1,1,0.004811215113,0.9773482433,0.01573578453,3,0.1876243716,10.75008463,0.2435455912,33.06725967,22.31717504,7.425818274,0.004553215709,0.008537279454,0
star_plus_co_independent,228,2,0,0.09730690181,0.9692152156,0.172612607,3,1.505669013,86.26847977,0.5649482932,85.76569896,0.5027808128,1.571187235,0.004553215709,0.008537279454,0
star_plus_co_independent,228,2,1,0.1007699204,0.926972398,0.007029467607,3,1.505669013,86.26847977,0.5649482932,85.76569896,0.5027808128,1.571187235,0.004553215709,0.008537279454,0
star_co_plus_hi_ctl49,228,1,0,0.06435747668,0.995178341,0.3335733672,3,0.1876243716,10.75008463,0.2435455912,33.06725967,22.31717504,7.425818274,0.004553215709,0.008537279454,0
star_co_plus_hi_ctl49,228,1,1,-0.004065002224,0.9773482433,0.01573578453,3,0.1876243716,10.75008463,0.2435455912,33.06725967,22.31717504,7.425818274,0.004553215709,0.008537279454,0
star_co_plus_hi_ctl49,228,2,0,0.0975805752,0.9692152156,0.172612607,3,1.505669013,86.26847977,0.5649482932,85.76569896,0.5027808128,1.571187235,0.004553215709,0.008537279454,0
star_co_plus_hi_ctl49,228,2,1,0.1082034147,0.926972398,0.007029467607,3,1.505669013,86.26847977,0.5649482932,85.76569896,0.5027808128,1.571187235,0.004553215709,0.008537279454,0
star_only,229,1,0,0.06150627466,0.9840121791,0.3873628092,3,0.1844136045,10.56612122,0.2823879842,32.34826469,21.78214347,7.241854872,0.01195219124,0,0
star_only,229,1,1,0.005508204255,0.9812938928,0.01448168863,3,0.1844136045,10.56612122,0.2823879842,32.34826469,21.78214347,7.241854872,0.01195219124,0,0
star_only,229,2,0,0.09624827913,0.8906782518,0.2539173623,4,1.439614401,82.48382933,0.5349154528,81.69655199,0.7872773379,2.213463206,0.01195219124,0,0
star_only,229,2,1,0.1603984545,0.999997288,0.01008023936,4,1.439614401,82.48382933,0.5349154528,81.69655199,0.7872773379,2.213463206,0.01195219124,0,0
co_independent_only,229,1,0,-0.006552836566,0.9994083952,0.2668767912,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.001707455891,0
co_independent_only,229,1,1,-0.06884153075,0.9825181207,0.01093197731,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.001707455891,0
co_independent_only,229,2,0,0.09562094288,0.9790048247,0.2436816581,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.001707455891,0
co_independent_only,229,2,1,0.1414983788,0.9783568095,0.0150861345,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.001707455891,0
star_plus_co_independent,229,1,0,0.06349608861,0.9840121791,0.3873628092,3,0.1844136045,10.56612122,0.2823879842,32.34826469,21.78214347,7.241854872,0.01195219124,0.001707455891,0
star_plus_co_independent,229,1,1,0.01472978055,0.9812938928,0.01448168863,3,0.1844136045,10.56612122,0.2823879842,32.34826469,21.78214347,7.241854872,0.01195219124,0.001707455891,0
star_plus_co_independent,229,2,0,0.08899840953,0.8906782518,0.2539173623,4,1.439614401,82.48382933,0.5349154528,81.69655199,0.7872773379,2.213463206,0.01195219124,0.001707455891,0
star_plus_co_independent,229,2,1,0.1596895677,0.999997288,0.01008023936,4,1.439614401,82.48382933,0.5349154528,81.69655199,0.7872773379,2.213463206,0.01195219124,0.001707455891,0
star_co_plus_hi_ctl49,229,1,0,0.05419905379,0.9840121791,0.3873628092,3,0.1844136045,10.56612122,0.2823879842,32.34826469,21.78214347,7.241854872,0.01195219124,0.001707455891,0
star_co_plus_hi_ctl49,229,1,1,0.01022722656,0.9812938928,0.01448168863,3,0.1844136045,10.56612122,0.2823879842,32.34826469,21.78214347,7.241854872,0.01195219124,0.001707455891,0
star_co_plus_hi_ctl49,229,2,0,0.1053312813,0.8906782518,0.2539173623,4,1.439614401,82.48382933,0.5349154528,81.69655199,0.7872773379,2.213463206,0.01195219124,0.001707455891,0
star_co_plus_hi_ctl49,229,2,1,0.1733682486,0.999997288,0.01008023936,4,1.439614401,82.48382933,0.5349154528,81.69655199,0.7872773379,2.213463206,0.01195219124,0.001707455891,0
star_only,230,1,0,-0.08164890386,0.9923655684,0.3003392034,3,-0.05158876536,-2.955818526,0.3364731461,15.16490961,18.12072814,6.280084877,0.001138303927,0,0
