amplitude_policy,galaxy,split,formula_family,n_points,rmse_tpg_v6,rmse_mond,rmse_matched_family,rmse_wrong_family_mean,best_family,matched_family_rank,rmse_K_compact_finite,rmse_K_scale_tail_spiral,rmse_K_exponential_disk,rmse_K_thick_flared,matched_minus_wrong_mean,matched_minus_tpg_v6,matched_minus_mond,matched_beats_wrong_mean,matched_beats_tpg_v6,matched_beats_mond
global_unconstrained,NGC3741,train,K_scale_tail_spiral,21,7.821498388140469,2.7212527031991094,10.09079738690885,8.643794463744996,K_thick_flared,4,8.646458464267436,10.09079738690885,8.730389973279305,8.554534953688247,1.4470029231638541,2.269298998768381,7.369544683709741,False,False,False
global_unconstrained,NGC3769,train,K_thick_flared,12,11.2553126000523,15.980528592616563,10.799225862026447,10.979075594868064,K_exponential_disk,2,11.230584857643269,11.021653016854744,10.684988910106174,10.799225862026447,-0.17984973284161754,-0.45608673802585287,-5.181302730590117,True,True,True
global_unconstrained,NGC3877,train,K_thick_flared,13,22.419419150236873,23.91875443404216,22.225320574762666,22.285863924431748,K_exponential_disk,2,22.38726433703942,22.256806383028252,22.213521053227574,22.225320574762666,-0.06054334966908215,-0.19409857547420728,-1.6934338592794944,True,True,True
global_unconstrained,NGC3893,train,K_thick_flared,10,7.421761571780209,6.883534927974165,7.893791704605349,7.688474095215992,K_compact_finite,3,7.455032809710312,7.669084341102585,7.941305134835082,7.893791704605349,0.2053176093893576,0.4720301328251404,1.0102567766311843,False,False,False
global_unconstrained,NGC3917,train,K_exponential_disk,17,6.899654025227952,6.637702160319162,7.319844750481715,7.119807692718427,K_compact_finite,4,6.93631200260985,7.145545035467251,7.319844750481715,7.277566040078183,0.2000370577632875,0.42019072525376266,0.6821425901625524,False,False,False
global_unconstrained,NGC3953,train,K_thick_flared,8,10.449994650865388,10.343662263567392,10.496209823405653,10.479421670594402,K_compact_finite,3,10.447854840783059,10.471080076202673,10.519330094797471,10.496209823405653,0.016788152811251678,0.04621517254026486,0.1525475598382613,False,False,False
global_unconstrained,NGC3992,train,K_thick_flared,9,21.62991458359259,18.53931925672739,22.761713420287045,22.12659524171343,K_compact_finite,3,21.638627589869802,21.833356597923483,22.907801537347016,22.761713420287045,0.6351181785736131,1.131798836694454,4.222394163559656,False,False,False
global_unconstrained,NGC4010,train,K_exponential_disk,12,10.799199499954586,11.798351296716529,10.356643231904258,10.532949824825721,K_exponential_disk,1,10.7336930104121,10.44445120238138,10.356643231904258,10.42070526168368,-0.17630659292146333,-0.4425562680503283,-1.4417080648122713,True,True,True
global_unconstrained,NGC4051,train,K_thick_flared,7,23.162699244292835,25.364933901873997,22.678432912872744,22.853266100683964,K_exponential_disk,2,23.09960153147884,22.816065178659194,22.644131591913855,22.678432912872744,-0.17483318781122037,-0.48426633142009123,-2.686500989001253,True,True,True
global_unconstrained,NGC4068,train,K_scale_tail_spiral,6,9.789559083112076,11.389697947293712,7.944838195333723,8.939917064025888,K_scale_tail_spiral,1,8.131919362204172,7.944838195333723,9.300173224899488,9.387658604974003,-0.9950788686921648,-1.8447208877783527,-3.4448597519599886,True,True,True
global_unconstrained,NGC4085,train,K_thick_flared,7,21.45520895763762,23.247876990413115,21.18862079858079,21.19527923665805,K_scale_tail_spiral,3,21.339541092162033,21.08770360935003,21.158593008462084,21.18862079858079,-0.006658438077259632,-0.2665881590568304,-2.0592561918323256,True,True,True
global_unconstrained,NGC4100,train,K_thick_flared,24,10.799906207475212,9.873831807311648,11.338327328105152,11.082346031178965,K_compact_finite,3,10.82066009972965,11.006991334346363,11.419386659460878,11.338327328105152,0.255981296926187,0.5384211206299394,1.4644955207935038,False,False,False
global_unconstrained,NGC4138,train,K_compact_finite,7,9.51519890085038,10.185247994852606,9.505982337535748,9.547783500167318,K_compact_finite,1,9.505982337535748,9.52336916746949,9.569422501226281,9.550558831806185,-0.041801162631569966,-0.009216563314632609,-0.6792656573168578,True,True,True
global_unconstrained,NGC4157,train,K_thick_flared,17,20.216389281228402,23.480615178680974,19.441683871174572,19.831510340574287,K_exponential_disk,2,20.195853773808327,19.956746294967882,19.341930952946647,19.441683871174572,-0.3898264693997149,-0.77470541005383,-4.038931307506402,True,True,True
global_unconstrained,NGC4217,train,K_compact_finite,19,52.35219166022327,55.35556407681141,52.344042687090415,52.065425881179216,K_exponential_disk,4,52.344042687090415,52.165988640347386,51.99843674945179,52.031852253738485,0.27861680591119864,-0.008148973132854564,-3.011521389720997,False,True,True
global_unconstrained,NGC4559,train,K_exponential_disk,32,15.385306161864646,18.985298676354127,14.30038486936414,14.894142333905108,K_exponential_disk,1,15.332504602259565,14.896338699574336,14.30038486936414,14.45358369988142,-0.5937574645409676,-1.0849212925005052,-4.684913806989986,True,True,True
global_unconstrained,NGC5005,train,K_compact_finite,18,12.481746631320759,13.97796581666026,12.483300022708784,12.446208036803553,K_exponential_disk,4,12.483300022708784,12.454607476700799,12.436484803595391,12.447531830114464,0.03709198590523144,0.0015533913880254602,-1.4946657939514765,False,False,True
global_unconstrained,NGC5033,train,K_compact_finite,22,15.138788047327509,15.295974840608453,15.145229316116684,15.624052105818919,K_compact_finite,1,15.145229316116684,15.295127655762847,15.824107697665736,15.752920964028172,-0.47882278970223524,0.0064412687891746145,-0.1507455244917697,True,False,True
global_unconstrained,NGC5055,train,K_thick_flared,28,23.304882018533657,29.486670612228213,22.615491834888267,22.949103864569977,K_exponential_disk,2,23.290015295375806,23.00825916936988,22.549037128964244,22.615491834888267,-0.33361202968171,-0.68939018364539,-6.871178777339946,True,True,True
global_unconstrained,NGC5371,train,K_thick_flared,19,41.66572118681593,44.87169677347413,40.8320755674903,41.29073297493337,K_exponential_disk,2,41.65246700604499,41.43204851489827,40.78768340385686,40.8320755674903,-0.45865740744307004,-0.8336456193256296,-4.039621205983828,True,True,True
global_unconstrained,NGC5585,train,K_exponential_disk,24,7.910184029247681,8.365260361585127,7.6879613345173325,7.762150711269837,K_exponential_disk,1,7.833158999804902,7.705575021721464,7.6879613345173325,7.747718112283146,-0.07418937675250437,-0.22222269473034828,-0.6772990270677948,True,True,True
global_unconstrained,NGC6015,train,K_exponential_disk,44,13.450865436024902,10.82252972156713,14.08670908087787,13.739870077590021,K_compact_finite,4,13.469667840330807,13.747241713751437,14.08670908087787,14.002700678687821,0.3468390032878492,0.6358436448529687,3.2641793593107398,False,False,False
global_unconstrained,NGC6195,train,K_compact_finite,23,31.92603912642373,36.238986538686945,31.913247793529194,31.471546969303997,K_exponential_disk,4,31.913247793529194,31.669700705952774,31.35238609513462,31.392554106824594,0.4417008242251974,-0.012791332894536822,-4.32573874515775,False,True,True
global_unconstrained,NGC6503,train,K_exponential_disk,31,7.537023161651215,4.239120184630891,8.8615461438084,8.131017781222697,K_compact_finite,4,7.590017034979803,8.07586066442502,8.8615461438084,8.727175644263266,0.7305283625857033,1.3245229821571858,4.62242595917751,False,False,False
global_unconstrained,NGC6674,train,K_compact_finite,15,30.84415865400613,25.376939093620358,30.84896612317776,31.917240971388022,K_compact_finite,1,30.84896612317776,31.042663843829047,32.4453231151889,32.26373595514612,-1.0682748482102618,0.004807469171630885,5.4720270295574025,True,False,False
global_unconstrained,NGC7793,train,K_exponential_disk,46,5.722342289485416,6.0568332273601175,5.72310005893512,5.728841897381099,K_compact_finite,2,5.692430827002467,5.770415999847512,5.72310005893512,5.723678865293318,-0.005741838445978864,0.000757769449704071,-0.3337331684249971,True,False,True
global_unconstrained,NGC7814,train,K_compact_finite,18,22.076573970785304,20.006224427465735,22.097335982214943,22.61557853804521,K_compact_finite,1,22.097335982214943,22.398586280668106,22.74182019746366,22.706329136003863,-0.5182425558302661,0.02076201142963896,2.091111554749208,True,False,False
global_unconstrained,PGC51017,train,K_scale_tail_spiral,6,18.392706990319713,21.58619332313812,16.574316431279,17.598036215562143,K_scale_tail_spiral,1,17.299362302677217,16.574316431279,17.685395160485154,17.80935118352406,-1.0237197842831414,-1.8183905590407115,-5.011876891859117,True,True,True
global_unconstrained,UGC00128,train,K_scale_tail_spiral,22,13.983592876820651,11.714529979315056,14.456305945751035,15.643402023895982,K_compact_finite,2,14.000406568812156,14.456305945751035,16.777560735640254,16.15223876723554,-1.1870960781449469,0.4727130689303838,2.741775966435979,True,False,False
global_unconstrained,UGC00191,train,K_scale_tail_spiral,9,7.100447637659804,7.3035411506648025,8.145189284538102,7.576526402971492,K_thick_flared,4,7.945733135740801,8.145189284538102,7.412590288463785,7.37125578470989,0.5686628815666097,1.0447416468782977,0.8416481338732993,False,False,False
global_unconstrained,UGC00634,train,K_scale_tail_spiral,4,8.17927394861286,2.390542422509193,8.890291863769963,9.211655101829841,K_compact_finite,2,8.261822115426513,8.890291863769963,9.857157728855324,9.515985461207682,-0.32136323805987743,0.7110179151571039,6.499749441260771,True,False,False
global_unconstrained,UGC01230,train,K_scale_tail_spiral,11,15.668391396233122,19.787452508603863,15.9013774167472,16.060457260966853,K_compact_finite,2,15.717622809739474,15.9013774167472,16.316163760547663,16.14758521261343,-0.1590798442196526,0.2329860205140779,-3.8860750918566627,True,False,True
global_unconstrained,UGC01281,train,K_exponential_disk,23,2.873653918392883,2.590778492828074,3.3538097113877794,3.769495202470632,K_thick_flared,2,3.649875470936025,4.358537125686077,3.3538097113877794,3.3000730107897946,-0.41568549108285247,0.4801557929948963,0.7630312185597052,True,False,False
global_unconstrained,UGC02455,train,K_scale_tail_spiral,8,40.12562667208877,41.15186377794972,39.31210163257337,39.72331655639433,K_scale_tail_spiral,1,39.6705040265917,39.31210163257337,39.727717012998326,39.77172862959295,-0.4112149238209568,-0.8135250395153975,-1.8397621453763477,True,True,True
global_unconstrained,UGC02487,train,K_compact_finite,17,67.62411171265585,60.82824936276332,67.62855880610313,68.8207405479601,K_compact_finite,1,67.62855880610313,67.83339400823834,69.38777604075193,69.24105159489001,-1.1921817418569702,0.004447093447282668,6.800309443339806,True,False,False
global_unconstrained,UGC02885,train,K_compact_finite,19,18.30388329245319,15.131131571665343,18.30701631257693,19.025036924980284,K_compact_finite,1,18.30701631257693,18.429347693936716,19.381934818218856,19.26382826278528,-0.7180206124033539,0.0031330201237409483,3.175884740911588,True,False,False
global_unconstrained,UGC02916,train,K_compact_finite,43,27.319935272727097,30.310716706055015,27.31150437135199,27.102717724370972,K_exponential_disk,4,27.31150437135199,27.110296165789077,27.08848541921098,27.109371588112865,0.208786646981018,-0.008430901375106714,-2.9992123347030244,False,True,True
global_unconstrained,UGC02953,train,K_compact_finite,115,32.750190465366245,28.930833464990883,32.76748021245801,32.94648689325731,K_compact_finite,1,32.76748021245801,33.00855047840453,32.91947975163254,32.911430449734866,-0.17900668079929716,0.017289747091766117,3.836646747467128,True,False,False
global_unconstrained,UGC03205,train,K_compact_finite,48,23.038239432266117,20.01236999671605,23.055400513588367,23.38809712625667,K_compact_finite,1,23.055400513588367,23.319731089631055,23.441007422872957,23.403552866266,-0.33269661266830397,0.017161081322250027,3.0430305168723173,True,False,False
global_unconstrained,UGC03546,train,K_compact_finite,30,31.144679427119854,32.99335102825052,31.135530616703363,31.038363038908233,K_scale_tail_spiral,4,31.135530616703363,31.030830252512477,31.036149723162982,31.04810914104924,0.09716757779512974,-0.00914881041649096,-1.8578204115471593,False,True,True
global_unconstrained,UGC04278,train,K_exponential_disk,25,10.395694298729477,7.617050061219652,11.079159691519425,11.057662518109202,K_compact_finite,3,10.767931417767254,11.37297781983884,11.079159691519425,11.032078316721512,0.02149717341022317,0.6834653927899481,3.462109630299773,False,False,False
global_unconstrained,UGC04325,train,K_scale_tail_spiral,8,17.920667735433767,16.430046998854888,18.870991986744162,18.430678681703284,K_compact_finite,4,18.273765165568363,18.870991986744162,18.565947578723897,18.4523233008176,0.4403133050408776,0.9503242513103949,2.4409449878892744,False,False,False
global_unconstrained,UGC04483,train,K_scale_tail_spiral,8,3.798705980303068,5.284251656234046,1.1713572836060362,3.5210950941322374,K_scale_tail_spiral,1,3.6094243536503123,1.1713572836060362,3.4337302039352733,3.5201307248111258,-2.349737810526201,-2.627348696697032,-4.11289437262801,True,True,True
global_unconstrained,UGC05005,train,K_scale_tail_spiral,11,8.667266606701743,15.3370678339474,8.039503608736887,8.014218347361174,K_exponential_disk,3,8.592689323212424,8.039503608736887,7.595715677747187,7.854250041123911,0.02528526137571241,-0.6277629979648562,-7.297564225210513,False,True,True
global_unconstrained,UGC05253,train,K_compact_finite,73,15.05917273003151,15.801028556046024,15.062584404167533,15.070726790151838,K_exponential_disk,3,15.062584404167533,15.102485028665006,15.053906241877955,15.05578909991255,-0.008142385984305278,0.0034116741360232794,-0.7384441518784914,True,False,True
global_unconstrained,UGC05721,train,K_scale_tail_spiral,23,18.899011901061648,16.681620310362256,20.248540659583185,19.40310349515544,K_thick_flared,4,19.54727153823937,20.248540659583185,19.367674551272916,19.29436439595404,0.845437164427743,1.3495287585215365,3.566920349220929,False,False,False
global_unconstrained,UGC05750,train,K_exponential_disk,11,9.302313712413989,15.43158945781573,8.552335719357348,8.730136478209664,K_scale_tail_spiral,2,9.147595075493228,8.351618755299306,8.552335719357348,8.691195603836453,-0.1778007588523156,-0.7499779930566408,-6.879253738458383,True,True,True
global_unconstrained,UGC05764,train,K_scale_tail_spiral,10,10.69204900722308,8.472754908677588,12.445191396613321,11.441980267576291,K_thick_flared,4,11.71034536398118,12.445191396613321,11.417969906026785,11.197625532720906,1.0032111290370302,1.7531423893902414,3.972436487935733,False,False,False
global_unconstrained,UGC05918,train,K_scale_tail_spiral,8,3.852091274673392,4.343347077626917,5.4165816406849885,4.526878739855663,K_thick_flared,4,4.482851269733058,5.4165816406849885,4.656905469353729,4.4408794804802,0.8897029008293256,1.5644903660115963,1.0732345630580715,False,False,False
global_unconstrained,UGC05999,train,K_scale_tail_spiral,5,8.462273332104134,12.11108103755705,8.286721580656353,8.28142786341028,K_exponential_disk,3,8.45219732587875,8.286721580656353,8.167213192367607,8.224873071984481,0.005293717246074081,-0.1755517514477809,-3.8243594569006962,False,True,True
global_unconstrained,UGC06399,train,K_scale_tail_spiral,9,6.570667508689696,4.007206920083819,7.486219117862144,7.186022671623555,K_compact_finite,4,6.85554062831426,7.486219117862144,7.4022488491557255,7.300278537400683,0.3001964462385889,0.9155516091724483,3.4790121977783253,False,False,False
global_unconstrained,UGC06446,train,K_scale_tail_spiral,17,11.600558614682592,9.277034813965724,12.477409565436922,12.239631124431485,K_compact_finite,3,11.800040542051645,12.477409565436922,12.579281150020838,12.339571681221974,0.2377784410054371,0.8768509507543296,3.200374751471198,False,False,False
global_unconstrained,UGC06614,train,K_compact_finite,13,27.61230809264631,31.039843849947932,27.60608028744626,27.010551083917573,K_exponential_disk,4,27.60608028744626,27.354294232146064,26.796280313734787,26.88107870587186,0.5955292035286881,-0.006227805200047953,-3.433763562501671,False,True,True
global_unconstrained,UGC06628,train,K_scale_tail_spiral,7,30.52936844963153,33.51825732954061,29.627948807441054,29.919682904275415,K_scale_tail_spiral,1,30.26393956289648,29.627948807441054,29.697987349791955,29.797121800137813,-0.2917340968343609,-0.9014196421904757,-3.8903085220995557,True,True,True
global_unconstrained,UGC06667,train,K_scale_tail_spiral,9,21.777818607382592,16.71485279097738,23.276136004719945,22.723917701345332,K_compact_finite,4,22.173116052704145,23.276136004719945,23.170515247749496,22.82812180358236,0.5522183033746124,1.4983173973373525,6.561283213742566,False,False,False
global_unconstrained,UGC06786,train,K_compact_finite,45,33.56822624211261,29.84835494248942,33.60313566740352,33.94548533427931,K_compact_finite,1,33.60313566740352,34.01213238145585,33.92234760311927,33.90197601826282,-0.3423496668757906,0.034909425290912566,3.7547807249141023,True,False,False
global_unconstrained,UGC06787,train,K_compact_finite,71,32.5137827820559,29.754940330408104,32.53569642449258,32.78200692428397,K_compact_finite,1,32.53569642449258,32.85134753206657,32.75100782476151,32.74366541602385,-0.24631049979139163,0.02191364243667948,2.7807560940844738,True,False,False
global_unconstrained,UGC06923,train,K_scale_tail_spiral,6,8.148037483804755,9.174294672212552,7.574226603277709,7.825946838607071,K_scale_tail_spiral,1,7.962932306320171,7.574226603277709,7.717829178493241,7.7970790310078,-0.25172023532936194,-0.5738108805270459,-1.600068068934843,True,True,True
global_unconstrained,UGC06930,train,K_exponential_disk,10,7.129942401878801,10.615359911067321,6.725722010485185,6.8960349098507345,K_thick_flared,2,7.087732364156508,6.882155941884981,6.725722010485185,6.7182164235107145,-0.17031289936554916,-0.40422039139361576,-3.8896379005821355,True,True,True
global_unconstrained,UGC06973,train,K_compact_finite,9,43.77487056159231,46.219420778795254,43.74990533078078,43.60248115706827,K_exponential_disk,4,43.74990533078078,43.62006646437938,43.58362208004405,43.60375492678136,0.14742417371250838,-0.02496523081153157,-2.4695154480144765,False,True,True
global_unconstrained,UGC07089,train,K_exponential_disk,12,11.854626156035648,15.11002549298317,10.813461710440658,11.224399473481304,K_exponential_disk,1,11.666467625467517,11.02791162813795,10.813461710440658,10.978819166838441,-0.41093776304064633,-1.0411644455949904,-4.296563782542512,True,True,True
global_unconstrained,UGC07125,train,K_scale_tail_spiral,13,23.50738158433897,30.744216898994726,22.7091815706178,22.49927412844781,K_exponential_disk,3,23.41402633813438,22.7091815706178,21.882753561656546,22.2010424855525,0.20990744216999246,-0.7982000137211678,-8.035035328376924,False,True,True
global_unconstrained,UGC07232,train,K_scale_tail_spiral,4,4.330516350390615,4.2010085891531075,4.927641884007385,5.422913940406417,K_exponential_disk,3,7.586412060705446,4.927641884007385,4.336923643709065,4.345406116804741,-0.49527205639903205,0.5971255336167696,0.7266332948542775,True,False,False
global_unconstrained,UGC07323,train,K_exponential_disk,10,7.870558254421247,9.408514005252675,7.236083317741883,7.266014650961059,K_scale_tail_spiral,2,7.53022161406758,6.956156687910363,7.236083317741883,7.3116656509052325,-0.029931333219175293,-0.6344749366793634,-2.1724306875107917,True,True,True
global_unconstrained,UGC07399,train,K_exponential_disk,10,29.951109537180738,27.270722350345288,30.729452550049885,30.673723603494295,K_compact_finite,3,30.354167933552063,31.067978318829127,30.729452550049885,30.599024558101696,0.05572894655558969,0.7783430128691471,3.458730199704597,False,False,False
global_unconstrained,UGC07524,train,K_scale_tail_spiral,31,5.168715146792566,7.393493259839208,5.329684415517917,5.327856563005532,K_compact_finite,2,5.213599686606698,5.329684415517917,5.43800542131614,5.331964581093759,0.001827852512385597,0.160969268725351,-2.063808844321291,False,False,True
global_unconstrained,UGC07559,train,K_scale_tail_spiral,7,8.085663881075234,10.488763467566779,6.0270690304666426,7.171662369206014,K_scale_tail_spiral,1,6.459074344277138,6.0270690304666426,7.465953447787026,7.589959315553875,-1.1445933387393712,-2.058594850608592,-4.461694437100136,True,True,True
global_unconstrained,UGC07608,train,K_scale_tail_spiral,8,11.086952972273936,7.643350201540864,12.714900890404552,11.863671538423281,K_thick_flared,4,11.845576188904193,12.714900890404552,11.966999491761987,11.77843893460366,0.8512293519812708,1.6279479181306158,5.071550688863688,False,False,False
global_unconstrained,UGC07690,train,K_scale_tail_spiral,7,4.60175903715822,6.229715228813062,3.9744751322092626,4.269331682712999,K_scale_tail_spiral,1,4.212523740886241,3.9744751322092626,4.287840041770067,4.30763126548269,-0.2948565505037366,-0.6272839049489574,-2.2552400966037998,True,True,True
global_unconstrained,UGC07866,train,K_scale_tail_spiral,7,5.7383846888435865,8.109464129446401,3.6822548864123514,4.730954512245993,K_scale_tail_spiral,1,3.767621018649434,3.6822548864123514,5.166273611981502,5.25896890610704,-1.0486996258336414,-2.056129802431235,-4.427209243034049,True,True,True
global_unconstrained,UGC08286,train,K_exponential_disk,17,14.190503497341913,11.134978355570606,15.109182175099532,14.883743189239183,K_compact_finite,3,14.471309653082734,15.227751377905895,15.109182175099532,14.95216853672892,0.2254389858603485,0.9186786777576188,3.9742038195289258,False,False,False
global_unconstrained,UGC08490,train,K_scale_tail_spiral,30,12.750079284525583,8.782045083335015,13.79623381334853,13.494148149889527,K_compact_finite,3,12.98319231256091,13.79623381334853,13.857704430766363,13.641547706341314,0.30208566345900323,1.0461545288229477,5.014188730013515,False,False,False
global_unconstrained,UGC08550,train,K_scale_tail_spiral,11,6.06335307483473,3.445739243845035,7.503668394664759,6.798236768982495,K_compact_finite,4,6.703860719328686,7.503668394664759,6.926862985309776,6.763986602309022,0.7054316256822641,1.4403153198300291,4.057929150819724,False,False,False
global_unconstrained,UGC08837,train,K_scale_tail_spiral,8,11.823039060545453,14.631810600470736,10.260554542546217,11.074046749939635,K_scale_tail_spiral,1,11.024873117208251,10.260554542546217,11.036170068565177,11.16109706404548,-0.8134922073934181,-1.562484517999236,-4.371256057924519,True,True,True
global_unconstrained,UGC09037,train,K_exponential_disk,22,35.08096095482696,38.28976483562106,33.97772079524206,34.643606679358925,K_exponential_disk,1,35.05388532566636,34.737004629898536,33.97772079524206,34.139930082511874,-0.665885884116868,-1.1032401595849066,-4.312044040379,True,True,True
global_unconstrained,UGC09133,train,K_compact_finite,68,17.439689160530865,21.296066784163067,17.44025118767538,17.46955785676678,K_scale_tail_spiral,2,17.44025118767538,17.424994758695306,17.495578589845184,17.488100221759847,-0.029306669091401005,0.0005620271445145875,-3.8558155964876875,True,False,True
global_unconstrained,UGC09992,train,K_scale_tail_spiral,5,12.419100947372682,15.349374013313273,10.952767084320364,11.702780290326743,K_scale_tail_spiral,1,11.57899128831729,10.952767084320364,11.707620131474718,11.821729451188222,-0.7500132060063791,-1.4663338630523182,-4.3966069289929095,True,True,True
global_unconstrained,UGC10310,train,K_scale_tail_spiral,7,6.026738625872166,8.025462221912084,5.920091414201027,5.9623669284147285,K_scale_tail_spiral,1,5.988388054778677,5.920091414201027,5.974405841155772,5.924306889309736,-0.042275514213701904,-0.106647211671139,-2.105370807711058,True,True,True
global_unconstrained,UGC11455,train,K_exponential_disk,36,14.4032869987777,16.72257736917739,14.16430132104459,14.287380754257185,K_exponential_disk,1,14.39408452798629,14.282389353288709,14.16430132104459,14.185668381496553,-0.12307943321259529,-0.23898567773311008,-2.5582760481328,True,True,True
global_unconstrained,UGC11557,train,K_exponential_disk,12,32.96981266846553,34.503675638220066,32.398491033382676,32.510440763774874,K_scale_tail_spiral,2,32.79533542157852,32.284737211690064,32.398491033382676,32.45124965805602,-0.11194973039219747,-0.5713216350828532,-2.1051846048373903,True,True,True
global_unconstrained,UGC11820,train,K_scale_tail_spiral,10,5.218621983502207,9.228226219817985,5.160432909753233,5.282618261618677,K_scale_tail_spiral,1,5.225777526622051,5.160432909753233,5.348909704317694,5.273167553916287,-0.12218535186544432,-0.05818907374897453,-4.0677933100647525,True,True,True
global_unconstrained,UGC12632,train,K_scale_tail_spiral,15,6.032106398984771,7.673706532829834,6.488487441307367,6.42415467127575,K_compact_finite,3,6.13151802461876,6.488487441307367,6.670816372811638,6.470129616396851,0.06433277003161653,0.4563810423225956,-1.185219091522467,False,False,True
global_unconstrained,UGC12732,train,K_scale_tail_spiral,16,7.718129754895397,6.818578331328152,8.422742552322143,8.505688845345986,K_compact_finite,2,7.822865908116563,8.422742552322143,9.008377692404183,8.685822935517214,-0.08294629302384315,0.704612797426746,1.604164220993991,True,False,False
global_unconstrained,UGCA281,train,K_scale_tail_spiral,7,1.9407170239409501,2.958109044402935,0.9975617099241989,2.8526746531194807,K_scale_tail_spiral,1,5.223274738804984,0.9975617099241989,1.6423584664528577,1.692390754100601,-1.8551129431952817,-0.9431553140167512,-1.960547334478736,True,True,True
global_unconstrained,UGCA442,train,K_scale_tail_spiral,8,5.207292467615204,3.4784865920272874,6.230045751893893,5.650937505726101,K_compact_finite,4,5.4950512817482355,6.230045751893893,5.776608859659479,5.681152375770585,0.5791082461677926,1.0227532842786893,2.751559159866606,False,False,False
global_attractive_only,CamB,holdout,K_scale_tail_spiral,9,13.63779853730796,15.623524086441458,13.63779853730796,13.63779853730796,K_compact_finite,2,13.63779853730796,13.63779853730796,13.63779853730796,13.63779853730796,0.0,0.0,-1.9857255491334982,False,False,True
global_attractive_only,ESO116-G012,holdout,K_exponential_disk,15,11.508201668011028,9.108666488881621,11.508201668011028,11.508201668011028,K_compact_finite,3,11.508201668011028,11.508201668011028,11.508201668011028,11.508201668011028,0.0,0.0,2.3995351791294066,False,False,False
global_attractive_only,F561-1,holdout,K_scale_tail_spiral,6,28.55685188052471,32.526019723976546,28.55685188052471,28.556851880524714,K_compact_finite,2,28.55685188052471,28.55685188052471,28.55685188052471,28.55685188052471,-3.552713678800501e-15,0.0,-3.969167843451835,True,False,True
global_attractive_only,F563-1,holdout,K_scale_tail_spiral,17,24.695833689633552,18.44568739642176,24.695833689633552,24.69583368963355,K_compact_finite,2,24.695833689633552,24.695833689633552,24.695833689633552,24.695833689633552,3.552713678800501e-15,0.0,6.250146293211792,False,False,False
global_attractive_only,F568-1,holdout,K_thick_flared,12,33.500610533676024,29.974188853658532,33.500610533676024,33.500610533676024,K_compact_finite,4,33.500610533676024,33.500610533676024,33.500610533676024,33.500610533676024,0.0,0.0,3.526421680017492,False,False,False
global_attractive_only,IC2574,holdout,K_scale_tail_spiral,34,7.5138151552258,13.51316984455882,7.5138151552258,7.5138151552258,K_compact_finite,2,7.5138151552258,7.5138151552258,7.5138151552258,7.5138151552258,0.0,0.0,-5.99935468933302,False,False,True
global_attractive_only,IC4202,holdout,K_compact_finite,32,26.101514959176914,26.12803028857914,26.101514959176914,26.101514959176914,K_compact_finite,1,26.101514959176914,26.101514959176914,26.101514959176914,26.101514959176914,0.0,0.0,-0.02651532940222623,False,False,True
global_attractive_only,NGC0024,holdout,K_thick_flared,29,22.157814084096987,20.65262257294937,22.157814084096987,22.157814084096987,K_compact_finite,4,22.157814084096987,22.157814084096987,22.157814084096987,22.157814084096987,0.0,0.0,1.5051915111476184,False,False,False
global_attractive_only,NGC2683,holdout,K_thick_flared,11,10.314830339812675,14.151015414510422,10.314830339812675,10.314830339812675,K_compact_finite,4,10.314830339812675,10.314830339812675,10.314830339812675,10.314830339812675,0.0,0.0,-3.836185074697747,False,False,True
global_attractive_only,NGC3726,holdout,K_thick_flared,12,23.631876746434497,26.325344741169783,23.631876746434497,23.631876746434497,K_compact_finite,4,23.631876746434497,23.631876746434497,23.631876746434497,23.631876746434497,0.0,0.0,-2.693467994735286,False,False,True
global_attractive_only,NGC3949,holdout,K_thick_flared,7,8.950158230683527,11.297904622428334,8.950158230683527,8.950158230683527,K_compact_finite,4,8.950158230683527,8.950158230683527,8.950158230683527,8.950158230683527,0.0,0.0,-2.3477463917448063,False,False,True
global_attractive_only,NGC3972,holdout,K_thick_flared,10,7.806428086864266,6.774747860896815,7.806428086864266,7.806428086864266,K_compact_finite,4,7.806428086864266,7.806428086864266,7.806428086864266,7.806428086864266,0.0,0.0,1.0316802259674516,False,False,False
global_attractive_only,NGC4013,holdout,K_compact_finite,36,12.273912532057183,14.334222058319126,12.273912532057183,12.273912532057183,K_compact_finite,1,12.273912532057183,12.273912532057183,12.273912532057183,12.273912532057183,0.0,0.0,-2.0603095262619426,False,False,True
global_attractive_only,NGC4088,holdout,K_thick_flared,12,38.98773649865968,42.18384581680386,38.98773649865968,38.98773649865968,K_compact_finite,4,38.98773649865968,38.98773649865968,38.98773649865968,38.98773649865968,0.0,0.0,-3.196109318144181,False,False,True
global_attractive_only,NGC4183,holdout,K_exponential_disk,23,6.489693491114096,10.354993594406714,6.489693491114096,6.489693491114096,K_compact_finite,3,6.489693491114096,6.489693491114096,6.489693491114096,6.489693491114096,0.0,0.0,-3.8653001032926184,False,False,True
global_attractive_only,NGC4214,holdout,K_scale_tail_spiral,14,17.991047303306434,15.27888150484993,17.991047303306434,17.991047303306434,K_compact_finite,2,17.991047303306434,17.991047303306434,17.991047303306434,17.991047303306434,0.0,0.0,2.712165798456505,False,False,False
