radius_kpc,vstar_disk_km_s,vstar_bulge_km_s,vstar_bar_primary_km_s,vstar_total_primary_km_s,vstar_total_bar_envelope_low_km_s,vstar_total_bar_envelope_high_km_s,uses_halpha_endpoint_or_dark_discrepancy
3.350000000000001,128.7389389954191,99.57922406022233,92.28214884253028,187.09818618334359,185.51258465881185,188.7871493803981,False
3.4000000000000012,129.55252486980748,98.86556327671447,92.96827092027303,187.62024331097484,186.3378039441548,188.96853652192647,False
3.450000000000001,130.34886211223707,98.16653380067434,93.64936625955167,188.14275966193753,187.17073518974811,189.1516473770939,False
3.5000000000000013,131.12824962843942,97.48165851359859,94.32554374996218,188.66531159941988,188.010854615905,189.33605861075358,False
3.550000000000001,131.89097955526506,96.81048120139438,94.99690840567602,189.18750583780442,188.85767261749464,189.52137412853313,False
3.6000000000000014,132.63733749746504,96.1525654168481,95.65660471185456,189.70546950380134,189.70546950380134,189.70546950380134,False
3.6500000000000012,133.36760275249503,95.50749341558375,94.99916321188782,189.56117686233642,189.56117686233642,189.56117686233642,False
3.7000000000000015,134.08204852412348,94.87486516003865,94.35509366218655,189.42576243890616,189.42576243890616,189.42576243890616,False
3.7500000000000013,134.7809421255633,94.25429738644364,93.7239488284611,189.29858298483535,189.29858298483535,189.29858298483535,False
3.800000000000001,135.46454517279224,93.64542273021232,93.10530214140385,189.17903024392987,189.17903024392987,189.17903024392987,False
3.8500000000000014,136.13311376867318,93.04788890552123,92.49874648501296,189.06652901935718,189.06652901935718,189.06652901935718,False
3.9000000000000012,136.78689867844483,92.4613579352082,91.90389307063361,188.96053535812254,188.96053535812254,188.96053535812254,False
3.9500000000000015,137.42614549710385,91.88550542742723,91.32037038964123,188.86053484501778,188.86053484501778,188.86053484501778,False
4.000000000000001,138.0510948091678,91.32001989578411,90.7478232383565,188.76604099857644,188.76604099857644,188.76604099857644,False
4.050000000000002,138.66198234126878,90.76460211993579,90.18591180937788,188.67659376215553,188.67659376215553,188.67659376215553,False
4.100000000000001,139.25903910799587,90.21896454387308,89.63431084405012,188.59175808380056,188.59175808380056,188.59175808380056,False
4.150000000000001,139.84249155137704,89.68283070932235,89.09270884126656,188.51112257903674,188.51112257903674,188.51112257903674,False
4.200000000000001,140.41256167436094,89.15593472189909,88.5608073182327,188.43429827117166,188.43429827117166,188.43429827117166,False
4.250000000000001,140.96946716863715,88.63802074782669,88.03832011920584,188.36091740409788,188.36091740409788,188.36091740409788,False
4.300000000000001,141.51342153710723,88.1288425391987,87.52497276857349,188.29063232295286,188.29063232295286,188.29063232295286,False
4.350000000000001,142.04463421130123,87.62816298591414,87.02050186494894,188.2231144183304,188.2231144183304,188.2231144183304,False
4.400000000000001,142.56331066401157,87.13575369255442,86.52465451324473,188.15805313004637,188.15805313004637,188.15805313004637,False
4.450000000000001,143.069652517401,86.65139457859682,86.037187791943,188.0951550067455,188.0951550067455,188.0951550067455,False
4.500000000000001,143.56385764682256,86.17487350047736,85.5578682530134,188.03414281789466,188.03414281789466,188.03414281789466,False
4.550000000000001,144.04612028057593,85.70598589412216,85.08647145213992,187.97475471494954,187.97475471494954,187.97475471494954,False
4.600000000000001,144.51663109580832,85.24453443666584,84.62278150710952,187.91674343869911,187.91674343869911,187.91674343869911,False
4.650000000000001,144.9755773107576,84.79032872616615,84.16659068238877,187.85987556999908,187.85987556999908,187.85987556999908,False
4.700000000000001,145.42314277352054,84.34318497820733,83.71769899807276,187.80393082128964,187.80393082128964,187.80393082128964,False
4.750000000000001,145.85950804751968,83.90292573836255,83.2759138615343,187.74870136646837,187.74870136646837,187.74870136646837,False
4.800000000000002,146.28485049382974,83.46937960955619,82.84104972023228,187.69399120684793,187.69399120684793,187.69399120684793,False
4.850000000000001,146.69934435051837,83.04238099343284,82.41292773425754,187.63961557107916,187.63961557107916,187.63961557107916,False
4.900000000000001,147.10316080914282,82.62176984490043,81.99137546730391,187.58540034705428,187.58540034705428,187.58540034705428,False
4.950000000000001,147.49646808853703,82.20739143907073,81.57622659485142,187.53118154393408,187.53118154393408,187.53118154393408,False
5.000000000000001,147.87943150601976,81.79909614987297,81.16732062844011,187.47680478256436,187.47680478256436,187.47680478256436,False
5.050000000000002,148.25221354613902,81.39673923966319,80.76450265499632,187.42212481265022,187.42212481265022,187.42212481265022,False
5.100000000000001,148.6149739270687,81.00018065919785,80.3676230902499,187.36700505516563,187.36700505516563,187.36700505516563,False
5.150000000000001,148.9678696647649,80.60928485737996,79.97653744535063,187.3113171685688,187.3113171685688,187.3113171685688,False
5.200000000000001,149.31105513497857,80.22392060022523,79.59110610585735,187.25494063747877,187.25494063747877,187.25494063747877,False
5.250000000000002,149.64468213322473,79.84396079853086,79.21119412233166,187.19776238255872,187.19776238255872,187.19776238255872,False
5.300000000000002,149.96889993279436,79.4692823437621,78.836671011823,187.13967639042096,187.13967639042096,187.13967639042096,False
5.350000000000001,150.28385534089614,79.0997659517032,78.46741056958184,187.08058336244557,187.08058336244557,187.08058336244557,False
5.400000000000001,150.5896927530073,78.73529601344659,78.10329069038426,187.02039038146847,187.02039038146847,187.02039038146847,False
5.450000000000001,150.88655420551137,78.37576045332187,77.74419319889292,186.95901059536018,186.95901059536018,186.95901059536018,False
5.500000000000002,151.17457942669324,78.02105059338973,77.39000368851967,186.8963629165719,186.8963629165719,186.8963629165719,False
5.550000000000002,151.4539058861616,77.67106102414928,77.04061136829067,186.83237173678285,186.83237173678285,186.83237173678285,False
5.600000000000001,151.72466884276304,77.32568948112888,76.69590891724835,186.76696665583273,186.76696665583273,186.76696665583273,False
5.650000000000001,151.9870013910494,76.98483672704977,76.35579234595603,186.70008222417076,186.70008222417076,186.70008222417076,False
5.700000000000001,152.24103450635675,76.64840643927104,76.02016086469914,186.63165769809828,186.63165769809828,186.63165769809828,False
5.750000000000002,152.48689708855258,76.3163051022415,75.6889167580036,186.561636807124,186.561636807124,186.561636807124,False
5.800000000000002,152.72471600450376,75.98844190470003,75.36196526511691,186.48996753278976,186.48996753278976,186.48996753278976,False
5.850000000000001,152.95461612931263,75.66472864138143,75.03921446611969,186.41660189835986,186.41660189835986,186.41660189835986,False
5.900000000000001,153.17672038637534,75.34507961899892,74.72057517335695,186.34149576880716,186.34149576880716,186.34149576880716,False
5.950000000000002,153.39114978630133,75.02941156628697,74.40596082789797,186.26460866055444,186.26460866055444,186.26460866055444,False
6.000000000000002,153.59802346474072,74.71764354790164,74.09528740075173,186.1859035604638,186.1859035604638,186.1859035604638,False
6.050000000000002,153.79745871916134,74.40969688198618,73.7884732985819,186.10534675359742,186.10534675359742,186.10534675359742,False
6.100000000000001,153.98957104461195,74.10549506122081,73.48543927368128,186.0229076592937,186.0229076592937,186.0229076592937,False
6.150000000000001,154.17447416851275,73.80496367718621,73.18610833797993,185.93855867513525,185.93855867513525,185.93855867513525,False
6.200000000000002,154.352280084505,73.50803034787874,72.8904056808753,185.85227502840183,185.85227502840183,185.85227502840183,False
6.250000000000002,154.52309908539786,73.21462464822538,72.5982585906852,185.76403463463055,185.76403463463055,185.76403463463055,False
6.300000000000002,154.68703979524219,72.92467804345424,72.30959637953615,185.67381796292045,185.67381796292045,185.67381796292045,False
6.350000000000001,154.84420920056246,72.63812382518415,72.02435031151113,185.58160790764157,185.58160790764157,185.58160790764157,False
6.400000000000002,154.9947126807801,72.35489705010485,71.74245353389092,185.48738966622867,185.48738966622867,185.48738966622867,False
6.450000000000002,155.13865403785104,72.07493448112568,71.46384101133259,185.39115062275118,185.39115062275118,185.39115062275118,False
6.500000000000002,155.27613552514947,71.79817453087718,71.18844946283825,185.29288023697498,185.29288023697498,185.29288023697498,False
6.550000000000002,155.4072578756215,71.52455720745674,70.91621730137526,185.19256993864127,185.19256993864127,185.19256993864127,False
6.600000000000001,155.53212032923324,71.2540240623146,70.64708457601705,185.09021302670465,185.09021302670465,185.09021302670465,False
6.650000000000002,155.65082065973982,70.98651814018189,70.38099291648116,184.98580457328782,184.98580457328782,184.98580457328782,False
6.700000000000002,155.7634552007942,70.72198393094811,70.117885479948,184.87934133211914,184.87934133211914,184.87934133211914,False
6.750000000000002,155.87011887142106,70.46036732339977,69.85770690005027,184.7708216512355,184.7708216512355,184.7708216512355,False
6.800000000000002,155.97090520087434,70.20161556073616,69.60040323792924,184.66024538974239,184.66024538974239,184.66024538974239,False
6.850000000000002,156.06590635290036,69.94567719778368,69.34592193525941,184.54761383843444,184.54761383843444,184.54761383843444,False
6.900000000000002,156.15521314942498,69.69250205983256,69.09421176914893,184.4329296440907,184.4329296440907,184.4329296440907,False
6.950000000000002,156.2389150936819,69.44204120302501,68.84522280882763,184.31619673726584,184.31619673726584,184.31619673726584,False
7.000000000000002,156.31710039280225,69.19424687622646,68.59890637403984,184.1974202634116,184.1974202634116,184.1974202634116,False
7.050000000000002,156.38985597988145,68.94907248431561,68.35521499506292,184.0766065171692,184.0766065171692,184.0766065171692,False
7.100000000000002,156.4572675355384,68.70647255283183,68.11410237427724,183.95376287968014,183.95376287968014,183.95376287968014,False
7.150000000000002,156.51941950898555,68.46640269392131,67.87552334921675,183.82889775877476,183.82889775877476,183.82889775877476,False
7.200000000000002,156.57639513862156,68.22881957352688,67.63943385703341,183.70202053190008,183.70202053190008,183.70202053190008,False
7.250000000000002,156.62827647216363,67.99368087976829,67.40579090031174,183.5731414916595,183.5731414916595,183.5731414916595,False
7.3000000000000025,156.67514438633236,67.760945292463,67.17455251417347,183.44227179384174,183.44227179384174,183.44227179384174,False
7.350000000000002,156.71707860610294,67.53057245373937,66.94567773461507,183.3094234078219,183.3094234078219,183.3094234078219,False
7.400000000000002,156.7541577235347,67.30252293969694,66.71912656802394,183.1746090692245,183.1746090692245,183.1746090692245,False
7.450000000000002,156.78645921619272,67.07675823307017,66.49485996182172,183.0378422347436,183.0378422347436,183.0378422347436,False
7.500000000000002,156.81405946517265,66.85324069685446,66.27283977618583,182.8991370390201,182.8991370390201,182.8991370390201,False
7.5500000000000025,156.83703377273977,66.63193354885492,66.0530287568028,182.75850825348064,182.75850825348064,182.75850825348064,False
7.600000000000002,156.8554563795952,66.41280083712036,65.83539050860905,182.61597124704934,182.61597124704934,182.61597124704934,False
7.650000000000002,156.86940048177718,66.19580741622663,65.6198894704772,182.4715419486447,182.4715419486447,182.4715419486447,False
7.700000000000002,156.8789382472108,65.98091892437515,65.40649089080799,182.32523681138196,182.32523681138196,182.32523681138196,False
7.750000000000002,156.88414083191364,65.76810176127405,65.19516080398961,182.1770727784017,182.1770727784017,182.1770727784017,False
7.8000000000000025,156.88507839586822,65.55732306677059,64.98586600768839,182.02706725025232,182.02706725025232,182.02706725025232,False
7.850000000000002,156.88182011856918,65.34855070020551,64.77857404093632,181.87523805375346,181.87523805375346,181.87523805375346,False
7.900000000000002,156.87443421425692,65.14175322046036,64.57325316298251,181.72160341227791,181.72160341227791,181.72160341227791,False
7.950000000000002,156.8629879468417,64.93689986667134,64.36987233287745,181.56618191738252,181.56618191738252,181.56618191738252,False
8.000000000000004,156.84754764453214,64.73396053958318,64.16840118976003,181.40899250173374,181.40899250173374,181.40899250173374,False
8.050000000000002,156.82817871416998,64.53290578351869,63.96881003381925,181.25005441326354,181.25005441326354,181.25005441326354,False
8.100000000000003,156.80494565528548,64.33370676894,63.77106980790304,181.08938719050718,181.08938719050718,181.08938719050718,False
8.150000000000002,156.77791207387378,64.13633527557919,63.575152079748804,180.92701063906404,180.92701063906404,180.92701063906404,False
8.200000000000003,156.74714069590647,63.94076367611623,63.38102902481073,180.7629448091371,180.7629448091371,180.7629448091371,False
8.250000000000002,156.71269338057908,63.74696492038404,63.188673409660424,180.59720997409897,180.59720997409897,180.59720997409897,False
8.300000000000002,156.67463113330743,63.55491252008029,62.99805857593825,180.42982661004348,180.42982661004348,180.42982661004348,False
8.350000000000003,156.6330141184724,63.36458053396749,62.80915842483424,180.26081537627402,180.26081537627402,180.26081537627402,False
8.400000000000002,156.58790167192598,63.17594355354278,62.62194740207757,180.09019709669306,180.09019709669306,180.09019709669306,False
8.450000000000003,156.53935231325997,62.9889766891603,62.436400483415454,179.91799274204885,179.91799274204885,179.91799274204885,False
8.500000000000002,156.48742375784818,62.803655556589405,62.2524931605625,179.74422341300692,179.74422341300692,179.74422341300692,False
8.550000000000002,156.43217292865933,62.61995626399267,62.07020142760257,179.56891032400205,179.56891032400205,179.56891032400205,False
8.600000000000003,156.37365596785787,62.43785539930857,61.889501767826225,179.39207478784758,179.39207478784758,179.39207478784758,False
8.650000000000002,156.31192824818717,62.25733001802401,61.71037114098716,179.21373820105964,179.21373820105964,179.21373820105964,False
8.700000000000003,156.2470443841483,62.078357631322696,61.53278697096201,179.03392202987175,179.03392202987175,179.03392202987175,False
8.750000000000002,156.17905824297156,61.90091619459599,61.35672713379868,178.85264779690385,178.85264779690385,178.85264779690385,False
8.800000000000002,156.1080229553976,61.724984096303096,61.18216994613856,178.66993706846708,178.66993706846708,178.66993706846708,False
8.850000000000003,156.0339909262572,61.55054014716837,61.00909415399907,178.48581144246458,178.48581144246458,178.48581144246458,False
8.900000000000002,155.95701384486782,61.37756356970381,60.83747892190333,178.30029253687263,178.30029253687263,178.30029253687263,False
8.950000000000003,155.8771426952454,61.20603398804517,60.66730382234424,178.1134019787738,178.1134019787738,178.1134019787738,False
9.000000000000002,155.7944277661335,61.035931418090996,60.49854882557101,177.92516139391554,177.92516139391554,177.92516139391554,False
9.050000000000002,155.7089186608619,60.867236257933754,60.331194289686394,177.73559239677888,177.73559239677888,177.73559239677888,False
9.100000000000003,155.62066430702703,60.69992927857322,60.16522095104372,177.54471658112524,177.54471658112524,177.54471658112524,False
9.150000000000002,155.52971296601234,60.53399161490221,60.0006099149328,177.35255551101363,177.35255551101363,177.35255551101363,False
9.200000000000003,155.43611224233746,60.3694047569554,59.83734264654471,177.15913071225438,177.15913071225438,177.15913071225438,False
9.250000000000004,155.33990909285336,60.206150541412335,59.67540096220551,176.96446366429376,176.96446366429376,176.96446366429376,False
9.300000000000002,155.24114983577786,60.04421114334594,59.514767020869584,176.76857579250202,176.76857579250202,176.76857579250202,False
9.350000000000003,155.13988015957813,59.88356906820814,59.35542331586345,176.57148846085107,176.57148846085107,176.57148846085107,False
9.400000000000002,155.0361451317057,59.724207144044954,59.19735266687148,176.37322296496725,176.37322296496725,176.37322296496725,False
9.450000000000003,154.92998920718208,59.566108513932974,59.040538212155134,176.17380052553824,176.17380052553824,176.17380052553824,False
9.500000000000004,154.82145623704469,59.409256628630224,58.88496340099771,175.9732422820652,175.9732422820652,175.9732422820652,False
9.550000000000002,154.71058947664986,59.253635239434104,58.730611986366974,175.7715692869401,175.7715692869401,175.7715692869401,False
9.600000000000003,154.59743159384132,59.09922839123965,58.57746801778819,175.56880249983865,175.56880249983865,175.56880249983865,False
9.650000000000002,154.48202467698331,58.946020415791644,58.425515834420615,175.36496278241313,175.36496278241313,175.36496278241313,False
9.700000000000003,154.36441024286148,58.79399592512399,58.2747400583304,175.16007089327155,175.16007089327155,175.16007089327155,False
9.750000000000004,154.24462924445956,58.64313980518062,58.12512558795364,174.95414748323668,174.95414748323668,174.95414748323668,False
9.800000000000002,154.12272207860534,58.49343720961183,57.97665759174293,174.74721309086453,174.74721309086453,174.74721309086453,False
9.850000000000003,153.9987285934969,58.34487355374043,57.82932150199161,174.53928813821886,174.53928813821886,174.53928813821886,False
9.900000000000002,153.87268809610836,58.19743450869238,57.68310300882982,174.3303929268877,174.3303929268877,174.3303929268877,False
9.950000000000003,153.74463935947495,58.05110599568659,57.537988054386574,174.1205476342301,174.1205476342301,174.1205476342301,False
10.000000000000004,153.6146206298658,57.905874180478826,57.39396282711273,173.90977230984763,173.90977230984763,173.90977230984763,False
10.050000000000002,153.48266963384341,57.7617254679549,57.25101375625939,173.69808687226902,173.69808687226902,173.69808687226902,False
10.100000000000003,153.3488235852082,57.618646496868486,57.10912750650682,173.48551110583517,173.48551110583517,173.48551110583517,False
10.150000000000002,153.21311919184012,57.47662413471893,56.968290972739204,173.27206465778448,173.27206465778448,173.27206465778448,False
10.200000000000003,153.07559266243027,57.33564547276482,56.82849127496026,173.05776703552223,173.05776703552223,173.05776703552223,False
10.250000000000004,152.93627971310954,57.19569782116903,56.6897157533456,172.84263760407063,172.84263760407063,172.84263760407063,False
10.300000000000002,152.7952155739739,57.05676870427115,56.55195196342727,172.62669558368904,172.62669558368904,172.62669558368904,False
10.350000000000003,152.6524349955111,56.91884585598362,56.41518767140635,172.40996004766072,172.40996004766072,172.40996004766072,False
10.400000000000004,152.50797225492815,56.781917215307374,56.27941084958976,172.19244992023567,172.19244992023567,172.19244992023567,False
10.450000000000003,152.36186116238332,56.64597092196383,56.14460967194722,171.9741839747253,171.9741839747253,171.9741839747253,False
10.500000000000004,152.21413506712207,56.51099531213928,56.010772509784715,171.7551808317396,171.7551808317396,171.7551808317396,False
10.550000000000002,152.06482686352314,56.37697891433862,55.877887927530914,171.53545895756585,171.53545895756585,171.53545895756585,False
10.600000000000003,151.91396899704878,56.24391044534494,55.74594467863296,171.31503666267443,171.31503666267443,171.31503666267443,False
10.650000000000004,151.7615934701152,56.111778806281826,55.61493170155846,171.09393210036006,171.09393210036006,171.09393210036006,False
10.700000000000003,151.6077318478654,55.98057307877547,55.484838115900295,170.87216326549517,170.87216326549517,170.87216326549517,False
10.750000000000004,151.45241526386064,55.850282521213394,55.35565321858114,170.6497479934033,170.6497479934033,170.6497479934033,False
10.800000000000002,151.2956744256898,55.720896565097185,55.227366480154856,170.42670395884537,170.42670395884537,170.42670395884537,False
10.850000000000003,151.13753962049313,55.59240481148622,55.09996754120163,170.2030486751097,170.2030486751097,170.2030486751097,False
10.900000000000004,150.97804072040742,55.464797027530004,54.973446208814245,169.9787994932059,169.9787994932059,169.9787994932059,False
10.950000000000003,150.81720718792897,55.3380631430863,54.84779245317262,169.75397360115375,169.75397360115375,169.75397360115375,False
11.000000000000004,150.6550680812004,55.21219324742268,54.72299640420418,169.52858802336678,169.52858802336678,169.52858802336678,False
11.050000000000002,150.49165205922097,55.087177585999086,54.59904834832733,169.30265962012533,169.30265962012533,169.30265962012533,False
11.100000000000003,150.32698738698002,54.963006557328995,54.47593872527575,169.07620508713296,169.07620508713296,169.07620508713296,False
11.150000000000004,150.16110194051964,54.8396707099171,54.35365812500117,168.8492409551573,168.8492409551573,168.8492409551573,False
11.200000000000003,149.99402321192088,54.71716073927113,54.23219728465211,168.62178358974535,168.62178358974535,168.62178358974535,False
11.250000000000004,149.82577831422253,54.5954674849858,54.11154708562673,168.39384919101616,168.39384919101616,168.39384919101616,False
11.300000000000002,149.65639398626823,54.47458192789692,53.9916985506974,168.16545379352345,168.16545379352345,168.16545379352345,False
11.350000000000003,149.4858965974814,54.35449518730355,53.87264284120498,167.9366132661831,167.9366132661831,167.9366132661831,False
11.400000000000004,149.31431215258098,54.235198518256375,53.75437125432096,167.7073433122725,167.7073433122725,167.7073433122725,False
11.450000000000003,149.1416662962265,54.11668330891044,53.63687522037532,167.47765946948866,167.47765946948866,167.47765946948866,False
11.500000000000004,148.9679843175893,53.99894107794044,53.52014630024846,167.24757711005685,167.24757711005685,167.24757711005685,False
11.550000000000004,148.79329115488076,53.88196347201689,53.40417618282518,167.0171114409153,167.0171114409153,167.0171114409153,False
11.600000000000003,148.61761139979458,53.765742263341416,53.288956682509216,166.78627750393244,166.78627750393244,166.78627750393244,False
11.650000000000004,148.4409693019018,53.650269347239515,53.17447973679638,166.55509017618905,166.55509017618905,166.55509017618905,False
11.700000000000003,148.26338877298238,53.53553673980941,53.0607374039049,166.32356417030678,166.32356417030678,166.32356417030678,False
11.750000000000004,148.08489339129332,53.421536575625254,52.947721860461236,166.09171403481977,166.09171403481977,166.09171403481977,False
11.800000000000004,147.9055064057811,53.30826110549326,52.83542539923988,165.8595541545938,165.8595541545938,165.8595541545938,False
11.850000000000003,147.72525074023642,53.19570269425946,52.72384042695569,165.62709875128783,165.62709875128783,165.62709875128783,False
