permutation,tpg_mse_reduction
1169,0.13399424039863084
1170,-0.11974276903951242
1171,-0.008883075350807235
1172,-0.0018895110211905042
1173,-0.012902763310369325
1174,-0.09193591735560935
1175,-0.006082494863608123
1176,0.021172579298664895
1177,-0.019259865248198782
1178,0.0016957176425231868
1179,0.024265581143461
1180,-0.06406152132146858
1181,-0.05177363154164172
1182,-0.02883594447212856
1183,0.034526698548762336
1184,-0.07269118362203231
1185,-0.051288151986029096
1186,0.02265060436200561
1187,-0.06663913887215422
1188,-0.0035557775237834433
1189,0.03621140677656609
1190,0.0009200456308765537
1191,-0.05900806614640519
1192,-0.008171856465088334
1193,0.009515773656247228
1194,-0.00735140871217721
1195,-0.0037709215079726466
1196,-0.0140035026959211
1197,-0.06883180372149589
1198,0.0641178253052459
1199,0.010379394014233823
1200,-0.025290545497992034
1201,-0.06631781873014253
1202,-0.007760487139260697
1203,-0.03603830016271159
1204,0.013191886704186806
1205,0.023303187338620357
1206,-0.10010957832850198
1207,0.06177848138277281
1208,-0.039254558511969795
1209,0.01822237229289214
1210,-0.021234592333725377
1211,-0.0074020693872901555
1212,0.030845814390572546
1213,-0.023812851173022453
1214,0.005166638819187663
1215,-0.07761556042745343
1216,-0.009240554521027344
1217,0.02945000677766163
1218,-0.03673161958016391
1219,-0.025692769294470952
1220,-0.00014171459587375423
1221,-0.021579181821695714
1222,-0.054518394835357364
1223,0.022518036115562468
1224,-0.014551051185506036
1225,-0.043992460202460504
1226,0.02913036585835216
1227,2.7670740465945975e-05
1228,-0.024349927841529784
1229,-0.015383650109831004
1230,-0.03919948147314678
1231,0.015162502842839376
1232,0.07451998038914148
1233,0.015926943804024152
1234,-0.06354605634584265
1235,-0.012038268013968123
1236,-0.11598481415335726
1237,-0.19559024620910248
1238,0.024756392049228415
1239,-0.03213921841131706
1240,-0.05691976738543769
1241,-0.015017694241416635
1242,-0.07238715056390443
1243,-0.0049927782947538635
1244,-0.002790408212524853
1245,-0.10446411319555549
1246,0.06273556952618287
1247,0.13663490700338993
1248,-0.02642606553333182
1249,0.05316162240918121
1250,0.06077689026385702
1251,-0.050745472099297695
1252,-0.020637896834316938
1253,0.07157848503354519
1254,0.008053575660868395
1255,-0.038571423729047205
1256,0.0825577928125476
1257,-0.00315544957531122
1258,-0.035566559674319875
1259,-0.05733664070026778
1260,-0.06407407686771793
1261,0.01610680662288355
1262,-0.013094233869029304
1263,-0.031589893188661344
1264,-0.04056162558791088
1265,-0.013672699480438366
1266,0.043000757110919774
1267,-0.042818911557605976
1268,0.01736063161178436
1269,0.07834886370097849
1270,0.008035712740518841
1271,-0.019853193296465843
1272,-0.0004705003007743347
1273,-0.006655871662970991
1274,-0.012191324867946274
1275,0.09590080308703008
1276,-0.07143471119031775
1277,-0.017716194394042373
1278,0.07078852657151669
1279,-0.0032198363521594997
1280,-0.05784153137762904
1281,0.06927632933632866
1282,-0.005422672976231668
1283,-0.050851210308624606
1284,-0.05442476053943446
1285,0.1374638588894574
1286,-0.01910332769987033
1287,-0.05849848866129714
1288,0.06740217804772852
1289,0.00574812433228078
1290,0.004839003689323218
1291,-0.021491992762256107
1292,-0.024816233661363207
1293,-0.03589813085623583
1294,-0.04357552797099751
1295,-0.03313863262790506
1296,-0.08706039325265025
1297,-0.015497242615472473
1298,-0.014747157209823558
1299,-0.010732066160025977
1300,0.047015563678344474
1301,-0.017909768804333703
1302,-0.011697087542070772
1303,-0.010306966182392685
1304,-0.057513216774960796
1305,0.02064682205933166
1306,-0.010563698395077425
1307,0.000754621075019446
1308,0.00233951341265648
1309,-0.007929792881357756
1310,-0.019152310301336017
1311,-0.07352981224313948
1312,-0.00540328681469604
1313,0.07179547595037339
1314,-0.11431664173948497
1315,-0.0033236887230413403
1316,-0.04817870335647567
1317,0.03316517083122417
1318,-0.10062280663970857
1319,-0.007010253509525888
1320,-0.007598915161623032
1321,-0.010929541201424975
1322,-0.2960988242206051
1323,-0.04539321106305649
1324,-0.032592168438461466
1325,-0.020245693320982028
1326,-0.021483833678634934
1327,0.00785765122345039
1328,-0.08386192369632339
1329,-0.05015030750183069
1330,-0.017680101915098057
1331,-0.04890356340476676
1332,-0.07366965824065874
1333,-0.0029300414570400113
1334,-0.018001067004051352
1335,-0.010393021289245685
1336,-0.08132016148570331
1337,0.020296550515848333
1338,-0.06518065874113932
1339,0.020462906388400315
1340,0.025902809200809007
1341,-0.022456833431290124
1342,-0.0891922031556378
1343,-0.08234094768834344
1344,-0.0988644047933891
1345,-0.01639100272029881
1346,-0.061505370327581965
1347,-0.012896761660521006
1348,-0.017311017213594626
1349,-0.03785914506051824
1350,-0.013026078411360387
1351,-0.01898712654821444
1352,0.01953676488313938
1353,0.024769977665258125
1354,0.003706508324598734
1355,-0.012869633728639696
1356,0.03752995453428887
1357,-0.03708090659699692
1358,-0.010965183335534312
1359,-0.06991211051269697
1360,-0.1263068861171669
1361,0.046825659743213066
1362,0.020951951421801285
1363,-0.009497950415916945
1364,-0.013887560740396099
1365,0.048399292661935545
1366,-0.0015447824939319732
1367,-0.08802907502000257
1368,-0.04727501772540876
1369,-0.02776645474704098
1370,-0.12491513082642247
1371,0.010455160435057342
1372,-0.014203822219670648
1373,-0.03303470540692466
1374,0.0071625847538486775
1375,-0.015637746403543762
1376,0.02588193178280862
1377,0.009210887585522243
1378,-0.02431391970996677
1379,-0.020433465043546706
1380,-0.001074813987333445
1381,-0.015705366371651763
1382,0.07138304115201327
1383,-0.028705218802935195
1384,-0.032024572732748946
1385,0.006408576819571854
1386,0.0877845399335887
1387,-0.05531353950166551
1388,-0.013743520302144874
1389,-0.013394294647022909
1390,-0.05760330785506729
1391,-0.010160521907717102
1392,-0.028610221490065868
1393,-0.04886071278079618
1394,0.0471900558643209
1395,-0.0596731792495071
1396,-0.03227083893819915
1397,-0.14461402744682228
1398,0.03759510083003703
1399,-0.017787535814046684
1400,-0.01091750250247181
1401,0.015443732108017083
1402,-0.04472827991111972
1403,-0.015557389092595186
1404,-0.06192948230778128
1405,-0.021595813755701743
1406,-0.0015597897319680198
1407,-0.03854520100523584
1408,0.004643903204412658
1409,0.008640901018263536
1410,-0.000973348016240827
1411,-0.05431561759467618
1412,-0.037428535485496295
1413,-0.04210648098392711
1414,-0.024214659932081162
1415,0.02751926206522859
1416,-0.03186784128014519
1417,0.019518639670534688
1418,-0.028256927541253418
1419,-0.0005596879572373759
1420,-0.02381029251429878
1421,0.04360161404296514
1422,-0.03099066065662759
1423,0.04332745966295404
1424,-0.008524377937469185
1425,-0.0490556931660332
1426,0.005347721634844316
1427,0.07116087473851601
1428,0.004543694873809678
1429,0.01128118282508861
1430,-0.013513031571128042
1431,0.1330310395874027
1432,0.008776794350552675
1433,-0.01787772778935115
1434,-0.040680444806450944
1435,-0.052020214489138294
1436,0.007212252777634154
1437,-0.031502270385172615
1438,-0.024770899369141675
1439,-0.0073748010384511176
1440,0.013670760717617303
1441,0.03912633998601367
1442,-0.01717086197000539
1443,-0.031717287839751584
1444,-0.07542439800658829
1445,-0.0057539480118388164
1446,-0.04871947670333665
1447,-0.03170711946404725
1448,0.010724192267170918
1449,-0.02528811225649208
1450,-0.043586739293345333
1451,-0.008861118566061421
1452,0.004331471113844354
1453,-0.06920000109667823
1454,-0.009904116632896143
1455,-0.11093494400813664
1456,0.0398989102891808
1457,-0.007422737947010649
1458,-0.009747330805759513
1459,-0.00844489101483259
1460,0.0377291680848727
1461,0.006912273287022597
1462,0.005375357324337804
1463,-0.06333124764807918
1464,0.1520319276207322
1465,0.13636924289390961
1466,-0.050467480371614415
1467,-0.03770942950820155
1468,-0.05449975679568353
1469,-0.012887467087508875
1470,-0.0033823607250189625
1471,-0.01488733946480747
1472,-0.05421638973325604
1473,0.0020940129529819496
1474,-0.01718226410676915
1475,-0.05447415525838417
1476,-0.050036377916758745
1477,-0.038650119177049524
1478,-0.07196551276108298
1479,0.010431950088324315
1480,-0.09219298342804227
1481,0.006788232673466288
1482,-0.03285153172418942
1483,0.04880773393850346
1484,-0.030545348678493234
1485,-0.006263662414428994
1486,0.011922822147683365
1487,-0.04710969497564266
1488,-0.003965864138391284
1489,-0.018630103201114356
1490,-0.026355026002343962
1491,-0.15353048868611407
1492,0.08148087983255964
1493,0.021086824144161187
1494,-0.00038179153245732067
1495,-0.025334770716107013
1496,-0.029990279722879154
1497,-0.009813919999167253
1498,-0.03900962497567295
1499,-0.029070300724726383
1500,0.10869316807481899
1501,-0.18854314769802671
1502,0.0352944802575601
1503,-0.12236431797214298
1504,-0.05315052475111426
1505,-0.10505479906534498
1506,-0.04612787024976639
1507,-0.026059800580500836
1508,-0.06467570964696212
1509,-0.043936622750664456
1510,-0.012444654115815967
1511,-0.06967794133698657
1512,-0.05465818239667386
1513,0.13030723586303616
1514,-0.020494373629820206
1515,-0.01041712149405516
1516,-0.0243052752180154
1517,0.0003547923428325328
1518,-0.017799884289910084
1519,0.0077264243039743
1520,-0.025971117101281194
1521,0.08133207169560625
1522,-0.007693473995429523
1523,-0.35550155689581664
1524,0.03135207279033203
1525,-0.03541043218510653
1526,-0.06359695465481363
1527,-0.024877078729727664
1528,-0.018538491649832678
1529,-0.05188534627007124
1530,-0.1022701534518704
1531,-0.07965785337801012
1532,-0.1704091925131499
1533,-0.07810477379620306
1534,0.027039716521350732
1535,0.022079158832576717
1536,0.09068393402609609
1537,0.020078389297996657
1538,0.00323684654987344
1539,-0.014970106448769727
1540,0.013971252907014065
1541,-0.01860428785011392
1542,-0.09780252075818585
1543,0.10739944510236654
1544,-0.00825825943790115
1545,0.0065575781412623435
1546,-0.018972372202349597
1547,-0.025184497995618615
1548,0.002974015547099418
1549,-0.007421217885037801
1550,-0.06012453013094654
1551,-0.0163064658361044
1552,0.06537331534496787
1553,0.08653921591179942
1554,-0.07796786178260062
1555,-0.06009729854903367
1556,-0.015576737382211325
1557,0.005240333567327227
1558,0.052865812878954754
1559,0.0008242208888642466
1560,-0.013065861534580558
1561,-0.07202618832039076
1562,-0.12809828000936485
1563,-0.043489880831596106
1564,0.0035551154040227573
1565,-0.004749430168741853
1566,-0.06959073641936131
1567,-0.026082455554963246
1568,-0.01280526864224707
1569,0.041111280863137645
1570,-0.006116896120664239
1571,-0.04379869719538143
1572,-0.09893593188877792
1573,-0.0006767336946634783
1574,-0.08702893779363285
1575,-0.056340092000427
1576,-0.011187138267493624
1577,0.0013464366629210023
1578,-0.013686127890145228
1579,-0.06419045854341254
1580,-0.012274889049025295
1581,-0.04741624126649302
1582,-0.06031979939390242
1583,0.01754492375703609
1584,0.11569809869407555
1585,-0.03930604131755955
1586,-0.001169688907531885
1587,-0.01590346639632223
1588,-0.07137807708193822
1589,0.0003708738050275384
1590,-0.007530963359620557
1591,-0.02870631794548717
1592,-0.05944361130453091
1593,-0.06363725993160918
1594,-0.060784352302589384
1595,-0.003714351401542859
1596,-0.06331078167187443
1597,0.016159569188723633
1598,-0.008826579911402122
1599,-0.004385683746949365
1600,0.031202462436845657
1601,-0.01149057832468059
1602,-0.0024885098950124807
1603,-0.026290959639435174
1604,-0.011738026920381395
1605,0.02084929066799035
1606,-0.06311840298611981
1607,-0.002886332444629325
1608,-0.031911046489224715
1609,-0.0014927725871278774
1610,-0.0742744131837273
1611,-0.014746981468305886
1612,-0.09148485743728507
1613,-0.038989967454461594
1614,-0.01644104282799308
1615,-0.08846864203257254
1616,0.11819791969385302
1617,0.05359531375880233
1618,-0.10759544872318261
1619,-0.026741265072933063
1620,-0.017272763896668986
1621,-0.0028985844720038623
1622,-0.038048643039092944
1623,-0.05548979932193565
1624,0.044003767806164884
1625,-0.047934895185199555
1626,-0.09741304052060795
1627,-0.026466651627409576
1628,0.08516759003621655
1629,-0.11827786553440645
1630,-0.030078115352202617
1631,-0.0626405655478699
1632,-0.04244540702340549
1633,-0.03566932760095742
1634,0.020514663325439275
1635,-0.055406846814453736
1636,-0.056495382472211086
1637,-0.028088481482535954
1638,0.0037203541741852586
1639,-0.019353638117955763
1640,-0.16257622092248758
1641,0.09558145220167125
1642,-0.004088339816598285
1643,-0.011915556615963663
1644,-0.01568793190244122
1645,0.09887566537061243
1646,0.0426321064490226
1647,-0.03519080207770231
1648,-0.046232065558854174
1649,0.020201593265867235
1650,-0.11584670468720615
1651,0.004278081793971822
1652,-0.0221287887904853
1653,-0.06562094554782416
1654,-0.04216169894887889
1655,-0.010768256257355002
1656,0.04388162033452059
1657,-0.013023483257810775
1658,-0.04527281227174229
1659,-0.04545183663140073
1660,-0.04101859324930435
1661,-0.029551329187042064
1662,-0.04231429450783164
1663,0.033439812612147346
1664,0.002419596665719337
1665,-0.08312691436780595
1666,0.02684646588413775
1667,-0.02462800548453914
1668,-0.013936168874994936
1669,0.0017877776321050254
1670,0.022994343578833676
1671,-0.018198050122708587
1672,-0.005063635403056321
1673,-0.09086691434066063
1674,-0.07461590090479164
1675,-0.045202981499306905
1676,-0.0422296212433374
1677,-0.018842553565597386
1678,-0.01693666736618249
1679,-0.03300327709746964
1680,0.1409014893861077
1681,-0.06606112156411292
1682,-0.05754525553490286
1683,-0.01528524364618744
1684,-0.05780463631398236
1685,-0.006994974906497697
1686,-0.04477245363257287
1687,0.08756113346845579
1688,-0.16802208564202414
1689,-0.029098127814628505
1690,-0.0028052655658895587
1691,0.005837588766812285
1692,0.0038863309322137995
1693,-0.06813330320900479
1694,-0.12680510467016848
1695,-0.08387396710699069
1696,-0.030246317181178428
1697,0.012022345534825174
1698,0.0019523288740294076
1699,-0.0466515353966418
1700,0.015435309540853481
1701,-0.0006060598880773815
1702,0.00863183757905095
1703,0.04710547100125506
1704,-0.0677532627443227
1705,-0.030626670186986615
1706,-0.019059422793478387
1707,-0.024255174951509306
1708,-0.057675761560441074
1709,0.02136258006556402
1710,-0.1360816532099125
1711,-0.045700469689318624
1712,0.051133829248757645
1713,-0.0591523274536121
1714,-0.033172191400899886
1715,-0.012251789396058976
1716,0.052483340985839955
1717,0.011459014959706915
1718,-0.05077660263410988
1719,-0.027760941225615787
1720,-0.03008700956312349
1721,-0.06924583329330525
1722,-0.05243376359649854
1723,0.00820745882786722
1724,-0.03282410318261608
1725,0.002759870242333151
1726,0.04800225705108263
1727,-0.007814085829480732
1728,0.0310884040589412
1729,-0.012475150611636732
1730,-0.012246720900327301
1731,-0.010749178000579729
1732,0.002441886466149179
1733,-0.03270581570430742
1734,-0.011701923573374962
1735,-0.05552206891332545
1736,-0.019428496290702868
1737,0.014497020802614835
1738,0.0013603411554569123
1739,-0.03637571077504398
1740,0.1445699411406869
1741,-0.006946625850606236
1742,-0.015023860660587807
1743,-0.023800158119919645
1744,-0.02863913272952434
1745,-0.07663712156023694
1746,-0.017359581394302492
1747,0.1041546767574939
1748,-0.0606916559630879
1749,-0.03386849988058249
1750,-0.031587587534855466
1751,-0.026545750561315917
1752,-0.09103253620941998
1753,0.035248851755104615
1754,0.012709356204566147
1755,-0.029911114370338998
1756,-0.020647942164656263
1757,-0.013958419602451144
1758,-0.018783669929949065
1759,-0.038517000792810396
1760,0.06739860613858789
1761,0.00926746740173745
1762,-0.10952535479511794
1763,0.046163954873235435
1764,-0.03835213920614966
1765,-0.044723016797690085
1766,-0.09753681302998252
1767,0.0537979064766978
1768,0.007553111870302498
1769,-0.009667045558722331
1770,-0.03979401824113549
1771,-0.022037780386366057
1772,-0.029903138603687318
1773,-0.07303586757524072
1774,-0.05994679531909908
1775,-0.10543140494281034
1776,-0.1272527681070572
1777,-0.015247795326247315
1778,-0.08655079484315387
1779,-0.02428650891139872
1780,-0.08561087912955401
1781,0.0019340665884561847
1782,-5.733129821816618e-05
1783,-0.057055823559062135
1784,-0.012420079174140675
1785,-0.06312752001985866
1786,-0.059076677755581675
1787,-0.15167229764754486
1788,-0.02392531332854142
1789,0.09100098788776895
1790,-0.017417573990146873
1791,-0.031547240841409474
1792,-0.028291219231487252
1793,-0.17659886408408432
1794,0.0065096305861702675
1795,-0.0006252397611243854
1796,-0.08286088156773297
1797,-0.011470874364935546
1798,-0.10530417270787185
1799,0.015570441600586404
1800,0.03885678811494819
1801,-0.015387954707427487
1802,-0.04337143794438292
1803,0.00580677760330417
1804,-0.012955068115000135
1805,0.026138622671625367
1806,-0.03979165029248932
1807,-0.07548585038482991
1808,-0.0006207339648004462
1809,0.01954590872476558
1810,0.07446863116157532
1811,0.005002067507727026
1812,0.09524528665274684
1813,-0.015895984822585807
1814,-0.013588812108347503
1815,-0.13807640836116453
1816,0.12259633072909193
1817,-0.024909565722500804
1818,-0.06044589908648246
1819,0.0006859533235687998
1820,-0.0343603263203367
1821,-0.05293372432830601
1822,-0.006198830606591432
1823,-0.013495385862987708
1824,-0.017787029060705062
1825,-0.03361040133990234
1826,-0.002001101131177574
1827,-7.653433509835494e-06
1828,-0.10772572946954428
1829,0.022970356440014994
1830,-0.017933503134375695
1831,-0.004612033649004199
1832,-0.011465117098261923
1833,0.040546770541503796
1834,0.012730861600245946
1835,-0.0324586436328993
1836,0.014269200627403111
1837,-0.05602182717551518
1838,-0.012623905206793129
1839,-0.09208318131370619
1840,0.08679633283557864
1841,-0.013570764095376608
1842,0.026746062311907348
1843,0.0086557248968272
1844,0.012888094277508255
1845,-0.0484983837786882
1846,-0.013757746622571787
1847,-0.010705948947199562
1848,-0.05065197609271144
1849,-0.021385916087872436
1850,-0.061823817143567106
1851,-0.024369155988870572
1852,-0.007814750568176265
1853,0.09295093956132189
1854,-0.029315427180499398
1855,-0.008064633035467006
1856,-0.04005802010964821
1857,-0.009615128408414386
1858,-0.04968995935236831
1859,-0.02101371754844472
1860,0.02102125005952693
1861,0.014016408466418384
1862,0.010585908432323099
1863,-0.010513362870884668
1864,-0.023768190288882107
1865,-0.012181759525190072
1866,-0.041983715586467296
1867,0.003237591935789652
1868,-0.07253822525938047
1869,-0.038908024321374635
1870,-0.011721755178704885
1871,-0.025327939301086344
1872,-0.00165253086301409
1873,0.20654244649929326
1874,0.036367143204507846
1875,0.027012945480142547
1876,-0.002139098183932764
1877,0.018556126555360763
1878,-0.028787624641496867
1879,-0.028607703659776162
1880,0.11237800787209934
1881,0.03067030437872198
1882,-0.03402472407387025
1883,-0.031397071794979636
1884,0.04050497066353098
1885,-0.007589994634235264
1886,-0.13692075574035711
1887,-0.018969619845531027
1888,0.014593894629040594
1889,-0.09876194103186198
1890,-0.0510903195469552
1891,-0.013960718382678317
1892,-0.000703617098317233
1893,-0.045970997563153815
1894,-0.03492372949744316
1895,-0.01183617579924634
1896,-0.028910873576204255
1897,0.050529238012053446
1898,0.03646645149094885
1899,-0.014642051724121363
1900,-0.0875648434788715
1901,-0.02749031720268813
1902,-0.0903648596032044
1903,-0.035736094735564716
1904,-0.01175263723969544
1905,-0.06515804714318019
1906,-0.021610339532364686
1907,0.0388325386664935
1908,-0.0575082095579752
1909,-0.062387863535446786
1910,-0.07268757080825561
1911,0.03685131081095172
1912,0.018922669945918735
1913,0.1385078129648078
1914,-0.00010689489590365309
1915,-0.04098661108191193
1916,-0.04889657995162944
1917,-0.040944817396969424
1918,0.021450468349450302
1919,-0.06476078854799194
1920,-0.08497372295135863
1921,-0.040497705393628514
1922,-0.04136924897206429
1923,-0.010889378371832681
1924,-0.001922854717904876
1925,-0.04046065986684977
1926,0.03997062832961762
1927,-0.0686965370032494
1928,-0.01410029929732226
1929,0.07468259330826194
1930,0.0636142165392547
1931,-0.06788570252041426
1932,0.03018248087242348
1933,0.0027168768711648417
1934,0.041800739329266534
1935,0.00047393865645495303
1936,0.04908139144178947
1937,-0.015618924950811852
1938,-0.045064992372677026
1939,-0.009434918341272858
1940,-0.14058848947890656
1941,-0.07951019714272478
1942,-0.02353885704198866
1943,-0.005346015188076536
1944,-0.02699924062913195
1945,-0.09354650030811817
1946,0.011125354967546963
1947,0.04221173820127133
1948,-0.09959800988232614
1949,-0.11310248116107957
1950,-0.012669223822120212
1951,-0.04184894998661837
1952,-0.03854417264016352
1953,-0.005937416116678751
1954,-0.01867954332528088
1955,-0.01856231675650233
1956,-0.0062398337138198645
1957,0.0038486668145585323
1958,0.02058184652281969
1959,-0.030733737018397322
1960,-0.03659161691453994
1961,-0.016363307187084786
1962,-0.07142529297489453
1963,-0.04164824083481711
1964,-0.000606278606081645
1965,0.0853077874714438
1966,0.0026905255898979075
1967,0.015737565464970182
1968,-0.019532683984511356
1969,-0.047194684387372954
1970,-0.026755895617752268
1971,0.09223630354023599
1972,-0.0629583206329356
1973,-0.004624483354879416
1974,-0.20485566028552216
1975,-0.019997252890671446
1976,0.03823558831949925
1977,0.021434083568434126
1978,-0.06404723535844992
1979,-0.00862389087192672
1980,-0.014526735504505894
1981,-0.03079617942615498
1982,-0.15500551177465438
1983,-0.03670769353747605
1984,-0.005442251019771249
1985,0.09981544936230635
1986,-0.0010495246809665293
1987,-0.050860302131372825
1988,-0.01236454725655145
1989,-0.004824425780508013
1990,-0.10643772314667022
1991,0.00777585384626156
1992,-0.044811294790349954
1993,-0.19883802041951049
1994,-0.04034419107079246
1995,-0.03173410537877208
1996,-0.026680774341905966
1997,-0.03689948486439687
1998,-0.014408673570485364
1999,-0.04411055032413569
