galaxy,dustpedia_table,match_status,claim_boundary
NGC3769,J_A+A_623_A5_dp-mr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC3769,J_A+A_623_A5_refs,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC3769,J_A+A_631_A38_tablea1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC3769,J_A+A_631_A38_tableb1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC3877,J_A+A_622_A132_fither,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC3877,J_A+A_622_A132_fitw1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC3877,J_A+A_623_A5_dp-hi,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC3877,J_A+A_623_A5_dp-lr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC3877,J_A+A_623_A5_dp-mg,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC3877,J_A+A_623_A5_dp-mr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC3877,J_A+A_623_A5_refs,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC3877,J_A+A_631_A38_tablea1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC3877,J_A+A_631_A38_tableb1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC3893,J_A+A_622_A132_fither,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC3893,J_A+A_622_A132_fitw1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC3893,J_A+A_623_A5_dp-hi,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC3893,J_A+A_623_A5_dp-lr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC3893,J_A+A_623_A5_dp-mg,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC3893,J_A+A_623_A5_dp-mr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC3893,J_A+A_623_A5_refs,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC3893,J_A+A_631_A38_tablea1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC3893,J_A+A_631_A38_tableb1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC3917,J_A+A_622_A132_fither,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC3917,J_A+A_622_A132_fitw1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC3917,J_A+A_623_A5_dp-hi,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC3917,J_A+A_623_A5_dp-lr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC3917,J_A+A_623_A5_dp-mg,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC3917,J_A+A_623_A5_dp-mr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC3917,J_A+A_623_A5_refs,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC3917,J_A+A_631_A38_tablea1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC3917,J_A+A_631_A38_tableb1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC3949,J_A+A_622_A132_fither,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC3949,J_A+A_622_A132_fitw1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC3949,J_A+A_623_A5_dp-hi,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC3949,J_A+A_623_A5_dp-lr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC3949,J_A+A_623_A5_dp-mg,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC3949,J_A+A_623_A5_dp-mr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC3949,J_A+A_623_A5_refs,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC3949,J_A+A_631_A38_tablea1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC3949,J_A+A_631_A38_tableb1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC3953,J_A+A_622_A132_fither,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC3953,J_A+A_622_A132_fitw1,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC3953,J_A+A_623_A5_dp-hi,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC3953,J_A+A_623_A5_dp-lr,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC3953,J_A+A_623_A5_dp-mg,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC3953,J_A+A_623_A5_dp-mr,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC3953,J_A+A_623_A5_refs,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC3953,J_A+A_631_A38_tablea1,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC3953,J_A+A_631_A38_tableb1,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC3972,J_A+A_622_A132_fither,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC3972,J_A+A_622_A132_fitw1,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC3972,J_A+A_623_A5_dp-hi,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC3972,J_A+A_623_A5_dp-lr,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC3972,J_A+A_623_A5_dp-mg,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC3972,J_A+A_623_A5_dp-mr,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC3972,J_A+A_623_A5_refs,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC3972,J_A+A_631_A38_tablea1,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC3972,J_A+A_631_A38_tableb1,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC3992,J_A+A_622_A132_fither,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC3992,J_A+A_622_A132_fitw1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC3992,J_A+A_623_A5_dp-hi,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC3992,J_A+A_623_A5_dp-lr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC3992,J_A+A_623_A5_dp-mg,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC3992,J_A+A_623_A5_dp-mr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC3992,J_A+A_623_A5_refs,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC3992,J_A+A_631_A38_tablea1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC3992,J_A+A_631_A38_tableb1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4010,J_A+A_622_A132_fither,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4010,J_A+A_622_A132_fitw1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4010,J_A+A_623_A5_dp-hi,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4010,J_A+A_623_A5_dp-lr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4010,J_A+A_623_A5_dp-mg,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4010,J_A+A_623_A5_dp-mr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4010,J_A+A_623_A5_refs,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4010,J_A+A_631_A38_tablea1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4010,J_A+A_631_A38_tableb1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4013,J_A+A_622_A132_fither,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4013,J_A+A_622_A132_fitw1,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4013,J_A+A_623_A5_dp-hi,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4013,J_A+A_623_A5_dp-lr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4013,J_A+A_623_A5_dp-mg,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4013,J_A+A_623_A5_dp-mr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4013,J_A+A_623_A5_refs,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4013,J_A+A_631_A38_tablea1,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4013,J_A+A_631_A38_tableb1,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4051,J_A+A_622_A132_fither,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4051,J_A+A_622_A132_fitw1,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4051,J_A+A_623_A5_dp-hi,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4051,J_A+A_623_A5_dp-lr,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4051,J_A+A_623_A5_dp-mg,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4051,J_A+A_623_A5_dp-mr,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4051,J_A+A_623_A5_refs,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4051,J_A+A_631_A38_tablea1,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4051,J_A+A_631_A38_tableb1,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4068,J_A+A_622_A132_fither,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4068,J_A+A_622_A132_fitw1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4068,J_A+A_623_A5_dp-hi,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4068,J_A+A_623_A5_dp-lr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4068,J_A+A_623_A5_dp-mg,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4068,J_A+A_623_A5_dp-mr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4068,J_A+A_623_A5_refs,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4068,J_A+A_631_A38_tablea1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4068,J_A+A_631_A38_tableb1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4085,J_A+A_622_A132_fither,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4085,J_A+A_622_A132_fitw1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4085,J_A+A_623_A5_dp-hi,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4085,J_A+A_623_A5_dp-lr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4085,J_A+A_623_A5_dp-mg,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4085,J_A+A_623_A5_dp-mr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4085,J_A+A_623_A5_refs,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4085,J_A+A_631_A38_tablea1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4085,J_A+A_631_A38_tableb1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4088,J_A+A_622_A132_fither,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4088,J_A+A_622_A132_fitw1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4088,J_A+A_623_A5_dp-hi,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4088,J_A+A_623_A5_dp-lr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4088,J_A+A_623_A5_dp-mg,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4088,J_A+A_623_A5_dp-mr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4088,J_A+A_623_A5_refs,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4088,J_A+A_631_A38_tablea1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4088,J_A+A_631_A38_tableb1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4100,J_A+A_622_A132_fither,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4100,J_A+A_622_A132_fitw1,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4100,J_A+A_623_A5_dp-hi,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4100,J_A+A_623_A5_dp-lr,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4100,J_A+A_623_A5_dp-mg,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4100,J_A+A_623_A5_dp-mr,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4100,J_A+A_623_A5_refs,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4100,J_A+A_631_A38_tablea1,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4100,J_A+A_631_A38_tableb1,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4138,J_A+A_622_A132_fither,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4138,J_A+A_622_A132_fitw1,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4138,J_A+A_623_A5_dp-hi,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4138,J_A+A_623_A5_dp-lr,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4138,J_A+A_623_A5_dp-mg,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4138,J_A+A_623_A5_dp-mr,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4138,J_A+A_623_A5_refs,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4138,J_A+A_631_A38_tablea1,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4138,J_A+A_631_A38_tableb1,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4157,J_A+A_622_A132_fither,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4157,J_A+A_622_A132_fitw1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4157,J_A+A_623_A5_dp-hi,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4157,J_A+A_623_A5_dp-lr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4157,J_A+A_623_A5_dp-mg,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4157,J_A+A_623_A5_dp-mr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4157,J_A+A_623_A5_refs,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4157,J_A+A_631_A38_tablea1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4157,J_A+A_631_A38_tableb1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4183,J_A+A_622_A132_fither,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4183,J_A+A_622_A132_fitw1,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4183,J_A+A_623_A5_dp-hi,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4183,J_A+A_623_A5_dp-lr,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4183,J_A+A_623_A5_dp-mg,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4183,J_A+A_623_A5_dp-mr,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4183,J_A+A_623_A5_refs,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4183,J_A+A_631_A38_tablea1,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4183,J_A+A_631_A38_tableb1,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4214,J_A+A_622_A132_fither,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4214,J_A+A_622_A132_fitw1,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4214,J_A+A_623_A5_dp-hi,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4214,J_A+A_623_A5_dp-lr,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4214,J_A+A_623_A5_dp-mg,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4214,J_A+A_623_A5_dp-mr,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4214,J_A+A_623_A5_refs,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4214,J_A+A_631_A38_tablea1,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4214,J_A+A_631_A38_tableb1,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4217,J_A+A_622_A132_fither,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4217,J_A+A_622_A132_fitw1,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4217,J_A+A_623_A5_dp-hi,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4217,J_A+A_623_A5_dp-lr,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4217,J_A+A_623_A5_dp-mg,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4217,J_A+A_623_A5_dp-mr,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4217,J_A+A_623_A5_refs,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4217,J_A+A_631_A38_tablea1,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4217,J_A+A_631_A38_tableb1,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4389,J_A+A_622_A132_fither,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4389,J_A+A_622_A132_fitw1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4389,J_A+A_623_A5_dp-hi,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4389,J_A+A_623_A5_dp-lr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4389,J_A+A_623_A5_dp-mg,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4389,J_A+A_623_A5_dp-mr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4389,J_A+A_623_A5_refs,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4389,J_A+A_631_A38_tablea1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4389,J_A+A_631_A38_tableb1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4559,J_A+A_622_A132_fither,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4559,J_A+A_622_A132_fitw1,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4559,J_A+A_623_A5_dp-hi,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4559,J_A+A_623_A5_dp-lr,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4559,J_A+A_623_A5_dp-mg,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4559,J_A+A_623_A5_dp-mr,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4559,J_A+A_623_A5_refs,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC4559,J_A+A_631_A38_tablea1,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC4559,J_A+A_631_A38_tableb1,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC5005,J_A+A_622_A132_fither,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC5005,J_A+A_622_A132_fitw1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC5005,J_A+A_623_A5_dp-hi,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC5005,J_A+A_623_A5_dp-lr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC5005,J_A+A_623_A5_dp-mg,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC5005,J_A+A_623_A5_dp-mr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC5005,J_A+A_623_A5_refs,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC5005,J_A+A_631_A38_tablea1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC5005,J_A+A_631_A38_tableb1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC5033,J_A+A_622_A132_fither,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC5033,J_A+A_622_A132_fitw1,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC5033,J_A+A_623_A5_dp-hi,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC5033,J_A+A_623_A5_dp-lr,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC5033,J_A+A_623_A5_dp-mg,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC5033,J_A+A_623_A5_dp-mr,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC5033,J_A+A_623_A5_refs,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC5033,J_A+A_631_A38_tablea1,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC5033,J_A+A_631_A38_tableb1,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC5055,J_A+A_622_A132_fither,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC5055,J_A+A_622_A132_fitw1,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC5055,J_A+A_623_A5_dp-hi,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC5055,J_A+A_623_A5_dp-lr,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC5055,J_A+A_623_A5_dp-mg,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC5055,J_A+A_623_A5_dp-mr,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC5055,J_A+A_623_A5_refs,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC5055,J_A+A_631_A38_tablea1,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC5055,J_A+A_631_A38_tableb1,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC5371,J_A+A_622_A132_fither,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC5371,J_A+A_622_A132_fitw1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC5371,J_A+A_623_A5_dp-hi,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC5371,J_A+A_623_A5_dp-lr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC5371,J_A+A_623_A5_dp-mg,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC5371,J_A+A_623_A5_dp-mr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC5371,J_A+A_623_A5_refs,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC5371,J_A+A_631_A38_tablea1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC5371,J_A+A_631_A38_tableb1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC5585,J_A+A_622_A132_fither,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC5585,J_A+A_622_A132_fitw1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC5585,J_A+A_623_A5_dp-hi,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC5585,J_A+A_623_A5_dp-lr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC5585,J_A+A_623_A5_dp-mg,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC5585,J_A+A_623_A5_dp-mr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC5585,J_A+A_623_A5_refs,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC5585,J_A+A_631_A38_tablea1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC5585,J_A+A_631_A38_tableb1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC5907,J_A+A_622_A132_fither,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC5907,J_A+A_622_A132_fitw1,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC5907,J_A+A_623_A5_dp-hi,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC5907,J_A+A_623_A5_dp-lr,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC5907,J_A+A_623_A5_dp-mg,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC5907,J_A+A_623_A5_dp-mr,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC5907,J_A+A_623_A5_refs,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC5907,J_A+A_631_A38_tablea1,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC5907,J_A+A_631_A38_tableb1,MATCHED_SOURCE_EVIDENCE,source_expansion_not_label_not_endpoint
NGC5985,J_A+A_622_A132_fither,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC5985,J_A+A_622_A132_fitw1,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC5985,J_A+A_623_A5_dp-hi,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC5985,J_A+A_623_A5_dp-lr,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
NGC5985,J_A+A_623_A5_dp-mg,NO_DIRECT_MATCH,source_expansion_not_label_not_endpoint
