variant_id,galaxy,split,n_points,rmse_tau_source_normalized_l2,rmse_tpg_v6,rmse_mond,claim_boundary,rmse_l2_weight_intake,source_norm_minus_old_l2_intake,source_norm_minus_tpg_v6,source_norm_minus_mond,source_norm_beats_old_l2_intake,source_norm_beats_tpg_v6,source_norm_beats_mond
no_proxy_gate_0p00,UGC07125,train,13,23.61050081759611,23.50738158433897,30.744216898994726,tau_side_source_normalization_sensitivity_not_model_selection,21.704699496481194,1.905801321114918,0.1031192332571429,-7.133716081398614,False,False,True
no_proxy_gate_0p00,UGC07232,train,4,5.441467105297166,4.330516350390615,4.2010085891531075,tau_side_source_normalization_sensitivity_not_model_selection,6.488737231787711,-1.0472701264905453,1.1109507549065505,1.2404585161440584,True,False,False
no_proxy_gate_0p00,UGC07323,train,10,14.191899950478982,7.870558254421247,9.408514005252675,tau_side_source_normalization_sensitivity_not_model_selection,10.14153546927387,4.050364481205111,6.321341696057735,4.783385945226307,False,False,False
no_proxy_gate_0p00,UGC07399,train,10,27.291983840378215,29.951109537180738,27.270722350345288,tau_side_source_normalization_sensitivity_not_model_selection,29.122311789828107,-1.8303279494498916,-2.6591256968025228,0.0212614900329271,True,True,False
no_proxy_gate_0p00,UGC07524,train,31,5.711944111126251,5.168715146792566,7.393493259839208,tau_side_source_normalization_sensitivity_not_model_selection,5.192516114689862,0.5194279964363888,0.543228964333685,-1.681549148712957,False,False,True
no_proxy_gate_0p00,UGC07559,train,7,7.505080116791336,8.085663881075234,10.488763467566779,tau_side_source_normalization_sensitivity_not_model_selection,7.933735142360967,-0.42865502556963087,-0.5805837642838982,-2.9836833507754426,True,True,True
no_proxy_gate_0p00,UGC07608,train,8,11.434296501873854,11.086952972273936,7.643350201540864,tau_side_source_normalization_sensitivity_not_model_selection,11.626123100465469,-0.19182659859161433,0.3473435295999181,3.7909463003329904,True,False,False
no_proxy_gate_0p00,UGC07690,train,7,4.130794331268711,4.60175903715822,6.229715228813062,tau_side_source_normalization_sensitivity_not_model_selection,4.4363543911016174,-0.30556005983290646,-0.470964705889509,-2.0989208975443514,True,True,True
no_proxy_gate_0p00,UGC07866,train,7,6.649322998055149,5.7383846888435865,8.109464129446401,tau_side_source_normalization_sensitivity_not_model_selection,7.195023293297549,-0.5457002952423995,0.9109383092115628,-1.4601411313912518,True,False,True
no_proxy_gate_0p00,UGC08286,train,17,12.003148568967655,14.190503497341913,11.134978355570606,tau_side_source_normalization_sensitivity_not_model_selection,13.720139144114569,-1.716990575146914,-2.1873549283742584,0.8681702133970486,True,True,False
no_proxy_gate_0p00,UGC08490,train,30,10.615794889944539,12.750079284525583,8.782045083335015,tau_side_source_normalization_sensitivity_not_model_selection,12.38905897834557,-1.7732640884010316,-2.1342843945810444,1.8337498066095232,True,True,False
no_proxy_gate_0p00,UGC08550,train,11,4.898630775231236,6.06335307483473,3.445739243845035,tau_side_source_normalization_sensitivity_not_model_selection,5.516036130117249,-0.6174053548860128,-1.1647222996034934,1.4528915313862014,True,True,False
no_proxy_gate_0p00,UGC08837,train,8,10.799746678262647,11.823039060545453,14.631810600470736,tau_side_source_normalization_sensitivity_not_model_selection,11.11024458157365,-0.3104979033110027,-1.023292382282806,-3.8320639222080892,True,True,True
no_proxy_gate_0p00,UGC09037,train,22,51.29731337917479,35.08096095482696,38.28976483562106,tau_side_source_normalization_sensitivity_not_model_selection,35.949333454542575,15.347979924632213,16.216352424347825,13.007548543553732,False,False,False
no_proxy_gate_0p00,UGC09133,train,68,36.643598605037965,17.439689160530865,21.296066784163067,tau_side_source_normalization_sensitivity_not_model_selection,17.508027314218538,19.135571290819428,19.2039094445071,15.347531820874899,False,False,False
no_proxy_gate_0p00,UGC09992,train,5,11.86153946110635,12.419100947372682,15.349374013313273,tau_side_source_normalization_sensitivity_not_model_selection,11.978897972743242,-0.11735851163689226,-0.5575614862663318,-3.487834552206923,True,True,True
no_proxy_gate_0p00,UGC10310,train,7,6.0654304418875205,6.026738625872166,8.025462221912084,tau_side_source_normalization_sensitivity_not_model_selection,5.996785205851747,0.06864523603577322,0.038691816015354874,-1.960031780024564,False,False,True
no_proxy_gate_0p00,UGC11455,train,36,25.866666473483136,14.4032869987777,16.72257736917739,tau_side_source_normalization_sensitivity_not_model_selection,14.53391412848184,11.332752345001296,11.463379474705436,9.144089104305746,False,False,False
no_proxy_gate_0p00,UGC11557,train,12,42.32020628365321,32.96981266846553,34.503675638220066,tau_side_source_normalization_sensitivity_not_model_selection,34.67928261004577,7.640923673607439,9.350393615187677,7.81653064543314,False,False,False
no_proxy_gate_0p00,UGC11820,train,10,5.758959747323512,5.218621983502207,9.228226219817985,tau_side_source_normalization_sensitivity_not_model_selection,5.639225532039028,0.11973421528448469,0.5403377638213049,-3.469266472494473,False,False,True
no_proxy_gate_0p00,UGC12632,train,15,5.7103194201485215,6.032106398984771,7.673706532829834,tau_side_source_normalization_sensitivity_not_model_selection,5.8500062267676,-0.1396868066190784,-0.32178697883624974,-1.9633871126813123,True,True,True
no_proxy_gate_0p00,UGC12732,train,16,7.893987504911275,7.718129754895397,6.818578331328152,tau_side_source_normalization_sensitivity_not_model_selection,9.14130504891053,-1.2473175439992552,0.17585775001587756,1.0754091735831226,True,False,False
no_proxy_gate_0p00,UGCA281,train,7,2.9072425820557206,1.9407170239409501,2.958109044402935,tau_side_source_normalization_sensitivity_not_model_selection,4.114038111550263,-1.2067955294945425,0.9665255581147705,-0.05086646234721437,True,False,True
no_proxy_gate_0p00,UGCA442,train,8,4.626237996747888,5.207292467615204,3.4784865920272874,tau_side_source_normalization_sensitivity_not_model_selection,4.967912018687803,-0.34167402193991503,-0.5810544708673158,1.147751404720601,True,True,False
weak_proxy_gate_0p20,CamB,holdout,9,14.205809527830237,13.63779853730796,15.623524086441458,tau_side_source_normalization_sensitivity_not_model_selection,15.773375142407724,-1.5675656145774877,0.5680109905222768,-1.4177145586112214,True,False,True
weak_proxy_gate_0p20,ESO116-G012,holdout,15,8.096301246253413,11.508201668011028,9.108666488881621,tau_side_source_normalization_sensitivity_not_model_selection,10.754558922826297,-2.658257676572884,-3.4119004217576148,-1.0123652426282082,True,True,True
weak_proxy_gate_0p20,F561-1,holdout,6,33.73196559002089,28.55685188052471,32.526019723976546,tau_side_source_normalization_sensitivity_not_model_selection,30.72961132456212,3.00235426545877,5.1751137094961805,1.2059458660443454,False,False,False
weak_proxy_gate_0p20,F563-1,holdout,17,22.560609689346666,24.695833689633552,18.44568739642176,tau_side_source_normalization_sensitivity_not_model_selection,24.353860854926513,-1.7932511655798464,-2.135224000286886,4.114922292924906,True,True,False
weak_proxy_gate_0p20,F568-1,holdout,12,29.009150317158717,33.500610533676024,29.974188853658532,tau_side_source_normalization_sensitivity_not_model_selection,31.176877091120875,-2.1677267739621584,-4.491460216517307,-0.9650385364998151,True,True,True
weak_proxy_gate_0p20,IC2574,holdout,34,7.714382506433707,7.5138151552258,13.51316984455882,tau_side_source_normalization_sensitivity_not_model_selection,25.05305541471972,-17.33867290828601,0.2005673512079067,-5.798787338125114,True,False,True
weak_proxy_gate_0p20,IC4202,holdout,32,27.103468692189235,26.101514959176914,26.12803028857914,tau_side_source_normalization_sensitivity_not_model_selection,26.05888267438966,1.044586017799574,1.0019537330123214,0.9754384036100952,False,False,False
weak_proxy_gate_0p20,NGC0024,holdout,29,23.451231947000664,22.157814084096987,20.65262257294937,tau_side_source_normalization_sensitivity_not_model_selection,21.692224929876502,1.759007017124162,1.2934178629036772,2.7986093740512956,False,False,False
weak_proxy_gate_0p20,NGC2683,holdout,11,14.041707644021006,10.314830339812675,14.151015414510422,tau_side_source_normalization_sensitivity_not_model_selection,11.450848580050405,2.5908590639706013,3.7268773042083314,-0.10930777048941565,False,False,True
weak_proxy_gate_0p20,NGC3726,holdout,12,30.763713247983883,23.631876746434497,26.325344741169783,tau_side_source_normalization_sensitivity_not_model_selection,26.51090685077883,4.2528063972050525,7.131836501549387,4.4383685068141006,False,False,False
weak_proxy_gate_0p20,NGC3949,holdout,7,14.278198381956717,8.950158230683527,11.297904622428334,tau_side_source_normalization_sensitivity_not_model_selection,24.44325259103885,-10.165054209082133,5.328040151273189,2.980293759528383,True,False,False
weak_proxy_gate_0p20,NGC3972,holdout,10,6.132378033509611,7.806428086864266,6.774747860896815,tau_side_source_normalization_sensitivity_not_model_selection,13.92630563477123,-7.793927601261619,-1.6740500533546552,-0.6423698273872036,True,True,True
weak_proxy_gate_0p20,NGC4013,holdout,36,15.042607094597615,12.273912532057183,14.334222058319126,tau_side_source_normalization_sensitivity_not_model_selection,12.507084507992706,2.535522586604909,2.768694562540432,0.7083850362784894,False,False,False
weak_proxy_gate_0p20,NGC4088,holdout,12,46.859666649419516,38.98773649865968,42.18384581680386,tau_side_source_normalization_sensitivity_not_model_selection,42.56348032525069,4.296186324168829,7.871930150759837,4.675820832615656,False,False,False
weak_proxy_gate_0p20,NGC4183,holdout,23,7.695378582238265,6.489693491114096,10.354993594406714,tau_side_source_normalization_sensitivity_not_model_selection,9.741644276499994,-2.046265694261728,1.2056850911241694,-2.659615012168449,True,False,True
weak_proxy_gate_0p20,NGC4214,holdout,14,17.044465945022218,17.991047303306434,15.27888150484993,tau_side_source_normalization_sensitivity_not_model_selection,24.67008828870912,-7.625622343686903,-0.9465813582842166,1.7655844401722884,True,True,False
weak_proxy_gate_0p20,NGC4389,holdout,6,42.89236494586057,46.55692853885728,48.50110279830857,tau_side_source_normalization_sensitivity_not_model_selection,46.27429572913639,-3.38193078327582,-3.664563592996707,-5.608737852448002,True,True,True
weak_proxy_gate_0p20,NGC5907,holdout,19,18.295277382482805,16.785509985459306,18.59536481497724,tau_side_source_normalization_sensitivity_not_model_selection,16.72953347222077,1.5657439102620359,1.5097673970234986,-0.30008743249443626,False,False,True
weak_proxy_gate_0p20,NGC5985,holdout,33,66.26970189398078,72.28739039126062,69.40357999391347,tau_side_source_normalization_sensitivity_not_model_selection,71.09345366054956,-4.823751766568776,-6.017688497279835,-3.133878099932687,True,True,True
weak_proxy_gate_0p20,NGC6789,holdout,4,15.23329120301355,15.897752239176857,15.396246199577478,tau_side_source_normalization_sensitivity_not_model_selection,14.089331192642511,1.143960010371039,-0.6644610361633063,-0.16295499656392742,False,True,True
weak_proxy_gate_0p20,NGC6946,holdout,58,34.16143133866352,15.025447425206579,17.728143095419597,tau_side_source_normalization_sensitivity_not_model_selection,20.948752064502973,13.212679274160546,19.13598391345694,16.433288243243922,False,False,False
weak_proxy_gate_0p20,NGC7331,holdout,36,43.558943369390136,25.485065060071012,29.311675230419702,tau_side_source_normalization_sensitivity_not_model_selection,26.764221798862284,16.79472157052785,18.073878309319124,14.247268138970433,False,False,False
weak_proxy_gate_0p20,UGC00731,holdout,12,12.092345237998288,12.845453066903099,11.466827035781066,tau_side_source_normalization_sensitivity_not_model_selection,12.523488983592612,-0.43114374559432456,-0.7531078289048114,0.6255182022172221,True,True,False
weak_proxy_gate_0p20,UGC00891,holdout,5,5.793586274080085,5.958365558298525,7.682081654505746,tau_side_source_normalization_sensitivity_not_model_selection,5.812976613743893,-0.019390339663807765,-0.16477928421844013,-1.8884953804256606,True,True,True
weak_proxy_gate_0p20,UGC02023,holdout,5,16.85632560191673,12.198048884046239,13.979836766957423,tau_side_source_normalization_sensitivity_not_model_selection,15.30026431538294,1.5560612865337902,4.658276717870491,2.876488834959307,False,False,False
weak_proxy_gate_0p20,UGC02259,holdout,8,14.311648792001202,16.43514083306515,13.66144175213647,tau_side_source_normalization_sensitivity_not_model_selection,15.926795760580909,-1.6151469685797064,-2.1234920410639493,0.6502070398647319,True,True,False
weak_proxy_gate_0p20,UGC03580,holdout,47,34.626626539675215,25.49452615076704,27.172706555031343,tau_side_source_normalization_sensitivity_not_model_selection,26.623336512958986,8.003290026716229,9.132100388908174,7.453919984643871,False,False,False
weak_proxy_gate_0p20,UGC04305,holdout,22,24.566188714257148,23.999621706482884,26.588364190715332,tau_side_source_normalization_sensitivity_not_model_selection,57.46023051372418,-32.89404179946703,0.5665670077742639,-2.022175476458184,True,False,True
weak_proxy_gate_0p20,UGC04499,holdout,9,5.339313384052486,6.040634191372928,8.985021588452573,tau_side_source_normalization_sensitivity_not_model_selection,5.397304499008665,-0.057991114956179146,-0.7013208073204424,-3.645708204400088,True,True,True
weak_proxy_gate_0p20,UGC05414,holdout,6,8.373572955808514,6.4008126343112375,8.261884143933315,tau_side_source_normalization_sensitivity_not_model_selection,7.455645261144433,0.9179276946640815,1.9727603214972769,0.11168881187519908,False,False,False
weak_proxy_gate_0p20,UGC05716,holdout,12,4.803937609384763,5.844868825954693,5.605647282808069,tau_side_source_normalization_sensitivity_not_model_selection,5.702170825248938,-0.8982332158641748,-1.0409312165699296,-0.8017096734233053,True,True,True
weak_proxy_gate_0p20,UGC05829,holdout,11,6.2350494528480835,6.222677845510406,8.606905396927852,tau_side_source_normalization_sensitivity_not_model_selection,6.220924516996659,0.014124935851424603,0.012371607337677837,-2.371855944079768,False,False,True
weak_proxy_gate_0p20,UGC05986,holdout,15,13.393211523490374,17.532159853325275,15.059299363743824,tau_side_source_normalization_sensitivity_not_model_selection,16.856878883305757,-3.4636673598153838,-4.138948329834902,-1.66608784025345,True,True,True
weak_proxy_gate_0p20,UGC06818,holdout,8,11.808264100238986,12.386120759877572,13.66362183441789,tau_side_source_normalization_sensitivity_not_model_selection,11.90895045377944,-0.10068635354045341,-0.5778566596385861,-1.855357734178904,True,True,True
weak_proxy_gate_0p20,UGC06917,holdout,11,7.395836693036465,6.430936477869006,4.61507933369384,tau_side_source_normalization_sensitivity_not_model_selection,7.341476384447996,0.05436030858846852,0.964900215167459,2.7807573593426245,False,False,False
weak_proxy_gate_0p20,UGC06983,holdout,17,11.82318278193178,11.036839059186455,9.148970751386091,tau_side_source_normalization_sensitivity_not_model_selection,12.385460782501298,-0.5622780005695169,0.7863437227453254,2.6742120305456893,True,False,False
weak_proxy_gate_0p20,UGC07151,holdout,11,5.739643785677095,4.3119123214161394,5.615951252005322,tau_side_source_normalization_sensitivity_not_model_selection,4.641822879680751,1.0978209059963442,1.4277314642609555,0.12369253367177269,False,False,False
weak_proxy_gate_0p20,UGC07261,holdout,7,5.929997028428442,4.296839337715027,4.6168185611277694,tau_side_source_normalization_sensitivity_not_model_selection,4.120854225707304,1.809142802721138,1.633157690713415,1.3131784673006726,False,False,False
weak_proxy_gate_0p20,UGC07577,holdout,9,9.985146362222363,10.601721967205515,13.125766123408509,tau_side_source_normalization_sensitivity_not_model_selection,11.543046063508982,-1.557899701286619,-0.6165756049831526,-3.140619761186146,True,True,True
weak_proxy_gate_0p20,UGC07603,holdout,12,8.465076343161524,9.318897295784359,6.8156573361002755,tau_side_source_normalization_sensitivity_not_model_selection,8.654986419079288,-0.18991007591776388,-0.8538209526228346,1.6494190070612484,True,True,False
weak_proxy_gate_0p20,UGC08699,holdout,41,11.023838517259502,15.184307759904634,13.478161966003247,tau_side_source_normalization_sensitivity_not_model_selection,14.866158341353142,-3.8423198240936394,-4.1604692426451315,-2.454323448743745,True,True,True
weak_proxy_gate_0p20,UGC11914,holdout,65,22.168960821504196,33.820143068839116,30.19760108867859,tau_side_source_normalization_sensitivity_not_model_selection,33.17967170999526,-11.010710888491065,-11.65118224733492,-8.028640267174392,True,True,True
weak_proxy_gate_0p20,UGC12506,holdout,31,34.331022596570776,40.697842583379504,38.12269540109571,tau_side_source_normalization_sensitivity_not_model_selection,40.90589445157975,-6.574871855008972,-6.3668199868087285,-3.7916728045249357,True,True,True
weak_proxy_gate_0p20,UGCA444,holdout,36,3.2654593843139783,3.0580094444767805,4.92757139254757,tau_side_source_normalization_sensitivity_not_model_selection,3.7481718465386815,-0.4827124622247032,0.20744993983719784,-1.6621120082335916,True,False,True
weak_proxy_gate_0p20,D512-2,train,4,2.5139498188497846,2.5139498188497846,6.561883790113319,tau_side_source_normalization_sensitivity_not_model_selection,54.680307650513306,-52.16635783166352,0.0,-4.047933971263534,True,False,True
weak_proxy_gate_0p20,D564-8,train,6,3.399294537690645,3.399294537690645,7.16409055590109,tau_side_source_normalization_sensitivity_not_model_selection,2.653460866271324,0.7458336714193212,0.0,-3.764796018210445,False,False,True
weak_proxy_gate_0p20,D631-7,train,16,10.35809255392164,10.35809255392164,10.521817679771978,tau_side_source_normalization_sensitivity_not_model_selection,10.51780642966014,-0.15971387573850038,0.0,-0.1637251258503376,True,False,True
weak_proxy_gate_0p20,DDO064,train,14,3.8809545905130953,2.7332917850477236,3.548332793859171,tau_side_source_normalization_sensitivity_not_model_selection,5.443535706033468,-1.5625811155203726,1.1476628054653717,0.3326217966539242,True,False,False
weak_proxy_gate_0p20,DDO154,train,12,3.3346850736320617,3.544983778635305,4.451832612674567,tau_side_source_normalization_sensitivity_not_model_selection,3.3375595690290205,-0.0028744953969588316,-0.2102987050032432,-1.117147539042505,True,True,True
weak_proxy_gate_0p20,DDO161,train,31,14.986272852859083,13.579219703882607,18.569662825271475,tau_side_source_normalization_sensitivity_not_model_selection,13.723814218849023,1.2624586340100592,1.407053148976475,-3.5833899724123928,False,False,True
weak_proxy_gate_0p20,DDO168,train,10,7.251142714537757,6.727638673752554,7.879974549733663,tau_side_source_normalization_sensitivity_not_model_selection,7.120768721744281,0.1303739927934755,0.5235040407852027,-0.6288318351959061,False,False,True
weak_proxy_gate_0p20,DDO170,train,8,8.836153371120625,7.480201139884626,14.370201282342645,tau_side_source_normalization_sensitivity_not_model_selection,7.504501016528399,1.3316523545922259,1.3559522312359995,-5.53404791122202,False,False,True
weak_proxy_gate_0p20,ESO079-G014,train,15,10.176451495122476,12.522654026496923,11.397542407404476,tau_side_source_normalization_sensitivity_not_model_selection,12.186790566897496,-2.01033907177502,-2.3462025313744466,-1.2210909122819995,True,True,True
weak_proxy_gate_0p20,ESO444-G084,train,7,13.31896735864912,13.917114692092932,10.513209179623457,tau_side_source_normalization_sensitivity_not_model_selection,13.024005605195304,0.2949617534538156,-0.5981473334438121,2.8057581790256627,False,True,False
weak_proxy_gate_0p20,ESO563-G021,train,30,34.94371681739501,47.72714916375959,44.48667176928297,tau_side_source_normalization_sensitivity_not_model_selection,47.62781180262277,-12.684094985227766,-12.783432346364584,-9.542954951887964,True,True,True
weak_proxy_gate_0p20,F563-V1,train,6,24.889327344930603,23.66949222725619,29.338957960123544,tau_side_source_normalization_sensitivity_not_model_selection,24.185722088310527,0.7036052566200759,1.219835117674414,-4.449630615192941,False,False,True
weak_proxy_gate_0p20,F563-V2,train,10,23.935076955488874,26.238947803350438,23.428832485173935,tau_side_source_normalization_sensitivity_not_model_selection,25.186946416897033,-1.251869461408159,-2.303870847861564,0.5062444703149396,True,True,False
weak_proxy_gate_0p20,F565-V2,train,7,11.04270778762444,11.960771688430881,6.916649069723871,tau_side_source_normalization_sensitivity_not_model_selection,11.698062166805126,-0.655354379180686,-0.9180639008064411,4.12605871790057,True,True,False
weak_proxy_gate_0p20,F567-2,train,5,16.61599099615324,14.016635993218337,19.406231954265397,tau_side_source_normalization_sensitivity_not_model_selection,16.22869903613856,0.3872919600146787,2.599355002934903,-2.7902409581121574,False,False,True
weak_proxy_gate_0p20,F568-3,train,18,7.309450523854006,9.11490703879206,7.976415983117765,tau_side_source_normalization_sensitivity_not_model_selection,7.860002856544251,-0.5505523326902448,-1.8054565149380535,-0.6669654592637588,True,True,True
weak_proxy_gate_0p20,F568-V1,train,15,24.85923744716944,29.877210479611758,25.762065140172663,tau_side_source_normalization_sensitivity_not_model_selection,27.48853157033532,-2.6292941231658773,-5.017973032442317,-0.9028276930032213,True,True,True
weak_proxy_gate_0p20,F571-8,train,13,28.11600214522149,30.175376192122503,28.290592925853005,tau_side_source_normalization_sensitivity_not_model_selection,29.758271974218054,-1.6422698289965645,-2.059374046901013,-0.17459078063151523,True,True,True
weak_proxy_gate_0p20,F571-V1,train,7,3.6479812710241677,3.5735232878164758,6.360130039546406,tau_side_source_normalization_sensitivity_not_model_selection,3.5769628763078303,0.07101839471633742,0.07445798320769192,-2.7121487685222383,False,False,True
weak_proxy_gate_0p20,F574-1,train,14,7.290738294265652,11.820788616096635,8.776912560877792,tau_side_source_normalization_sensitivity_not_model_selection,9.94379058780138,-2.653052293535729,-4.530050321830983,-1.4861742666121396,True,True,True
weak_proxy_gate_0p20,F574-2,train,5,37.044997919871385,32.6388165436646,38.74115873241575,tau_side_source_normalization_sensitivity_not_model_selection,35.20922291232126,1.8357750075501258,4.406181376206781,-1.6961608125443632,False,False,True
weak_proxy_gate_0p20,F579-V1,train,14,15.191072295359895,19.63941142103888,18.38890176475787,tau_side_source_normalization_sensitivity_not_model_selection,18.3734345340946,-3.1823622387347044,-4.448339125678984,-3.1978294693979734,True,True,True
weak_proxy_gate_0p20,F583-1,train,25,11.462665091141819,13.297286773674033,10.320140273858495,tau_side_source_normalization_sensitivity_not_model_selection,10.359993146223935,1.1026719449178835,-1.8346216825322141,1.1425248172833236,False,True,False
weak_proxy_gate_0p20,F583-4,train,12,5.815469055766268,2.089348476842753,5.381087823103697,tau_side_source_normalization_sensitivity_not_model_selection,4.070396257323441,1.745072798442827,3.7261205789235152,0.4343812326625711,False,False,False
weak_proxy_gate_0p20,KK98-251,train,15,8.635473714889743,8.181219377823203,10.870651981388162,tau_side_source_normalization_sensitivity_not_model_selection,9.438586192012098,-0.8031124771223546,0.4542543370665406,-2.235178266498419,True,False,True
weak_proxy_gate_0p20,NGC0055,train,21,12.169014804956378,13.646013162608714,17.518196226309797,tau_side_source_normalization_sensitivity_not_model_selection,12.15629174276546,0.012723062190918455,-1.4769983576523362,-5.3491814213534195,False,True,True
weak_proxy_gate_0p20,NGC0100,train,21,7.4800183372235445,7.537919334963079,6.061732881040405,tau_side_source_normalization_sensitivity_not_model_selection,7.66544892858323,-0.18543059135968587,-0.05790099773953461,1.4182854561831393,True,True,False
weak_proxy_gate_0p20,NGC0247,train,26,4.4896533578950395,3.866312004062215,5.475417572666649,tau_side_source_normalization_sensitivity_not_model_selection,4.632925839593893,-0.14327248169885376,0.6233413538328243,-0.9857642147716099,True,False,True
weak_proxy_gate_0p20,NGC0289,train,28,18.07949259104207,13.44827134683854,23.595309185371484,tau_side_source_normalization_sensitivity_not_model_selection,13.01907117049023,5.0604214205518385,4.6312212442035285,-5.515816594329415,False,False,True
weak_proxy_gate_0p20,NGC0300,train,25,8.81638797940889,9.83189803567648,5.607034629923943,tau_side_source_normalization_sensitivity_not_model_selection,9.176325389390442,-0.3599374099815513,-1.0155100562675887,3.2093533494849478,True,True,False
weak_proxy_gate_0p20,NGC0801,train,13,44.80352525126211,31.348134413644825,35.306528941160416,tau_side_source_normalization_sensitivity_not_model_selection,31.515891501543543,13.287633749718566,13.455390837617283,9.496996310101693,False,False,False
weak_proxy_gate_0p20,NGC0891,train,18,42.51307728377752,29.637636010909365,32.67571266789567,tau_side_source_normalization_sensitivity_not_model_selection,31.76658393864167,10.74649334513585,12.875441272868155,9.837364615881853,False,False,False
weak_proxy_gate_0p20,NGC1003,train,36,9.407492996258378,11.228797331872782,8.233924992844548,tau_side_source_normalization_sensitivity_not_model_selection,11.250705560607548,-1.8432125643491695,-1.8213043356144034,1.1735680034138305,True,True,False
weak_proxy_gate_0p20,NGC1090,train,24,20.91670306413508,15.259685358845738,18.764009439287914,tau_side_source_normalization_sensitivity_not_model_selection,17.324246875179945,3.5924561889551363,5.657017705289343,2.152693624847167,False,False,False
weak_proxy_gate_0p20,NGC1705,train,14,19.82709989220095,20.59864390810048,16.95201559286103,tau_side_source_normalization_sensitivity_not_model_selection,28.548680919648444,-8.721581027447495,-0.7715440158995328,2.8750842993399175,True,True,False
weak_proxy_gate_0p20,NGC2366,train,26,9.350048441732246,8.175530891777854,11.387781875806942,tau_side_source_normalization_sensitivity_not_model_selection,8.82073886305878,0.5293095786734661,1.174517549954393,-2.0377334340746955,False,False,True
weak_proxy_gate_0p20,NGC2403,train,73,8.914510342229564,9.860995949284607,6.239762201686606,tau_side_source_normalization_sensitivity_not_model_selection,20.3190708946828,-11.404560552453235,-0.9464856070550436,2.674748140542958,True,True,False
weak_proxy_gate_0p20,NGC2841,train,50,49.492392443704205,59.09007494417434,53.02346081870857,tau_side_source_normalization_sensitivity_not_model_selection,58.21815690965729,-8.725764465953084,-9.597682500470135,-3.5310683750043665,True,True,True
weak_proxy_gate_0p20,NGC2903,train,34,24.99168285585633,24.362146162225375,24.96300377208502,tau_side_source_normalization_sensitivity_not_model_selection,24.29517547044317,0.6965073854131596,0.6295366936309534,0.028679083771308456,False,False,False
weak_proxy_gate_0p20,NGC2915,train,30,23.759327230493934,26.00786566771677,20.629433034344654,tau_side_source_normalization_sensitivity_not_model_selection,12.52400361934126,11.235323611152674,-2.2485384372228374,3.12989419614928,False,True,False
weak_proxy_gate_0p20,NGC2955,train,24,39.56646540547975,19.782113998497127,23.273161362253415,tau_side_source_normalization_sensitivity_not_model_selection,20.33458377501467,19.231881630465075,19.78435140698262,16.293304043226332,False,False,False
weak_proxy_gate_0p20,NGC2976,train,27,5.495485683854795,5.11693008193194,5.678104979086942,tau_side_source_normalization_sensitivity_not_model_selection,94.00551637055932,-88.51003068670452,0.3785556019228551,-0.18261929523214615,True,False,True
weak_proxy_gate_0p20,NGC2998,train,13,31.511275742001533,27.11504519134483,27.07347466768693,tau_side_source_normalization_sensitivity_not_model_selection,27.17257534230701,4.338700399694524,4.396230550656703,4.437801074314603,False,False,False
weak_proxy_gate_0p20,NGC3109,train,25,8.764723561539567,9.323880057063088,5.041785679362137,tau_side_source_normalization_sensitivity_not_model_selection,8.918324739341653,-0.15360117780208604,-0.5591564955235206,3.7229378821774297,True,True,False
weak_proxy_gate_0p20,NGC3198,train,43,8.685231128035928,7.704000492040528,11.179050056995646,tau_side_source_normalization_sensitivity_not_model_selection,10.31278908046636,-1.6275579524304309,0.9812306359954004,-2.4938189289597172,True,False,True
weak_proxy_gate_0p20,NGC3521,train,41,7.750988476034421,7.110920589361769,6.814883835390855,tau_side_source_normalization_sensitivity_not_model_selection,12.946674099741248,-5.195685623706827,0.6400678866726519,0.936104640643566,True,False,False
weak_proxy_gate_0p20,NGC3741,train,21,7.581882397415073,7.821498388140469,2.7212527031991094,tau_side_source_normalization_sensitivity_not_model_selection,7.127288876389404,0.45459352102566886,-0.23961599072539652,4.860629694215963,False,True,False
weak_proxy_gate_0p20,NGC3769,train,12,10.372063528907816,11.2553126000523,15.980528592616563,tau_side_source_normalization_sensitivity_not_model_selection,10.619032226200655,-0.24696869729283932,-0.8832490711444834,-5.608465063708747,True,True,True
weak_proxy_gate_0p20,NGC3877,train,13,24.31692910962538,22.419419150236873,23.91875443404216,tau_side_source_normalization_sensitivity_not_model_selection,27.27496303426724,-2.9580339246418603,1.8975099593885076,0.3981746755832205,True,False,False
weak_proxy_gate_0p20,NGC3893,train,10,7.114050257620094,7.421761571780209,6.883534927974165,tau_side_source_normalization_sensitivity_not_model_selection,5.57534309257808,1.5387071650420143,-0.3077113141601151,0.2305153296459288,False,True,False
weak_proxy_gate_0p20,NGC3917,train,17,6.334376325037293,6.899654025227952,6.637702160319162,tau_side_source_normalization_sensitivity_not_model_selection,8.765777766638974,-2.4314014416016816,-0.5652777001906593,-0.3033258352818695,True,True,True
weak_proxy_gate_0p20,NGC3953,train,8,12.959103836371021,10.449994650865388,10.343662263567392,tau_side_source_normalization_sensitivity_not_model_selection,11.933213714687202,1.025890121683819,2.5091091855056327,2.615441572803629,False,False,False
weak_proxy_gate_0p20,NGC3992,train,9,17.761796679129066,21.62991458359259,18.53931925672739,tau_side_source_normalization_sensitivity_not_model_selection,21.92399499350226,-4.162198314373192,-3.8681179044635243,-0.7775225775983223,True,True,True
