galaxy,split,formula_family,old_rmse_matched_family,old_rmse_wrong_family_mean,rmse_tpg_v6,rmse_mond,old_matched_minus_wrong_mean,old_matched_minus_tpg_v6,old_matched_minus_mond,old_matched_beats_wrong_mean,old_matched_beats_tpg_v6,old_matched_beats_mond,filled_rmse_matched_family,filled_rmse_wrong_family_mean,filled_matched_minus_wrong_mean,filled_matched_minus_tpg_v6,filled_matched_minus_mond,filled_matched_beats_wrong_mean,filled_matched_beats_tpg_v6,filled_matched_beats_mond,filled_minus_old_matched_rmse,filled_improves_matched_rmse,filled_minus_old_matched_minus_wrong,filled_improves_vs_wrong,filled_minus_old_matched_minus_tpg,filled_improves_vs_tpg,filled_minus_old_matched_minus_mond,filled_improves_vs_mond,claim_boundary
NGC2841,train,K_compact_finite,54.87724264138518,59.83992329998708,59.09007494417434,53.02346081870857,-4.962680658601897,-4.21283230278916,1.8537818226766092,True,True,False,54.87724264138518,59.83992329998708,-4.962680658601897,-4.21283230278916,1.8537818226766092,True,True,False,0.0,False,0.0,False,0.0,False,0.0,False,s4g75_filled_kernel_endpoint_stress_test_not_validation
NGC2903,train,K_thick_flared,24.47346324263098,25.253203135481424,24.362146162225375,24.96300377208502,-0.7797398928504435,0.1113170804056054,-0.4895405294540396,True,False,True,24.47346324263098,25.253203135481424,-0.7797398928504435,0.1113170804056054,-0.4895405294540396,True,False,True,0.0,False,0.0,False,0.0,False,0.0,False,s4g75_filled_kernel_endpoint_stress_test_not_validation
NGC2976,train,K_thick_flared,4.791806857705614,67.96264209749198,5.11693008193194,5.678104979086942,-63.17083523978636,-0.325123224226326,-0.8862981213813272,True,True,True,4.791806857705614,67.96264209749198,-63.17083523978636,-0.325123224226326,-0.8862981213813272,True,True,True,0.0,False,0.0,False,0.0,False,0.0,False,s4g75_filled_kernel_endpoint_stress_test_not_validation
NGC3198,train,K_thick_flared,7.680393768171026,13.186518430436294,7.704000492040528,11.179050056995646,-5.506124662265268,-0.023606723869502133,-3.4986562888246198,True,True,True,7.680393768171026,13.186518430436294,-5.506124662265268,-0.023606723869502133,-3.4986562888246198,True,True,True,0.0,False,0.0,False,0.0,False,0.0,False,s4g75_filled_kernel_endpoint_stress_test_not_validation
NGC3521,train,K_thick_flared,7.247916089313718,16.12850318349133,7.110920589361769,6.814883835390855,-8.88058709417761,0.13699549995194893,0.43303225392286304,True,False,False,7.247916089313718,16.12850318349133,-8.88058709417761,0.13699549995194893,0.43303225392286304,True,False,False,0.0,False,0.0,False,0.0,False,0.0,False,s4g75_filled_kernel_endpoint_stress_test_not_validation
NGC3726,holdout,K_thick_flared,22.32780920265615,26.68986153139954,23.631876746434497,26.325344741169783,-4.362052328743388,-1.3040675437783449,-3.997535538513631,True,True,True,22.79755522417089,27.046547218794966,-4.2489919946240775,-0.8343215222636076,-3.5277895169988938,True,True,True,0.4697460215147373,False,0.11306033411931082,False,0.4697460215147373,False,0.4697460215147373,False,s4g75_filled_kernel_endpoint_stress_test_not_validation
NGC3769,train,K_thick_flared,10.512927499323023,15.81809169696382,11.2553126000523,15.980528592616563,-5.3051641976407975,-0.7423851007292761,-5.46760109329354,True,True,True,10.512927499323025,15.81809169696382,-5.305164197640796,-0.7423851007292743,-5.467601093293538,True,True,True,1.7763568394002505e-15,False,1.7763568394002505e-15,False,1.7763568394002505e-15,False,1.7763568394002505e-15,False,s4g75_filled_kernel_endpoint_stress_test_not_validation
NGC3877,train,K_thick_flared,22.08734115885114,29.054377223358,22.419419150236873,23.91875443404216,-6.9670360645068605,-0.33207799138573435,-1.8314132751910215,True,True,True,22.08734115885114,29.054377223358,-6.9670360645068605,-0.33207799138573435,-1.8314132751910215,True,True,True,0.0,False,0.0,False,0.0,False,0.0,False,s4g75_filled_kernel_endpoint_stress_test_not_validation
NGC3893,train,K_thick_flared,8.268422939237203,9.843076276171802,7.421761571780209,6.883534927974165,-1.574653336934599,0.8466613674569938,1.3848880112630377,True,False,False,8.268422939237203,9.843076276171802,-1.574653336934599,0.8466613674569938,1.3848880112630377,True,False,False,0.0,False,0.0,False,0.0,False,0.0,False,s4g75_filled_kernel_endpoint_stress_test_not_validation
NGC3917,train,K_exponential_disk,8.631088151285468,13.57175782726017,6.899654025227952,6.637702160319162,-4.940669675974702,1.7314341260575157,1.9933859909663054,True,False,False,8.631088151285468,13.57175782726017,-4.940669675974702,1.7314341260575157,1.9933859909663054,True,False,False,0.0,False,0.0,False,0.0,False,0.0,False,s4g75_filled_kernel_endpoint_stress_test_not_validation
