galaxy,radius_kpc,velocity_km_s,velocity_error_km_s,v_gas_km_s,v_star_km_s,v_baryon_newton_km_s,figure_file,coordinate_calibration_uses_published_vobs
DDO_47,4.99,63.740002,2.1700283680899997,20.926881731084748,0.0,20.926881731084748,rMD_DH_DM_profiles_ddo47.pdf,True
DDO_47,5.21999908,63.490013712156,2.260029250914,21.106567174873387,0.0,21.106567174873387,rMD_DH_DM_profiles_ddo47.pdf,True
DDO_47,5.449998160000001,62.579997703602,2.310001412482,21.80692071486917,0.0,21.80692071486917,rMD_DH_DM_profiles_ddo47.pdf,True
DDO_47,5.67000227,62.530025542034,2.220000529658,21.98580499414261,0.0,21.98580499414261,rMD_DH_DM_profiles_ddo47.pdf,True
DDO_47,5.900001350000001,61.710010416303994,2.389995114992,21.81070154701645,0.0,21.81070154701645,rMD_DH_DM_profiles_ddo47.pdf,True
DDO_47,6.13000043,61.470029308773995,2.340022953424,21.10717471217245,0.0,21.10717471217245,rMD_DH_DM_profiles_ddo47.pdf,True
DDO_47,6.349999550000001,62.989973396466,2.129999646834,20.755050846589892,0.0,20.755050846589892,rMD_DH_DM_profiles_ddo47.pdf,True
DDO_47,6.57999863,62.610019244544,2.009977223068,20.402854910367264,0.0,20.402854910367264,rMD_DH_DM_profiles_ddo47.pdf,True
DDO_47,6.8100027,64.28000729694399,1.980019422128,20.050502587876583,0.0,20.050502587876583,rMD_DH_DM_profiles_ddo47.pdf,True
DDO_47,7.03000182,64.599982106984,2.099978105892,19.69643176055234,0.0,19.69643176055234,rMD_DH_DM_profiles_ddo47.pdf,True
DDO_47,7.2600009,62.04999958697199,2.03999876401,19.17793078870067,0.0,19.17793078870067,rMD_DH_DM_profiles_ddo47.pdf,True
DDO_47,7.48999998,61.740031957246,2.19998616903,19.3467336422949,0.0,19.3467336422949,rMD_DH_DM_profiles_ddo47.pdf,True
DDO_50,1.150000223624,22.709993138092,3.66999794122,4.07361006080187,6.38222370143377,7.5714647395737895,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,1.270000379064,23.559993737487996,4.189997235579999,-4.724667310105018,6.8952696827475926,5.02217709829543,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,1.3800006189360003,25.950000427051997,4.060005007656,-5.026926998633496,7.41240070173442,5.447356158126853,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,1.5000007743760002,29.669993041884,3.330000739728,-4.668903191860572,7.925976343669467,6.404876578470671,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,1.6200003455040002,30.980002365572,3.47000405544,-4.748684338193819,8.271852741751072,6.773001169157396,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,1.7300005853760003,31.479994675688,3.789994272688,-5.026926998633496,8.581123866490547,6.954544684051092,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,1.850000740816,31.029997039184,3.3799954133399996,-5.026926998633496,8.683689763342386,7.080711324181135,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,1.960000980688,30.830003153403997,3.4899958483519997,-5.026926998633496,8.786863405855637,7.206869879744921,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,2.080000551816,32.090002612148,3.44000117474,5.3818223869901525,9.005192731489013,10.490829725830599,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,2.1900007916880004,31.839998861423997,4.039998023411999,12.484976382790103,9.108568196293199,15.454470222733312,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,2.310000947128,31.5899951107,3.889998811244,12.792726243181255,9.211134093145038,15.763845851024971,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,2.4200006026880003,30.860006034104,3.999999246255999,13.20296206203755,9.213594394641584,16.09995431299647,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,2.540000758128,29.849995134752,4.130006665512,12.722917807795598,9.21102022213188,15.707180876161221,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,2.650000998,29.420004482491997,4.290001774136,13.860079947897852,9.108113422679384,16.584919242568308,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,2.77000115344,30.989998262028003,4.070000904112,14.988330898185918,9.108113422679384,17.53875118798106,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,2.880000809,31.369994240675997,4.039998023411999,13.806483705909049,9.108113422679384,16.540154849393776,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,3.0000009644400003,31.689999649256,3.9299975884,12.603233510675562,9.213594394641584,15.611912650075462,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,3.1200011198800004,30.900004811259997,3.850000034088,13.21865853376608,9.213594394641584,16.112828898156824,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,3.2300013597520003,31.209999132052,3.739999599075999,15.792198123941459,9.213594394641584,18.283430839281532,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,3.350001515192,31.310003670608,3.639995060519999,17.998603675868743,9.208931811554148,20.217669484657467,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,3.4600011707520006,29.779993476896,3.5900003869079997,20.97450694180262,9.105747968980884,22.86579514310241,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,3.5800013261920003,28.69999611102,3.44000117474,23.231034927296555,9.003182072129045,24.914619628185743,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,3.690001566064,28.9599957582,3.749995495532,24.168507582542116,8.899816746032181,25.75506740197646,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,3.810001721504,30.299992771256,3.690004925464,23.688447815326576,8.782290757584297,25.26402958457342,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,3.920001377064,31.689999649256,3.899994707699999,24.194873492533514,8.580681736578471,25.671384894160894,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,4.040001532504,32.750005222220004,3.999999246255999,24.297439389385357,8.580681736578471,25.768074432237004,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,4.150001772376,33.460002505904,3.889998811244,24.606478840281696,8.47782598875209,26.02599343757681,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,4.270001927816001,34.949998731128,3.889998811244,25.13716185008282,8.365003237700247,26.49245524756048,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,4.380001583376001,34.629993322547996,3.9600004691,25.043541305032537,8.264211994401954,26.371882014473066,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,4.5000017388160005,35.25999305192,3.889998811244,25.351252038046965,8.264211994401954,26.664267846408187,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,4.6200013099440005,35.369993486932,3.650006148308,26.577364283502632,8.060131086882626,27.772684519068967,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,4.730002134128,36.20000229341599,3.829993049844,26.93083255743436,7.943493054975854,28.07790633489285,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,4.850001705256001,36.600005256308,3.910005795488,26.838606916735923,7.842288106553159,27.96090670878272,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,4.960001945128,36.519992510664,3.9699963655559993,27.45915493369679,7.842288106553159,28.557077448838317,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,5.0800021005680005,36.439994956351995,4.0099951427119995,27.768700998289713,7.740234529481515,28.82727849977854,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,5.190001756128001,36.279999847728,3.660002044764,27.58088628779146,7.842288106553159,28.674148133227398,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,5.310001911568,36.20000229341599,3.889998811244,27.892029979569518,7.843798512027035,28.97396264715067,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,5.42000215144,36.409992075652,3.709996718376,28.40916099855634,7.9472194553491535,29.499808909777276,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,5.540001722568001,36.399996179196,3.620003267608,28.51397440541177,7.947769078515358,29.600908258326843,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,5.650002546752001,35.799999330523995,3.709996718376,29.154604170276972,7.947769078515358,30.218503894980245,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,5.770002117880001,36.42000316343999,4.0099951427119995,29.264926101332833,7.949292721461636,30.3253549771137,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,5.880002357752001,37.16999922428,3.9600004691,29.885478063641777,8.052713664783756,30.951381172080332,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,6.000002513192,37.539999306472,3.679993837676,30.60327039747245,8.15532832509875,31.67127308952028,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,6.12000208432,38.169999035844,3.73000370262,31.063434225721455,8.158731022439756,32.117002316409355,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,6.230002324192,38.839997542372,3.840004137632,31.47377371643687,8.157333243910248,32.51369738442055,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,6.350002479632001,37.16999922428,4.1000037848119995,31.678906695777517,8.054766754239925,32.6868841724779,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,6.460002135192,36.820006126332,3.920001691943999,32.1907261092633,8.053250050477557,33.18279198345315,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,6.580002290632001,37.999992839432,3.910005795488,32.427571922653215,8.158731022439756,33.43818644447345,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,6.6900025305040005,37.560006290716,3.9900033498,32.63132250354188,8.160142038100346,33.636158020976936,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,6.810002685944001,36.600005256308,4.180001339124,32.63132250354188,8.262707342140557,33.66118745606016,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,6.920002925816001,37.589993980084,4.2100042198239995,32.326014066601715,8.264211994401954,33.36567675505098,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,7.040002496944,38.630007760136,4.0099951427119995,32.536704767142076,8.260586598503398,33.56895065466807,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,7.150002736816001,36.42000316343999,3.880002914788,32.836592035091584,8.158731022439756,33.83499177442727,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,7.270002892256,35.989997319848,3.770002479776,32.426315405225324,8.158731022439756,33.43696790463624,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,7.380002547816001,33.65000049522799,3.9900033498,32.21677586169016,8.158731022439756,33.233801149114775,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,7.500002703256001,32.540000248652,3.829993049844,32.42696443000451,8.158731022439756,33.43759731262548,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,7.620002858696001,34.169999789588,3.749995495532,32.63132250354188,8.158731022439756,33.63581573600794,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,7.730003098568001,34.729997861103996,3.870007018332,32.63132250354188,8.158731022439756,33.63581573600794,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,7.850002669696001,33.220009842968004,4.170005442668,32.42913887173162,8.158731022439756,33.43970603726318,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,7.960002909568001,33.43999552166,4.089992697024,32.31154524850401,8.158731022439756,33.32567851136182,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,8.080003065008,32.919996227300004,3.859995930544,32.20892516733131,8.158731022439756,33.22619075866611,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,8.190002720568001,33.479994298816,3.850000034088,32.10550477337252,8.158731022439756,33.125946456660934,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,8.31000346032,32.149993182215994,3.73000370262,31.800582213573914,8.057632439774961,32.80552498675775,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_50,8.42000311588,32.579999025808,3.819997153387999,31.356330422396876,8.053250050477557,32.37397556578507,rMD_DH_DM_profiles_ddo50.pdf,True
DDO_52,0.6799989,20.519975558952,6.619982600286,6.155057683402046,4.895510250828321,7.864525141543623,rMD_DH_DM_profiles_ddo52.pdf,True
DDO_52,1.01999835,28.539978692772,6.33001148991,7.739596806313238,6.206101557837924,9.920537045467468,rMD_DH_DM_profiles_ddo52.pdf,True
DDO_52,1.3599978,32.519970780678,3.450005405496,7.177169491099086,7.32880741924991,10.257835058744902,rMD_DH_DM_profiles_ddo52.pdf,True
DDO_52,1.70000268,37.669970989752,3.53997358251,6.623626998893281,8.16759230996395,10.515797580889918,rMD_DH_DM_profiles_ddo52.pdf,True
DDO_52,2.04000213,43.26999286389,3.670014658194,7.332835134259848,8.309081105943903,11.08202598496275,rMD_DH_DM_profiles_ddo52.pdf,True
DDO_52,2.3800015799999996,47.180023094118,4.149985542264,9.02794491607563,8.591070446770312,12.462354545954229,rMD_DH_DM_profiles_ddo52.pdf,True
DDO_52,2.7200010299999997,48.870014738028,3.670014658194,12.112073374955765,9.010884100023066,15.096302650131284,rMD_DH_DM_profiles_ddo52.pdf,True
DDO_52,3.06000048,50.010013380192,3.409992766824,13.239218192689886,9.00975832221532,16.014138858470634,rMD_DH_DM_profiles_ddo52.pdf,True
DDO_52,3.39999993,54.13999260312001,2.95997110176,14.926113901653267,8.728544894120105,17.290933236057477,rMD_DH_DM_profiles_ddo52.pdf,True
DDO_52,3.739999379999999,57.070014485874005,3.27000879147,16.474363773198927,8.44803073922799,18.514153642622453,rMD_DH_DM_profiles_ddo52.pdf,True
DDO_52,4.070002199999999,58.279974985716,3.759982835208,18.575431706899636,8.44803073922799,20.40627076338627,rMD_DH_DM_profiles_ddo52.pdf,True
DDO_52,4.41000165,60.47000409303,4.149985542264,20.684758170703557,8.307706324562961,22.29074258421354,rMD_DH_DM_profiles_ddo52.pdf,True
DDO_52,4.7500011,61.719977231544,4.339985315958001,20.971028385694176,8.30731739902922,22.55649693373961,rMD_DH_DM_profiles_ddo52.pdf,True
DDO_52,5.09000055,60.73002598440001,4.689975384342,20.41153600367505,8.027058068575991,21.9331817861799,rMD_DH_DM_profiles_ddo52.pdf,True
DDO_52,5.43,60.259998,5.06997493173,20.689175936810035,8.30590098539088,22.29416946475909,rMD_DH_DM_profiles_ddo52.pdf,True
DDO_53,0.22000010784,7.799995595406,2.590010670576,5.811306837764851,1.9496439381755502,6.129632831444081,rMD_DH_DM_profiles_ddo53.pdf,True
DDO_53,0.340000385672,9.430008259224,2.9500138532760003,7.787694039928676,2.865815157558525,8.298257345782476,rMD_DH_DM_profiles_ddo53.pdf,True
DDO_53,0.450000439592,12.48000552918,3.200003836302,8.211982885131057,3.9922290862630625,9.130966870101448,rMD_DH_DM_profiles_ddo53.pdf,True
DDO_53,0.560000493512,15.949996031844,2.8000072869299997,8.641832352002824,4.2736941709185094,9.640836492061542,rMD_DH_DM_profiles_ddo53.pdf,True
DDO_53,0.670000547432,17.279995562969997,2.26000251288,10.897570554042014,4.415535415064401,11.758145984040661,rMD_DH_DM_profiles_ddo53.pdf,True
DDO_53,0.7800006013519999,20.749986065634,2.240005829544,13.147956439428153,4.699286910493225,13.962523267670253,rMD_DH_DM_profiles_ddo53.pdf,True
DDO_53,0.890000655272,24.719987975676,3.220000519638,14.750329303331036,5.190144435213876,15.636809579165687,rMD_DH_DM_profiles_ddo53.pdf,True
DDO_53,1.009999728548,27.699996853956,3.360008744316,14.612228384824686,5.4663462722265725,15.601223026998928,rMD_DH_DM_profiles_ddo53.pdf,True
DDO_53,1.119999782468,30.049984441848,3.710013585348,14.890410749600285,5.538528347107796,15.88708999607947,rMD_DH_DM_profiles_ddo53.pdf,True
DDO_53,1.229999836388,31.859998697016003,4.150003501392,15.382395637542498,5.679020864120784,16.397236764924926,rMD_DH_DM_profiles_ddo53.pdf,True
DDO_53,1.339999890308,32.000006921693995,3.510015310662,16.437225909236073,5.890187789831877,17.460718994094893,rMD_DH_DM_profiles_ddo53.pdf,True
DDO_53,1.4499999442279998,28.649996519046,3.920010201702,17.425692315905916,6.242333331702277,18.510037226129604,rMD_DH_DM_profiles_ddo53.pdf,True
DDO_70,0.170000151942,10.560012146639998,1.389998687636,0.8567344579808329,2.232563878164701,2.391304121515605,rMD_DH_DM_profiles_ddo70.pdf,True
DDO_70,0.2499995975829999,13.709989569023998,1.7500107465719998,3.1545408204013947,3.2778359215161323,4.549212691879796,rMD_DH_DM_profiles_ddo70.pdf,True
DDO_70,0.3299996032049999,16.929999095252,2.2600084219879997,4.572349289341258,4.358624617164727,6.316960232350198,rMD_DH_DM_profiles_ddo70.pdf,True
DDO_70,0.4199997495249999,18.589995182244,2.9699946826079997,5.642233960248627,5.199877457156804,7.67290881163268,rMD_DH_DM_profiles_ddo70.pdf,True
DDO_70,0.4999997551469999,22.29999653846,3.5799982954719995,7.204897674303977,5.617320089656396,9.135909122076916,rMD_DH_DM_profiles_ddo70.pdf,True
DDO_70,0.579999760769,23.620009701636,3.630001264196,8.041555911183757,5.931073577496398,9.99220972830186,rMD_DH_DM_profiles_ddo70.pdf,True
DDO_70,0.6699999070889999,26.439995478072,3.140009434208,8.358827529738956,6.036693566301188,10.310754913455368,rMD_DH_DM_profiles_ddo70.pdf,True
DDO_70,0.7499993527299998,25.929997802655997,2.750000251976,8.254252384895542,5.932118421457774,10.16477798083915,rMD_DH_DM_profiles_ddo70.pdf,True
DDO_70,0.8299993583519999,25.220011542036,2.459997007192,8.045811946008396,5.931407106645596,9.99583313862818,rMD_DH_DM_profiles_ddo70.pdf,True
DDO_70,0.919999504672,25.010008389272,2.459997007192,7.938077298322976,5.931407106645596,9.909321947485433,rMD_DH_DM_profiles_ddo70.pdf,True
DDO_70,0.999999510294,24.899987884264,2.699997283252,7.832975824204186,5.8274590810874765,9.762929355696278,rMD_DH_DM_profiles_ddo70.pdf,True
DDO_70,1.079999515916,24.240004592368,3.010006373464,7.93820597896799,5.931407106645596,9.9094250302068,rMD_DH_DM_profiles_ddo70.pdf,True
DDO_70,1.159999521538,24.430001899704,2.9900005280359996,8.147357240167768,5.931407106645596,10.07774876962509,rMD_DH_DM_profiles_ddo70.pdf,True
DDO_70,1.249999667858,24.480004868428,2.930006281444,8.253431836598443,5.931461723388057,10.163728413205185,rMD_DH_DM_profiles_ddo70.pdf,True
DDO_70,1.329999113499,25.559994465851997,3.129994866648,8.044282039407719,6.03603662198342,10.057047858664221,rMD_DH_DM_profiles_ddo70.pdf,True
DDO_70,1.409999119121,27.470005396464,3.2800037728199993,8.258816692618879,6.035196598208872,10.228961391134106,rMD_DH_DM_profiles_ddo70.pdf,True
DDO_70,1.499999265441,30.389997110348,3.209994958668,8.56624540384448,5.9327290477690084,10.420068822859513,rMD_DH_DM_profiles_ddo70.pdf,True
DDO_70,1.5799992710629998,33.699998006464,2.980009250168,8.78130733009874,5.931407106645596,10.596836730383824,rMD_DH_DM_profiles_ddo70.pdf,True
DDO_70,1.6599992766849998,36.950004655988,2.6299884690999997,8.782112438429454,5.931407106645596,10.597503911109598,rMD_DH_DM_profiles_ddo70.pdf,True
DDO_70,1.7499988630239998,40.089990800504,2.590000067936,8.999801891918805,5.931407106645596,10.778591019170882,rMD_DH_DM_profiles_ddo70.pdf,True
DDO_70,1.829999428627,41.549998302292,2.750000251976,9.94101575158504,5.931407106645596,11.57606947275403,rMD_DH_DM_profiles_ddo70.pdf,True
DDO_70,1.909998874268,42.299996253768,3.1500007120760003,11.195516274898994,5.931407106645596,12.669695139437811,rMD_DH_DM_profiles_ddo70.pdf,True
DDO_70,1.999999020588,43.940009785024,3.2800037728199993,12.257748265927107,6.036277664115067,13.66341979846676,rMD_DH_DM_profiles_ddo70.pdf,True
DDO_87,0.2199983352159999,1.52000280788,3.59000451357,-0.6453756012869085,1.1832714000148505,0.9917769604889325,rMD_DH_DM_profiles_ddo87.pdf,True
DDO_87,0.450000388358,8.91001434115,3.270010277035,0.8903939531891741,2.128383467089239,2.3071232248960296,rMD_DH_DM_profiles_ddo87.pdf,True
DDO_87,0.6699987235739999,13.840002266295,2.2899851664999997,2.7337825845515162,2.7489615500294033,3.8769004143951427,rMD_DH_DM_profiles_ddo87.pdf,True
DDO_87,0.900000776716,17.28999169385,2.769996644195,3.97474582689078,3.243834914805112,5.130406352609349,rMD_DH_DM_profiles_ddo87.pdf,True
DDO_87,1.119999111932,18.159984828195,3.060007770905,3.742036176850679,3.614643908705419,5.202738253612268,rMD_DH_DM_profiles_ddo87.pdf,True
DDO_87,1.340001240746,20.66999370129,2.95999699518,2.2716616066241064,3.9844401987085103,4.586524844813809,rMD_DH_DM_profiles_ddo87.pdf,True
DDO_87,1.5699995002899998,21.76999149691,2.7099901787599996,1.4056881006670041,4.354306438408339,4.575581230392607,rMD_DH_DM_profiles_ddo87.pdf,True
DDO_87,1.790001629104,26.62999200194,2.979999150325,4.232439046598124,4.7240424996692845,6.34272164152346,rMD_DH_DM_profiles_ddo87.pdf,True
DDO_87,2.0199998886479995,28.080007389705,2.5900174936749996,5.098829099196769,4.970228142555798,7.12047933582209,rMD_DH_DM_profiles_ddo87.pdf,True
DDO_87,2.2399982238639997,29.810012703715,2.970018195645,7.06905697650986,5.093522368561598,8.712952235389569,rMD_DH_DM_profiles_ddo87.pdf,True
DDO_87,2.4600003526779997,32.640015813344995,3.2199847662799996,8.666273657998484,5.21769242225803,10.115760640140083,rMD_DH_DM_profiles_ddo87.pdf,True
DDO_87,2.689998612222,34.210003886195,2.7099901787599996,9.64109104668967,5.464333757028976,11.081948383689852,rMD_DH_DM_profiles_ddo87.pdf,True
DDO_87,2.910000741036,35.439995567364996,3.3399976971499994,9.507009413268731,5.707621535090683,11.088740756813246,rMD_DH_DM_profiles_ddo87.pdf,True
DDO_87,3.1399990005799996,37.239988301489994,3.4499894275549994,8.537679157556601,5.709564344461392,10.270885570432633,rMD_DH_DM_profiles_ddo87.pdf,True
DDO_87,3.360001129394,38.88998499492,3.5299980481349995,8.658692423430146,5.832829531589681,10.440060096960712,rMD_DH_DM_profiles_ddo87.pdf,True
DDO_87,3.5799994646099997,39.669988554005,3.71001744444,8.646960319833,5.95822628833022,10.500970587317903,rMD_DH_DM_profiles_ddo87.pdf,True
DDO_87,3.810001517752,40.290015117714994,3.3500188976149996,8.05628295994441,6.19448521504625,10.162447648579414,rMD_DH_DM_profiles_ddo87.pdf,True
DDO_87,4.029999852968,41.010012211364995,3.990007370685,8.887812292725739,6.4405910267820055,10.976084006830106,rMD_DH_DM_profiles_ddo87.pdf,True
DDO_87,4.26000190611,42.669989859475,3.880015640279999,11.68706362773704,6.445389257175549,13.346553821690753,rMD_DH_DM_profiles_ddo87.pdf,True
DDO_87,4.480000241326,44.39999517348499,3.1400163914849997,13.792975128978227,6.445389257175549,15.224624973546177,rMD_DH_DM_profiles_ddo87.pdf,True
DDO_87,4.699998576542,47.73001191595501,3.060007770905,15.159544345309097,6.445389257175549,16.472851223571073,rMD_DH_DM_profiles_ddo87.pdf,True
DDO_87,4.930000629684,49.950009662339994,3.230005966745,16.75996453607572,6.567288556672371,18.000713603552377,rMD_DH_DM_profiles_ddo87.pdf,True
DDO_87,5.1499989649,50.58001718073,3.610006668715,17.62904909525831,6.690502443120847,18.855932619322594,rMD_DH_DM_profiles_ddo87.pdf,True
DDO_87,5.380001018042,49.380008609384994,3.33001674247,17.267415477049923,6.6913326782833975,18.51857365642739,rMD_DH_DM_profiles_ddo87.pdf,True
DDO_87,5.599999353257999,52.3299844041,3.3399976971499994,16.774904594531325,6.814089141522408,18.10605520217592,rMD_DH_DM_profiles_ddo87.pdf,True
DDO_87,5.820001482072,54.110015228865,3.25000812189,16.527773677510083,6.6913326782833975,17.830906756148394,rMD_DH_DM_profiles_ddo87.pdf,True
DDO_87,6.049999741615999,53.5099908203,3.619987623395,16.035075435118344,6.690901311798789,17.375033944547173,rMD_DH_DM_profiles_ddo87.pdf,True
DDO_87,6.27000187043,51.459991269754994,3.699996243975,15.665345144296131,6.567668148408386,16.986385825052377,rMD_DH_DM_profiles_ddo87.pdf,True
DDO_87,6.500000129974,50.600019335875,3.579983313105,15.29432269300693,6.444327267533632,16.59655568390334,rMD_DH_DM_profiles_ddo87.pdf,True
DDO_87,6.719998465189999,50.029978037135,3.279991231715,14.810853263311076,6.323802152835793,16.10440461661166,rMD_DH_DM_profiles_ddo87.pdf,True
DDO_87,6.940000594004,53.2500030492,3.369980806975,15.186855860129352,6.448601227570056,16.499243882934856,rMD_DH_DM_profiles_ddo87.pdf,True
DDO_87,7.169998853548,55.32998570957,2.5399919829199997,16.051671382816952,6.698983304335724,17.393462320472985,rMD_DH_DM_profiles_ddo87.pdf,True
DDO_87,7.390000982361999,56.630005056639995,3.0099822601499997,16.99495230407462,7.170608771784639,18.445759240968265,rMD_DH_DM_profiles_ddo87.pdf,True
F564-V3,0.33999953852,11.969999577035,3.759984302716,1.8494685198155332,0.0,1.8494685198155332,rMD_DH_DM_profiles_f564_v3.pdf,True
F564-V3,0.67000059431,17.989999761946997,3.340013543453,2.481711343690482,0.0,2.481711343690482,rMD_DH_DM_profiles_f564_v3.pdf,True
F564-V3,1.01000013283,21.389984844243997,2.0700040167769997,2.6927749060369175,0.0,2.6927749060369175,rMD_DH_DM_profiles_f564_v3.pdf,True
F564-V3,1.34999967135,27.66000243089,2.5199945429329995,5.3289250679182105,0.0,5.3289250679182105,rMD_DH_DM_profiles_f564_v3.pdf,True
F564-V3,1.68999920987,33.769993921539,2.9800143230339997,7.543115008307844,0.0,7.543115008307844,rMD_DH_DM_profiles_f564_v3.pdf,True
F564-V3,2.02000026566,39.06000040913899,4.389991437817,8.175303943116617,0.0,8.175303943116617,rMD_DH_DM_profiles_f564_v3.pdf,True
F564-V3,2.35999980418,39.219992507665,4.5199977669210005,9.124364961753118,0.0,9.124364961753118,rMD_DH_DM_profiles_f564_v3.pdf,True
F564-V3,2.6999993427,34.639989204429,3.889990631819999,9.124374243402631,0.0,9.124374243402631,rMD_DH_DM_profiles_f564_v3.pdf,True
F564-V3,3.04000058541,30.300008046453,3.959991424609,8.491615293327744,0.0,8.491615293327744,rMD_DH_DM_profiles_f564_v3.pdf,True
F564-V3,3.36999993701,23.659995982914,4.440001717657999,7.964793901609863,0.0,7.964793901609863,rMD_DH_DM_profiles_f564_v3.pdf,True
HARO_29,0.160000254174,10.93999368751,7.189995035782999,3.672385789811601,0.0,3.672385789811601,rMD_DH_DM_profiles_haro29.pdf,True
HARO_29,0.310000413061,18.860009352549,5.110005002747,6.326754222716341,0.0,6.326754222716341,rMD_DH_DM_profiles_haro29.pdf,True
HARO_29,0.470000032026,24.820004384479,5.829988684762999,8.41387072460048,0.0,8.41387072460048,rMD_DH_DM_profiles_haro29.pdf,True
HARO_29,0.6300002862,27.800001900444,3.989993212399,9.28073533752261,0.0,9.28073533752261,rMD_DH_DM_profiles_haro29.pdf,True
HARO_29,0.790000540374,30.270010974981,4.000002279229999,9.38467865662437,0.0,9.38467865662437,rMD_DH_DM_profiles_haro29.pdf,True
HARO_29,0.940000064052,33.120002143779004,3.4900138378020005,9.386190545358627,0.0,9.386190545358627,rMD_DH_DM_profiles_haro29.pdf,True
HARO_29,1.100000318226,30.200003267982,3.4299873172249997,9.06559992372481,0.0,9.06559992372481,rMD_DH_DM_profiles_haro29.pdf,True
HARO_29,1.2600005724,29.770003719975,3.980012025977,9.06559992372481,0.0,9.06559992372481,rMD_DH_DM_profiles_haro29.pdf,True
HARO_29,1.4200001913650002,31.379985818089,4.119999559566,8.959009950194485,0.0,8.959009950194485,rMD_DH_DM_profiles_haro29.pdf,True
HARO_29,1.570000350252,31.100010750911004,3.55001247797,8.638349781997993,0.0,8.638349781997993,rMD_DH_DM_profiles_haro29.pdf,True
HARO_29,1.730000604426,33.590010078701006,4.199988452987,9.281300959097045,0.0,9.281300959097045,rMD_DH_DM_profiles_haro29.pdf,True
HARO_29,1.8900008586,35.860005099072,3.989993212399,9.38524412800472,0.0,9.38524412800472,rMD_DH_DM_profiles_haro29.pdf,True
