null_win_fraction,null_mean_delta
0.8863636363636364,-42.55828242287475
0.6818181818181818,-17.70641495453783
0.6818181818181818,0.6289429940933732
0.7045454545454546,-20.973057752462765
0.7954545454545454,-21.20545800733181
0.7045454545454546,-26.993617873873472
0.75,-35.46384856298825
0.75,-29.934966801342
0.7272727272727273,-16.265937865432612
0.7272727272727273,-2.220385671058179
0.7045454545454546,4.486988800921225
0.8181818181818182,-17.57299230281903
0.8181818181818182,-29.301908915063674
0.75,-22.44004941718182
0.8181818181818182,-31.472328634939576
0.6590909090909091,-6.221823208714346
0.7727272727272727,-23.38728933441191
0.7954545454545454,-24.775937594887807
0.8409090909090909,-21.12420272102469
0.7045454545454546,-28.96211371654937
0.7045454545454546,-13.078967742847437
0.6818181818181818,-31.571330297278667
0.7727272727272727,-17.37567826737577
0.75,8.924839571499392
0.7954545454545454,-36.65971206761785
0.7045454545454546,-5.496944256277252
0.6363636363636364,-0.737295998297331
0.8181818181818182,-32.04815144621373
0.7727272727272727,-16.444041867157164
0.7272727272727273,-16.800305220105802
0.7272727272727273,0.7805581130498315
0.7272727272727273,-18.232547413883864
0.8181818181818182,-35.050329231996194
0.7045454545454546,-15.223856445072693
0.8181818181818182,-21.702816991955732
0.7045454545454546,-4.741194880636766
0.7954545454545454,-21.561113029001547
0.7272727272727273,-8.716785331742084
0.75,-18.811547974593097
0.6818181818181818,-6.988183882762086
0.7954545454545454,-21.68291302639183
0.75,-13.360148041106562
0.7954545454545454,-30.46533371819387
0.7954545454545454,-6.803090745917486
0.8181818181818182,-15.749416932317494
0.8409090909090909,-26.908642701661055
0.75,3.415781631725162
0.7272727272727273,-25.803736331638405
0.7727272727272727,-27.49828638289316
0.75,-25.314873791128658
0.7727272727272727,-25.986753734434316
0.8409090909090909,-36.88915502763134
0.6818181818181818,-10.580563897193697
0.75,5.0308981874664385
0.8181818181818182,-26.183656056680068
0.6818181818181818,-6.432648910481503
0.7045454545454546,-0.5794887554340012
0.7727272727272727,-3.1403416814858334
0.75,-11.444388701808204
0.7272727272727273,-25.301236324683998
0.75,-2.448060903077923
0.7045454545454546,-13.001191340469951
0.7045454545454546,12.419895485956912
0.7954545454545454,-37.64336961426228
0.7727272727272727,-23.014497525852377
0.7272727272727273,-15.630941592280447
0.75,-12.88962140485839
0.75,-31.980422813940926
0.7272727272727273,-18.603322279232206
0.75,-21.494997618435793
0.8181818181818182,-30.102001726848062
0.7954545454545454,-20.785447302492713
0.75,-6.327490039776038
0.7272727272727273,-18.422012346761825
0.7045454545454546,-17.483903618700765
0.7954545454545454,-32.58030307456328
0.7272727272727273,-5.479682013917241
0.7045454545454546,-20.563809242342934
0.6818181818181818,-26.15269632807981
0.7045454545454546,-14.454153297451585
0.7727272727272727,-9.284390023696194
0.6590909090909091,1.9563488687428892
0.75,8.718779789087797
0.75,-23.0957686909663
0.7954545454545454,-26.44517137266628
0.75,-0.43374467797285376
0.7045454545454546,-19.644212252104037
0.7727272727272727,-11.878907776043347
0.75,10.24706129154821
0.7727272727272727,-23.32098710804685
0.75,-25.10659377497062
0.7727272727272727,-16.953929543697928
0.75,-26.682066673265737
0.7272727272727273,-28.611952664618613
0.7045454545454546,6.492148431018199
0.7272727272727273,-11.358275905912315
0.7954545454545454,-23.8509554978731
0.75,-28.283661905943823
0.7272727272727273,-1.5218776602698347
0.7045454545454546,5.641677890463454
0.75,-15.351475915973735
0.8181818181818182,-34.90032182807466
0.8181818181818182,-26.364130598597114
0.7045454545454546,0.2173896199708106
0.7272727272727273,-16.17067434351457
0.8181818181818182,-38.31411222280283
0.75,-15.263613500281007
0.7727272727272727,-23.947796422041367
0.7045454545454546,-4.701606339275864
0.7727272727272727,-21.25934749004938
0.7954545454545454,-37.92909307793709
0.7045454545454546,-23.303750285678372
0.7272727272727273,-19.823110769527734
0.8863636363636364,-45.23390277942414
0.7727272727272727,-6.906866822338987
0.7272727272727273,2.230652022838146
0.75,-9.306124275996636
0.7045454545454546,-4.663247249181968
0.75,-12.113939982678692
0.7954545454545454,-26.81506355373067
0.8181818181818182,-35.8808016360268
0.6818181818181818,-14.153845086364216
0.75,6.10736142482342
0.7727272727272727,-36.68973672883462
0.7954545454545454,-16.21788986251203
0.7045454545454546,-13.654398486429598
0.75,-25.50277748821816
0.75,-17.59719247232971
0.8409090909090909,-26.04127408527898
0.75,-10.326609278210707
0.8181818181818182,-27.089696266545456
0.7727272727272727,-28.56670832354935
0.7045454545454546,-18.833775875602626
0.75,-5.998504142063137
0.8181818181818182,-13.820952128567837
0.7727272727272727,-16.30996862656821
0.7272727272727273,-10.342754909086763
0.7045454545454546,-6.283070295594024
0.7954545454545454,-8.1604083824706
0.6818181818181818,-33.01003524491778
0.7727272727272727,-22.65457684807443
0.7272727272727273,-8.85803146559329
0.7045454545454546,-26.77913536802475
0.6818181818181818,-8.457996225749724
0.6590909090909091,-21.5467795828528
0.75,-38.79486850239377
0.75,-9.017557078360156
0.6590909090909091,-2.575528684693872
0.7727272727272727,-5.707662125771714
0.7045454545454546,-12.27996661369378
0.7045454545454546,-9.659919816719643
0.7727272727272727,1.4284574381312647
0.7045454545454546,-15.721729417231527
0.7045454545454546,-19.300110529838985
0.7727272727272727,-19.667881901774702
0.6818181818181818,-15.644844899931714
0.7045454545454546,-2.0786174729314038
0.75,2.3826310482245607
0.75,-16.93116078850537
0.7727272727272727,-26.884257656632496
0.8409090909090909,-27.67632542736321
0.7954545454545454,-23.634419933404857
0.8181818181818182,-30.17838250740003
0.7727272727272727,-15.151273141414267
0.7727272727272727,-7.78925524046783
0.7272727272727273,-21.85681806356472
0.7272727272727273,-27.996393973520494
0.7954545454545454,-26.87751137413352
0.7272727272727273,-6.089157011878842
0.75,-12.562218599888977
0.6818181818181818,11.741859303182025
0.7045454545454546,-23.882637768914012
0.7045454545454546,-5.911049036600912
0.6818181818181818,4.138475870514328
0.7272727272727273,-6.867824941539997
0.7045454545454546,-27.904328973150896
0.75,-16.17848367820757
0.75,-15.421496931539723
0.75,7.964462817209689
0.6818181818181818,-20.36243443262823
0.75,-15.397445330499544
0.75,-32.07635808357901
0.7272727272727273,-20.45227639286892
0.6818181818181818,9.195744782140194
0.7045454545454546,-18.44816785449386
0.7272727272727273,-22.56813691316973
0.75,-23.152997066858703
0.7045454545454546,8.29224365893834
0.6818181818181818,-2.4617112800230037
0.7954545454545454,-28.682695225881993
0.8636363636363636,-30.878027286372184
0.7954545454545454,-27.932173338350314
0.8409090909090909,-39.326576949264386
0.7045454545454546,-6.081322936326316
0.7272727272727273,-25.98535390163988
0.8181818181818182,-36.395010286341225
0.6590909090909091,2.5244304377272004
0.8181818181818182,-25.13640535673437
0.8409090909090909,-9.831893065855018
0.6818181818181818,-17.099945657749966
0.7954545454545454,-23.078881639009627
0.7272727272727273,-25.699446103559886
0.7954545454545454,-17.66783440391774
0.7045454545454546,0.3427570805679778
0.7954545454545454,-39.92642112669397
0.6818181818181818,-27.468349910756878
0.8181818181818182,-30.260513418917245
0.75,-29.65645605150507
0.75,-21.863627193870165
0.7272727272727273,-22.304944905295738
0.7727272727272727,-20.892138903118074
0.75,-30.61694842814237
0.7954545454545454,-23.487518729160897
0.75,-4.732875695484154
0.8181818181818182,-28.199672360234278
0.7045454545454546,2.3890332030914747
0.7272727272727273,-18.978020081357002
0.7272727272727273,-17.803793610051898
0.8409090909090909,-32.62073066654571
0.7045454545454546,-13.25047720016856
0.6818181818181818,-0.4007141360123796
0.7272727272727273,-19.728509293041967
0.8181818181818182,-37.21416770200136
0.7954545454545454,-28.962106973465076
0.7272727272727273,-1.088626126750158
0.7272727272727273,-8.388658912224939
0.7045454545454546,-8.872732641538551
0.7272727272727273,-31.47103580883605
0.6818181818181818,-22.212489366316994
0.8181818181818182,-5.563692178205868
0.7272727272727273,-12.542809789309178
0.7272727272727273,-14.330671127596174
0.7727272727272727,-7.771174831818289
0.75,-25.77439058804397
0.7045454545454546,-9.088771654426846
0.75,-24.37792425767246
0.75,-15.09888533514519
0.7727272727272727,-33.96090432700233
0.7272727272727273,-26.72201917956019
0.75,-16.78034102896012
0.8181818181818182,-25.812203370455368
0.75,-14.174951490570267
0.7045454545454546,-11.567454854224614
0.6363636363636364,24.640361851325224
0.7045454545454546,-6.076961117573004
0.7954545454545454,-37.3174233301716
0.7954545454545454,-32.52704293553975
0.7954545454545454,-26.30277494897465
0.8181818181818182,-28.62249257122946
0.7954545454545454,-33.48294197532744
0.7272727272727273,-22.18134862774971
0.7954545454545454,-9.606891318926323
0.7045454545454546,-14.347192605157193
0.6818181818181818,-21.135410762563087
0.7272727272727273,-21.464927967279877
0.7272727272727273,-14.728545022147374
0.75,-10.865990969932342
0.7272727272727273,-19.41412401600896
0.7045454545454546,-7.687393051726854
0.7045454545454546,-1.9840305034831522
0.7954545454545454,-29.51270166049352
0.75,-12.412871963014181
0.75,-14.117923914977307
0.7954545454545454,-31.281574027993496
0.8409090909090909,-16.223577744044995
0.7272727272727273,-9.611956776493058
0.7045454545454546,-18.17151745070088
0.6818181818181818,-9.322819098683569
0.7045454545454546,-26.964842007871916
0.6818181818181818,-18.631665967544105
0.7045454545454546,-14.412294211308922
0.7272727272727273,-20.590214237743222
0.75,-19.89928317756602
0.75,-30.97050325839895
0.7272727272727273,-31.183315976888444
0.7045454545454546,3.6159399438052575
0.7272727272727273,0.9006805817841158
0.6590909090909091,-16.63276621853314
0.7272727272727273,-16.056532205964775
0.7272727272727273,-26.616424408166985
0.7045454545454546,-16.106944541787893
0.7272727272727273,-13.91474617713533
0.7727272727272727,-34.31452542136154
0.7954545454545454,-28.69407503425317
0.75,-27.536991593249056
0.7045454545454546,3.393760234397534
0.6818181818181818,-14.849545446169124
0.7727272727272727,-7.154547590798395
0.7045454545454546,-13.974020977258357
0.7045454545454546,-5.380296484593555
0.6818181818181818,-26.795202281620437
0.6590909090909091,-5.662779249435909
0.7727272727272727,-32.066948409029756
0.75,-22.059035068124306
0.7954545454545454,-20.257385064398253
0.75,-13.048247851722955
0.7727272727272727,-5.931001678282095
0.75,-28.58101769493713
0.7272727272727273,-13.629132144843034
0.75,-28.484625477443796
0.7954545454545454,-19.53328492121547
0.7727272727272727,-22.271561861525992
0.7727272727272727,-31.338013595972118
0.6590909090909091,-10.243779125048432
0.7272727272727273,-12.791711138438774
0.6818181818181818,-12.458139823092296
0.7954545454545454,-24.27581145028746
0.7272727272727273,-9.026729097127804
0.75,-20.15783403946108
0.8181818181818182,-26.694695578616514
0.8181818181818182,-28.89552432488371
0.7272727272727273,-21.533392362564516
0.7954545454545454,-38.719369516178425
0.7272727272727273,-9.169988514854113
0.7727272727272727,-27.041466599701234
0.7045454545454546,-27.846631762376685
0.7727272727272727,-20.557987735145627
0.7045454545454546,-7.552301872540696
0.75,-14.51531355854479
0.7272727272727273,-7.94870102115373
0.75,-21.184767080084285
0.7727272727272727,-32.12709683246476
0.7727272727272727,-21.111973167729488
0.7954545454545454,-22.685733501973843
0.7272727272727273,-29.01200017532327
0.8181818181818182,-38.664848544845775
0.7272727272727273,-15.9472506765128
0.6590909090909091,1.8295953235449973
0.8181818181818182,-18.284208986961804
0.7727272727272727,-31.31419168413523
0.7727272727272727,-10.255123460511866
0.6818181818181818,-17.761825717227055
0.75,-21.62069764329684
0.7954545454545454,-25.227749054145725
0.7045454545454546,-12.033117098497842
0.75,-18.21856577952388
0.7272727272727273,-21.966342919780004
0.7272727272727273,24.150225303343685
0.7727272727272727,-24.9106127123383
0.7954545454545454,-18.383787921808775
0.7727272727272727,-21.640490048158604
0.7727272727272727,-13.852940037803439
0.7727272727272727,-24.34245926619402
0.75,-19.911761030742912
0.8181818181818182,-20.35157069627411
0.75,-12.537116834389456
0.7272727272727273,-34.395130880855746
0.7954545454545454,-29.909845078442824
0.7045454545454546,-0.04663736852266676
0.6590909090909091,-19.933585614674364
0.7954545454545454,-13.36443101230525
0.7954545454545454,-33.9857175733162
0.6818181818181818,-6.290161200276972
0.6590909090909091,0.1374917713723023
0.7727272727272727,-29.91382700889466
0.7272727272727273,-5.898433767781466
0.75,-17.86052160545536
0.8409090909090909,-39.31245841407702
0.7272727272727273,7.795406945967827
0.7272727272727273,-20.461491239880004
0.75,-19.75566113599938
0.6818181818181818,-16.084405482147634
0.7045454545454546,-10.1779861657362
0.7272727272727273,-24.574196942187164
0.7272727272727273,-31.83262854521515
0.7045454545454546,-25.166368641508953
0.6818181818181818,-17.268671113028873
0.75,-20.028604079281177
0.7727272727272727,-18.8275079229131
0.75,-20.00601759356814
0.7954545454545454,-20.700602343652353
0.6818181818181818,-22.65825371908741
0.7272727272727273,-26.689650448313326
0.7272727272727273,-25.170484853322606
0.7727272727272727,-31.67832957116798
0.7045454545454546,-2.1521952610131696
0.6818181818181818,-9.725710057634627
0.75,-29.58941696631666
0.7954545454545454,-30.994617852153443
0.7727272727272727,-14.513994458859635
0.6818181818181818,-8.53085746211466
0.75,5.962423598520511
0.7045454545454546,-8.21069968659711
0.7272727272727273,-3.4742714912275754
0.7045454545454546,-17.0118201468963
0.8181818181818182,-23.160007984104556
0.7272727272727273,-10.062718450484569
0.7045454545454546,-24.119490187164228
0.7954545454545454,-20.0749958691079
0.7727272727272727,-30.67669626401383
0.7045454545454546,-9.1292974611334
0.7727272727272727,-28.35542927891652
0.7727272727272727,-21.118080784587566
0.7272727272727273,-15.817497232958978
0.7954545454545454,-23.290585146709716
0.75,-22.807934312243177
0.7045454545454546,8.941485602359476
0.7272727272727273,-11.268001663766963
0.75,-3.1884650242710126
0.7272727272727273,-17.298014589972777
0.75,-1.2446927410158375
0.7272727272727273,-26.302972755099393
0.7954545454545454,-13.888396884480182
0.75,-9.58880463612968
0.7272727272727273,-4.8896799902394
0.7727272727272727,2.353611188611106
0.7272727272727273,-25.766933346373857
0.8409090909090909,-26.386203606899038
0.75,-25.919338054239926
0.75,-1.0175971859635629
0.75,-14.239248844871016
0.7272727272727273,-20.69874160643786
0.75,-30.998592497510387
0.7272727272727273,-16.99114011992118
0.6590909090909091,7.962220342806639
0.75,-21.768172118057098
0.7727272727272727,-1.0176933331509597
0.6818181818181818,-9.356685282786918
0.7727272727272727,-16.000213000844013
0.7045454545454546,-23.44359648140694
0.7954545454545454,-13.804274210354182
0.6818181818181818,-18.25434860699346
0.7045454545454546,-9.805361506971428
0.7727272727272727,-26.759944406864463
0.7272727272727273,-15.294040175800768
0.7045454545454546,-23.147309827230888
0.7045454545454546,-6.69314228808162
0.6818181818181818,-17.137591889246522
0.7954545454545454,-21.040890249567635
0.7727272727272727,-28.418853441347835
0.7727272727272727,-18.613752952972547
0.8181818181818182,-17.08935361587015
0.6590909090909091,-22.069948494783887
0.8409090909090909,-30.915763165549436
0.8181818181818182,-33.50049165130478
0.7727272727272727,-12.448116702863945
0.7045454545454546,-6.457912602884591
0.7045454545454546,-10.656678002152017
0.6818181818181818,-9.853102967325983
0.7954545454545454,-32.41118364550911
0.8409090909090909,-33.10369513283499
0.7727272727272727,-5.677932581448085
0.6590909090909091,-7.012636343325147
0.7727272727272727,-12.936282351250457
0.75,-8.784748534737533
0.6363636363636364,14.978124617673512
0.6818181818181818,-13.818250353386206
0.6818181818181818,-6.2915654985087315
0.8181818181818182,-23.730544550734052
0.7272727272727273,-17.63443675029788
0.7272727272727273,-13.47942788279204
0.7045454545454546,-4.4540477629765185
0.7045454545454546,-23.503731184695628
0.7727272727272727,-21.805606253553847
0.7272727272727273,-6.315240990586383
0.7954545454545454,-10.05158741194716
0.7954545454545454,-29.69922158042112
0.7045454545454546,-8.64322256500279
0.7045454545454546,-6.078750379972064
0.7045454545454546,-17.652927144955598
0.75,-23.89211710585461
0.7727272727272727,-30.086129039689983
0.7727272727272727,-28.66164729040362
0.7045454545454546,-4.223023006703965
0.6590909090909091,-0.8485338795057428
0.75,-33.682184209652604
0.6590909090909091,-13.254438713020027
0.7954545454545454,-29.829252477669275
0.75,8.17945482094554
0.7954545454545454,-24.370972320829285
0.6818181818181818,-16.249048683084652
0.7272727272727273,-3.656420419254685
0.75,6.5836331014984815
0.7272727272727273,-9.251906338159523
0.75,-13.81007188949391
0.7272727272727273,-34.188665585339486
0.7727272727272727,-19.789663672849372
0.7272727272727273,-31.256087984726147
0.7045454545454546,4.69268835488821
0.75,-6.9861459932114265
0.7727272727272727,-27.804034497491795
0.7272727272727273,-5.850171554937552
0.75,-26.896285182776843
0.7727272727272727,-28.600126920632146
0.7272727272727273,-2.073194053427731
0.7954545454545454,-20.73262180617797
0.8181818181818182,-30.27499572668961
0.7727272727272727,-20.85072079680043
0.75,-0.7860390623676029
0.7272727272727273,-24.858056093025297
0.8409090909090909,-26.279946726083605
0.7954545454545454,-5.218028146772678
0.75,-33.10194281267362
0.75,-16.3278605214211
0.8181818181818182,-29.455532037220795
0.7954545454545454,-32.87263678836528
0.7727272727272727,-16.377592282713575
0.7727272727272727,-17.33108040070385
0.7727272727272727,-21.994734386868917
0.7727272727272727,-17.034052631896348
0.75,-12.166972953200856
0.7954545454545454,-27.28378367782989
0.75,-8.911525924176722
0.7954545454545454,-3.215580794248655
0.6818181818181818,-18.304140386175256
0.75,-25.02788870421136
0.8409090909090909,-31.045027921656985
0.7045454545454546,-21.610724847163922
0.7727272727272727,-14.987458477761008
0.7727272727272727,-34.94999417067094
0.7727272727272727,-10.642506597409078
0.7727272727272727,-19.61200386225731
0.75,-22.690652974869348
0.7954545454545454,-25.564984616674348
0.75,-13.483941481878274
0.7272727272727273,-6.6721197670382475
0.6818181818181818,-28.785246887077676
0.6590909090909091,-7.559534762088671
0.7045454545454546,-14.279498473098947
0.7045454545454546,-16.147721217986373
0.7272727272727273,-22.566837001432752
0.7727272727272727,-14.222330048591697
0.7954545454545454,-33.39394788654214
0.7045454545454546,-11.20083861896849
0.7727272727272727,-7.355929520687672
0.6818181818181818,-1.1550570498559536
0.8181818181818182,-24.393301132357404
0.7727272727272727,-23.75242886501369
0.7272727272727273,-0.530894371045964
0.75,-11.563210860839725
0.75,-27.326955412853128
0.7727272727272727,-29.515280638107377
0.7727272727272727,-16.755246044355655
0.7727272727272727,-4.985815716033249
0.75,-19.848318119536007
0.75,-15.091339892908934
0.7045454545454546,-10.839737800827358
0.6818181818181818,-3.13498366721701
0.75,-32.53839149789591
0.7045454545454546,-5.3398377552584995
0.7045454545454546,-24.594281791340926
0.7272727272727273,-14.970683371479385
0.7727272727272727,-8.594325584134536
0.7727272727272727,-12.455755242672849
0.8636363636363636,-12.509600732451311
0.7954545454545454,-34.69425752316326
0.7954545454545454,-27.837482647938767
0.7272727272727273,-22.41460961059748
0.7727272727272727,-35.01535783618829
0.6363636363636364,3.649226808471831
0.75,-18.580315629979825
0.6818181818181818,-20.034483125406815
0.7045454545454546,-7.693187075418356
0.7727272727272727,-11.797021277094386
0.7727272727272727,-24.729780933676842
0.7272727272727273,0.6489797283017047
0.75,-27.54293799526857
0.75,-12.026774102235892
0.7272727272727273,-15.667652461337973
0.6590909090909091,1.2070278867035213
0.7727272727272727,-17.94563296439488
0.7272727272727273,-24.096549755712783
0.7727272727272727,-17.725352525516676
0.6818181818181818,-8.43367900797288
0.75,-18.464737087424258
0.7727272727272727,-9.745370030698918
0.7272727272727273,-13.155230422850805
0.75,-20.95885692721348
0.8181818181818182,-29.489949435856293
0.7272727272727273,-13.40185203572557
0.7045454545454546,10.601528839784681
0.75,-16.418829644494522
0.7727272727272727,-25.811601631297858
0.7727272727272727,-23.256931262797465
0.6818181818181818,-12.693451876529535
0.8409090909090909,-21.36594225500433
0.7045454545454546,1.5076146828284225
0.7954545454545454,-18.413668188202834
0.75,-23.512564391881543
0.75,-18.24118728396006
0.7954545454545454,-24.070052954780337
0.7272727272727273,13.161380282561373
0.7272727272727273,-19.795269515609128
0.6818181818181818,-18.49968622221098
0.7727272727272727,-21.491314278694976
0.7272727272727273,12.221635752079301
0.7045454545454546,-28.673220593756046
0.75,-29.214740507973907
0.8409090909090909,-14.398302010436424
0.75,-29.498279386935323
0.7272727272727273,-10.50175656755894
0.7727272727272727,-26.180849316412512
0.7727272727272727,-15.613805128516367
