galaxy,split,component_family,intake_weight,component_evidence_status,evidence_gate,orientation_sign,orientation_sign_proof_status,evidence_gate_proof_status,closure_fraction_c,source_vn2_median,kernel_scale,signed_source_strength_v2,beta_source_normalized,uses_vobs_or_residual,claim_boundary
NGC3198,train,K_scale_tail_spiral,0.3108854575207034,SOURCE_CANDIDATE_HI_TAIL_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.5308856411035588,5531.843349999999,0.5622863366437539,913.001013614133,1623.729680261785,False,tau_side_source_normalization_formula_conditional_not_validation
NGC3198,train,K_exponential_disk,0.2871004523126396,SOURCE_CANDIDATE_S4G_SCALE_READY,1.0,-1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.5308856411035588,5531.843349999999,0.4765829714904756,-843.1497763225541,-1769.1563206416497,False,tau_side_source_normalization_formula_conditional_not_validation
NGC3198,train,K_thick_flared,0.1176046491784056,PROXY_OR_PARTIAL_SOURCE_ONLY,0.35,-1.0,THEORY_CONDITIONAL,DERIVED_COARSE_GRID_PROXY_ADMISSION_PRODUCT,0.5308856411035588,5531.843349999999,0.42684795265433056,-120.88248728863074,-283.19800185740525,False,tau_side_source_normalization_formula_conditional_not_validation
NGC3521,train,K_compact_finite,0.3219437269147965,SOURCE_CANDIDATE_COMPACT_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.21431103628970855,34437.35055,0.15060240963855423,2376.042666776704,15776.923307397314,False,tau_side_source_normalization_formula_conditional_not_validation
NGC3521,train,K_scale_tail_spiral,0.2852590334220502,SOURCE_CANDIDATE_HI_TAIL_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.21431103628970855,34437.35055,0.5555857934327023,2105.2984662554145,3789.3309928746903,False,tau_side_source_normalization_formula_conditional_not_validation
NGC3521,train,K_exponential_disk,0.2854826640248878,SOURCE_CANDIDATE_S4G_SCALE_READY,1.0,-1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.21431103628970855,34437.35055,0.3939369069982797,-2106.9489281514457,-5348.442582356587,False,tau_side_source_normalization_formula_conditional_not_validation
NGC3521,train,K_thick_flared,0.1073145756382655,PROXY_OR_PARTIAL_SOURCE_ONLY,0.35,-1.0,THEORY_CONDITIONAL,DERIVED_COARSE_GRID_PROXY_ADMISSION_PRODUCT,0.21431103628970855,34437.35055,0.36049740272794656,-277.2049777906155,-768.9513868698004,False,tau_side_source_normalization_formula_conditional_not_validation
NGC3741,train,K_compact_finite,0.0,MISSING_SOURCE_SUPPORT,0.0,1.0,THEORY_CONDITIONAL,DERIVED_FROM_GATE_DEFINITION,0.8438806690386149,137.3657,0.17825311942959002,0.0,0.0,False,tau_side_source_normalization_formula_conditional_not_validation
NGC3741,train,K_scale_tail_spiral,0.2967423806697106,SOURCE_CANDIDATE_HI_TAIL_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.8438806690386149,137.3657,0.5497762388731191,34.39845356978651,62.56809795980507,False,tau_side_source_normalization_formula_conditional_not_validation
NGC3741,train,K_exponential_disk,0.0,MISSING_SOURCE_SUPPORT,0.0,-1.0,THEORY_CONDITIONAL,DERIVED_FROM_GATE_DEFINITION,0.8438806690386149,137.3657,0.24402604348630103,-0.0,-0.0,False,tau_side_source_normalization_formula_conditional_not_validation
NGC3741,train,K_thick_flared,0.7032576193302894,PROXY_OR_PARTIAL_SOURCE_ONLY,0.35,-1.0,THEORY_CONDITIONAL,DERIVED_COARSE_GRID_PROXY_ADMISSION_PRODUCT,0.8438806690386149,137.3657,0.19486205944640142,-28.5326318372099,-146.42476795262476,False,tau_side_source_normalization_formula_conditional_not_validation
NGC3769,train,K_compact_finite,0.0,MISSING_SOURCE_SUPPORT,0.0,1.0,THEORY_CONDITIONAL,DERIVED_FROM_GATE_DEFINITION,0.7070847066093239,5022.748375000001,0.03219917453998902,0.0,0.0,False,tau_side_source_normalization_formula_conditional_not_validation
NGC3769,train,K_scale_tail_spiral,0.3996746551202746,SOURCE_CANDIDATE_HI_TAIL_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.7070847066093239,5022.748375000001,0.5478765548742335,1419.4479593180758,2590.8171223788063,False,tau_side_source_normalization_formula_conditional_not_validation
NGC3769,train,K_exponential_disk,0.3488635933726704,SOURCE_CANDIDATE_S4G_SCALE_READY,1.0,-1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.7070847066093239,5022.748375000001,0.9168621320113408,-1238.9920385224045,-1351.3395256104648,False,tau_side_source_normalization_formula_conditional_not_validation
NGC3769,train,K_thick_flared,0.2514617515070549,PROXY_OR_PARTIAL_SOURCE_ONLY,0.35,-1.0,THEORY_CONDITIONAL,DERIVED_COARSE_GRID_PROXY_ADMISSION_PRODUCT,0.7070847066093239,5022.748375000001,0.8051610420402575,-312.57399714409866,-388.2130168047427,False,tau_side_source_normalization_formula_conditional_not_validation
NGC3877,train,K_compact_finite,0.3182342465001506,SOURCE_CANDIDATE_COMPACT_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.4131917582606362,16935.50655,0.09551098376313276,2226.8796956972255,23315.43041394995,False,tau_side_source_normalization_formula_conditional_not_validation
NGC3877,train,K_scale_tail_spiral,0.2252328211194656,SOURCE_CANDIDATE_HI_TAIL_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.4131917582606362,16935.50655,0.5046339164437624,1576.0918306927279,3123.238013409214,False,tau_side_source_normalization_formula_conditional_not_validation
NGC3877,train,K_exponential_disk,0.3201468267374622,SOURCE_CANDIDATE_S4G_SCALE_READY,1.0,-1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.4131917582606362,16935.50655,0.6415711273708384,-2240.263189597399,-3491.8391648608135,False,tau_side_source_normalization_formula_conditional_not_validation
NGC3877,train,K_thick_flared,0.1363861056429217,PROXY_OR_PARTIAL_SOURCE_ONLY,0.35,-1.0,THEORY_CONDITIONAL,DERIVED_COARSE_GRID_PROXY_ADMISSION_PRODUCT,0.4131917582606362,16935.50655,0.6188059090619825,-334.03195435458383,-539.8008478311502,False,tau_side_source_normalization_formula_conditional_not_validation
NGC3893,train,K_compact_finite,0.3444608876002789,SOURCE_CANDIDATE_COMPACT_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.5358002799381547,16118.94945,0.05514845326415123,2974.9494170028356,53944.38539832405,False,tau_side_source_normalization_formula_conditional_not_validation
NGC3893,train,K_scale_tail_spiral,0.3403209628901514,SOURCE_CANDIDATE_HI_TAIL_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.5358002799381547,16118.94945,0.5101334076090591,2939.19480146831,5761.619916727278,False,tau_side_source_normalization_formula_conditional_not_validation
NGC3893,train,K_exponential_disk,0.3152181495095697,SOURCE_CANDIDATE_S4G_SCALE_READY,1.0,-1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.5358002799381547,16118.94945,1.0313419585450334,-2722.3934091478195,-2639.6612555048555,False,tau_side_source_normalization_formula_conditional_not_validation
NGC3893,train,K_thick_flared,0.0,MISSING_SOURCE_SUPPORT,0.0,-1.0,THEORY_CONDITIONAL,DERIVED_FROM_GATE_DEFINITION,0.5358002799381547,16118.94945,0.9489445961966063,-0.0,-0.0,False,tau_side_source_normalization_formula_conditional_not_validation
NGC3917,train,K_compact_finite,0.3077217900736089,SOURCE_CANDIDATE_COMPACT_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.6167000694260736,5591.7702,0.07621951219512195,1061.161690081589,13922.44137387045,False,tau_side_source_normalization_formula_conditional_not_validation
NGC3917,train,K_scale_tail_spiral,0.2385238441123233,SOURCE_CANDIDATE_HI_TAIL_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.6167000694260736,5591.7702,0.5097802261307236,822.5363744388869,1613.5117297153909,False,tau_side_source_normalization_formula_conditional_not_validation
NGC3917,train,K_exponential_disk,0.307211132109382,SOURCE_CANDIDATE_S4G_SCALE_READY,1.0,-1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.6167000694260736,5591.7702,0.8343439885714081,-1059.4007141421114,-1269.7409325811204,False,tau_side_source_normalization_formula_conditional_not_validation
NGC3917,train,K_thick_flared,0.1465432337046855,PROXY_OR_PARTIAL_SOURCE_ONLY,0.35,-1.0,THEORY_CONDITIONAL,DERIVED_COARSE_GRID_PROXY_ADMISSION_PRODUCT,0.6167000694260736,5591.7702,0.7794577617618524,-176.87120216222124,-226.91569811612274,False,tau_side_source_normalization_formula_conditional_not_validation
NGC3953,train,K_compact_finite,0.3484898302730694,SOURCE_CANDIDATE_COMPACT_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.3879056679958085,27395.008925000002,0.06775576084092173,3703.2896435999196,54656.454265115164,False,tau_side_source_normalization_formula_conditional_not_validation
NGC3953,train,K_scale_tail_spiral,0.2921312204811374,SOURCE_CANDIDATE_HI_TAIL_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.3879056679958085,27395.008925000002,0.486764526424967,3104.3847751088983,6377.590408875919,False,tau_side_source_normalization_formula_conditional_not_validation
NGC3953,train,K_exponential_disk,0.3593789492457931,SOURCE_CANDIDATE_S4G_SCALE_READY,1.0,-1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.3879056679958085,27395.008925000002,1.0463190323255533,-3819.0048180944427,-3649.942990720818,False,tau_side_source_normalization_formula_conditional_not_validation
NGC3953,train,K_thick_flared,0.0,MISSING_SOURCE_SUPPORT,0.0,-1.0,THEORY_CONDITIONAL,DERIVED_FROM_GATE_DEFINITION,0.3879056679958085,27395.008925000002,0.9851192521408112,-0.0,-0.0,False,tau_side_source_normalization_formula_conditional_not_validation
NGC3992,train,K_compact_finite,0.299495477560409,SOURCE_CANDIDATE_COMPACT_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.6663789904544741,23785.986050000003,0.02413127413127413,4747.147487758993,196721.79189273264,False,tau_side_source_normalization_formula_conditional_not_validation
NGC3992,train,K_scale_tail_spiral,0.3582239766562663,SOURCE_CANDIDATE_HI_TAIL_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.6663789904544741,23785.986050000003,0.49590271608535347,5678.022468622507,11449.871687424316,False,tau_side_source_normalization_formula_conditional_not_validation
NGC3992,train,K_exponential_disk,0.3422805457833246,SOURCE_CANDIDATE_S4G_SCALE_READY,1.0,-1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.6663789904544741,23785.986050000003,3.025779258699838,-5425.311414581706,-1793.0294812427708,False,tau_side_source_normalization_formula_conditional_not_validation
NGC3992,train,K_thick_flared,0.0,MISSING_SOURCE_SUPPORT,0.0,-1.0,THEORY_CONDITIONAL,DERIVED_FROM_GATE_DEFINITION,0.6663789904544741,23785.986050000003,2.776023228736588,-0.0,-0.0,False,tau_side_source_normalization_formula_conditional_not_validation
NGC4010,train,K_compact_finite,0.0,MISSING_SOURCE_SUPPORT,0.0,1.0,THEORY_CONDITIONAL,DERIVED_FROM_GATE_DEFINITION,0.5943781263074602,5260.5015,0.1043271961835841,0.0,0.0,False,tau_side_source_normalization_formula_conditional_not_validation
NGC4010,train,K_scale_tail_spiral,0.3764073664172001,SOURCE_CANDIDATE_HI_TAIL_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.5943781263074602,5260.5015,0.5072350426490998,1176.9230849885917,2320.2716414109727,False,tau_side_source_normalization_formula_conditional_not_validation
NGC4010,train,K_exponential_disk,0.4034564168852352,SOURCE_CANDIDATE_S4G_SCALE_READY,1.0,-1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.5943781263074602,5260.5015,0.6052876673776686,-1261.498082087791,-2084.129827975961,False,tau_side_source_normalization_formula_conditional_not_validation
NGC4010,train,K_thick_flared,0.2201362166975646,PROXY_OR_PARTIAL_SOURCE_ONLY,0.35,-1.0,THEORY_CONDITIONAL,DERIVED_COARSE_GRID_PROXY_ADMISSION_PRODUCT,0.5943781263074602,5260.5015,0.5559353485063553,-240.90705027592037,-433.33644986448707,False,tau_side_source_normalization_formula_conditional_not_validation
NGC4051,train,K_compact_finite,0.3531529051305795,SOURCE_CANDIDATE_COMPACT_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.43974031534085584,15813.908549999995,0.08203445447087777,2455.8299400756882,29936.56696952264,False,tau_side_source_normalization_formula_conditional_not_validation
NGC4051,train,K_scale_tail_spiral,0.2860351246954618,SOURCE_CANDIDATE_HI_TAIL_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.43974031534085584,15813.908549999995,0.4981410277034078,1989.0920135023757,3993.0298908980394,False,tau_side_source_normalization_formula_conditional_not_validation
NGC4051,train,K_exponential_disk,0.3608119701739586,SOURCE_CANDIDATE_S4G_SCALE_READY,1.0,-1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.43974031534085584,15813.908549999995,0.7544200707310129,-2509.091178970389,-3325.854224078565,False,tau_side_source_normalization_formula_conditional_not_validation
NGC4051,train,K_thick_flared,0.0,MISSING_SOURCE_SUPPORT,0.0,-1.0,THEORY_CONDITIONAL,DERIVED_FROM_GATE_DEFINITION,0.43974031534085584,15813.908549999995,0.7167878031160521,-0.0,-0.0,False,tau_side_source_normalization_formula_conditional_not_validation
NGC4068,train,K_compact_finite,0.0,MISSING_SOURCE_SUPPORT,0.0,1.0,THEORY_CONDITIONAL,DERIVED_FROM_GATE_DEFINITION,0.7375788355575932,359.4326249999999,0.4763723793901535,0.0,0.0,False,tau_side_source_normalization_formula_conditional_not_validation
NGC4068,train,K_scale_tail_spiral,0.213850045350001,SOURCE_CANDIDATE_HI_TAIL_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.7375788355575932,359.4326249999999,0.508926205119198,56.693763498089275,111.39879009533567,False,tau_side_source_normalization_formula_conditional_not_validation
NGC4068,train,K_exponential_disk,0.4704700997700023,SOURCE_CANDIDATE_S4G_SCALE_READY,1.0,-1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.7375788355575932,359.4326249999999,0.13263260231603788,-124.72627969579646,-940.3892973357924,False,tau_side_source_normalization_formula_conditional_not_validation
NGC4068,train,K_thick_flared,0.3156798548799965,PROXY_OR_PARTIAL_SOURCE_ONLY,0.35,-1.0,THEORY_CONDITIONAL,DERIVED_COARSE_GRID_PROXY_ADMISSION_PRODUCT,0.7375788355575932,359.4326249999999,0.11531161251688057,-29.29144883525812,-254.01993950063024,False,tau_side_source_normalization_formula_conditional_not_validation
NGC4085,train,K_compact_finite,0.3390097379001939,SOURCE_CANDIDATE_COMPACT_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.3872709077572711,10318.351200000001,0.16129032258064516,1354.6819755524664,8399.028248425291,False,tau_side_source_normalization_formula_conditional_not_validation
NGC4085,train,K_scale_tail_spiral,0.228210956706978,SOURCE_CANDIDATE_HI_TAIL_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.3872709077572711,10318.351200000001,0.4970115577205291,911.9303521763245,1834.827255041633,False,tau_side_source_normalization_formula_conditional_not_validation
NGC4085,train,K_exponential_disk,0.2874894177213165,SOURCE_CANDIDATE_S4G_SCALE_READY,1.0,-1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.3872709077572711,10318.351200000001,0.3882983154385234,-1148.8069185310517,-2958.5678661357324,False,tau_side_source_normalization_formula_conditional_not_validation
NGC4085,train,K_thick_flared,0.1452898876715117,PROXY_OR_PARTIAL_SOURCE_ONLY,0.35,-1.0,THEORY_CONDITIONAL,DERIVED_COARSE_GRID_PROXY_ADMISSION_PRODUCT,0.3872709077572711,10318.351200000001,0.3679495737695735,-203.20229633287,-552.2558274795675,False,tau_side_source_normalization_formula_conditional_not_validation
NGC4100,train,K_compact_finite,0.3068388566808265,SOURCE_CANDIDATE_COMPACT_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.6129596278699161,11463.996075000001,0.04867487363003497,2156.1464490377703,44296.90902591915,False,tau_side_source_normalization_formula_conditional_not_validation
NGC4100,train,K_scale_tail_spiral,0.2616480012162765,SOURCE_CANDIDATE_HI_TAIL_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.6129596278699161,11463.996075000001,0.5037713378415526,1838.5918094693416,3649.655451512845,False,tau_side_source_normalization_formula_conditional_not_validation
NGC4100,train,K_exponential_disk,0.3190383228884285,SOURCE_CANDIDATE_S4G_SCALE_READY,1.0,-1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.6129596278699161,11463.996075000001,1.3608737150945922,-2241.871692666345,-1647.376731433538,False,tau_side_source_normalization_formula_conditional_not_validation
NGC4100,train,K_thick_flared,0.1124748192144684,PROXY_OR_PARTIAL_SOURCE_ONLY,0.35,-1.0,THEORY_CONDITIONAL,DERIVED_COARSE_GRID_PROXY_ADMISSION_PRODUCT,0.6129596278699161,11463.996075000001,1.2719686412531912,-276.6248859012526,-217.47775607794182,False,tau_side_source_normalization_formula_conditional_not_validation
NGC4138,train,K_compact_finite,0.3858257407911005,SOURCE_CANDIDATE_COMPACT_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.5856319015018036,10796.0746,0.049279832145341415,2439.3931606206197,49500.84150908017,False,tau_side_source_normalization_formula_conditional_not_validation
NGC4138,train,K_scale_tail_spiral,0.2925482912721375,SOURCE_CANDIDATE_HI_TAIL_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.5856319015018036,10796.0746,0.4986267481910607,1849.6440891093653,3709.476268209804,False,tau_side_source_normalization_formula_conditional_not_validation
NGC4138,train,K_exponential_disk,0.321625967936762,SOURCE_CANDIDATE_S4G_SCALE_READY,1.0,-1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.5856319015018036,10796.0746,1.1515934406358277,-2033.4884470233383,-1765.8041243275848,False,tau_side_source_normalization_formula_conditional_not_validation
NGC4138,train,K_thick_flared,0.0,MISSING_SOURCE_SUPPORT,0.0,-1.0,THEORY_CONDITIONAL,DERIVED_FROM_GATE_DEFINITION,0.5856319015018036,10796.0746,1.089560663249142,-0.0,-0.0,False,tau_side_source_normalization_formula_conditional_not_validation
NGC4157,train,K_compact_finite,0.2890553167053084,SOURCE_CANDIDATE_COMPACT_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.5838938712740976,17379.018979999997,0.03588087549336204,2933.1895983853824,81747.9941070006,False,tau_side_source_normalization_formula_conditional_not_validation
NGC4157,train,K_scale_tail_spiral,0.2970024548594332,SOURCE_CANDIDATE_HI_TAIL_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.5838938712740976,17379.018979999997,0.5108346660153311,3013.8332040325868,5899.821223061114,False,tau_side_source_normalization_formula_conditional_not_validation
NGC4157,train,K_exponential_disk,0.2743891662445832,SOURCE_CANDIDATE_S4G_SCALE_READY,1.0,-1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.5838938712740976,17379.018979999997,1.6664478793896438,-2784.364797409272,-1670.8382133313876,False,tau_side_source_normalization_formula_conditional_not_validation
NGC4157,train,K_thick_flared,0.1395530621906752,PROXY_OR_PARTIAL_SOURCE_ONLY,0.35,-1.0,THEORY_CONDITIONAL,DERIVED_COARSE_GRID_PROXY_ADMISSION_PRODUCT,0.5838938712740976,17379.018979999997,1.5512515315803395,-495.6402749728417,-319.50993432245485,False,tau_side_source_normalization_formula_conditional_not_validation
NGC4217,train,K_compact_finite,0.3445982568393381,SOURCE_CANDIDATE_COMPACT_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.4002123791958448,27186.057819999995,0.018279063239921272,3749.2968792951733,205114.2791117846,False,tau_side_source_normalization_formula_conditional_not_validation
NGC4217,train,K_scale_tail_spiral,0.2552493009453856,SOURCE_CANDIDATE_HI_TAIL_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.4002123791958448,27186.057819999995,0.5082256256096304,2777.162648048429,5464.428608292129,False,tau_side_source_normalization_formula_conditional_not_validation
NGC4217,train,K_exponential_disk,0.2967729651634749,SOURCE_CANDIDATE_S4G_SCALE_READY,1.0,-1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.4002123791958448,27186.057819999995,0.9272484351550245,-3228.948289965845,-3482.2903631279837,False,tau_side_source_normalization_formula_conditional_not_validation
NGC4217,train,K_thick_flared,0.1033794770518014,PROXY_OR_PARTIAL_SOURCE_ONLY,0.35,-1.0,THEORY_CONDITIONAL,DERIVED_COARSE_GRID_PROXY_ADMISSION_PRODUCT,0.4002123791958448,27186.057819999995,0.8691350232865533,-393.6761723259931,-452.9516838906609,False,tau_side_source_normalization_formula_conditional_not_validation
NGC4559,train,K_compact_finite,0.3480023229096747,SOURCE_CANDIDATE_COMPACT_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.6698743800419372,5282.773425000001,0.053640415363765424,1231.5087316950667,22958.597977728594,False,tau_side_source_normalization_formula_conditional_not_validation
NGC4559,train,K_scale_tail_spiral,0.3264263375159481,SOURCE_CANDIDATE_HI_TAIL_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.6698743800419372,5282.773425000001,0.5187769165156513,1155.1557516771827,2226.6907314144773,False,tau_side_source_normalization_formula_conditional_not_validation
NGC4559,train,K_exponential_disk,0.3255713395743771,SOURCE_CANDIDATE_S4G_SCALE_READY,1.0,-1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.6698743800419372,5282.773425000001,1.1366730545948422,-1152.1300896016476,-1013.5984881002698,False,tau_side_source_normalization_formula_conditional_not_validation
NGC4559,train,K_thick_flared,0.0,MISSING_SOURCE_SUPPORT,0.0,-1.0,THEORY_CONDITIONAL,DERIVED_FROM_GATE_DEFINITION,0.6698743800419372,5282.773425000001,1.0243878031341935,-0.0,-0.0,False,tau_side_source_normalization_formula_conditional_not_validation
NGC5005,train,K_compact_finite,0.4072844746704969,SOURCE_CANDIDATE_COMPACT_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.16723198581856527,55219.543204999994,0.08442307490596497,3761.057837439938,44550.116678754115,False,tau_side_source_normalization_formula_conditional_not_validation
NGC5005,train,K_scale_tail_spiral,0.2407101704335983,SOURCE_CANDIDATE_HI_TAIL_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.16723198581856527,55219.543204999994,0.5302680558528496,2222.8317781894784,4191.902102445934,False,tau_side_source_normalization_formula_conditional_not_validation
NGC5005,train,K_exponential_disk,0.3520053548959047,SOURCE_CANDIDATE_S4G_SCALE_READY,1.0,-1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.16723198581856527,55219.543204999994,0.45227075335533473,-3250.584250536794,-7187.25282681039,False,tau_side_source_normalization_formula_conditional_not_validation
NGC5005,train,K_thick_flared,0.0,MISSING_SOURCE_SUPPORT,0.0,-1.0,THEORY_CONDITIONAL,DERIVED_FROM_GATE_DEFINITION,0.16723198581856527,55219.543204999994,0.42510535977543257,-0.0,-0.0,False,tau_side_source_normalization_formula_conditional_not_validation
NGC5033,train,K_compact_finite,0.3435504626724132,SOURCE_CANDIDATE_COMPACT_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.6241884975856428,15711.626034999998,0.021034977049368075,3369.2049699220947,160171.5543598994,False,tau_side_source_normalization_formula_conditional_not_validation
NGC5033,train,K_scale_tail_spiral,0.3291236428100919,SOURCE_CANDIDATE_HI_TAIL_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.6241884975856428,15711.626034999998,0.523364436248665,3227.720913104939,6167.253045010798,False,tau_side_source_normalization_formula_conditional_not_validation
NGC5033,train,K_exponential_disk,0.3273258945174949,SOURCE_CANDIDATE_S4G_SCALE_READY,1.0,-1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.6241884975856428,15711.626034999998,2.063884491472015,-3210.090366387084,-1555.3633837800514,False,tau_side_source_normalization_formula_conditional_not_validation
NGC5033,train,K_thick_flared,0.0,MISSING_SOURCE_SUPPORT,0.0,-1.0,THEORY_CONDITIONAL,DERIVED_FROM_GATE_DEFINITION,0.6241884975856428,15711.626034999998,1.9032006159804644,-0.0,-0.0,False,tau_side_source_normalization_formula_conditional_not_validation
NGC5055,train,K_compact_finite,0.341015207325404,SOURCE_CANDIDATE_COMPACT_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.5870263952016378,22137.869000000002,0.01991498238343365,4431.667708853607,222529.3311100343,False,tau_side_source_normalization_formula_conditional_not_validation
NGC5055,train,K_scale_tail_spiral,0.3748054532367593,SOURCE_CANDIDATE_HI_TAIL_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.5870263952016378,22137.869000000002,0.5467237512414012,4870.7893036178075,8909.050123683308,False,tau_side_source_normalization_formula_conditional_not_validation
NGC5055,train,K_exponential_disk,0.2841793394378367,SOURCE_CANDIDATE_S4G_SCALE_READY,1.0,-1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.5870263952016378,22137.869000000002,1.1374983534374858,-3693.0564240446724,-3246.6477097609563,False,tau_side_source_normalization_formula_conditional_not_validation
NGC5055,train,K_thick_flared,0.0,MISSING_SOURCE_SUPPORT,0.0,-1.0,THEORY_CONDITIONAL,DERIVED_FROM_GATE_DEFINITION,0.5870263952016378,22137.869000000002,1.050230505728516,-0.0,-0.0,False,tau_side_source_normalization_formula_conditional_not_validation
NGC5371,train,K_compact_finite,0.3030879189640753,SOURCE_CANDIDATE_COMPACT_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.5621449211484382,30090.9512,0.024752475247524754,5126.8762341235615,207125.79985859187,False,tau_side_source_normalization_formula_conditional_not_validation
NGC5371,train,K_scale_tail_spiral,0.3505485506295814,SOURCE_CANDIDATE_HI_TAIL_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.5621449211484382,30090.9512,0.5249695189672646,5929.695381036562,11295.313664499288,False,tau_side_source_normalization_formula_conditional_not_validation
NGC5371,train,K_exponential_disk,0.3463635304063432,SOURCE_CANDIDATE_S4G_SCALE_READY,1.0,-1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.5621449211484382,30090.9512,1.9426956858191937,-5858.903774445375,-3015.8628637582005,False,tau_side_source_normalization_formula_conditional_not_validation
NGC5371,train,K_thick_flared,0.0,MISSING_SOURCE_SUPPORT,0.0,-1.0,THEORY_CONDITIONAL,DERIVED_FROM_GATE_DEFINITION,0.5621449211484382,30090.9512,1.881898270438301,-0.0,-0.0,False,tau_side_source_normalization_formula_conditional_not_validation
NGC5585,train,K_compact_finite,0.3887090951934569,SOURCE_CANDIDATE_COMPACT_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.6660391227651108,1677.453075,0.10074320920837526,434.28499348781133,4310.811586213666,False,tau_side_source_normalization_formula_conditional_not_validation
