galaxy,r,velocity_km_s,velocity_error_km_s,v_gas_km_s,v_star_km_s,v_baryon_newton_km_s,figure_file,coordinate_calibration_uses_published_vobs,prospective_name_freeze,inclination_deg,gas_mass_1e7_msun,stellar_mass_kin_1e7_msun,r_median,r_max,gas_fraction,scale_radius_proxy_kpc,tail_inner_radius_proxy_kpc,tail_cutoff_radius_proxy_kpc,compact_support_radius_proxy_kpc,thickness_h_over_rs_proxy,kernel_K_exponential_disk,kernel_K_compact_finite,kernel_K_scale_tail_spiral,kernel_K_thick_flared,v_newton,v_tpg_v6,v_mond,v_K_compact_finite,v_K_scale_tail_spiral,v_K_exponential_disk,v_K_thick_flared
DDO_133,1.83,41.48001557183501,1.439988337209,13.427707794619812,6.361612618584633,14.85844715058168,rMD_DH_DM_profiles_ddo133.pdf,True,True,43.4,12.85,2.62,1.739999685,3.3000005700000004,0.8306399482870072,1.0369485607866507,0.60899988975,4.670556721405948,1.739999685,0.4537879767291532,0.19579794892352634,0.5464480874316939,0.546540585386432,0.14292951793634492,14.85844715058168,33.34520595407034,36.585052160813106,157.46176360555813,34.33767033256247,31.590678793516407,32.499683561313475
DDO_133,2.01999975,41.619993475452006,1.450011637468,14.274514672385086,6.4673251901353925,15.671249607070168,rMD_DH_DM_profiles_ddo133.pdf,True,True,43.4,12.85,2.62,1.739999685,3.3000005700000004,0.8306399482870072,1.0369485607866507,0.60899988975,4.670556721405948,1.739999685,0.4537879767291532,0.19942362453083523,0.49504956621900564,0.5681984416134033,0.14914264466144764,15.671249607070168,35.12702301948533,38.51851098617474,150.6275910026419,36.10737403359096,33.43450685481902,34.29014881347801
DDO_133,2.20000038,42.279983292506,1.550012440052,14.697263881575076,6.783633324447514,16.18725568727467,rMD_DH_DM_profiles_ddo133.pdf,True,True,43.4,12.85,2.62,1.739999685,3.3000005700000004,0.8306399482870072,1.0369485607866507,0.60899988975,4.670556721405948,1.739999685,0.4537879767291532,0.2006499480250011,0.4545453760330714,0.5844223164383024,0.15321096073051885,16.18725568727467,36.399729263871926,39.97345453801446,144.99761425656246,37.37337297215279,34.75895876428046,35.57052397532126
DDO_133,2.38000101,43.170005915504,1.730006144703,15.224888366682473,6.889431538847232,16.71111883466832,rMD_DH_DM_profiles_ddo133.pdf,True,True,43.4,12.85,2.62,1.739999685,3.3000005700000004,0.8306399482870072,1.0369485607866507,0.60899988975,4.670556721405948,1.739999685,0.4537879767291532,0.20011063183509467,0.4201678889203497,0.5971596044044309,0.15573403863763033,16.71111883466832,37.66483989895037,41.40779026766761,140.1004470915433,38.626860656649484,36.08599324099195,36.85077028901342
DDO_133,2.57000076,44.88000415969,1.639989942377,16.281488140821452,6.783915661123599,17.63826430737865,rMD_DH_DM_profiles_ddo133.pdf,True,True,43.4,12.85,2.62,1.739999685,3.3000005700000004,0.8306399482870072,1.0369485607866507,0.60899988975,4.670556721405948,1.739999685,0.4537879767291532,0.19799731580576665,0.38910494329970546,0.607430953270633,0.15695865315762006,17.63826430737865,39.56265594512199,43.39590765983299,135.75151476332513,40.49518922380349,38.07876303995279,38.782287771746546
DDO_133,2.74999956,46.730019007494,1.459996237726,17.335947300900212,6.678500872296772,18.577875086264793,rMD_DH_DM_profiles_ddo133.pdf,True,True,43.4,12.85,2.62,1.739999685,3.3000005700000004,0.8306399482870072,1.0369485607866507,0.60899988975,4.670556721405948,1.739999685,0.4537879767291532,0.19484098501449004,0.3636364218181911,0.614630098039188,0.15696814696360245,18.577875086264793,41.436500424394545,45.334086230461146,132.19865010931318,42.33822134603119,40.0450825484696,40.69203815011425
DDO_133,2.9300001900000003,46.13001419199001,1.5899895410850002,17.546409013596634,6.678500872296772,18.77441991577087,rMD_DH_DM_profiles_ddo133.pdf,True,True,43.4,12.85,2.62,1.739999685,3.3000005700000004,0.8306399482870072,1.0369485607866507,0.60899988975,4.670556721405948,1.739999685,0.4537879767291532,0.1908204509708359,0.34129690619576375,0.6197478182414528,0.15604835824916283,18.77441991577087,42.151944362217534,46.256923145816614,128.71721808199803,43.04598504853737,40.81361253892993,41.42466761834072
DDO_133,3.11999994,43.9399811354,1.759998645478,17.333923749666297,6.678854051964653,18.57611380258772,rMD_DH_DM_profiles_ddo133.pdf,True,True,43.4,12.85,2.62,1.739999685,3.3000005700000004,0.8306399482870072,1.0369485607866507,0.60899988975,4.670556721405948,1.739999685,0.4537879767291532,0.18587740042972303,0.3205128266765287,0.6232356336683902,0.15425502862694623,18.57611380258772,42.25191918736568,46.65414204267862,125.20306400156996,43.14885585965146,40.95199035471999,41.53480322935678
DDO_133,3.3000005700000004,45.469985674935,2.0800089537470003,16.810439686581443,6.784784137350756,18.127994324983636,rMD_DH_DM_profiles_ddo133.pdf,True,True,43.4,12.85,2.62,1.739999685,3.3000005700000004,0.8306399482870072,1.0369485607866507,0.60899988975,4.670556721405948,1.739999685,0.4537879767291532,0.1807217229014318,0.30303025068871425,0.6249995961309638,0.151932346629556,18.127994324983636,41.89854527440244,46.63605594495303,122.01803143737523,42.80542002807994,40.62424083563864,41.18626011313921
DDO_210,0.0800001499999999,4.1600018,0.72999864,1.034690300762061,0.7374846680440283,1.2706170367546212,rMD_DH_DM_profiles_ddo210.pdf,True,True,66.7,0.14,0.04,0.19999991,0.31,0.7777777777777778,0.11918945768772349,0.0699999685,0.4305555555555555,0.19999991,0.43000000000000005,0.011399425539507527,0.8000040800078324,0.2498701937072787,0.006656584997793975,1.2706170367546212,3.6572405243736124,4.763504855324767,186.23760531663137,6.639716053312801,2.596586273954305,3.2836811889622513
DDO_210,0.12000007,5.7799973,0.69999672,2.3344026702646823,0.9709104502937648,2.528260850748696,rMD_DH_DM_profiles_ddo210.pdf,True,True,66.7,0.14,0.04,0.19999991,0.31,0.7777777777777778,0.11918945768772349,0.0699999685,0.4305555555555555,0.19999991,0.43000000000000005,0.016654295461625508,1.8000045300056344,0.37696324377394436,0.010764558679701636,2.528260850748696,6.4017835416664095,7.522355002919204,279.37553456865624,9.344179383742405,5.593921492888093,6.065464952954137
DDO_210,0.1599999899999999,7.0200045399999995,0.61000298,3.2452537999762705,1.1409931148879529,3.439990917790647,rMD_DH_DM_profiles_ddo210.pdf,True,True,66.7,0.14,0.04,0.19999991,0.31,0.7777777777777778,0.11918945768772349,0.0699999685,0.4305555555555555,0.19999991,0.43000000000000005,0.02019327869881426,3.200003920003356,0.46288387601505515,0.01400290698544658,3.439990917790647,8.310736473233224,9.479238466620554,372.49538499684587,11.223159751518358,7.57087753948759,7.975837570834599
DDO_210,0.19999991,7.93000268,0.6799954399999999,3.7447376278202342,1.441092132090349,4.01245640903243,rMD_DH_DM_profiles_ddo210.pdf,True,True,66.7,0.14,0.04,0.19999991,0.31,0.7777777777777778,0.11918945768772349,0.0699999685,0.4305555555555555,0.19999991,0.43000000000000005,0.022196580780855325,5.000002250001012,0.5179031641479284,0.016239068220609124,4.01245640903243,9.573879203055556,10.84150848701177,465.6015898270258,12.462435964765893,8.873743220320735,9.237628847872605
DDO_210,0.24000014,9.30999484,0.65999416,4.211867032497891,1.80734822403413,4.583266466436565,rMD_DH_DM_profiles_ddo210.pdf,True,True,66.7,0.14,0.04,0.19999991,0.31,0.7777777777777778,0.11918945768772349,0.0699999685,0.4305555555555555,0.19999991,0.43000000000000005,0.023002006193816316,4.166664236112529,0.5514793117402008,0.017569844077352133,4.583266466436565,10.800823216834539,12.146459991228937,425.0813125243375,13.580781367065457,10.162345861938341,10.479219792568014
DDO_210,0.27000008,10.38000322,0.7499999199999999,4.775554698785058,2.0394648308949828,5.192816141319231,rMD_DH_DM_profiles_ddo210.pdf,True,True,66.7,0.14,0.04,0.19999991,0.31,0.7777777777777778,0.11918945768772349,0.0699999685,0.4305555555555555,0.19999991,0.43000000000000005,0.023024617404639656,3.703702606310339,0.566674778358576,0.018077682278838908,5.192816141319231,11.99669212423686,13.350163004034833,400.8207435387449,14.613968274230565,11.424664374460152,11.699533158988894
DDO_210,0.31,12.02,0.87999622,5.1428216428608495,2.206325252639095,5.596113434403464,rMD_DH_DM_profiles_ddo210.pdf,True,True,66.7,0.14,0.04,0.19999991,0.31,0.7777777777777778,0.11918945768772349,0.0699999685,0.4305555555555555,0.19999991,0.43000000000000005,0.02251387016918218,3.2258064516129035,0.5774122043460321,0.01824862506098604,5.596113434403464,12.905965958586139,14.349268499804738,374.1237141498485,15.412043758926304,12.388038073963294,12.6275819774284
DDO_216,0.089999990145,3.229998057198,4.019997917884,-0.8346856770382167,0.591599335760398,0.0,rMD_DH_DM_profiles_ddo216.pdf,True,True,63.7,0.49,1.6,0.5600005046475001,1.03000101915,0.23444976076555024,0.3337309324478546,0.196000176626625,1.1507427654139952,0.5600005046475001,0.1855023923444976,0.010038168423384,0.0461232252644832,0.062341760678631265,0.00646848869270965,1e-06,1.3038372461522715e-05,0.004272613114919723,44.709247178159735,2.7680580282932423,0.0,0.0
DDO_216,0.170000304795,8.439999541534,2.750001746499,-1.0969352820272429,1.6930316704315145,1.2896081668971926,rMD_DH_DM_profiles_ddo216.pdf,True,True,63.7,0.49,1.6,0.5600005046475001,1.03000101915,0.23444976076555024,0.3337309324478546,0.196000176626625,1.1507427654139952,0.5600005046475001,0.1855023923444976,0.023329993867449956,0.16456373849766917,0.17412979728971528,0.0168810539133448,1.2896081668971926,4.046774569039889,5.761749600698181,84.54786324276687,6.146372439059179,1.673626229436116,3.1306460155891136
DDO_216,0.26000029494,9.70000172244,2.5700014349409996,0.1693716575587229,2.9087282224614266,2.9136552010366294,rMD_DH_DM_profiles_ddo216.pdf,True,True,63.7,0.49,1.6,0.5600005046475001,1.03000101915,0.23444976076555024,0.3337309324478546,0.196000176626625,1.1507427654139952,0.5600005046475001,0.1855023923444976,0.03715659778940222,0.38493059068828706,0.29485794950037647,0.02880586072027533,2.9136552010366294,7.8852418315518,9.733908746370657,129.40068155083705,9.920519258752755,6.368374506533718,7.138395913735908
DDO_216,0.340000124475,11.689999140057,2.329996499408,1.8477415187371569,3.905274082862154,4.320337299602883,rMD_DH_DM_profiles_ddo216.pdf,True,True,63.7,0.49,1.6,0.5600005046475001,1.03000101915,0.23444976076555024,0.3337309324478546,0.196000176626625,1.1507427654139952,0.5600005046475001,0.1855023923444976,0.047068342797554494,0.6582530755874316,0.37928174972825857,0.037978815496925535,4.320337299602883,10.89326413920137,12.763610593234933,169.25259517723202,12.85608869681864,9.553788193654718,10.191655841451176
DDO_216,0.430000599735,12.850007174705,1.919998803163,2.27510445413478,4.751853277424543,5.268416256086291,rMD_DH_DM_profiles_ddo216.pdf,True,True,63.7,0.49,1.6,0.5600005046475001,1.03000101915,0.23444976076555024,0.3337309324478546,0.196000176626625,1.1507427654139952,0.5600005046475001,0.1855023923444976,0.055260782565379175,1.0528654331074292,0.4489812620796722,0.046079453797410484,5.268416256086291,12.981444897126828,14.985287132289653,214.00525556992207,14.956609842640558,11.677436529490825,12.270665380858954
DDO_216,0.52000058988,12.549997615197,1.989997417617,3.650836534705658,5.438719959617399,6.550441374616087,rMD_DH_DM_profiles_ddo216.pdf,True,True,63.7,0.49,1.6,0.5600005046475001,1.03000101915,0.23444976076555024,0.3337309324478546,0.196000176626625,1.1507427654139952,0.5600005046475001,0.1855023923444976,0.06058387341985755,1.5397223627531482,0.4974485394147373,0.051810060313947005,6.550441374616087,15.572516461472974,17.597950391624032,258.78937508572335,17.4253387413333,14.396195944014861,14.91048032460158
DDO_216,0.600000419415,13.110000091196,2.419996655187,5.276772760360546,5.963216376828522,7.9626804733933,rMD_DH_DM_profiles_ddo216.pdf,True,True,63.7,0.49,1.6,0.5600005046475001,1.03000101915,0.23444976076555024,0.3337309324478546,0.196000176626625,1.1507427654139952,0.5600005046475001,0.1855023923444976,0.06328965426971436,1.6666655016258143,0.5270933330057285,0.05512188851572901,7.9626804733933,18.23825793907139,20.207869990133876,269.3763380221724,19.935313444463432,17.199034556662912,17.63981851592894
DDO_216,0.6900004095600001,13.460006723833,2.549999893616,5.646532191871053,6.28015938709204,8.44533763215636,rMD_DH_DM_profiles_ddo216.pdf,True,True,63.7,0.49,1.6,0.5600005046475001,1.03000101915,0.23444976076555024,0.3337309324478546,0.196000176626625,1.1507427654139952,0.5600005046475001,0.1855023923444976,0.0645204860554084,1.4492745020799056,0.5491574853057491,0.05717175930537429,8.44533763215636,19.409008914893,21.541370083898883,251.3687765919944,21.07615008010225,18.416464434394648,18.826585306174245
DDO_216,0.77000072421,14.239999033673,2.500002820487,5.122046708204903,6.332606601602741,8.144769416729691,rMD_DH_DM_profiles_ddo216.pdf,True,True,63.7,0.49,1.6,0.5600005046475001,1.03000101915,0.23444976076555024,0.3337309324478546,0.196000176626625,1.1507427654139952,0.5600005046475001,0.1855023923444976,0.06437319434576506,1.2987000772317105,0.5611883800311498,0.05779546562314234,8.144769416729691,19.239115968739416,21.664082907041756,238.0210253527405,20.95511206190886,18.23967722336981,18.644874012047342
DDO_216,0.860000714355,14.480003969206,2.509996810966,5.278867354576341,6.385385360496651,8.284901130928283,rMD_DH_DM_profiles_ddo216.pdf,True,True,63.7,0.49,1.6,0.5600005046475001,1.03000101915,0.23444976076555024,0.3337309324478546,0.196000176626625,1.1507427654139952,0.5600005046475001,0.1855023923444976,0.06318553171029426,1.162789731808536,0.5683343744655506,0.05746356215376037,8.284901130928283,19.793073391009486,22.4298995677072,225.35630523162968,21.485278088663215,18.841419229581934,19.219333485509765
DDO_216,0.940001029005,15.259996279045998,2.4100026647079997,5.331314646633709,6.332938068439282,8.278225681877643,rMD_DH_DM_profiles_ddo216.pdf,True,True,63.7,0.49,1.6,0.5600005046475001,1.03000101915,0.23444976076555024,0.3337309324478546,0.196000176626625,1.1507427654139952,0.5600005046475001,0.1855023923444976,0.06148594857113763,1.0638286226755618,0.5703801763588076,0.056483074407865125,8.278225681877643,20.041559136675332,22.887892615219627,215.6537156268448,21.720196896393873,19.1281566775166,19.484943767452656
DDO_216,1.03000101915,16.560001542602,3.169993433223,5.173464384486043,6.227381906405982,8.095987842491994,rMD_DH_DM_profiles_ddo216.pdf,True,True,63.7,0.49,1.6,0.5600005046475001,1.03000101915,0.23444976076555024,0.3337309324478546,0.196000176626625,1.1507427654139952,0.5600005046475001,0.1855023923444976,0.059097001782256305,0.9708728257620968,0.5690540997277299,0.05483608457053481,8.095987842491994,19.989445548948797,23.104710883319655,206.09673274171547,21.66835969409501,19.10995315252692,19.447838007746952
DDO_46,0.150000306831,14.629973985648,5.320017080208,-1.346769017585948,0.0,0.0,rMD_DH_DM_profiles_ddo46.pdf,True,True,27.9,22.08,,1.849999855431,3.540000562221,1.0,1.1025028935822407,0.64749994940085,5.3100008433315,1.849999855431,0.53,0.011811085520541796,0.0035536054842526857,0.01741608418679853,0.004076323364849537,1e-06,1.3222270461892123e-05,0.004854628367085682,12.410009918623453,1.4630558874544595,0.0,0.0
DDO_46,0.309999455472,24.66999908586,2.660008540104,-1.5374869953094443,0.0,0.0,rMD_DH_DM_profiles_ddo46.pdf,True,True,27.9,22.08,,1.849999855431,3.540000562221,1.0,1.1025028935822407,0.64749994940085,5.3100008433315,1.849999855431,0.53,0.035192999502405856,0.015177728453940538,0.06730099986512603,0.014799035996653321,1e-06,1.3483606414360678e-05,0.005820672759511456,25.647256318669562,2.8760498984395575,0.0,0.0
DDO_46,0.459999762303,35.460017265096006,2.7300010822200003,3.500004355896321,0.0,3.500004355896321,rMD_DH_DM_profiles_ddo46.pdf,True,True,27.9,22.08,,1.849999855431,3.540000562221,1.0,1.1025028935822407,0.64749994940085,5.3100008433315,1.849999855431,0.53,0.06009679806407111,0.033419514094008465,0.1300159705181291,0.02820168942493242,3.500004355896321,9.726877426138948,12.27613123262416,39.280627005160305,10.516264654690008,7.722872181612705,9.144787384353508
DDO_46,0.620000875353,41.91998587326,4.5700240011840005,7.497013822373312,0.0,7.497013822373312,rMD_DH_DM_profiles_ddo46.pdf,True,True,27.9,22.08,,1.849999855431,3.540000562221,1.0,1.1025028935822407,0.64749994940085,5.3100008433315,1.849999855431,0.53,0.0866202866930259,0.0607112985301619,0.20092396991146336,0.0441745076441867,7.497013822373312,17.574776952573348,19.70816651639628,54.22191885782031,18.263828893596944,16.076995700049725,17.078234953767755
DDO_46,0.769999217775,49.860015755220005,4.149995763564,8.555124894141974,0.0,8.555124894141974,rMD_DH_DM_profiles_ddo46.pdf,True,True,27.9,22.08,,1.849999855431,3.540000562221,1.0,1.1025028935822407,0.64749994940085,5.3100008433315,1.849999855431,0.53,0.10994716363648548,0.09364087961164534,0.2640832223195272,0.059551940740193474,8.555124894141974,19.912877499847202,22.245683401041806,66.74420487506961,20.71183166026443,18.235847941988673,19.32165259229265
DDO_46,0.919999524606,53.30001417811201,3.739966460532,7.938320767518008,0.0,7.938320767518008,rMD_DH_DM_profiles_ddo46.pdf,True,True,27.9,22.08,,1.849999855431,3.540000562221,1.0,1.1025028935822407,0.64749994940085,5.3100008433315,1.849999855431,0.53,0.13103890028186452,0.13367805637603386,0.3210464291290191,0.07456235124058776,7.938320767518008,19.393485284041503,22.268955411168648,78.5463514447611,20.385427227764254,17.316402011454407,18.62965500390808
DDO_46,1.080000637656,62.62996895272801,3.0900357123120004,8.554511525106545,0.0,8.554511525106545,rMD_DH_DM_profiles_ddo46.pdf,True,True,27.9,22.08,,1.849999855431,3.540000562221,1.0,1.1025028935822407,0.64749994940085,5.3100008433315,1.849999855431,0.53,0.15070287670480062,0.18421837218472906,0.3741567090407173,0.08962886417718305,8.554511525106545,20.931601087179192,24.058174566574248,91.77091780841754,22.002678049733383,18.720049945561186,20.080339910213866
DDO_46,1.230000944487,67.100003608032,2.8299904281,10.941108860555444,0.0,10.941108860555444,rMD_DH_DM_profiles_ddo46.pdf,True,True,27.9,22.08,,1.849999855431,3.540000562221,1.0,1.1025028935822407,0.64749994940085,5.3100008433315,1.849999855431,0.53,0.16638453923032112,0.23894382218120366,0.4170556121672206,0.10255574332361732,10.941108860555444,25.375834614018746,28.2958641643376,104.87815653329113,26.366482715189978,23.390519732221584,24.57612425590209
DDO_46,1.379999286909,69.88999829778001,3.15002931984,15.328893851661636,0.0,15.328893851661636,rMD_DH_DM_profiles_ddo46.pdf,True,True,27.9,22.08,,1.849999855431,3.540000562221,1.0,1.1025028935822407,0.64749994940085,5.3100008433315,1.849999855431,0.53,0.17945626324288533,0.3007756268460762,0.4539293602251737,0.11415537124431162,15.328893851661636,32.57064643447414,34.92176631648997,118.72677301374826,33.41612520928255,30.926108836448773,31.88074136569427
DDO_46,1.540000399959,68.44000681267201,3.569984572536,17.643274304559778,0.0,17.643274304559778,rMD_DH_DM_profiles_ddo46.pdf,True,True,27.9,22.08,,1.849999855431,3.540000562221,1.0,1.1025028935822407,0.64749994940085,5.3100008433315,1.849999855431,0.53,0.19068183578584305,0.3745644740273131,0.4874455138875691,0.12498629278995162,17.643274304559778,36.45076054948798,38.6912600599001,132.52080642113754,37.263489894166305,34.89560370037041,35.77672132390753
DDO_46,1.69000070679,71.95999671226801,3.3800048153640003,19.946825751217418,0.0,19.946825751217418,rMD_DH_DM_profiles_ddo46.pdf,True,True,27.9,22.08,,1.849999855431,3.540000562221,1.0,1.1025028935822407,0.64749994940085,5.3100008433315,1.849999855431,0.53,0.1988574679845819,0.45108531514810835,0.5141500239334476,0.13368869992702856,19.946825751217418,40.17586612592211,42.30062031577163,145.47684975946405,40.95475655617715,38.709019091781826,39.522478876475574
DDO_46,1.849999855431,72.39002388447601,3.3300101424240003,19.526154758896983,0.0,19.526154758896983,rMD_DH_DM_profiles_ddo46.pdf,True,True,27.9,22.08,,1.849999855431,3.540000562221,1.0,1.1025028935822407,0.64749994940085,5.3100008433315,1.849999855431,0.53,0.20531844857152617,0.5405405827813036,0.5383143567523994,0.1414689066046471,19.526154758896983,40.2115359014157,42.63732036750252,158.25058855240653,41.02596025150878,38.697493662646224,39.52041526152648
DDO_46,2.0000001622620003,73.17001376726401,3.860026660512,19.52591841061456,0.0,19.52591841061456,rMD_DH_DM_profiles_ddo46.pdf,True,True,27.9,22.08,,1.849999855431,3.540000562221,1.0,1.1025028935822407,0.64749994940085,5.3100008433315,1.849999855431,0.53,0.2094901170201235,0.4999999594345032,0.5574799013644588,0.1474283997779461,19.52591841061456,40.73137845526992,43.37892452103557,152.73621643299495,41.56395718301323,39.206455568731855,40.02023833073241
DDO_46,2.150000469093,76.31997010218001,4.289980847796,19.317084643347243,0.0,19.317084643347243,rMD_DH_DM_profiles_ddo46.pdf,True,True,27.9,22.08,,1.849999855431,3.540000562221,1.0,1.1025028935822407,0.64749994940085,5.3100008433315,1.849999855431,0.53,0.21205922690293463,0.4651161775894218,0.5737321843303309,0.15218677904658284,19.317084643347243,40.91766996833734,43.82014588462271,147.75570203106315,41.77045075698547,39.380982187504245,40.18677066083265
DDO_46,2.3099996177340003,74.17997914557601,4.090002156036,19.940502898805235,0.0,19.940502898805235,rMD_DH_DM_profiles_ddo46.pdf,True,True,27.9,22.08,,1.849999855431,3.540000562221,1.0,1.1025028935822407,0.64749994940085,5.3100008433315,1.849999855431,0.53,0.2132669952736407,0.43290050453815765,0.5882869158788188,0.15604895418420237,19.940502898805235,42.294805476309655,45.31773331641937,143.3532686389234,43.141097200195105,40.80139496525738,41.570025402051265
DDO_46,2.4599999245650004,73.89001004252401,4.070004286860001,20.379346793121872,0.0,20.379346793121872,rMD_DH_DM_profiles_ddo46.pdf,True,True,27.9,22.08,,1.849999855431,3.540000562221,1.0,1.1025028935822407,0.64749994940085,5.3100008433315,1.849999855431,0.53,0.213167199693503,0.40650407750594914,0.5996675517606846,0.15864063918813415,20.379346793121872,43.36151191573064,46.51592331026382,139.6336103520739,44.20320300290151,41.90682576791183,42.643025861111866
DDO_46,2.610000231396,72.61999938000001,3.719968591356,21.0017238893303,0.0,21.0017238893303,rMD_DH_DM_profiles_ddo46.pdf,True,True,27.9,22.08,,1.849999855431,3.540000562221,1.0,1.1025028935822407,0.64749994940085,5.3100008433315,1.849999855431,0.53,0.21205708565347833,0.3831417284837305,0.6091381378985461,0.16034167976818878,21.0017238893303,44.67869713460539,47.92604650630807,136.3855509620219,45.50881678164253,43.27578151830673,43.97420077912692
DDO_46,2.769999380037,70.77997646103601,3.810031987572,21.00361440545325,0.0,21.00361440545325,rMD_DH_DM_profiles_ddo46.pdf,True,True,27.9,22.08,,1.849999855431,3.540000562221,1.0,1.1025028935822407,0.64749994940085,5.3100008433315,1.849999855431,0.53,0.20994097194179304,0.3610109111239738,0.6173983179440735,0.1612874545232931,21.00361440545325,45.11219997550477,48.57097636690584,132.96926001212123,45.94553553290329,43.737274818826116,44.41043288220102
DDO_46,2.9199996868680005,70.470009488808,4.550026132008001,21.211633636940007,0.0,21.211633636940007,rMD_DH_DM_profiles_ddo46.pdf,True,True,27.9,22.08,,1.849999855431,3.540000562221,1.0,1.1025028935822407,0.64749994940085,5.3100008433315,1.849999855431,0.53,0.20723595662968752,0.3424657901496567,0.6236275104394109,0.16146046490921018,21.211633636940007,45.800945400723634,49.41693680815624,130.15268045861347,46.63018175379253,44.465033765641216,45.109147314573384
DDO_46,3.079998835509,61.28996574808801,5.089968599760001,21.000873530211425,0.0,21.000873530211425,rMD_DH_DM_profiles_ddo46.pdf,True,True,27.9,22.08,,1.849999855431,3.540000562221,1.0,1.1025028935822407,0.64749994940085,5.3100008433315,1.849999855431,0.53,0.20372881753150554,0.32467544742910276,0.6288555976891402,0.16098634201021703,21.000873530211425,45.87878284311816,49.74003923625813,127.18430524645468,46.713515460019785,44.56810622969568,45.190219798651576
DDO_46,3.22999914234,55.310018985072,4.189991501916,20.581099516387656,0.0,20.581099516387656,rMD_DH_DM_profiles_ddo46.pdf,True,True,27.9,22.08,,1.849999855431,3.540000562221,1.0,1.1025028935822407,0.64749994940085,5.3100008433315,1.849999855431,0.53,0.19997671481578894,0.3095976054270843,0.6325866979050829,0.16001157243726222,20.581099516387656,45.59000439094028,49.72450917342483,124.48285211307952,46.43486712126897,44.2954305562857,44.901240951196016
DDO_46,3.3799994491709997,48.32003385882,2.9899733815080007,20.789480546659057,0.0,20.789480546659057,rMD_DH_DM_profiles_ddo46.pdf,True,True,27.9,22.08,,1.849999855431,3.540000562221,1.0,1.1025028935822407,0.64749994940085,5.3100008433315,1.849999855431,0.53,0.19587587310752158,0.29585803638082436,0.6353171713405589,0.1586011566367827,20.789480546659057,46.234157370315046,50.5162853730053,122.30975169752617,47.071023806042184,44.98466618072416,45.561163569430434
DDO_46,3.540000562221,40.920019429536005,5.400008556912001,26.01533879641976,0.0,26.01533879641976,rMD_DH_DM_profiles_ddo46.pdf,True,True,27.9,22.08,,1.849999855431,3.540000562221,1.0,1.1025028935822407,0.64749994940085,5.3100008433315,1.849999855431,0.53,0.19121295934587557,0.28248583084195866,0.6372551814473352,0.15669363656612115,26.01533879641976,54.242517710535424,57.75860886872567,123.22660382047569,54.95973884657988,53.20701916135639,53.67696018915874
DDO_47,0.22999908,15.360001941958,4.480029780572,-1.0086367754885723,0.0,0.0,rMD_DH_DM_profiles_ddo47.pdf,True,True,45.5,46.8,,3.85999953,7.48999998,1.0,2.3003572884386174,1.3509998355,11.23499997,3.85999953,0.53,0.015053575862488537,0.0009197937247588878,0.009549482902119794,0.004790232138718568,1e-06,1.3376148130833292e-05,0.0054021230983580535,6.3136825807979475,1.0833669590934296,0.0,0.0
DDO_47,0.4499982,19.929968865352,3.930017303314,-0.3348417543777816,0.0,0.0,rMD_DH_DM_profiles_ddo47.pdf,True,True,45.5,46.8,,3.85999953,7.48999998,1.0,2.3003572884386174,1.3509998355,11.23499997,3.85999953,0.53,0.04316075977934876,0.0035209495134910173,0.03476506260724317,0.01642642918311159,1e-06,1.3617768709416112e-05,0.006389040551502046,12.352857223280118,2.067079435270987,0.0,0.0
DDO_47,0.68000227,18.660013065504,2.5100175387579995,1.756567445377818,0.0,1.756567445377818,rMD_DH_DM_profiles_ddo47.pdf,True,True,45.5,46.8,,3.85999953,7.48999998,1.0,2.3003572884386174,1.3509998355,11.23499997,3.85999953,0.53,0.07880090319845276,0.008040054073053214,0.0734740214918329,0.033599134952054015,1.756567445377818,5.997006568317214,9.470949010228775,19.606348715179234,6.707790180544292,0.0,4.782958126610769
DDO_47,0.91000135,20.389980459786,1.8100248367939995,-2.2133269142350835,0.0,0.0,rMD_DH_DM_profiles_ddo47.pdf,True,True,45.5,46.8,,3.85999953,7.48999998,1.0,2.3003572884386174,1.3509998355,11.23499997,3.85999953,0.53,0.11701962311235656,0.014398667994552012,0.119570257971538,0.05410456095914506,1e-06,1.3871281609513283e-05,0.007618920796641725,24.98035936485315,3.833515658553543,0.0,0.0
DDO_47,1.13000047,20.229993054766,2.619969042208,-4.1719458204400865,0.0,0.0,rMD_DH_DM_profiles_ddo47.pdf,True,True,45.5,46.8,,3.85999953,7.48999998,1.0,2.3003572884386174,1.3509998355,11.23499997,3.85999953,0.53,0.15388727201143754,0.022202173536687526,0.16628919926328334,0.07557758140851509,1e-06,1.3949231417572603e-05,0.008042713631827503,31.019534007341264,4.520824828377825,0.0,0.0
DDO_47,1.35999955,20.6900046492,2.179971808402,-4.712612974949595,0.0,0.0,rMD_DH_DM_profiles_ddo47.pdf,True,True,45.5,46.8,,3.85999953,7.48999998,1.0,2.3003572884386174,1.3509998355,11.23499997,3.85999953,0.53,0.19138523097774593,0.032159980294199364,0.2147821224451946,0.09897213177532162,1e-06,1.401592729284899e-05,0.00842398607952776,37.33321658812454,5.1378890688718695,0.0,0.0
